,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2021-01-07,2021-01-14,2191,2253,2315
1,Albania,2021-01-07,2021-01-14,1181,1223,1265
2,Algeria,2021-01-07,2021-01-14,2756,2792,2828
3,Andorra,2021-01-07,2021-01-14,84,84,84
4,Angola,2021-01-07,2021-01-14,405,413,421
5,Antigua and Barbuda,2021-01-07,2021-01-14,5,5,5
6,Argentina,2021-01-07,2021-01-14,43245,44122,44999
7,Armenia,2021-01-07,2021-01-14,2823,2901,2979
8,Australia,2021-01-07,2021-01-14,909,909,909
9,Austria,2021-01-07,2021-01-14,6222,6568,6914
10,Azerbaijan,2021-01-07,2021-01-14,2641,2845,3049
11,Bahamas,2021-01-07,2021-01-14,170,175,180
12,Bahrain,2021-01-07,2021-01-14,352,353,354
13,Bangladesh,2021-01-07,2021-01-14,7559,7718,7877
14,Barbados,2021-01-07,2021-01-14,7,7,7
15,Belarus,2021-01-07,2021-01-14,1424,1489,1554
16,Belgium,2021-01-07,2021-01-14,19528,19936,20344
17,Benin,2021-01-07,2021-01-14,44,44,44
18,Bhutan,2021-01-07,2021-01-14,0,0,0
19,Bolivia,2021-01-07,2021-01-14,9165,9304,9443
20,Bosnia and Herzegovina,2021-01-07,2021-01-14,4050,4211,4372
21,Brazil,2021-01-07,2021-01-14,194949,200498,206047
22,Brunei,2021-01-07,2021-01-14,3,3,3
23,Bulgaria,2021-01-07,2021-01-14,7576,8017,8458
24,Burkina Faso,2021-01-07,2021-01-14,85,89,93
25,Cabo Verde,2021-01-07,2021-01-14,113,113,113
26,Cambodia,2021-01-07,2021-01-14,0,0,0
27,Cameroon,2021-01-07,2021-01-14,448,448,448
28,Canada,2021-01-07,2021-01-14,15632,16595,17558
29,Central African Republic,2021-01-07,2021-01-14,63,63,63
30,Chad,2021-01-07,2021-01-14,104,105,106
31,Chile,2021-01-07,2021-01-14,16608,16913,17218
32,China,2021-01-07,2021-01-14,4782,4788,4794
33,Colombia,2021-01-07,2021-01-14,43213,45067,46921
34,Congo (Brazzaville),2021-01-07,2021-01-14,108,108,108
35,Congo (Kinshasa),2021-01-07,2021-01-14,591,610,629
36,Costa Rica,2021-01-07,2021-01-14,2185,2286,2387
37,Cote d'Ivoire,2021-01-07,2021-01-14,137,138,139
38,Croatia,2021-01-07,2021-01-14,3920,4266,4612
39,Diamond Princess,2021-01-07,2021-01-14,13,13,13
40,Cuba,2021-01-07,2021-01-14,146,148,150
41,Cyprus,2021-01-07,2021-01-14,119,140,161
42,Czechia,2021-01-07,2021-01-14,11580,12621,13662
43,Denmark,2021-01-07,2021-01-14,1298,1488,1678
44,Djibouti,2021-01-07,2021-01-14,61,61,61
45,Dominican Republic,2021-01-07,2021-01-14,2414,2423,2432
46,Ecuador,2021-01-07,2021-01-14,14034,14158,14282
47,Egypt,2021-01-07,2021-01-14,7631,8029,8427
48,El Salvador,2021-01-07,2021-01-14,1327,1390,1453
49,Equatorial Guinea,2021-01-07,2021-01-14,86,86,86
50,Eritrea,2021-01-07,2021-01-14,1,3,5
51,Estonia,2021-01-07,2021-01-14,229,265,301
52,Eswatini,2021-01-07,2021-01-14,205,268,331
53,Ethiopia,2021-01-07,2021-01-14,1923,1966,2009
54,Fiji,2021-01-07,2021-01-14,2,2,2
55,Finland,2021-01-07,2021-01-14,561,584,607
56,France,2021-01-07,2021-01-14,64759,66700,68641
57,Gabon,2021-01-07,2021-01-14,64,66,68
58,Gambia,2021-01-07,2021-01-14,124,125,126
59,Georgia,2021-01-07,2021-01-14,2505,2694,2883
60,Germany,2021-01-07,2021-01-14,33791,38987,44183
61,Ghana,2021-01-07,2021-01-14,335,336,337
62,Greece,2021-01-07,2021-01-14,4838,5146,5454
63,Guatemala,2021-01-07,2021-01-14,4813,4928,5043
64,Guinea,2021-01-07,2021-01-14,81,81,81
65,Guyana,2021-01-07,2021-01-14,164,167,170
66,Haiti,2021-01-07,2021-01-14,236,236,236
67,Holy See,2021-01-07,2021-01-14,0,0,0
68,Honduras,2021-01-07,2021-01-14,3130,3200,3270
69,Hungary,2021-01-07,2021-01-14,9537,10325,11113
70,Iceland,2021-01-07,2021-01-14,29,29,29
71,India,2021-01-07,2021-01-14,148738,150570,152402
72,Indonesia,2021-01-07,2021-01-14,22138,23520,24902
73,Iran,2021-01-07,2021-01-14,55223,55933,56643
74,Iraq,2021-01-07,2021-01-14,12813,12869,12925
75,Ireland,2021-01-07,2021-01-14,2237,2307,2377
76,Israel,2021-01-07,2021-01-14,3325,3552,3779
77,Italy,2021-01-07,2021-01-14,74159,77291,80423
78,Jamaica,2021-01-07,2021-01-14,302,306,310
79,Japan,2021-01-07,2021-01-14,3292,3674,4056
80,Jordan,2021-01-07,2021-01-14,3834,3968,4102
81,Kazakhstan,2021-01-07,2021-01-14,2761,2781,2801
82,Kenya,2021-01-07,2021-01-14,1670,1702,1734
83,"Korea, South",2021-01-07,2021-01-14,917,1081,1245
84,Kuwait,2021-01-07,2021-01-14,934,938,942
85,Kyrgyzstan,2021-01-07,2021-01-14,1355,1363,1371
86,Latvia,2021-01-07,2021-01-14,635,790,945
87,Lebanon,2021-01-07,2021-01-14,1468,1566,1664
88,Liberia,2021-01-07,2021-01-14,83,83,83
89,Liechtenstein,2021-01-07,2021-01-14,39,48,57
90,Lithuania,2021-01-07,2021-01-14,1458,2076,2694
91,Luxembourg,2021-01-07,2021-01-14,495,521,547
92,Madagascar,2021-01-07,2021-01-14,261,262,263
93,Malaysia,2021-01-07,2021-01-14,471,521,571
94,Maldives,2021-01-07,2021-01-14,48,49,50
95,Malta,2021-01-07,2021-01-14,219,228,237
96,Mauritania,2021-01-07,2021-01-14,347,378,409
97,Mauritius,2021-01-07,2021-01-14,10,10,10
98,Mexico,2021-01-07,2021-01-14,125807,131031,136255
99,Moldova,2021-01-07,2021-01-14,2985,3106,3227
100,Monaco,2021-01-07,2021-01-14,3,3,3
101,Mongolia,2021-01-07,2021-01-14,1,2,3
102,Montenegro,2021-01-07,2021-01-14,682,712,742
103,Morocco,2021-01-07,2021-01-14,7388,7645,7902
104,Namibia,2021-01-07,2021-01-14,205,240,275
105,Nepal,2021-01-07,2021-01-14,1856,1903,1950
106,Netherlands,2021-01-07,2021-01-14,11525,12182,12839
107,New Zealand,2021-01-07,2021-01-14,25,25,25
108,Nicaragua,2021-01-07,2021-01-14,165,166,167
109,Niger,2021-01-07,2021-01-14,104,119,134
110,Nigeria,2021-01-07,2021-01-14,1289,1330,1371
111,North Macedonia,2021-01-07,2021-01-14,2503,2581,2659
112,Norway,2021-01-07,2021-01-14,436,467,498
113,Oman,2021-01-07,2021-01-14,1499,1505,1511
114,Pakistan,2021-01-07,2021-01-14,10176,10558,10940
115,Panama,2021-01-07,2021-01-14,4022,4321,4620
116,Papua New Guinea,2021-01-07,2021-01-14,9,9,9
117,Paraguay,2021-01-07,2021-01-14,2262,2352,2442
