,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-07-17,2020-07-24,971,1147,1323
1,Albania,2020-07-17,2020-07-24,85,107,129
2,Algeria,2020-07-17,2020-07-24,996,1057,1118
3,Andorra,2020-07-17,2020-07-24,52,52,52
4,Angola,2020-07-17,2020-07-24,23,29,35
5,Antigua and Barbuda,2020-07-17,2020-07-24,3,3,3
6,Argentina,2020-07-17,2020-07-24,1774,2178,2582
7,Armenia,2020-07-17,2020-07-24,546,620,694
8,Australia,2020-07-17,2020-07-24,107,118,129
9,Austria,2020-07-17,2020-07-24,706,711,716
10,Azerbaijan,2020-07-17,2020-07-24,292,341,390
11,Bahamas,2020-07-17,2020-07-24,11,11,11
12,Bahrain,2020-07-17,2020-07-24,104,124,144
13,Bangladesh,2020-07-17,2020-07-24,2275,2547,2819
14,Barbados,2020-07-17,2020-07-24,7,7,7
15,Belarus,2020-07-17,2020-07-24,454,491,528
16,Belgium,2020-07-17,2020-07-24,9781,9800,9819
17,Benin,2020-07-17,2020-07-24,23,31,39
18,Bhutan,2020-07-17,2020-07-24,0,0,0
19,Bolivia,2020-07-17,2020-07-24,1702,2049,2396
20,Bosnia and Herzegovina,2020-07-17,2020-07-24,216,245,274
21,Brazil,2020-07-17,2020-07-24,70398,77851,85304
22,Brunei,2020-07-17,2020-07-24,3,3,3
23,Bulgaria,2020-07-17,2020-07-24,267,297,327
24,Burkina Faso,2020-07-17,2020-07-24,53,53,53
25,Cabo Verde,2020-07-17,2020-07-24,19,19,19
26,Cambodia,2020-07-17,2020-07-24,0,0,0
27,Cameroon,2020-07-17,2020-07-24,359,373,387
28,Canada,2020-07-17,2020-07-24,8811,8884,8957
29,Central African Republic,2020-07-17,2020-07-24,53,53,53
30,Chad,2020-07-17,2020-07-24,74,75,76
31,Chile,2020-07-17,2020-07-24,6781,8347,9913
32,China,2020-07-17,2020-07-24,4641,4644,4647
33,Colombia,2020-07-17,2020-07-24,4925,6288,7651
34,Congo (Brazzaville),2020-07-17,2020-07-24,47,49,51
35,Congo (Kinshasa),2020-07-17,2020-07-24,189,193,197
36,Costa Rica,2020-07-17,2020-07-24,26,47,68
37,Cote d'Ivoire,2020-07-17,2020-07-24,81,87,93
38,Croatia,2020-07-17,2020-07-24,117,120,123
39,Diamond Princess,2020-07-17,2020-07-24,13,13,13
40,Cuba,2020-07-17,2020-07-24,86,87,88
41,Cyprus,2020-07-17,2020-07-24,19,19,19
42,Czechia,2020-07-17,2020-07-24,352,358,364
43,Denmark,2020-07-17,2020-07-24,609,611,613
44,Djibouti,2020-07-17,2020-07-24,56,56,56
45,Dominican Republic,2020-07-17,2020-07-24,864,942,1020
46,Ecuador,2020-07-17,2020-07-24,4939,5250,5561
47,Egypt,2020-07-17,2020-07-24,3702,4188,4674
48,El Salvador,2020-07-17,2020-07-24,249,309,369
49,Equatorial Guinea,2020-07-17,2020-07-24,51,51,51
50,Eritrea,2020-07-17,2020-07-24,0,0,0
51,Estonia,2020-07-17,2020-07-24,69,69,69
52,Eswatini,2020-07-17,2020-07-24,18,21,24
53,Ethiopia,2020-07-17,2020-07-24,124,150,176
54,Fiji,2020-07-17,2020-07-24,0,0,0
55,Finland,2020-07-17,2020-07-24,329,328,327
56,France,2020-07-17,2020-07-24,30007,30155,30303
57,Gabon,2020-07-17,2020-07-24,46,46,46
58,Gambia,2020-07-17,2020-07-24,3,3,3
59,Georgia,2020-07-17,2020-07-24,15,15,15
60,Germany,2020-07-17,2020-07-24,9063,9088,9113
61,Ghana,2020-07-17,2020-07-24,135,144,153
62,Greece,2020-07-17,2020-07-24,193,194,195
63,Guatemala,2020-07-17,2020-07-24,1139,1443,1747
64,Guinea,2020-07-17,2020-07-24,37,39,41
65,Guyana,2020-07-17,2020-07-24,16,19,22
66,Haiti,2020-07-17,2020-07-24,135,146,157
67,Holy See,2020-07-17,2020-07-24,0,0,0
68,Honduras,2020-07-17,2020-07-24,750,857,964
69,Hungary,2020-07-17,2020-07-24,593,595,597
70,Iceland,2020-07-17,2020-07-24,10,10,10
71,India,2020-07-17,2020-07-24,22123,26273,30423
72,Indonesia,2020-07-17,2020-07-24,3469,3957,4445
73,Iran,2020-07-17,2020-07-24,12447,13791,15135
74,Iraq,2020-07-17,2020-07-24,2960,3616,4272
75,Ireland,2020-07-17,2020-07-24,1744,1752,1760
76,Israel,2020-07-17,2020-07-24,351,392,433
77,Italy,2020-07-17,2020-07-24,34938,35028,35118
78,Jamaica,2020-07-17,2020-07-24,10,10,10
79,Japan,2020-07-17,2020-07-24,982,985,988
80,Jordan,2020-07-17,2020-07-24,10,10,10
81,Kazakhstan,2020-07-17,2020-07-24,264,375,486
82,Kenya,2020-07-17,2020-07-24,181,222,263
83,"Korea, South",2020-07-17,2020-07-24,288,294,300
84,Kuwait,2020-07-17,2020-07-24,383,404,425
85,Kyrgyzstan,2020-07-17,2020-07-24,125,173,221
86,Latvia,2020-07-17,2020-07-24,30,31,32
87,Lebanon,2020-07-17,2020-07-24,36,40,44
88,Liberia,2020-07-17,2020-07-24,47,69,91
89,Liechtenstein,2020-07-17,2020-07-24,1,1,1
90,Lithuania,2020-07-17,2020-07-24,79,79,79
91,Luxembourg,2020-07-17,2020-07-24,110,111,112
92,Madagascar,2020-07-17,2020-07-24,34,54,74
93,Malaysia,2020-07-17,2020-07-24,121,122,123
94,Maldives,2020-07-17,2020-07-24,13,15,17
95,Malta,2020-07-17,2020-07-24,9,9,9
96,Mauritania,2020-07-17,2020-07-24,146,151,156
97,Mauritius,2020-07-17,2020-07-24,10,10,10
98,Mexico,2020-07-17,2020-07-24,34191,38310,42429
99,Moldova,2020-07-17,2020-07-24,635,675,715
100,Monaco,2020-07-17,2020-07-24,4,4,4
101,Mongolia,2020-07-17,2020-07-24,0,0,0
102,Montenegro,2020-07-17,2020-07-24,19,26,33
103,Morocco,2020-07-17,2020-07-24,243,264,285
104,Namibia,2020-07-17,2020-07-24,1,2,3
105,Nepal,2020-07-17,2020-07-24,35,40,45
