,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-05-26,2020-06-02,178,220,262
1,Albania,2020-05-26,2020-06-02,31,33,35
2,Algeria,2020-05-26,2020-06-02,561,617,673
3,Andorra,2020-05-26,2020-06-02,51,51,51
4,Angola,2020-05-26,2020-06-02,3,4,5
5,Antigua and Barbuda,2020-05-26,2020-06-02,3,3,3
6,Argentina,2020-05-26,2020-06-02,393,484,575
7,Armenia,2020-05-26,2020-06-02,64,91,118
8,Australia,2020-05-26,2020-06-02,100,103,106
9,Austria,2020-05-26,2020-06-02,632,643,654
10,Azerbaijan,2020-05-26,2020-06-02,41,52,63
11,Bahamas,2020-05-26,2020-06-02,11,11,11
12,Bahrain,2020-05-26,2020-06-02,12,14,16
13,Bangladesh,2020-05-26,2020-06-02,370,522,674
14,Barbados,2020-05-26,2020-06-02,7,7,7
15,Belarus,2020-05-26,2020-06-02,175,208,241
16,Belgium,2020-05-26,2020-06-02,9108,9334,9560
17,Benin,2020-05-26,2020-06-02,2,3,4
18,Bhutan,2020-05-26,2020-06-02,0,0,0
19,Bolivia,2020-05-26,2020-06-02,189,274,359
20,Bosnia and Herzegovina,2020-05-26,2020-06-02,134,149,164
21,Brazil,2020-05-26,2020-06-02,17983,24512,31041
22,Brunei,2020-05-26,2020-06-02,1,1,1
23,Bulgaria,2020-05-26,2020-06-02,112,130,148
24,Burkina Faso,2020-05-26,2020-06-02,51,52,53
25,Cabo Verde,2020-05-26,2020-06-02,3,4,5
26,Cambodia,2020-05-26,2020-06-02,0,0,0
27,Cameroon,2020-05-26,2020-06-02,140,175,210
28,Canada,2020-05-26,2020-06-02,6028,6753,7478
29,Central African Republic,2020-05-26,2020-06-02,0,1,2
30,Chad,2020-05-26,2020-06-02,56,62,68
31,Chile,2020-05-26,2020-06-02,509,806,1103
32,China,2020-05-26,2020-06-02,4638,4638,4638
33,Colombia,2020-05-26,2020-06-02,613,776,939
34,Congo (Brazzaville),2020-05-26,2020-06-02,15,16,17
35,Congo (Kinshasa),2020-05-26,2020-06-02,61,68,75
36,Costa Rica,2020-05-26,2020-06-02,10,10,10
37,Cote d'Ivoire,2020-05-26,2020-06-02,28,30,32
38,Croatia,2020-05-26,2020-06-02,96,101,106
39,Diamond Princess,2020-05-26,2020-06-02,13,13,13
40,Cuba,2020-05-26,2020-06-02,79,82,85
41,Cyprus,2020-05-26,2020-06-02,17,17,17
42,Czechia,2020-05-26,2020-06-02,302,317,332
43,Denmark,2020-05-26,2020-06-02,551,563,575
44,Djibouti,2020-05-26,2020-06-02,7,14,21
45,Dominican Republic,2020-05-26,2020-06-02,441,468,495
46,Ecuador,2020-05-26,2020-06-02,2839,3203,3567
47,Egypt,2020-05-26,2020-06-02,659,797,935
48,El Salvador,2020-05-26,2020-06-02,30,36,42
49,Equatorial Guinea,2020-05-26,2020-06-02,7,12,17
50,Eritrea,2020-05-26,2020-06-02,0,0,0
51,Estonia,2020-05-26,2020-06-02,64,65,66
52,Eswatini,2020-05-26,2020-06-02,2,2,2
53,Ethiopia,2020-05-26,2020-06-02,5,6,7
54,Fiji,2020-05-26,2020-06-02,0,0,0
55,Finland,2020-05-26,2020-06-02,301,312,323
56,France,2020-05-26,2020-06-02,28025,28533,29041
57,Gabon,2020-05-26,2020-06-02,12,14,16
