,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-07-30,2020-08-06,1211,1271,1331
1,Albania,2020-07-30,2020-08-06,123,154,185
2,Algeria,2020-07-30,2020-08-06,1124,1200,1276
3,Andorra,2020-07-30,2020-08-06,52,52,52
4,Angola,2020-07-30,2020-08-06,33,51,69
5,Antigua and Barbuda,2020-07-30,2020-08-06,3,3,3
6,Argentina,2020-07-30,2020-08-06,2702,3441,4180
7,Armenia,2020-07-30,2020-08-06,688,728,768
8,Australia,2020-07-30,2020-08-06,139,196,253
9,Austria,2020-07-30,2020-08-06,711,718,725
10,Azerbaijan,2020-07-30,2020-08-06,391,441,491
11,Bahamas,2020-07-30,2020-08-06,11,14,17
12,Bahrain,2020-07-30,2020-08-06,134,146,158
13,Bangladesh,2020-07-30,2020-08-06,2801,3083,3365
14,Barbados,2020-07-30,2020-08-06,7,7,7
15,Belarus,2020-07-30,2020-08-06,519,553,587
16,Belgium,2020-07-30,2020-08-06,9812,9840,9868
17,Benin,2020-07-30,2020-08-06,34,36,38
18,Bhutan,2020-07-30,2020-08-06,0,0,0
19,Bolivia,2020-07-30,2020-08-06,2407,2894,3381
20,Bosnia and Herzegovina,2020-07-30,2020-08-06,274,328,382
21,Brazil,2020-07-30,2020-08-06,84082,91263,98444
22,Brunei,2020-07-30,2020-08-06,3,3,3
23,Bulgaria,2020-07-30,2020-08-06,329,374,419
24,Burkina Faso,2020-07-30,2020-08-06,53,53,53
25,Cabo Verde,2020-07-30,2020-08-06,21,23,25
26,Cambodia,2020-07-30,2020-08-06,0,0,0
27,Cameroon,2020-07-30,2020-08-06,382,391,400
28,Canada,2020-07-30,2020-08-06,8919,8974,9029
29,Central African Republic,2020-07-30,2020-08-06,58,59,60
30,Chad,2020-07-30,2020-08-06,75,75,75
31,Chile,2020-07-30,2020-08-06,8838,9377,9916
32,China,2020-07-30,2020-08-06,4649,4659,4669
33,Colombia,2020-07-30,2020-08-06,7688,9808,11928
34,Congo (Brazzaville),2020-07-30,2020-08-06,50,54,58
35,Congo (Kinshasa),2020-07-30,2020-08-06,201,215,229
36,Costa Rica,2020-07-30,2020-08-06,80,140,200
37,Cote d'Ivoire,2020-07-30,2020-08-06,93,100,107
38,Croatia,2020-07-30,2020-08-06,128,144,160
39,Diamond Princess,2020-07-30,2020-08-06,13,13,13
40,Cuba,2020-07-30,2020-08-06,87,87,87
41,Cyprus,2020-07-30,2020-08-06,19,19,19
42,Czechia,2020-07-30,2020-08-06,365,379,393
43,Denmark,2020-07-30,2020-08-06,612,615,618
44,Djibouti,2020-07-30,2020-08-06,58,58,58
45,Dominican Republic,2020-07-30,2020-08-06,1006,1146,1286
46,Ecuador,2020-07-30,2020-08-06,5439,5657,5875
47,Egypt,2020-07-30,2020-08-06,4480,4774,5068
48,El Salvador,2020-07-30,2020-08-06,372,439,506
49,Equatorial Guinea,2020-07-30,2020-08-06,51,51,51
50,Eritrea,2020-07-30,2020-08-06,0,0,0
51,Estonia,2020-07-30,2020-08-06,69,69,69
52,Eswatini,2020-07-30,2020-08-06,28,40,52
53,Ethiopia,2020-07-30,2020-08-06,197,263,329
54,Fiji,2020-07-30,2020-08-06,0,0,0
55,Finland,2020-07-30,2020-08-06,328,329,330
56,France,2020-07-30,2020-08-06,30185,30241,30297
57,Gabon,2020-07-30,2020-08-06,47,49,51
58,Gambia,2020-07-30,2020-08-06,5,8,11
59,Georgia,2020-07-30,2020-08-06,16,17,18
60,Germany,2020-07-30,2020-08-06,9110,9144,9178
61,Ghana,2020-07-30,2020-08-06,153,175,197
62,Greece,2020-07-30,2020-08-06,201,203,205
63,Guatemala,2020-07-30,2020-08-06,1632,1867,2102
64,Guinea,2020-07-30,2020-08-06,42,46,50
65,Guyana,2020-07-30,2020-08-06,19,20,21
66,Haiti,2020-07-30,2020-08-06,154,161,168
67,Holy See,2020-07-30,2020-08-06,0,0,0
68,Honduras,2020-07-30,2020-08-06,1011,1312,1613
69,Hungary,2020-07-30,2020-08-06,596,596,596
70,Iceland,2020-07-30,2020-08-06,10,10,10
71,India,2020-07-30,2020-08-06,30601,35718,40835
72,Indonesia,2020-07-30,2020-08-06,4576,5058,5540
73,Iran,2020-07-30,2020-08-06,15074,16569,18064
74,Iraq,2020-07-30,2020-08-06,4122,4671,5220
75,Ireland,2020-07-30,2020-08-06,1763,1763,1763
76,Israel,2020-07-30,2020-08-06,442,500,558
77,Italy,2020-07-30,2020-08-06,35092,35132,35172
78,Jamaica,2020-07-30,2020-08-06,10,10,10
79,Japan,2020-07-30,2020-08-06,992,1007,1022
80,Jordan,2020-07-30,2020-08-06,11,11,11
81,Kazakhstan,2020-07-30,2020-08-06,585,793,1001
