,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-09-01,2020-09-08,1397,1406,1415
1,Albania,2020-09-01,2020-09-08,259,290,321
2,Algeria,2020-09-01,2020-09-08,1456,1518,1580
3,Andorra,2020-09-01,2020-09-08,53,53,53
4,Angola,2020-09-01,2020-09-08,102,109,116
5,Antigua and Barbuda,2020-09-01,2020-09-08,3,3,3
6,Argentina,2020-09-01,2020-09-08,7563,8919,10275
7,Armenia,2020-09-01,2020-09-08,858,881,904
8,Australia,2020-09-01,2020-09-08,549,663,777
9,Austria,2020-09-01,2020-09-08,733,734,735
10,Azerbaijan,2020-09-01,2020-09-08,521,536,551
11,Bahamas,2020-09-01,2020-09-08,29,50,71
12,Bahrain,2020-09-01,2020-09-08,186,190,194
13,Bangladesh,2020-09-01,2020-09-08,4028,4316,4604
14,Barbados,2020-09-01,2020-09-08,7,7,7
15,Belarus,2020-09-01,2020-09-08,652,686,720
16,Belgium,2020-09-01,2020-09-08,9996,9897,9798
17,Benin,2020-09-01,2020-09-08,39,40,41
18,Bhutan,2020-09-01,2020-09-08,0,0,0
19,Bolivia,2020-09-01,2020-09-08,4664,5101,5538
20,Bosnia and Herzegovina,2020-09-01,2020-09-08,560,620,680
21,Brazil,2020-09-01,2020-09-08,116580,122596,128612
22,Brunei,2020-09-01,2020-09-08,3,3,3
23,Bulgaria,2020-09-01,2020-09-08,572,642,712
24,Burkina Faso,2020-09-01,2020-09-08,55,55,55
25,Cabo Verde,2020-09-01,2020-09-08,37,40,43
26,Cambodia,2020-09-01,2020-09-08,0,0,0
27,Cameroon,2020-09-01,2020-09-08,410,414,418
28,Canada,2020-09-01,2020-09-08,9136,9179,9222
29,Central African Republic,2020-09-01,2020-09-08,61,62,63
30,Chad,2020-09-01,2020-09-08,77,77,77
31,Chile,2020-09-01,2020-09-08,10958,11321,11684
32,China,2020-09-01,2020-09-08,4712,4724,4736
33,Colombia,2020-09-01,2020-09-08,17889,20050,22211
34,Congo (Brazzaville),2020-09-01,2020-09-08,78,78,78
35,Congo (Kinshasa),2020-09-01,2020-09-08,251,259,267
36,Costa Rica,2020-09-01,2020-09-08,376,443,510
37,Cote d'Ivoire,2020-09-01,2020-09-08,114,117,120
38,Croatia,2020-09-01,2020-09-08,175,187,199
39,Diamond Princess,2020-09-01,2020-09-08,13,13,13
40,Cuba,2020-09-01,2020-09-08,91,95,99
41,Cyprus,2020-09-01,2020-09-08,20,21,22
42,Czechia,2020-09-01,2020-09-08,416,425,434
43,Denmark,2020-09-01,2020-09-08,623,625,627
44,Djibouti,2020-09-01,2020-09-08,60,60,60
45,Dominican Republic,2020-09-01,2020-09-08,1585,1738,1891
46,Ecuador,2020-09-01,2020-09-08,6368,6571,6774
47,Egypt,2020-09-01,2020-09-08,5298,5440,5582
48,El Salvador,2020-09-01,2020-09-08,678,724,770
49,Equatorial Guinea,2020-09-01,2020-09-08,83,83,83
50,Eritrea,2020-09-01,2020-09-08,0,0,0
51,Estonia,2020-09-01,2020-09-08,64,64,64
52,Eswatini,2020-09-01,2020-09-08,86,94,102
53,Ethiopia,2020-09-01,2020-09-08,709,828,947
54,Fiji,2020-09-01,2020-09-08,1,2,3
55,Finland,2020-09-01,2020-09-08,335,336,337
56,France,2020-09-01,2020-09-08,30549,30666,30783
57,Gabon,2020-09-01,2020-09-08,53,53,53
58,Gambia,2020-09-01,2020-09-08,90,96,102
59,Georgia,2020-09-01,2020-09-08,19,19,19
60,Germany,2020-09-01,2020-09-08,9281,9307,9333
61,Ghana,2020-09-01,2020-09-08,270,276,282
62,Greece,2020-09-01,2020-09-08,243,271,299
