,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-07-08,2020-07-15,774,936,1098
1,Albania,2020-07-08,2020-07-15,65,83,101
2,Algeria,2020-07-08,2020-07-15,920,978,1036
3,Andorra,2020-07-08,2020-07-15,52,52,52
4,Angola,2020-07-08,2020-07-15,15,21,27
5,Antigua and Barbuda,2020-07-08,2020-07-15,3,3,3
6,Argentina,2020-07-08,2020-07-15,1351,1694,2037
7,Armenia,2020-07-08,2020-07-15,453,521,589
8,Australia,2020-07-08,2020-07-15,104,106,108
9,Austria,2020-07-08,2020-07-15,705,706,707
10,Azerbaijan,2020-07-08,2020-07-15,220,274,328
11,Bahamas,2020-07-08,2020-07-15,11,11,11
12,Bahrain,2020-07-08,2020-07-15,92,98,104
13,Bangladesh,2020-07-08,2020-07-15,1888,2197,2506
14,Barbados,2020-07-08,2020-07-15,7,7,7
15,Belarus,2020-07-08,2020-07-15,398,443,488
16,Belgium,2020-07-08,2020-07-15,9754,9776,9798
17,Benin,2020-07-08,2020-07-15,21,21,21
18,Bhutan,2020-07-08,2020-07-15,0,0,0
19,Bolivia,2020-07-08,2020-07-15,1201,1577,1953
20,Bosnia and Herzegovina,2020-07-08,2020-07-15,188,209,230
21,Brazil,2020-07-08,2020-07-15,60632,67964,75296
22,Brunei,2020-07-08,2020-07-15,3,3,3
23,Bulgaria,2020-07-08,2020-07-15,232,259,286
24,Burkina Faso,2020-07-08,2020-07-15,53,53,53
25,Cabo Verde,2020-07-08,2020-07-15,15,18,21
26,Cambodia,2020-07-08,2020-07-15,0,0,0
27,Cameroon,2020-07-08,2020-07-15,313,359,405
28,Canada,2020-07-08,2020-07-15,8678,8786,8894
29,Central African Republic,2020-07-08,2020-07-15,47,52,57
30,Chad,2020-07-08,2020-07-15,74,74,74
31,Chile,2020-07-08,2020-07-15,5753,6573,7393
32,China,2020-07-08,2020-07-15,4641,4641,4641
33,Colombia,2020-07-08,2020-07-15,3488,4606,5724
34,Congo (Brazzaville),2020-07-08,2020-07-15,41,47,53
35,Congo (Kinshasa),2020-07-08,2020-07-15,175,182,189
36,Costa Rica,2020-07-08,2020-07-15,17,25,33
37,Cote d'Ivoire,2020-07-08,2020-07-15,68,78,88
38,Croatia,2020-07-08,2020-07-15,108,114,120
39,Diamond Princess,2020-07-08,2020-07-15,13,13,13
40,Cuba,2020-07-08,2020-07-15,86,86,86
41,Cyprus,2020-07-08,2020-07-15,19,19,19
42,Czechia,2020-07-08,2020-07-15,349,351,353
43,Denmark,2020-07-08,2020-07-15,606,609,612
44,Djibouti,2020-07-08,2020-07-15,55,55,55
45,Dominican Republic,2020-07-08,2020-07-15,754,829,904
46,Ecuador,2020-07-08,2020-07-15,4576,4873,5170
47,Egypt,2020-07-08,2020-07-15,3034,3564,4094
48,El Salvador,2020-07-08,2020-07-15,182,235,288
49,Equatorial Guinea,2020-07-08,2020-07-15,32,51,70
50,Eritrea,2020-07-08,2020-07-15,0,0,0
51,Estonia,2020-07-08,2020-07-15,69,69,69
52,Eswatini,2020-07-08,2020-07-15,11,14,17
53,Ethiopia,2020-07-08,2020-07-15,103,120,137
54,Fiji,2020-07-08,2020-07-15,0,0,0
55,Finland,2020-07-08,2020-07-15,328,329,330
56,France,2020-07-08,2020-07-15,29864,29936,30008
57,Gabon,2020-07-08,2020-07-15,42,46,50
58,Gambia,2020-07-08,2020-07-15,2,3,4
59,Georgia,2020-07-08,2020-07-15,15,15,15
60,Germany,2020-07-08,2020-07-15,8995,9046,9097
61,Ghana,2020-07-08,2020-07-15,117,129,141
62,Greece,2020-07-08,2020-07-15,192,193,194
63,Guatemala,2020-07-08,2020-07-15,817,1053,1289
64,Guinea,2020-07-08,2020-07-15,33,34,35
65,Guyana,2020-07-08,2020-07-15,13,16,19
66,Haiti,2020-07-08,2020-07-15,107,123,139
67,Holy See,2020-07-08,2020-07-15,0,0,0
68,Honduras,2020-07-08,2020-07-15,542,694,846
69,Hungary,2020-07-08,2020-07-15,586,589,592
70,Iceland,2020-07-08,2020-07-15,10,10,10
71,India,2020-07-08,2020-07-15,17834,21129,24424
72,Indonesia,2020-07-08,2020-07-15,2934,3359,3784
73,Iran,2020-07-08,2020-07-15,10958,12084,13210
74,Iraq,2020-07-08,2020-07-15,2050,2779,3508
75,Ireland,2020-07-08,2020-07-15,1738,1738,1738
76,Israel,2020-07-08,2020-07-15,322,344,366
77,Italy,2020-07-08,2020-07-15,34788,34914,35040
78,Jamaica,2020-07-08,2020-07-15,10,10,10
79,Japan,2020-07-08,2020-07-15,976,982,988
80,Jordan,2020-07-08,2020-07-15,9,10,11
81,Kazakhstan,2020-07-08,2020-07-15,188,264,340
82,Kenya,2020-07-08,2020-07-15,149,169,189
83,"Korea, South",2020-07-08,2020-07-15,282,287,292
84,Kuwait,2020-07-08,2020-07-15,358,379,400
85,Kyrgyzstan,2020-07-08,2020-07-15,66,116,166
86,Latvia,2020-07-08,2020-07-15,30,30,30
87,Lebanon,2020-07-08,2020-07-15,34,36,38
88,Liberia,2020-07-08,2020-07-15,37,41,45
89,Liechtenstein,2020-07-08,2020-07-15,1,1,1
90,Lithuania,2020-07-08,2020-07-15,78,79,80
91,Luxembourg,2020-07-08,2020-07-15,110,110,110
92,Madagascar,2020-07-08,2020-07-15,22,33,44
93,Malaysia,2020-07-08,2020-07-15,121,121,121
94,Maldives,2020-07-08,2020-07-15,9,13,17
95,Malta,2020-07-08,2020-07-15,9,9,9
96,Mauritania,2020-07-08,2020-07-15,129,139,149
97,Mauritius,2020-07-08,2020-07-15,10,10,10
98,Mexico,2020-07-08,2020-07-15,28510,32796,37082
99,Moldova,2020-07-08,2020-07-15,549,614,679
100,Monaco,2020-07-08,2020-07-15,4,4,4
101,Mongolia,2020-07-08,2020-07-15,0,0,0
102,Montenegro,2020-07-08,2020-07-15,12,17,22
103,Morocco,2020-07-08,2020-07-15,228,242,256
104,Namibia,2020-07-08,2020-07-15,0,0,0
105,Nepal,2020-07-08,2020-07-15,30,35,40
106,Netherlands,2020-07-08,2020-07-15,6132,6154,6176
107,New Zealand,2020-07-08,2020-07-15,22,22,22
108,Nicaragua,2020-07-08,2020-07-15,83,91,99
109,Niger,2020-07-08,2020-07-15,67,68,69
110,Nigeria,2020-07-08,2020-07-15,603,684,765
111,North Macedonia,2020-07-08,2020-07-15,306,359,412
112,Norway,2020-07-08,2020-07-15,251,251,251
113,Oman,2020-07-08,2020-07-15,185,233,281
114,Pakistan,2020-07-08,2020-07-15,4473,4983,5493
115,Panama,2020-07-08,2020-07-15,645,819,993
116,Papua New Guinea,2020-07-08,2020-07-15,0,0,0
117,Paraguay,2020-07-08,2020-07-15,19,20,21
118,Peru,2020-07-08,2020-07-15,9860,11133,12406
119,Philippines,2020-07-08,2020-07-15,1270,1314,1358
120,Poland,2020-07-08,2020-07-15,1477,1542,1607
121,Portugal,2020-07-08,2020-07-15,1579,1631,1683
122,Qatar,2020-07-08,2020-07-15,115,138,161
123,Romania,2020-07-08,2020-07-15,1667,1817,1967
124,Russia,2020-07-08,2020-07-15,9521,10650,11779
125,Rwanda,2020-07-08,2020-07-15,3,3,3
126,Saint Lucia,2020-07-08,2020-07-15,0,0,0
127,Saint Vincent and the Grenadines,2020-07-08,2020-07-15,0,0,0
128,San Marino,2020-07-08,2020-07-15,42,42,42
129,Saudi Arabia,2020-07-08,2020-07-15,1698,2059,2420
130,Senegal,2020-07-08,2020-07-15,116,141,166
131,Serbia,2020-07-08,2020-07-15,281,341,401
132,Seychelles,2020-07-08,2020-07-15,0,0,0
133,Singapore,2020-07-08,2020-07-15,26,26,26
134,Slovakia,2020-07-08,2020-07-15,28,28,28
135,Slovenia,2020-07-08,2020-07-15,111,111,111
136,Somalia,2020-07-08,2020-07-15,90,92,94
137,South Africa,2020-07-08,2020-07-15,2749,3602,4455
138,Spain,2020-07-08,2020-07-15,28364,28396,28428
139,Sri Lanka,2020-07-08,2020-07-15,11,11,11
140,Sudan,2020-07-08,2020-07-15,602,636,670
141,Suriname,2020-07-08,2020-07-15,13,17,21
142,Sweden,2020-07-08,2020-07-15,5370,5482,5594
143,Switzerland,2020-07-08,2020-07-15,1965,1966,1967
144,Tanzania,2020-07-08,2020-07-15,21,21,21
145,Thailand,2020-07-08,2020-07-15,58,58,58
146,Togo,2020-07-08,2020-07-15,14,15,16
147,Trinidad and Tobago,2020-07-08,2020-07-15,8,8,8
148,Tunisia,2020-07-08,2020-07-15,50,50,50
149,Turkey,2020-07-08,2020-07-15,5150,5282,5414
150,Uganda,2020-07-08,2020-07-15,0,0,0
151,Ukraine,2020-07-08,2020-07-15,1188,1323,1458
152,United Arab Emirates,2020-07-08,2020-07-15,316,327,338
153,United Kingdom,2020-07-08,2020-07-15,43991,44602,45213
154,Uruguay,2020-07-08,2020-07-15,28,29,30
155,US,2020-07-08,2020-07-15,128105,132300,136495
156,Uzbekistan,2020-07-08,2020-07-15,26,45,64
157,Venezuela,2020-07-08,2020-07-15,54,75,96
158,Vietnam,2020-07-08,2020-07-15,0,0,0
159,Zambia,2020-07-08,2020-07-15,30,42,54
160,Zimbabwe,2020-07-08,2020-07-15,7,9,11
161,Dominica,2020-07-08,2020-07-15,0,0,0
162,Grenada,2020-07-08,2020-07-15,0,0,0
163,Mozambique,2020-07-08,2020-07-15,6,8,10
164,Syria,2020-07-08,2020-07-15,9,14,19
165,Timor-Leste,2020-07-08,2020-07-15,0,0,0
