,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2021-01-26,2021-02-02,2346,2389,2432
1,Albania,2021-01-26,2021-02-02,1287,1332,1377
2,Algeria,2021-01-26,2021-02-02,2843,2871,2899
3,Andorra,2021-01-26,2021-02-02,92,97,102
4,Angola,2021-01-26,2021-02-02,442,462,482
5,Antigua and Barbuda,2021-01-26,2021-02-02,6,6,6
6,Argentina,2021-01-26,2021-02-02,46066,47253,48440
7,Armenia,2021-01-26,2021-02-02,3007,3052,3097
8,Australia,2021-01-26,2021-02-02,909,909,909
9,Austria,2021-01-26,2021-02-02,7199,7515,7831
10,Azerbaijan,2021-01-26,2021-02-02,3032,3100,3168
11,Bahamas,2021-01-26,2021-02-02,175,175,175
12,Bahrain,2021-01-26,2021-02-02,362,370,378
13,Bangladesh,2021-01-26,2021-02-02,7942,8055,8168
14,Barbados,2021-01-26,2021-02-02,7,10,13
15,Belarus,2021-01-26,2021-02-02,1601,1668,1735
16,Belgium,2021-01-26,2021-02-02,20554,20879,21204
17,Benin,2021-01-26,2021-02-02,46,48,50
18,Bhutan,2021-01-26,2021-02-02,1,1,1
19,Bolivia,2021-01-26,2021-02-02,9722,10105,10488
20,Bosnia and Herzegovina,2021-01-26,2021-02-02,4509,4621,4733
21,Brazil,2021-01-26,2021-02-02,211491,218878,226265
22,Brunei,2021-01-26,2021-02-02,3,3,3
23,Bulgaria,2021-01-26,2021-02-02,8614,8916,9218
24,Burkina Faso,2021-01-26,2021-02-02,105,118,131
25,Cabo Verde,2021-01-26,2021-02-02,120,129,138
26,Cambodia,2021-01-26,2021-02-02,0,0,0
27,Cameroon,2021-01-26,2021-02-02,455,462,469
28,Canada,2021-01-26,2021-02-02,18289,18981,19673
29,Central African Republic,2021-01-26,2021-02-02,63,63,63
30,Chad,2021-01-26,2021-02-02,114,116,118
31,Chile,2021-01-26,2021-02-02,17573,18023,18473
32,China,2021-01-26,2021-02-02,4800,4809,4818
33,Colombia,2021-01-26,2021-02-02,49402,52128,54854
34,Congo (Brazzaville),2021-01-26,2021-02-02,114,117,120
35,Congo (Kinshasa),2021-01-26,2021-02-02,640,661,682
36,Costa Rica,2021-01-26,2021-02-02,2477,2567,2657
37,Cote d'Ivoire,2021-01-26,2021-02-02,142,147,152
38,Croatia,2021-01-26,2021-02-02,4684,4882,5080
39,Diamond Princess,2021-01-26,2021-02-02,13,13,13
40,Cuba,2021-01-26,2021-02-02,175,200,225
41,Cyprus,2021-01-26,2021-02-02,176,190,204
42,Czechia,2021-01-26,2021-02-02,14646,15618,16590
43,Denmark,2021-01-26,2021-02-02,1838,2031,2224
44,Djibouti,2021-01-26,2021-02-02,61,62,63
45,Dominican Republic,2021-01-26,2021-02-02,2461,2564,2667
