,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-12-25,2021-01-01,2030,2139,2248
1,Albania,2020-12-25,2021-01-01,1066,1134,1202
2,Algeria,2020-12-25,2021-01-01,2647,2716,2785
3,Andorra,2020-12-25,2021-01-01,80,83,86
4,Angola,2020-12-25,2021-01-01,384,396,408
5,Antigua and Barbuda,2020-12-25,2021-01-01,5,5,5
6,Argentina,2020-12-25,2021-01-01,41672,42422,43172
7,Armenia,2020-12-25,2021-01-01,2596,2733,2870
8,Australia,2020-12-25,2021-01-01,908,908,908
9,Austria,2020-12-25,2021-01-01,5127,5783,6439
10,Azerbaijan,2020-12-25,2021-01-01,2133,2416,2699
11,Bahamas,2020-12-25,2021-01-01,164,169,174
12,Bahrain,2020-12-25,2021-01-01,349,351,353
13,Bangladesh,2020-12-25,2021-01-01,7217,7398,7579
14,Barbados,2020-12-25,2021-01-01,7,7,7
15,Belarus,2020-12-25,2021-01-01,1308,1367,1426
16,Belgium,2020-12-25,2021-01-01,18455,19089,19723
17,Benin,2020-12-25,2021-01-01,44,44,44
18,Bhutan,2020-12-25,2021-01-01,0,0,0
19,Bolivia,2020-12-25,2021-01-01,9033,9083,9133
20,Bosnia and Herzegovina,2020-12-25,2021-01-01,3583,3901,4219
21,Brazil,2020-12-25,2021-01-01,185650,190488,195326
22,Brunei,2020-12-25,2021-01-01,3,3,3
23,Bulgaria,2020-12-25,2021-01-01,6496,7073,7650
24,Burkina Faso,2020-12-25,2021-01-01,74,77,80
25,Cabo Verde,2020-12-25,2021-01-01,110,112,114
26,Cambodia,2020-12-25,2021-01-01,0,0,0
27,Cameroon,2020-12-25,2021-01-01,445,448,451
28,Canada,2020-12-25,2021-01-01,14055,14746,15437
29,Central African Republic,2020-12-25,2021-01-01,63,63,63
30,Chad,2020-12-25,2021-01-01,102,102,102
31,Chile,2020-12-25,2021-01-01,16051,16358,16665
32,China,2020-12-25,2021-01-01,4763,4770,4777
33,Colombia,2020-12-25,2021-01-01,40019,41690,43361
34,Congo (Brazzaville),2020-12-25,2021-01-01,100,100,100
35,Congo (Kinshasa),2020-12-25,2021-01-01,366,573,780
36,Costa Rica,2020-12-25,2021-01-01,1996,2086,2176
37,Cote d'Ivoire,2020-12-25,2021-01-01,133,133,133
38,Croatia,2020-12-25,2021-01-01,3023,3548,4073
39,Diamond Princess,2020-12-25,2021-01-01,13,13,13
40,Cuba,2020-12-25,2021-01-01,137,140,143
41,Cyprus,2020-12-25,2021-01-01,85,109,133
42,Czechia,2020-12-25,2021-01-01,10163,10859,11555
43,Denmark,2020-12-25,2021-01-01,1007,1134,1261
44,Djibouti,2020-12-25,2021-01-01,61,61,61
45,Dominican Republic,2020-12-25,2021-01-01,2376,2404,2432
46,Ecuador,2020-12-25,2021-01-01,13942,13984,14026
47,Egypt,2020-12-25,2021-01-01,7041,7309,7577
48,El Salvador,2020-12-25,2021-01-01,1234,1289,1344
49,Equatorial Guinea,2020-12-25,2021-01-01,85,85,85
50,Eritrea,2020-12-25,2021-01-01,0,1,2
51,Estonia,2020-12-25,2021-01-01,168,202,236
52,Eswatini,2020-12-25,2021-01-01,136,154,172
53,Ethiopia,2020-12-25,2021-01-01,1843,1897,1951
54,Fiji,2020-12-25,2021-01-01,2,2,2
55,Finland,2020-12-25,2021-01-01,489,524,559
56,France,2020-12-25,2021-01-01,60345,62548,64751
57,Gabon,2020-12-25,2021-01-01,64,64,64
58,Gambia,2020-12-25,2021-01-01,123,123,123
59,Georgia,2020-12-25,2021-01-01,2002,2313,2624
60,Germany,2020-12-25,2021-01-01,25754,29580,33406
61,Ghana,2020-12-25,2021-01-01,331,333,335
62,Greece,2020-12-25,2021-01-01,4044,4507,4970
63,Guatemala,2020-12-25,2021-01-01,4589,4757,4925
64,Guinea,2020-12-25,2021-01-01,80,80,80
65,Guyana,2020-12-25,2021-01-01,159,162,165
66,Haiti,2020-12-25,2021-01-01,234,234,234
67,Holy See,2020-12-25,2021-01-01,0,0,0
68,Honduras,2020-12-25,2021-01-01,3023,3061,3099
69,Hungary,2020-12-25,2021-01-01,7725,8833,9941
70,Iceland,2020-12-25,2021-01-01,28,28,28
71,India,2020-12-25,2021-01-01,145136,147343,149550
72,Indonesia,2020-12-25,2021-01-01,19514,20847,22180
73,Iran,2020-12-25,2021-01-01,53273,54440,55607
74,Iraq,2020-12-25,2021-01-01,12670,12755,12840
75,Ireland,2020-12-25,2021-01-01,2149,2194,2239
76,Israel,2020-12-25,2021-01-01,3057,3186,3315
77,Italy,2020-12-25,2021-01-01,67894,71359,74824
78,Jamaica,2020-12-25,2021-01-01,283,294,305
79,Japan,2020-12-25,2021-01-01,2709,3016,3323
80,Jordan,2020-12-25,2021-01-01,3518,3711,3904
81,Kazakhstan,2020-12-25,2021-01-01,2617,2685,2753
82,Kenya,2020-12-25,2021-01-01,1629,1653,1677
83,"Korea, South",2020-12-25,2021-01-01,659,793,927
84,Kuwait,2020-12-25,2021-01-01,916,926,936
85,Kyrgyzstan,2020-12-25,2021-01-01,1324,1340,1356
86,Latvia,2020-12-25,2021-01-01,409,502,595
87,Lebanon,2020-12-25,2021-01-01,1259,1367,1475
88,Liberia,2020-12-25,2021-01-01,83,83,83
89,Liechtenstein,2020-12-25,2021-01-01,23,30,37
90,Lithuania,2020-12-25,2021-01-01,972,1205,1438
91,Luxembourg,2020-12-25,2021-01-01,434,458,482
92,Madagascar,2020-12-25,2021-01-01,259,260,261
93,Malaysia,2020-12-25,2021-01-01,432,449,466
94,Maldives,2020-12-25,2021-01-01,48,48,48
95,Malta,2020-12-25,2021-01-01,183,203,223
96,Mauritania,2020-12-25,2021-01-01,264,314,364
97,Mauritius,2020-12-25,2021-01-01,10,10,10
98,Mexico,2020-12-25,2021-01-01,117249,121837,126425
99,Moldova,2020-12-25,2021-01-01,2700,2871,3042
100,Monaco,2020-12-25,2021-01-01,3,3,3
101,Mongolia,2020-12-25,2021-01-01,0,0,0
102,Montenegro,2020-12-25,2021-01-01,620,652,684
103,Morocco,2020-12-25,2021-01-01,6854,7170,7486
104,Namibia,2020-12-25,2021-01-01,169,187,205
105,Nepal,2020-12-25,2021-01-01,1765,1816,1867
106,Netherlands,2020-12-25,2021-01-01,10492,11015,11538
107,New Zealand,2020-12-25,2021-01-01,25,25,25
108,Nicaragua,2020-12-25,2021-01-01,163,164,165
109,Niger,2020-12-25,2021-01-01,85,91,97
