,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2021-01-21,2021-01-28,2314,2363,2412
1,Albania,2021-01-21,2021-01-28,1261,1296,1331
2,Algeria,2021-01-21,2021-01-28,2822,2853,2884
3,Andorra,2021-01-21,2021-01-28,88,93,98
4,Angola,2021-01-21,2021-01-28,425,448,471
5,Antigua and Barbuda,2021-01-21,2021-01-28,6,6,6
6,Argentina,2021-01-21,2021-01-28,45125,46355,47585
7,Armenia,2021-01-21,2021-01-28,2963,3021,3079
8,Australia,2021-01-21,2021-01-28,909,909,909
9,Austria,2021-01-21,2021-01-28,6921,7288,7655
10,Azerbaijan,2021-01-21,2021-01-28,2971,3053,3135
11,Bahamas,2021-01-21,2021-01-28,175,175,175
12,Bahrain,2021-01-21,2021-01-28,356,366,376
13,Bangladesh,2021-01-21,2021-01-28,7849,7966,8083
14,Barbados,2021-01-21,2021-01-28,7,9,11
15,Belarus,2021-01-21,2021-01-28,1554,1619,1684
16,Belgium,2021-01-21,2021-01-28,20294,20620,20946
17,Benin,2021-01-21,2021-01-28,46,48,50
18,Bhutan,2021-01-21,2021-01-28,1,1,1
19,Bolivia,2021-01-21,2021-01-28,9530,9818,10106
20,Bosnia and Herzegovina,2021-01-21,2021-01-28,4411,4536,4661
21,Brazil,2021-01-21,2021-01-28,207095,214147,221199
22,Brunei,2021-01-21,2021-01-28,3,3,3
23,Bulgaria,2021-01-21,2021-01-28,8396,8741,9086
24,Burkina Faso,2021-01-21,2021-01-28,97,106,115
25,Cabo Verde,2021-01-21,2021-01-28,115,122,129
26,Cambodia,2021-01-21,2021-01-28,0,0,0
27,Cameroon,2021-01-21,2021-01-28,451,455,459
28,Canada,2021-01-21,2021-01-28,17559,18510,19461
29,Central African Republic,2021-01-21,2021-01-28,63,63,63
30,Chad,2021-01-21,2021-01-28,110,114,118
31,Chile,2021-01-21,2021-01-28,17294,17702,18110
32,China,2021-01-21,2021-01-28,4796,4801,4806
33,Colombia,2021-01-21,2021-01-28,47491,50187,52883
34,Congo (Brazzaville),2021-01-21,2021-01-28,112,117,122
35,Congo (Kinshasa),2021-01-21,2021-01-28,626,644,662
36,Costa Rica,2021-01-21,2021-01-28,2401,2506,2611
37,Cote d'Ivoire,2021-01-21,2021-01-28,140,142,144
38,Croatia,2021-01-21,2021-01-28,4517,4738,4959
39,Diamond Princess,2021-01-21,2021-01-28,13,13,13
40,Cuba,2021-01-21,2021-01-28,160,184,208
41,Cyprus,2021-01-21,2021-01-28,163,178,193
42,Czechia,2021-01-21,2021-01-28,13856,14973,16090
43,Denmark,2021-01-21,2021-01-28,1661,1910,2159
44,Djibouti,2021-01-21,2021-01-28,61,61,61
45,Dominican Republic,2021-01-21,2021-01-28,2428,2482,2536
46,Ecuador,2021-01-21,2021-01-28,14246,14526,14806
47,Egypt,2021-01-21,2021-01-28,8421,8801,9181
48,El Salvador,2021-01-21,2021-01-28,1459,1530,1601
49,Equatorial Guinea,2021-01-21,2021-01-28,86,86,86
50,Eritrea,2021-01-21,2021-01-28,6,6,6
51,Estonia,2021-01-21,2021-01-28,311,354,397
52,Eswatini,2021-01-21,2021-01-28,335,441,547
53,Ethiopia,2021-01-21,2021-01-28,2008,2057,2106
54,Fiji,2021-01-21,2021-01-28,2,2,2
55,Finland,2021-01-21,2021-01-28,616,632,648
56,France,2021-01-21,2021-01-28,69452,72139,74826
57,Gabon,2021-01-21,2021-01-28,66,66,66
58,Gambia,2021-01-21,2021-01-28,126,128,130
59,Georgia,2021-01-21,2021-01-28,2867,2998,3129
60,Germany,2021-01-21,2021-01-28,45207,50876,56545
61,Ghana,2021-01-21,2021-01-28,341,361,381
62,Greece,2021-01-21,2021-01-28,5387,5570,5753
63,Guatemala,2021-01-21,2021-01-28,5151,5389,5627
64,Guinea,2021-01-21,2021-01-28,81,81,81
65,Guyana,2021-01-21,2021-01-28,170,170,170
66,Haiti,2021-01-21,2021-01-28,238,243,248
67,Holy See,2021-01-21,2021-01-28,0,0,0
68,Honduras,2021-01-21,2021-01-28,3335,3422,3509
69,Hungary,2021-01-21,2021-01-28,11066,11713,12360
70,Iceland,2021-01-21,2021-01-28,29,29,29
71,India,2021-01-21,2021-01-28,151918,153032,154146
72,Indonesia,2021-01-21,2021-01-28,25246,27203,29160
73,Iran,2021-01-21,2021-01-28,56538,57150,57762
74,Iraq,2021-01-21,2021-01-28,12922,12977,13032
75,Ireland,2021-01-21,2021-01-28,2488,2818,3148
76,Israel,2021-01-21,2021-01-28,3870,4245,4620
77,Italy,2021-01-21,2021-01-28,80848,84202,87556
78,Jamaica,2021-01-21,2021-01-28,322,331,340
79,Japan,2021-01-21,2021-01-28,4119,4872,5625
80,Jordan,2021-01-21,2021-01-28,4107,4198,4289
81,Kazakhstan,2021-01-21,2021-01-28,2882,2952,3022
82,Kenya,2021-01-21,2021-01-28,1723,1739,1755
83,"Korea, South",2021-01-21,2021-01-28,1217,1328,1439
84,Kuwait,2021-01-21,2021-01-28,946,951,956
85,Kyrgyzstan,2021-01-21,2021-01-28,1378,1394,1410
86,Latvia,2021-01-21,2021-01-28,920,1057,1194
87,Lebanon,2021-01-21,2021-01-28,1781,2151,2521
88,Liberia,2021-01-21,2021-01-28,84,84,84
89,Liechtenstein,2021-01-21,2021-01-28,49,51,53
90,Lithuania,2021-01-21,2021-01-28,2346,2554,2762
91,Luxembourg,2021-01-21,2021-01-28,545,562,579
92,Madagascar,2021-01-21,2021-01-28,267,273,279
93,Malaysia,2021-01-21,2021-01-28,578,642,706
94,Maldives,2021-01-21,2021-01-28,49,50,51
95,Malta,2021-01-21,2021-01-28,235,245,255
96,Mauritania,2021-01-21,2021-01-28,396,410,424
97,Mauritius,2021-01-21,2021-01-28,10,10,10
98,Mexico,2021-01-21,2021-01-28,137916,144371,150826
99,Moldova,2021-01-21,2021-01-28,3211,3315,3419
100,Monaco,2021-01-21,2021-01-28,7,9,11
101,Mongolia,2021-01-21,2021-01-28,2,2,2
102,Montenegro,2021-01-21,2021-01-28,740,762,784
103,Morocco,2021-01-21,2021-01-28,7854,8076,8298
104,Namibia,2021-01-21,2021-01-28,275,310,345
105,Nepal,2021-01-21,2021-01-28,1943,1979,2015
106,Netherlands,2021-01-21,2021-01-28,12875,13439,14003
107,New Zealand,2021-01-21,2021-01-28,25,25,25
108,Nicaragua,2021-01-21,2021-01-28,167,168,169
109,Niger,2021-01-21,2021-01-28,137,147,157
110,Nigeria,2021-01-21,2021-01-28,1405,1485,1565
111,North Macedonia,2021-01-21,2021-01-28,2672,2754,2836
112,Norway,2021-01-21,2021-01-28,511,544,577
113,Oman,2021-01-21,2021-01-28,1509,1517,1525
114,Pakistan,2021-01-21,2021-01-28,10863,11204,11545
115,Panama,2021-01-21,2021-01-28,4651,4944,5237
116,Papua New Guinea,2021-01-21,2021-01-28,9,9,9
117,Paraguay,2021-01-21,2021-01-28,2466,2570,2674
118,Peru,2021-01-21,2021-01-28,38399,39044,39689
119,Philippines,2021-01-21,2021-01-28,9739,10116,10493
120,Poland,2021-01-21,2021-01-28,32456,34561,36666
121,Portugal,2021-01-21,2021-01-28,8384,9686,10988
122,Qatar,2021-01-21,2021-01-28,246,248,250
123,Romania,2021-01-21,2021-01-28,17035,17554,18073
124,Russia,2021-01-21,2021-01-28,63016,66810,70604
125,Rwanda,2021-01-21,2021-01-28,133,162,191
126,Saint Lucia,2021-01-21,2021-01-28,6,9,12
127,Saint Vincent and the Grenadines,2021-01-21,2021-01-28,0,2,4
128,San Marino,2021-01-21,2021-01-28,65,65,65
129,Saudi Arabia,2021-01-21,2021-01-28,6310,6342,6374
130,Senegal,2021-01-21,2021-01-28,496,552,608
131,Serbia,2021-01-21,2021-01-28,3687,3830,3973
132,Seychelles,2021-01-21,2021-01-28,1,2,3
133,Singapore,2021-01-21,2021-01-28,29,29,29
134,Slovakia,2021-01-21,2021-01-28,3260,3801,4342
135,Slovenia,2021-01-21,2021-01-28,3093,3284,3475
136,Somalia,2021-01-21,2021-01-28,130,130,130
137,South Africa,2021-01-21,2021-01-28,35852,39501,43150
138,Spain,2021-01-21,2021-01-28,53079,55041,57003
139,Sri Lanka,2021-01-21,2021-01-28,251,276,301
140,Sudan,2021-01-21,2021-01-28,1576,1603,1630
141,Suriname,2021-01-21,2021-01-28,139,146,153
142,Sweden,2021-01-21,2021-01-28,10185,10921,11657
143,Switzerland,2021-01-21,2021-01-28,8586,8971,9356
144,Tanzania,2021-01-21,2021-01-28,21,21,21
145,Thailand,2021-01-21,2021-01-28,69,71,73
146,Togo,2021-01-21,2021-01-28,73,74,75
147,Trinidad and Tobago,2021-01-21,2021-01-28,130,133,136
148,Tunisia,2021-01-21,2021-01-28,5478,5989,6500
149,Turkey,2021-01-21,2021-01-28,23495,24640,25785
150,Uganda,2021-01-21,2021-01-28,304,316,328
151,Ukraine,2021-01-21,2021-01-28,21300,22521,23742
152,United Arab Emirates,2021-01-21,2021-01-28,726,766,806
153,United Kingdom,2021-01-21,2021-01-28,86163,94765,103367
154,Uruguay,2021-01-21,2021-01-28,280,347,414
155,US,2021-01-21,2021-01-28,388697,410102,431507
156,Uzbekistan,2021-01-21,2021-01-28,618,620,622
157,Venezuela,2021-01-21,2021-01-28,1090,1129,1168
158,Vietnam,2021-01-21,2021-01-28,35,35,35
159,Zambia,2021-01-21,2021-01-28,514,597,680
160,Zimbabwe,2021-01-21,2021-01-28,636,917,1198
161,Dominica,2021-01-21,2021-01-28,0,0,0
162,Grenada,2021-01-21,2021-01-28,1,1,1
163,Mozambique,2021-01-21,2021-01-28,211,283,355
164,Syria,2021-01-21,2021-01-28,809,866,923
165,Timor-Leste,2021-01-21,2021-01-28,0,0,0
166,Belize,2021-01-21,2021-01-28,280,289,298
167,Laos,2021-01-21,2021-01-28,0,0,0
168,Libya,2021-01-21,2021-01-28,1645,1716,1787
169,West Bank and Gaza,2021-01-21,2021-01-28,1665,1757,1849
170,Guinea-Bissau,2021-01-21,2021-01-28,45,45,45
171,Mali,2021-01-21,2021-01-28,305,320,335
172,Saint Kitts and Nevis,2021-01-21,2021-01-28,0,0,0
173,Kosovo,2021-01-21,2021-01-28,1392,1433,1474
174,Burma,2021-01-21,2021-01-28,2912,3013,3114
175,MS Zaandam,2021-01-21,2021-01-28,2,2,2
176,Botswana,2021-01-21,2021-01-28,71,105,139
