,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2021-02-13,2021-02-20,2408,2427,2446
1,Albania,2021-02-13,2021-02-20,1446,1543,1640
2,Algeria,2021-02-13,2021-02-20,2909,2935,2961
3,Andorra,2021-02-13,2021-02-20,105,107,109
4,Angola,2021-02-13,2021-02-20,475,491,507
5,Antigua and Barbuda,2021-02-13,2021-02-20,7,9,11
6,Argentina,2021-02-13,2021-02-20,49110,50188,51266
7,Armenia,2021-02-13,2021-02-20,3114,3140,3166
8,Australia,2021-02-13,2021-02-20,909,909,909
9,Austria,2021-02-13,2021-02-20,7994,8195,8396
10,Azerbaijan,2021-02-13,2021-02-20,3156,3178,3200
11,Bahamas,2021-02-13,2021-02-20,176,178,180
12,Bahrain,2021-02-13,2021-02-20,379,398,417
13,Bangladesh,2021-02-13,2021-02-20,8190,8266,8342
14,Barbados,2021-02-13,2021-02-20,18,23,28
15,Belarus,2021-02-13,2021-02-20,1773,1840,1907
16,Belgium,2021-02-13,2021-02-20,21352,21634,21916
17,Benin,2021-02-13,2021-02-20,55,56,57
18,Bhutan,2021-02-13,2021-02-20,1,1,1
19,Bolivia,2021-02-13,2021-02-20,10753,11155,11557
20,Bosnia and Herzegovina,2021-02-13,2021-02-20,4775,4881,4987
21,Brazil,2021-02-13,2021-02-20,230034,238532,247030
22,Brunei,2021-02-13,2021-02-20,3,3,3
23,Bulgaria,2021-02-13,2021-02-20,9311,9608,9905
24,Burkina Faso,2021-02-13,2021-02-20,134,138,142
25,Cabo Verde,2021-02-13,2021-02-20,135,139,143
26,Cambodia,2021-02-13,2021-02-20,0,0,0
27,Cameroon,2021-02-13,2021-02-20,474,479,484
28,Canada,2021-02-13,2021-02-20,20700,21238,21776
29,Central African Republic,2021-02-13,2021-02-20,63,63,63
30,Chad,2021-02-13,2021-02-20,125,128,131
31,Chile,2021-02-13,2021-02-20,18895,19443,19991
32,China,2021-02-13,2021-02-20,4822,4829,4836
33,Colombia,2021-02-13,2021-02-20,55693,57425,59157
34,Congo (Brazzaville),2021-02-13,2021-02-20,122,123,124
35,Congo (Kinshasa),2021-02-13,2021-02-20,679,693,707
36,Costa Rica,2021-02-13,2021-02-20,2672,2714,2756
37,Cote d'Ivoire,2021-02-13,2021-02-20,162,173,184
38,Croatia,2021-02-13,2021-02-20,5144,5299,5454
39,Diamond Princess,2021-02-13,2021-02-20,13,13,13
40,Cuba,2021-02-13,2021-02-20,233,261,289
41,Cyprus,2021-02-13,2021-02-20,211,220,229
42,Czechia,2021-02-13,2021-02-20,17129,18058,18987
43,Denmark,2021-02-13,2021-02-20,2216,2285,2354
44,Djibouti,2021-02-13,2021-02-20,63,63,63
45,Dominican Republic,2021-02-13,2021-02-20,2801,2932,3063
46,Ecuador,2021-02-13,2021-02-20,15004,15269,15534
47,Egypt,2021-02-13,2021-02-20,9604,9935,10266
48,El Salvador,2021-02-13,2021-02-20,1673,1734,1795
49,Equatorial Guinea,2021-02-13,2021-02-20,86,87,88
50,Eritrea,2021-02-13,2021-02-20,7,7,7
51,Estonia,2021-02-13,2021-02-20,456,491,526
52,Eswatini,2021-02-13,2021-02-20,604,630,656
53,Ethiopia,2021-02-13,2021-02-20,2145,2181,2217
54,Fiji,2021-02-13,2021-02-20,2,2,2
55,Finland,2021-02-13,2021-02-20,688,710,732
56,France,2021-02-13,2021-02-20,78940,80955,82970
57,Gabon,2021-02-13,2021-02-20,71,73,75
58,Gambia,2021-02-13,2021-02-20,134,135,136
59,Georgia,2021-02-13,2021-02-20,3269,3343,3417
60,Germany,2021-02-13,2021-02-20,61551,64990,68429
61,Ghana,2021-02-13,2021-02-20,449,533,617
62,Greece,2021-02-13,2021-02-20,5951,6103,6255
63,Guatemala,2021-02-13,2021-02-20,5854,6094,6334
64,Guinea,2021-02-13,2021-02-20,84,84,84
65,Guyana,2021-02-13,2021-02-20,180,186,192
66,Haiti,2021-02-13,2021-02-20,245,246,247
67,Holy See,2021-02-13,2021-02-20,0,0,0
68,Honduras,2021-02-13,2021-02-20,3710,3857,4004
69,Hungary,2021-02-13,2021-02-20,13026,13636,14246
70,Iceland,2021-02-13,2021-02-20,29,29,29
71,India,2021-02-13,2021-02-20,154996,155642,156288
72,Indonesia,2021-02-13,2021-02-20,31393,32936,34479
73,Iran,2021-02-13,2021-02-20,58412,58883,59354
74,Iraq,2021-02-13,2021-02-20,13111,13164,13217
75,Ireland,2021-02-13,2021-02-20,3674,3931,4188
76,Israel,2021-02-13,2021-02-20,5071,5351,5631
77,Italy,2021-02-13,2021-02-20,91003,93356,95709
78,Jamaica,2021-02-13,2021-02-20,357,372,387
79,Japan,2021-02-13,2021-02-20,6373,6928,7483
80,Jordan,2021-02-13,2021-02-20,4369,4444,4519
81,Kazakhstan,2021-02-13,2021-02-20,3119,3135,3151
82,Kenya,2021-02-13,2021-02-20,1776,1795,1814
83,"Korea, South",2021-02-13,2021-02-20,1471,1522,1573
84,Kuwait,2021-02-13,2021-02-20,964,998,1032
85,Kyrgyzstan,2021-02-13,2021-02-20,1423,1441,1459
86,Latvia,2021-02-13,2021-02-20,1327,1443,1559
87,Lebanon,2021-02-13,2021-02-20,3562,3961,4360
88,Liberia,2021-02-13,2021-02-20,84,84,84
89,Liechtenstein,2021-02-13,2021-02-20,52,52,52
90,Lithuania,2021-02-13,2021-02-20,2927,2988,3049
91,Luxembourg,2021-02-13,2021-02-20,590,606,622
92,Madagascar,2021-02-13,2021-02-20,281,285,289
93,Malaysia,2021-02-13,2021-02-20,857,958,1059
94,Maldives,2021-02-13,2021-02-20,54,58,62
95,Malta,2021-02-13,2021-02-20,279,290,301
96,Mauritania,2021-02-13,2021-02-20,425,428,431
97,Mauritius,2021-02-13,2021-02-20,10,10,10
98,Mexico,2021-02-13,2021-02-20,165786,173771,181756
99,Moldova,2021-02-13,2021-02-20,3530,3640,3750
100,Monaco,2021-02-13,2021-02-20,19,21,23
101,Mongolia,2021-02-13,2021-02-20,2,2,2
102,Montenegro,2021-02-13,2021-02-20,836,882,928
103,Morocco,2021-02-13,2021-02-20,8381,8460,8539
104,Namibia,2021-02-13,2021-02-20,371,386,401
105,Nepal,2021-02-13,2021-02-20,2035,2054,2073
106,Netherlands,2021-02-13,2021-02-20,14468,14913,15358
107,New Zealand,2021-02-13,2021-02-20,25,25,25
108,Nicaragua,2021-02-13,2021-02-20,170,171,172
109,Niger,2021-02-13,2021-02-20,165,169,173
110,Nigeria,2021-02-13,2021-02-20,1647,1747,1847
111,North Macedonia,2021-02-13,2021-02-20,2916,2976,3036
112,Norway,2021-02-13,2021-02-20,582,592,602
113,Oman,2021-02-13,2021-02-20,1532,1539,1546
114,Pakistan,2021-02-13,2021-02-20,11967,12307,12647
115,Panama,2021-02-13,2021-02-20,5455,5621,5787
116,Papua New Guinea,2021-02-13,2021-02-20,9,9,9
117,Paraguay,2021-02-13,2021-02-20,2807,2920,3033
