,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-10-09,2020-10-16,1458,1472,1486
1,Albania,2020-10-09,2020-10-16,389,413,437
2,Algeria,2020-10-09,2020-10-16,1749,1789,1829
3,Andorra,2020-10-09,2020-10-16,53,55,57
4,Angola,2020-10-09,2020-10-16,189,212,235
5,Antigua and Barbuda,2020-10-09,2020-10-16,3,3,3
6,Argentina,2020-10-09,2020-10-16,20599,23225,25851
7,Armenia,2020-10-09,2020-10-16,966,1010,1054
8,Australia,2020-10-09,2020-10-16,893,897,901
9,Austria,2020-10-09,2020-10-16,803,842,881
10,Azerbaijan,2020-10-09,2020-10-16,594,605,616
11,Bahamas,2020-10-09,2020-10-16,96,102,108
12,Bahrain,2020-10-09,2020-10-16,255,271,287
13,Bangladesh,2020-10-09,2020-10-16,5305,5477,5649
14,Barbados,2020-10-09,2020-10-16,7,7,7
15,Belarus,2020-10-09,2020-10-16,844,885,926
16,Belgium,2020-10-09,2020-10-16,10037,10151,10265
17,Benin,2020-10-09,2020-10-16,41,41,41
18,Bhutan,2020-10-09,2020-10-16,0,0,0
19,Bolivia,2020-10-09,2020-10-16,8045,8262,8479
20,Bosnia and Herzegovina,2020-10-09,2020-10-16,871,926,981
21,Brazil,2020-10-09,2020-10-16,144680,149639,154598
22,Brunei,2020-10-09,2020-10-16,3,3,3
23,Bulgaria,2020-10-09,2020-10-16,838,887,936
24,Burkina Faso,2020-10-09,2020-10-16,59,60,61
25,Cabo Verde,2020-10-09,2020-10-16,62,73,84
26,Cambodia,2020-10-09,2020-10-16,0,0,0
27,Cameroon,2020-10-09,2020-10-16,420,423,426
28,Canada,2020-10-09,2020-10-16,9466,9638,9810
29,Central African Republic,2020-10-09,2020-10-16,62,62,62
30,Chad,2020-10-09,2020-10-16,85,90,95
31,Chile,2020-10-09,2020-10-16,12867,13220,13573
32,China,2020-10-09,2020-10-16,4739,4739,4739
33,Colombia,2020-10-09,2020-10-16,26397,27495,28593
34,Congo (Brazzaville),2020-10-09,2020-10-16,89,90,91
35,Congo (Kinshasa),2020-10-09,2020-10-16,272,276,280
36,Costa Rica,2020-10-09,2020-10-16,930,1055,1180
37,Cote d'Ivoire,2020-10-09,2020-10-16,120,120,120
38,Croatia,2020-10-09,2020-10-16,291,313,335
39,Diamond Princess,2020-10-09,2020-10-16,13,13,13
40,Cuba,2020-10-09,2020-10-16,122,123,124
41,Cyprus,2020-10-09,2020-10-16,22,25,28
42,Czechia,2020-10-09,2020-10-16,699,905,1111
43,Denmark,2020-10-09,2020-10-16,652,665,678
44,Djibouti,2020-10-09,2020-10-16,61,61,61
45,Dominican Republic,2020-10-09,2020-10-16,2117,2165,2213
46,Ecuador,2020-10-09,2020-10-16,11495,12175,12855
47,Egypt,2020-10-09,2020-10-16,5956,6029,6102
48,El Salvador,2020-10-09,2020-10-16,853,881,909
49,Equatorial Guinea,2020-10-09,2020-10-16,83,83,83
50,Eritrea,2020-10-09,2020-10-16,0,0,0
51,Estonia,2020-10-09,2020-10-16,66,68,70
52,Eswatini,2020-10-09,2020-10-16,111,113,115
53,Ethiopia,2020-10-09,2020-10-16,1208,1271,1334
54,Fiji,2020-10-09,2020-10-16,2,2,2
55,Finland,2020-10-09,2020-10-16,345,346,347
56,France,2020-10-09,2020-10-16,32171,32601,33031
57,Gabon,2020-10-09,2020-10-16,54,54,54
58,Gambia,2020-10-09,2020-10-16,115,117,119
59,Georgia,2020-10-09,2020-10-16,46,72,98
60,Germany,2020-10-09,2020-10-16,9518,9599,9680
61,Ghana,2020-10-09,2020-10-16,301,306,311
62,Greece,2020-10-09,2020-10-16,398,431,464
63,Guatemala,2020-10-09,2020-10-16,3267,3356,3445
64,Guinea,2020-10-09,2020-10-16,66,68,70
65,Guyana,2020-10-09,2020-10-16,85,100,115
66,Haiti,2020-10-09,2020-10-16,229,230,231
67,Holy See,2020-10-09,2020-10-16,0,0,0
68,Honduras,2020-10-09,2020-10-16,2386,2492,2598
69,Hungary,2020-10-09,2020-10-16,798,913,1028
70,Iceland,2020-10-09,2020-10-16,10,10,10
71,India,2020-10-09,2020-10-16,100842,107416,113990
72,Indonesia,2020-10-09,2020-10-16,10972,11677,12382
73,Iran,2020-10-09,2020-10-16,26567,28098,29629
74,Iraq,2020-10-09,2020-10-16,9298,9735,10172
75,Ireland,2020-10-09,2020-10-16,1801,1821,1841
76,Israel,2020-10-09,2020-10-16,1633,1886,2139
77,Italy,2020-10-09,2020-10-16,35941,36111,36281
78,Jamaica,2020-10-09,2020-10-16,116,132,148
79,Japan,2020-10-09,2020-10-16,1591,1623,1655
80,Jordan,2020-10-09,2020-10-16,79,166,253
81,Kazakhstan,2020-10-09,2020-10-16,1725,1746,1767
82,Kenya,2020-10-09,2020-10-16,725,755,785
83,"Korea, South",2020-10-09,2020-10-16,420,430,440
84,Kuwait,2020-10-09,2020-10-16,615,649,683
85,Kyrgyzstan,2020-10-09,2020-10-16,1065,1077,1089
86,Latvia,2020-10-09,2020-10-16,38,40,42
87,Lebanon,2020-10-09,2020-10-16,386,450,514
88,Liberia,2020-10-09,2020-10-16,82,82,82
89,Liechtenstein,2020-10-09,2020-10-16,1,1,1
90,Lithuania,2020-10-09,2020-10-16,93,103,113
91,Luxembourg,2020-10-09,2020-10-16,125,128,131
92,Madagascar,2020-10-09,2020-10-16,232,237,242
93,Malaysia,2020-10-09,2020-10-16,136,152,168
94,Maldives,2020-10-09,2020-10-16,34,34,34
95,Malta,2020-10-09,2020-10-16,37,41,45
96,Mauritania,2020-10-09,2020-10-16,162,163,164
97,Mauritius,2020-10-09,2020-10-16,10,10,10
98,Mexico,2020-10-09,2020-10-16,78492,83497,88502
99,Moldova,2020-10-09,2020-10-16,1344,1442,1540
100,Monaco,2020-10-09,2020-10-16,2,2,2
101,Mongolia,2020-10-09,2020-10-16,0,0,0
102,Montenegro,2020-10-09,2020-10-16,172,194,216
103,Morocco,2020-10-09,2020-10-16,2263,2530,2797
104,Namibia,2020-10-09,2020-10-16,123,127,131
105,Nepal,2020-10-09,2020-10-16,520,600,680
106,Netherlands,2020-10-09,2020-10-16,6482,6601,6720
107,New Zealand,2020-10-09,2020-10-16,25,25,25
108,Nicaragua,2020-10-09,2020-10-16,151,153,155
109,Niger,2020-10-09,2020-10-16,69,69,69
110,Nigeria,2020-10-09,2020-10-16,1112,1113,1114
111,North Macedonia,2020-10-09,2020-10-16,749,781,813
112,Norway,2020-10-09,2020-10-16,275,275,275
113,Oman,2020-10-09,2020-10-16,935,1009,1083
114,Pakistan,2020-10-09,2020-10-16,6507,6558,6609
115,Panama,2020-10-09,2020-10-16,2406,2474,2542
116,Papua New Guinea,2020-10-09,2020-10-16,7,7,7
117,Paraguay,2020-10-09,2020-10-16,890,1045,1200
118,Peru,2020-10-09,2020-10-16,32535,33098,33661
119,Philippines,2020-10-09,2020-10-16,5616,6152,6688
120,Poland,2020-10-09,2020-10-16,2570,2919,3268
121,Portugal,2020-10-09,2020-10-16,1983,2062,2141
122,Qatar,2020-10-09,2020-10-16,215,219,223
123,Romania,2020-10-09,2020-10-16,4915,5299,5683
124,Russia,2020-10-09,2020-10-16,20981,22137,23293
125,Rwanda,2020-10-09,2020-10-16,29,30,31
126,Saint Lucia,2020-10-09,2020-10-16,0,0,0
127,Saint Vincent and the Grenadines,2020-10-09,2020-10-16,0,0,0
128,San Marino,2020-10-09,2020-10-16,42,42,42
129,Saudi Arabia,2020-10-09,2020-10-16,4823,4996,5169
130,Senegal,2020-10-09,2020-10-16,312,313,314
131,Serbia,2020-10-09,2020-10-16,751,761,771
132,Seychelles,2020-10-09,2020-10-16,0,0,0
133,Singapore,2020-10-09,2020-10-16,27,27,27
134,Slovakia,2020-10-09,2020-10-16,54,57,60
135,Slovenia,2020-10-09,2020-10-16,154,165,176
136,Somalia,2020-10-09,2020-10-16,99,99,99
137,South Africa,2020-10-09,2020-10-16,16909,17547,18185
138,Spain,2020-10-09,2020-10-16,32086,32929,33772
139,Sri Lanka,2020-10-09,2020-10-16,13,13,13
140,Sudan,2020-10-09,2020-10-16,836,836,836
141,Suriname,2020-10-09,2020-10-16,105,106,107
142,Sweden,2020-10-09,2020-10-16,5895,5894,5893
143,Switzerland,2020-10-09,2020-10-16,2075,2088,2101
144,Tanzania,2020-10-09,2020-10-16,21,21,21
145,Thailand,2020-10-09,2020-10-16,59,59,59
146,Togo,2020-10-09,2020-10-16,48,49,50
147,Trinidad and Tobago,2020-10-09,2020-10-16,76,89,102
148,Tunisia,2020-10-09,2020-10-16,271,409,547
149,Turkey,2020-10-09,2020-10-16,8325,8722,9119
150,Uganda,2020-10-09,2020-10-16,79,86,93
151,Ukraine,2020-10-09,2020-10-16,4357,4899,5441
152,United Arab Emirates,2020-10-09,2020-10-16,424,442,460
153,United Kingdom,2020-10-09,2020-10-16,42358,42769,43180
