,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2021-02-23,2021-03-02,2428,2435,2442
1,Albania,2021-02-23,2021-03-02,1582,1696,1810
2,Algeria,2021-02-23,2021-03-02,2945,2967,2989
3,Andorra,2021-02-23,2021-03-02,107,110,113
4,Angola,2021-02-23,2021-03-02,494,500,506
5,Antigua and Barbuda,2021-02-23,2021-03-02,9,14,19
6,Argentina,2021-02-23,2021-03-02,50432,51510,52588
7,Armenia,2021-02-23,2021-03-02,3150,3171,3192
8,Australia,2021-02-23,2021-03-02,909,909,909
9,Austria,2021-02-23,2021-03-02,8260,8434,8608
10,Azerbaijan,2021-02-23,2021-03-02,3185,3204,3223
11,Bahamas,2021-02-23,2021-03-02,179,179,179
12,Bahrain,2021-02-23,2021-03-02,410,433,456
13,Bangladesh,2021-02-23,2021-03-02,8298,8374,8450
14,Barbados,2021-02-23,2021-03-02,25,31,37
15,Belarus,2021-02-23,2021-03-02,1867,1930,1993
16,Belgium,2021-02-23,2021-03-02,21750,21956,22162
17,Benin,2021-02-23,2021-03-02,62,70,78
18,Bhutan,2021-02-23,2021-03-02,1,1,1
19,Bolivia,2021-02-23,2021-03-02,11274,11508,11742
20,Bosnia and Herzegovina,2021-02-23,2021-03-02,4935,5034,5133
21,Brazil,2021-02-23,2021-03-02,240940,248529,256118
22,Brunei,2021-02-23,2021-03-02,3,3,3
23,Bulgaria,2021-02-23,2021-03-02,9703,9978,10253
24,Burkina Faso,2021-02-23,2021-03-02,138,141,144
25,Cabo Verde,2021-02-23,2021-03-02,140,144,148
26,Cambodia,2021-02-23,2021-03-02,0,0,0
27,Cameroon,2021-02-23,2021-03-02,479,523,567
28,Canada,2021-02-23,2021-03-02,21395,21761,22127
29,Central African Republic,2021-02-23,2021-03-02,63,63,63
30,Chad,2021-02-23,2021-03-02,131,136,141
31,Chile,2021-02-23,2021-03-02,19644,20151,20658
32,China,2021-02-23,2021-03-02,4831,4833,4835
33,Colombia,2021-02-23,2021-03-02,57949,59118,60287
34,Congo (Brazzaville),2021-02-23,2021-03-02,123,127,131
35,Congo (Kinshasa),2021-02-23,2021-03-02,695,700,705
36,Costa Rica,2021-02-23,2021-03-02,2737,2785,2833
37,Cote d'Ivoire,2021-02-23,2021-03-02,179,188,197
38,Croatia,2021-02-23,2021-03-02,5357,5462,5567
39,Diamond Princess,2021-02-23,2021-03-02,13,13,13
40,Cuba,2021-02-23,2021-03-02,274,304,334
41,Cyprus,2021-02-23,2021-03-02,225,230,235
42,Czechia,2021-02-23,2021-03-02,18430,19537,20644
43,Denmark,2021-02-23,2021-03-02,2309,2344,2379
44,Djibouti,2021-02-23,2021-03-02,63,63,63
45,Dominican Republic,2021-02-23,2021-03-02,2975,3057,3139
46,Ecuador,2021-02-23,2021-03-02,15392,15567,15742
47,Egypt,2021-02-23,2021-03-02,10101,10443,10785
48,El Salvador,2021-02-23,2021-03-02,1758,1815,1872
49,Equatorial Guinea,2021-02-23,2021-03-02,87,91,95
50,Eritrea,2021-02-23,2021-03-02,7,7,7
51,Estonia,2021-02-23,2021-03-02,508,553,598
52,Eswatini,2021-02-23,2021-03-02,634,647,660
53,Ethiopia,2021-02-23,2021-03-02,2223,2305,2387
54,Fiji,2021-02-23,2021-03-02,2,2,2
55,Finland,2021-02-23,2021-03-02,720,734,748
56,France,2021-02-23,2021-03-02,82961,85195,87429
57,Gabon,2021-02-23,2021-03-02,75,76,77
58,Gambia,2021-02-23,2021-03-02,138,146,154
59,Georgia,2021-02-23,2021-03-02,3377,3457,3537
60,Germany,2021-02-23,2021-03-02,65829,68785,71741
61,Ghana,2021-02-23,2021-03-02,555,582,609
62,Greece,2021-02-23,2021-03-02,6181,6343,6505
63,Guatemala,2021-02-23,2021-03-02,6158,6315,6472
64,Guinea,2021-02-23,2021-03-02,85,87,89
65,Guyana,2021-02-23,2021-03-02,188,190,192
66,Haiti,2021-02-23,2021-03-02,247,247,247
67,Holy See,2021-02-23,2021-03-02,0,0,0
68,Honduras,2021-02-23,2021-03-02,3913,4040,4167
69,Hungary,2021-02-23,2021-03-02,13837,14450,15063
70,Iceland,2021-02-23,2021-03-02,29,29,29
71,India,2021-02-23,2021-03-02,155913,156567,157221
72,Indonesia,2021-02-23,2021-03-02,33596,35014,36432
73,Iran,2021-02-23,2021-03-02,59117,59663,60209
74,Iraq,2021-02-23,2021-03-02,13192,13311,13430
75,Ireland,2021-02-23,2021-03-02,3980,4181,4382
76,Israel,2021-02-23,2021-03-02,5441,5634,5827
77,Italy,2021-02-23,2021-03-02,94171,96348,98525
78,Jamaica,2021-02-23,2021-03-02,378,405,432
79,Japan,2021-02-23,2021-03-02,7139,7595,8051
80,Jordan,2021-02-23,2021-03-02,4491,4589,4687
81,Kazakhstan,2021-02-23,2021-03-02,3144,3155,3166
82,Kenya,2021-02-23,2021-03-02,1797,1837,1877
83,"Korea, South",2021-02-23,2021-03-02,1538,1576,1614
84,Kuwait,2021-02-23,2021-03-02,1014,1057,1100
85,Kyrgyzstan,2021-02-23,2021-03-02,1444,1460,1476
86,Latvia,2021-02-23,2021-03-02,1486,1570,1654
87,Lebanon,2021-02-23,2021-03-02,4092,4446,4800
88,Liberia,2021-02-23,2021-03-02,85,85,85
89,Liechtenstein,2021-02-23,2021-03-02,53,54,55
90,Lithuania,2021-02-23,2021-03-02,3095,3189,3283
91,Luxembourg,2021-02-23,2021-03-02,612,629,646
92,Madagascar,2021-02-23,2021-03-02,292,297,302
93,Malaysia,2021-02-23,2021-03-02,983,1076,1169
94,Maldives,2021-02-23,2021-03-02,58,60,62
95,Malta,2021-02-23,2021-03-02,297,306,315
96,Mauritania,2021-02-23,2021-03-02,431,437,443
97,Mauritius,2021-02-23,2021-03-02,10,10,10
98,Mexico,2021-02-23,2021-03-02,175986,181809,187632
99,Moldova,2021-02-23,2021-03-02,3678,3823,3968
100,Monaco,2021-02-23,2021-03-02,21,23,25
101,Mongolia,2021-02-23,2021-03-02,2,2,2
102,Montenegro,2021-02-23,2021-03-02,910,969,1028
103,Morocco,2021-02-23,2021-03-02,8504,8574,8644
104,Namibia,2021-02-23,2021-03-02,392,411,430
105,Nepal,2021-02-23,2021-03-02,2055,2065,2075
106,Netherlands,2021-02-23,2021-03-02,15050,15466,15882
107,New Zealand,2021-02-23,2021-03-02,26,26,26
108,Nicaragua,2021-02-23,2021-03-02,172,173,174
109,Niger,2021-02-23,2021-03-02,169,172,175
110,Nigeria,2021-02-23,2021-03-02,1777,1874,1971
111,North Macedonia,2021-02-23,2021-03-02,3003,3085,3167
112,Norway,2021-02-23,2021-03-02,593,608,623
113,Oman,2021-02-23,2021-03-02,1544,1557,1570
114,Pakistan,2021-02-23,2021-03-02,12436,12708,12980
115,Panama,2021-02-23,2021-03-02,5655,5772,5889
116,Papua New Guinea,2021-02-23,2021-03-02,10,10,10
117,Paraguay,2021-02-23,2021-03-02,2971,3101,3231
118,Peru,2021-02-23,2021-03-02,43880,45263,46646
119,Philippines,2021-02-23,2021-03-02,11524,12107,12690
120,Poland,2021-02-23,2021-03-02,41028,42436,43844
121,Portugal,2021-02-23,2021-03-02,15522,16086,16650
122,Qatar,2021-02-23,2021-03-02,256,257,258
123,Romania,2021-02-23,2021-03-02,19526,20013,20500
124,Russia,2021-02-23,2021-03-02,79659,82666,85673
125,Rwanda,2021-02-23,2021-03-02,240,253,266
126,Saint Lucia,2021-02-23,2021-03-02,23,32,41
127,Saint Vincent and the Grenadines,2021-02-23,2021-03-02,6,6,6
128,San Marino,2021-02-23,2021-03-02,72,73,74
129,Saudi Arabia,2021-02-23,2021-03-02,6441,6470,6499
130,Senegal,2021-02-23,2021-03-02,760,832,904
131,Serbia,2021-02-23,2021-03-02,4261,4366,4471
132,Seychelles,2021-02-23,2021-03-02,10,11,12
133,Singapore,2021-02-23,2021-03-02,29,29,29
134,Slovakia,2021-02-23,2021-03-02,6063,6671,7279
135,Slovenia,2021-02-23,2021-03-02,3733,3792,3851
136,Somalia,2021-02-23,2021-03-02,163,208,253
137,South Africa,2021-02-23,2021-03-02,48313,49413,50513
138,Spain,2021-02-23,2021-03-02,65979,68079,70179
139,Sri Lanka,2021-02-23,2021-03-02,409,453,497
140,Sudan,2021-02-23,2021-03-02,1863,1876,1889
141,Suriname,2021-02-23,2021-03-02,167,170,173
142,Sweden,2021-02-23,2021-03-02,12487,12713,12939
143,Switzerland,2021-02-23,2021-03-02,9817,9930,10043
144,Tanzania,2021-02-23,2021-03-02,21,21,21
145,Thailand,2021-02-23,2021-03-02,82,83,84
146,Togo,2021-02-23,2021-03-02,81,81,81
147,Trinidad and Tobago,2021-02-23,2021-03-02,138,139,140
148,Tunisia,2021-02-23,2021-03-02,7617,7843,8069
149,Turkey,2021-02-23,2021-03-02,27652,28213,28774
150,Uganda,2021-02-23,2021-03-02,331,333,335
151,Ukraine,2021-02-23,2021-03-02,25862,26690,27518
152,United Arab Emirates,2021-02-23,2021-03-02,1041,1145,1249
153,United Kingdom,2021-02-23,2021-03-02,118421,121536,124651
154,Uruguay,2021-02-23,2021-03-02,546,588,630
155,US,2021-02-23,2021-03-02,488445,502660,516875
156,Uzbekistan,2021-02-23,2021-03-02,622,622,622
157,Venezuela,2021-02-23,2021-03-02,1292,1325,1358
158,Vietnam,2021-02-23,2021-03-02,35,35,35
159,Zambia,2021-02-23,2021-03-02,974,1040,1106
