,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-10-06,2020-10-13,1458,1467,1476
1,Albania,2020-10-06,2020-10-13,384,403,422
2,Algeria,2020-10-06,2020-10-13,1726,1768,1810
3,Andorra,2020-10-06,2020-10-13,53,53,53
4,Angola,2020-10-06,2020-10-13,179,211,243
5,Antigua and Barbuda,2020-10-06,2020-10-13,3,3,3
6,Argentina,2020-10-06,2020-10-13,16519,21827,27135
7,Armenia,2020-10-06,2020-10-13,958,990,1022
8,Australia,2020-10-06,2020-10-13,886,897,908
9,Austria,2020-10-06,2020-10-13,796,822,848
10,Azerbaijan,2020-10-06,2020-10-13,590,600,610
11,Bahamas,2020-10-06,2020-10-13,91,100,109
12,Bahrain,2020-10-06,2020-10-13,246,262,278
13,Bangladesh,2020-10-06,2020-10-13,5219,5405,5591
14,Barbados,2020-10-06,2020-10-13,7,7,7
15,Belarus,2020-10-06,2020-10-13,828,868,908
16,Belgium,2020-10-06,2020-10-13,10001,10092,10183
17,Benin,2020-10-06,2020-10-13,40,41,42
18,Bhutan,2020-10-06,2020-10-13,0,0,0
19,Bolivia,2020-10-06,2020-10-13,7931,8156,8381
20,Bosnia and Herzegovina,2020-10-06,2020-10-13,843,903,963
21,Brazil,2020-10-06,2020-10-13,142921,147494,152067
22,Brunei,2020-10-06,2020-10-13,3,3,3
23,Bulgaria,2020-10-06,2020-10-13,813,862,911
24,Burkina Faso,2020-10-06,2020-10-13,58,59,60
25,Cabo Verde,2020-10-06,2020-10-13,59,69,79
26,Cambodia,2020-10-06,2020-10-13,0,0,0
27,Cameroon,2020-10-06,2020-10-13,418,420,422
28,Canada,2020-10-06,2020-10-13,9340,9582,9824
29,Central African Republic,2020-10-06,2020-10-13,62,62,62
30,Chad,2020-10-06,2020-10-13,85,88,91
31,Chile,2020-10-06,2020-10-13,12725,13070,13415
32,China,2020-10-06,2020-10-13,4739,4739,4739
33,Colombia,2020-10-06,2020-10-13,25828,27017,28206
34,Congo (Brazzaville),2020-10-06,2020-10-13,89,89,89
35,Congo (Kinshasa),2020-10-06,2020-10-13,272,274,276
36,Costa Rica,2020-10-06,2020-10-13,880,1004,1128
37,Cote d'Ivoire,2020-10-06,2020-10-13,120,120,120
38,Croatia,2020-10-06,2020-10-13,275,304,333
39,Diamond Princess,2020-10-06,2020-10-13,13,13,13
40,Cuba,2020-10-06,2020-10-13,122,123,124
41,Cyprus,2020-10-06,2020-10-13,22,23,24
42,Czechia,2020-10-06,2020-10-13,636,794,952
43,Denmark,2020-10-06,2020-10-13,650,663,676
44,Djibouti,2020-10-06,2020-10-13,61,61,61
45,Dominican Republic,2020-10-06,2020-10-13,2101,2149,2197
46,Ecuador,2020-10-06,2020-10-13,11312,11702,12092
47,Egypt,2020-10-06,2020-10-13,5914,6001,6088
48,El Salvador,2020-10-06,2020-10-13,839,869,899
49,Equatorial Guinea,2020-10-06,2020-10-13,83,83,83
50,Eritrea,2020-10-06,2020-10-13,0,0,0
51,Estonia,2020-10-06,2020-10-13,64,67,70
52,Eswatini,2020-10-06,2020-10-13,108,112,116
53,Ethiopia,2020-10-06,2020-10-13,1191,1238,1285
54,Fiji,2020-10-06,2020-10-13,2,2,2
55,Finland,2020-10-06,2020-10-13,345,346,347
56,France,2020-10-06,2020-10-13,31908,32383,32858
57,Gabon,2020-10-06,2020-10-13,54,54,54
58,Gambia,2020-10-06,2020-10-13,112,117,122
59,Georgia,2020-10-06,2020-10-13,36,58,80
60,Germany,2020-10-06,2020-10-13,9483,9566,9649
61,Ghana,2020-10-06,2020-10-13,301,303,305
62,Greece,2020-10-06,2020-10-13,388,420,452
63,Guatemala,2020-10-06,2020-10-13,3238,3310,3382
64,Guinea,2020-10-06,2020-10-13,66,68,70
65,Guyana,2020-10-06,2020-10-13,78,92,106
66,Haiti,2020-10-06,2020-10-13,227,229,231
67,Holy See,2020-10-06,2020-10-13,0,0,0
68,Honduras,2020-10-06,2020-10-13,2323,2447,2571
69,Hungary,2020-10-06,2020-10-13,757,853,949
70,Iceland,2020-10-06,2020-10-13,10,10,10
71,India,2020-10-06,2020-10-13,97497,104555,111613
72,Indonesia,2020-10-06,2020-10-13,10601,11374,12147
73,Iran,2020-10-06,2020-10-13,25986,27419,28852
74,Iraq,2020-10-06,2020-10-13,9122,9531,9940
75,Ireland,2020-10-06,2020-10-13,1803,1811,1819
76,Israel,2020-10-06,2020-10-13,1528,1797,2066
77,Italy,2020-10-06,2020-10-13,35875,36030,36185
78,Jamaica,2020-10-06,2020-10-13,101,123,145
79,Japan,2020-10-06,2020-10-13,1568,1609,1650
80,Jordan,2020-10-06,2020-10-13,57,122,187
81,Kazakhstan,2020-10-06,2020-10-13,1725,1746,1767
82,Kenya,2020-10-06,2020-10-13,707,743,779
83,"Korea, South",2020-10-06,2020-10-13,413,425,437
84,Kuwait,2020-10-06,2020-10-13,607,632,657
85,Kyrgyzstan,2020-10-06,2020-10-13,1064,1066,1068
86,Latvia,2020-10-06,2020-10-13,37,40,43
87,Lebanon,2020-10-06,2020-10-13,361,424,487
88,Liberia,2020-10-06,2020-10-13,82,82,82
89,Liechtenstein,2020-10-06,2020-10-13,1,1,1
90,Lithuania,2020-10-06,2020-10-13,92,99,106
91,Luxembourg,2020-10-06,2020-10-13,124,128,132
92,Madagascar,2020-10-06,2020-10-13,229,234,239
93,Malaysia,2020-10-06,2020-10-13,134,141,148
94,Maldives,2020-10-06,2020-10-13,34,34,34
95,Malta,2020-10-06,2020-10-13,34,40,46
96,Mauritania,2020-10-06,2020-10-13,161,162,163
97,Mauritius,2020-10-06,2020-10-13,10,10,10
98,Mexico,2020-10-06,2020-10-13,77163,82348,87533
99,Moldova,2020-10-06,2020-10-13,1310,1389,1468
100,Monaco,2020-10-06,2020-10-13,2,2,2
101,Mongolia,2020-10-06,2020-10-13,0,0,0
102,Montenegro,2020-10-06,2020-10-13,164,188,212
103,Morocco,2020-10-06,2020-10-13,2152,2410,2668
104,Namibia,2020-10-06,2020-10-13,121,125,129
105,Nepal,2020-10-06,2020-10-13,491,563,635
106,Netherlands,2020-10-06,2020-10-13,6443,6538,6633
107,New Zealand,2020-10-06,2020-10-13,25,25,25
108,Nicaragua,2020-10-06,2020-10-13,151,151,151
109,Niger,2020-10-06,2020-10-13,69,69,69
110,Nigeria,2020-10-06,2020-10-13,1111,1113,1115
111,North Macedonia,2020-10-06,2020-10-13,737,768,799
112,Norway,2020-10-06,2020-10-13,274,275,276
113,Oman,2020-10-06,2020-10-13,935,990,1045
114,Pakistan,2020-10-06,2020-10-13,6479,6535,6591
115,Panama,2020-10-06,2020-10-13,2364,2440,2516
116,Papua New Guinea,2020-10-06,2020-10-13,7,7,7
117,Paraguay,2020-10-06,2020-10-13,841,966,1091
118,Peru,2020-10-06,2020-10-13,32324,32834,33344
119,Philippines,2020-10-06,2020-10-13,5448,5865,6282
120,Poland,2020-10-06,2020-10-13,2483,2717,2951
121,Portugal,2020-10-06,2020-10-13,1963,2032,2101
122,Qatar,2020-10-06,2020-10-13,214,216,218
123,Romania,2020-10-06,2020-10-13,4792,5121,5450
124,Russia,2020-10-06,2020-10-13,20456,21559,22662
125,Rwanda,2020-10-06,2020-10-13,29,29,29
126,Saint Lucia,2020-10-06,2020-10-13,0,0,0
127,Saint Vincent and the Grenadines,2020-10-06,2020-10-13,0,0,0
128,San Marino,2020-10-06,2020-10-13,42,42,42
129,Saudi Arabia,2020-10-06,2020-10-13,4739,4923,5107
130,Senegal,2020-10-06,2020-10-13,310,312,314
131,Serbia,2020-10-06,2020-10-13,749,757,765
132,Seychelles,2020-10-06,2020-10-13,0,0,0
133,Singapore,2020-10-06,2020-10-13,27,27,27
134,Slovakia,2020-10-06,2020-10-13,45,55,65
135,Slovenia,2020-10-06,2020-10-13,149,159,169
136,Somalia,2020-10-06,2020-10-13,99,99,99
137,South Africa,2020-10-06,2020-10-13,16667,17103,17539
138,Spain,2020-10-06,2020-10-13,31411,32486,33561
139,Sri Lanka,2020-10-06,2020-10-13,13,13,13
140,Sudan,2020-10-06,2020-10-13,836,836,836
141,Suriname,2020-10-06,2020-10-13,104,106,108
142,Sweden,2020-10-06,2020-10-13,5890,5883,5876
143,Switzerland,2020-10-06,2020-10-13,2069,2081,2093
144,Tanzania,2020-10-06,2020-10-13,21,21,21
145,Thailand,2020-10-06,2020-10-13,59,59,59
146,Togo,2020-10-06,2020-10-13,48,49,50
147,Trinidad and Tobago,2020-10-06,2020-10-13,74,83,92
148,Tunisia,2020-10-06,2020-10-13,246,321,396
149,Turkey,2020-10-06,2020-10-13,8130,8553,8976
150,Uganda,2020-10-06,2020-10-13,75,84,93
151,Ukraine,2020-10-06,2020-10-13,4154,4624,5094
152,United Arab Emirates,2020-10-06,2020-10-13,416,435,454
153,United Kingdom,2020-10-06,2020-10-13,42162,42535,42908
154,Uruguay,2020-10-06,2020-10-13,48,49,50
155,US,2020-10-06,2020-10-13,205986,210886,215786
156,Uzbekistan,2020-10-06,2020-10-13,466,489,512
157,Venezuela,2020-10-06,2020-10-13,621,665,709
158,Vietnam,2020-10-06,2020-10-13,35,35,35
159,Zambia,2020-10-06,2020-10-13,332,335,338
160,Zimbabwe,2020-10-06,2020-10-13,228,229,230
161,Dominica,2020-10-06,2020-10-13,0,0,0
162,Grenada,2020-10-06,2020-10-13,0,0,0
163,Mozambique,2020-10-06,2020-10-13,59,67,75
164,Syria,2020-10-06,2020-10-13,197,209,221
165,Timor-Leste,2020-10-06,2020-10-13,0,0,0
166,Belize,2020-10-06,2020-10-13,24,34,44
167,Laos,2020-10-06,2020-10-13,0,0,0
168,Libya,2020-10-06,2020-10-13,540,602,664
169,West Bank and Gaza,2020-10-06,2020-10-13,306,349,392
170,Guinea-Bissau,2020-10-06,2020-10-13,39,40,41
171,Mali,2020-10-06,2020-10-13,131,131,131
172,Saint Kitts and Nevis,2020-10-06,2020-10-13,0,0,0
173,Kosovo,2020-10-06,2020-10-13,488,488,488
174,Burma,2020-10-06,2020-10-13,284,471,658
175,MS Zaandam,2020-10-06,2020-10-13,2,2,2
176,Botswana,2020-10-06,2020-10-13,16,18,20
177,Burundi,2020-10-06,2020-10-13,1,1,1
178,Sierra Leone,2020-10-06,2020-10-13,72,72,72
179,Malawi,2020-10-06,2020-10-13,179,180,181
180,South Sudan,2020-10-06,2020-10-13,49,50,51
181,Western Sahara,2020-10-06,2020-10-13,1,1,1
182,Sao Tome and Principe,2020-10-06,2020-10-13,15,15,15
183,Yemen,2020-10-06,2020-10-13,587,593,599
