,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-10-01,2020-10-08,1451,1458,1465
1,Albania,2020-10-01,2020-10-08,370,388,406
2,Algeria,2020-10-01,2020-10-08,1703,1741,1779
3,Andorra,2020-10-01,2020-10-08,53,53,53
4,Angola,2020-10-01,2020-10-08,162,185,208
5,Antigua and Barbuda,2020-10-01,2020-10-08,3,3,3
6,Argentina,2020-10-01,2020-10-08,14766,20288,25810
7,Armenia,2020-10-01,2020-10-08,945,963,981
8,Australia,2020-10-01,2020-10-08,869,890,911
9,Austria,2020-10-01,2020-10-08,783,802,821
10,Azerbaijan,2020-10-01,2020-10-08,581,593,605
11,Bahamas,2020-10-01,2020-10-08,86,96,106
12,Bahrain,2020-10-01,2020-10-08,231,254,277
13,Bangladesh,2020-10-01,2020-10-08,5072,5272,5472
14,Barbados,2020-10-01,2020-10-08,7,7,7
15,Belarus,2020-10-01,2020-10-08,802,839,876
16,Belgium,2020-10-01,2020-10-08,9965,10023,10081
17,Benin,2020-10-01,2020-10-08,40,41,42
18,Bhutan,2020-10-01,2020-10-08,0,0,0
19,Bolivia,2020-10-01,2020-10-08,7765,8001,8237
20,Bosnia and Herzegovina,2020-10-01,2020-10-08,802,861,920
21,Brazil,2020-10-01,2020-10-08,139808,144680,149552
22,Brunei,2020-10-01,2020-10-08,3,3,3
23,Bulgaria,2020-10-01,2020-10-08,785,825,865
24,Burkina Faso,2020-10-01,2020-10-08,56,58,60
25,Cabo Verde,2020-10-01,2020-10-08,55,61,67
26,Cambodia,2020-10-01,2020-10-08,0,0,0
27,Cameroon,2020-10-01,2020-10-08,418,418,418
28,Canada,2020-10-01,2020-10-08,9297,9368,9439
29,Central African Republic,2020-10-01,2020-10-08,62,62,62
30,Chad,2020-10-01,2020-10-08,82,85,88
31,Chile,2020-10-01,2020-10-08,12469,12822,13175
32,China,2020-10-01,2020-10-08,4738,4739,4740
33,Colombia,2020-10-01,2020-10-08,24746,26196,27646
34,Congo (Brazzaville),2020-10-01,2020-10-08,89,89,89
35,Congo (Kinshasa),2020-10-01,2020-10-08,271,272,273
36,Costa Rica,2020-10-01,2020-10-08,795,917,1039
37,Cote d'Ivoire,2020-10-01,2020-10-08,120,120,120
38,Croatia,2020-10-01,2020-10-08,261,284,307
