,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-10-08,2020-10-15,1458,1470,1482
1,Albania,2020-10-08,2020-10-15,388,411,434
2,Algeria,2020-10-08,2020-10-15,1741,1783,1825
3,Andorra,2020-10-08,2020-10-15,53,54,55
4,Angola,2020-10-08,2020-10-15,185,208,231
5,Antigua and Barbuda,2020-10-08,2020-10-15,3,3,3
6,Argentina,2020-10-08,2020-10-15,20288,22710,25132
7,Armenia,2020-10-08,2020-10-15,963,1004,1045
8,Australia,2020-10-08,2020-10-15,890,897,904
9,Austria,2020-10-08,2020-10-15,802,838,874
10,Azerbaijan,2020-10-08,2020-10-15,593,603,613
11,Bahamas,2020-10-08,2020-10-15,96,102,108
12,Bahrain,2020-10-08,2020-10-15,254,264,274
13,Bangladesh,2020-10-08,2020-10-15,5272,5460,5648
14,Barbados,2020-10-08,2020-10-15,7,7,7
15,Belarus,2020-10-08,2020-10-15,839,880,921
16,Belgium,2020-10-08,2020-10-15,10023,10126,10229
17,Benin,2020-10-08,2020-10-15,41,41,41
18,Bhutan,2020-10-08,2020-10-15,0,0,0
19,Bolivia,2020-10-08,2020-10-15,8001,8228,8455
20,Bosnia and Herzegovina,2020-10-08,2020-10-15,861,913,965
21,Brazil,2020-10-08,2020-10-15,144680,148957,153234
22,Brunei,2020-10-08,2020-10-15,3,3,3
23,Bulgaria,2020-10-08,2020-10-15,825,880,935
24,Burkina Faso,2020-10-08,2020-10-15,58,60,62
25,Cabo Verde,2020-10-08,2020-10-15,61,71,81
26,Cambodia,2020-10-08,2020-10-15,0,0,0
27,Cameroon,2020-10-08,2020-10-15,418,423,428
28,Canada,2020-10-08,2020-10-15,9368,9609,9850
29,Central African Republic,2020-10-08,2020-10-15,62,62,62
30,Chad,2020-10-08,2020-10-15,85,89,93
31,Chile,2020-10-08,2020-10-15,12822,13167,13512
32,China,2020-10-08,2020-10-15,4739,4739,4739
33,Colombia,2020-10-08,2020-10-15,26196,27180,28164
34,Congo (Brazzaville),2020-10-08,2020-10-15,89,89,89
35,Congo (Kinshasa),2020-10-08,2020-10-15,272,276,280
36,Costa Rica,2020-10-08,2020-10-15,917,1040,1163
37,Cote d'Ivoire,2020-10-08,2020-10-15,120,120,120
38,Croatia,2020-10-08,2020-10-15,284,310,336
39,Diamond Princess,2020-10-08,2020-10-15,13,13,13
40,Cuba,2020-10-08,2020-10-15,122,123,124
41,Cyprus,2020-10-08,2020-10-15,22,24,26
42,Czechia,2020-10-08,2020-10-15,678,869,1060
43,Denmark,2020-10-08,2020-10-15,651,665,679
44,Djibouti,2020-10-08,2020-10-15,61,61,61
45,Dominican Republic,2020-10-08,2020-10-15,2108,2163,2218
46,Ecuador,2020-10-08,2020-10-15,11433,12141,12849
47,Egypt,2020-10-08,2020-10-15,5946,6017,6088
48,El Salvador,2020-10-08,2020-10-15,848,877,906
49,Equatorial Guinea,2020-10-08,2020-10-15,83,83,83
50,Eritrea,2020-10-08,2020-10-15,0,0,0
51,Estonia,2020-10-08,2020-10-15,65,67,69
52,Eswatini,2020-10-08,2020-10-15,111,113,115
53,Ethiopia,2020-10-08,2020-10-15,1205,1262,1319
54,Fiji,2020-10-08,2020-10-15,2,2,2
55,Finland,2020-10-08,2020-10-15,344,346,348
56,France,2020-10-08,2020-10-15,32034,32539,33044
57,Gabon,2020-10-08,2020-10-15,54,54,54
58,Gambia,2020-10-08,2020-10-15,113,117,121
59,Georgia,2020-10-08,2020-10-15,41,66,91
60,Germany,2020-10-08,2020-10-15,9509,9545,9581
61,Ghana,2020-10-08,2020-10-15,301,306,311
62,Greece,2020-10-08,2020-10-15,393,430,467
63,Guatemala,2020-10-08,2020-10-15,3261,3347,3433
64,Guinea,2020-10-08,2020-10-15,66,68,70
65,Guyana,2020-10-08,2020-10-15,82,98,114
66,Haiti,2020-10-08,2020-10-15,229,230,231
67,Holy See,2020-10-08,2020-10-15,0,0,0
68,Honduras,2020-10-08,2020-10-15,2380,2477,2574
69,Hungary,2020-10-08,2020-10-15,781,898,1015
70,Iceland,2020-10-08,2020-10-15,10,10,10
71,India,2020-10-08,2020-10-15,99773,106490,113207
72,Indonesia,2020-10-08,2020-10-15,10856,11580,12304
73,Iran,2020-10-08,2020-10-15,26380,27888,29396
74,Iraq,2020-10-08,2020-10-15,9231,9683,10135
75,Ireland,2020-10-08,2020-10-15,1806,1817,1828
76,Israel,2020-10-08,2020-10-15,1622,1864,2106
77,Italy,2020-10-08,2020-10-15,35918,36083,36248
78,Jamaica,2020-10-08,2020-10-15,111,128,145
79,Japan,2020-10-08,2020-10-15,1580,1617,1654
80,Jordan,2020-10-08,2020-10-15,69,144,219
81,Kazakhstan,2020-10-08,2020-10-15,1725,1746,1767
82,Kenya,2020-10-08,2020-10-15,711,751,791
83,"Korea, South",2020-10-08,2020-10-15,416,428,440
84,Kuwait,2020-10-08,2020-10-15,612,642,672
85,Kyrgyzstan,2020-10-08,2020-10-15,1065,1073,1081
86,Latvia,2020-10-08,2020-10-15,37,40,43
87,Lebanon,2020-10-08,2020-10-15,374,439,504
88,Liberia,2020-10-08,2020-10-15,82,82,82
89,Liechtenstein,2020-10-08,2020-10-15,1,1,1
90,Lithuania,2020-10-08,2020-10-15,92,102,112
91,Luxembourg,2020-10-08,2020-10-15,125,128,131
92,Madagascar,2020-10-08,2020-10-15,232,235,238
93,Malaysia,2020-10-08,2020-10-15,136,146,156
94,Maldives,2020-10-08,2020-10-15,34,34,34
95,Malta,2020-10-08,2020-10-15,35,41,47
