,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2021-01-12,2021-01-19,2244,2301,2358
1,Albania,2021-01-12,2021-01-19,1210,1252,1294
2,Algeria,2021-01-12,2021-01-19,2782,2816,2850
3,Andorra,2021-01-12,2021-01-19,84,86,88
4,Angola,2021-01-12,2021-01-19,410,422,434
5,Antigua and Barbuda,2021-01-12,2021-01-19,5,5,5
6,Argentina,2021-01-12,2021-01-19,43785,44848,45911
7,Armenia,2021-01-12,2021-01-19,2878,2941,3004
8,Australia,2021-01-12,2021-01-19,909,909,909
9,Austria,2021-01-12,2021-01-19,6457,6819,7181
10,Azerbaijan,2021-01-12,2021-01-19,2792,2941,3090
11,Bahamas,2021-01-12,2021-01-19,175,175,175
12,Bahrain,2021-01-12,2021-01-19,352,356,360
13,Bangladesh,2021-01-12,2021-01-19,7670,7819,7968
14,Barbados,2021-01-12,2021-01-19,7,7,7
15,Belarus,2021-01-12,2021-01-19,1471,1535,1599
16,Belgium,2021-01-12,2021-01-19,19827,20194,20561
17,Benin,2021-01-12,2021-01-19,44,46,48
18,Bhutan,2021-01-12,2021-01-19,0,1,2
19,Bolivia,2021-01-12,2021-01-19,9241,9454,9667
20,Bosnia and Herzegovina,2021-01-12,2021-01-19,4211,4373,4535
21,Brazil,2021-01-12,2021-01-19,197732,204690,211648
22,Brunei,2021-01-12,2021-01-19,3,3,3
23,Bulgaria,2021-01-12,2021-01-19,7902,8279,8656
24,Burkina Faso,2021-01-12,2021-01-19,86,92,98
25,Cabo Verde,2021-01-12,2021-01-19,113,115,117
26,Cambodia,2021-01-12,2021-01-19,0,0,0
27,Cameroon,2021-01-12,2021-01-19,448,451,454
28,Canada,2021-01-12,2021-01-19,16253,17255,18257
29,Central African Republic,2021-01-12,2021-01-19,63,63,63
30,Chad,2021-01-12,2021-01-19,105,108,111
31,Chile,2021-01-12,2021-01-19,16788,17182,17576
32,China,2021-01-12,2021-01-19,4787,4794,4801
33,Colombia,2021-01-12,2021-01-19,44428,46782,49136
34,Congo (Brazzaville),2021-01-12,2021-01-19,108,112,116
35,Congo (Kinshasa),2021-01-12,2021-01-19,599,625,651
36,Costa Rica,2021-01-12,2021-01-19,2248,2367,2486
37,Cote d'Ivoire,2021-01-12,2021-01-19,138,140,142
38,Croatia,2021-01-12,2021-01-19,4179,4446,4713
39,Diamond Princess,2021-01-12,2021-01-19,13,13,13
40,Cuba,2021-01-12,2021-01-19,147,155,163
41,Cyprus,2021-01-12,2021-01-19,134,157,180
42,Czechia,2021-01-12,2021-01-19,12257,13485,14713
43,Denmark,2021-01-12,2021-01-19,1420,1624,1828
44,Djibouti,2021-01-12,2021-01-19,61,61,61
45,Dominican Republic,2021-01-12,2021-01-19,2419,2427,2435
46,Ecuador,2021-01-12,2021-01-19,14103,14196,14289
47,Egypt,2021-01-12,2021-01-19,7918,8304,8690
48,El Salvador,2021-01-12,2021-01-19,1373,1437,1501
49,Equatorial Guinea,2021-01-12,2021-01-19,86,86,86
50,Eritrea,2021-01-12,2021-01-19,3,6,9
51,Estonia,2021-01-12,2021-01-19,258,292,326
52,Eswatini,2021-01-12,2021-01-19,252,319,386
53,Ethiopia,2021-01-12,2021-01-19,1963,2004,2045
54,Fiji,2021-01-12,2021-01-19,2,2,2
55,Finland,2021-01-12,2021-01-19,576,602,628
56,France,2021-01-12,2021-01-19,66417,68939,71461
57,Gabon,2021-01-12,2021-01-19,66,66,66
58,Gambia,2021-01-12,2021-01-19,125,125,125
59,Georgia,2021-01-12,2021-01-19,2646,2820,2994
60,Germany,2021-01-12,2021-01-19,36757,42889,49021
61,Ghana,2021-01-12,2021-01-19,335,338,341
62,Greece,2021-01-12,2021-01-19,5051,5329,5607
