,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-12-08,2020-12-15,1822,1906,1990
1,Albania,2020-12-08,2020-12-15,822,936,1050
2,Algeria,2020-12-08,2020-12-15,2447,2539,2631
3,Andorra,2020-12-08,2020-12-15,76,78,80
4,Angola,2020-12-08,2020-12-15,350,355,360
5,Antigua and Barbuda,2020-12-08,2020-12-15,4,4,4
6,Argentina,2020-12-08,2020-12-15,38928,40009,41090
7,Armenia,2020-12-08,2020-12-15,2193,2372,2551
8,Australia,2020-12-08,2020-12-15,908,908,908
9,Austria,2020-12-08,2020-12-15,3325,4002,4679
10,Azerbaijan,2020-12-08,2020-12-15,1433,1713,1993
11,Bahamas,2020-12-08,2020-12-15,163,163,163
12,Bahrain,2020-12-08,2020-12-15,341,343,345
13,Bangladesh,2020-12-08,2020-12-15,6675,6906,7137
14,Barbados,2020-12-08,2020-12-15,7,7,7
15,Belarus,2020-12-08,2020-12-15,1166,1222,1278
16,Belgium,2020-12-08,2020-12-15,16786,17507,18228
17,Benin,2020-12-08,2020-12-15,43,44,45
18,Bhutan,2020-12-08,2020-12-15,0,0,0
19,Bolivia,2020-12-08,2020-12-15,8963,9002,9041
20,Bosnia and Herzegovina,2020-12-08,2020-12-15,2727,3081,3435
21,Brazil,2020-12-08,2020-12-15,173817,178159,182501
22,Brunei,2020-12-08,2020-12-15,3,3,3
23,Bulgaria,2020-12-08,2020-12-15,4188,5156,6124
24,Burkina Faso,2020-12-08,2020-12-15,68,69,70
25,Cabo Verde,2020-12-08,2020-12-15,106,109,112
26,Cambodia,2020-12-08,2020-12-15,0,0,0
27,Cameroon,2020-12-08,2020-12-15,441,443,445
28,Canada,2020-12-08,2020-12-15,12229,12887,13545
29,Central African Republic,2020-12-08,2020-12-15,63,63,63
30,Chad,2020-12-08,2020-12-15,102,102,102
31,Chile,2020-12-08,2020-12-15,15430,15680,15930
32,China,2020-12-08,2020-12-15,4743,4746,4749
33,Colombia,2020-12-08,2020-12-15,36934,38158,39382
34,Congo (Brazzaville),2020-12-08,2020-12-15,94,94,94
35,Congo (Kinshasa),2020-12-08,2020-12-15,335,344,353
36,Costa Rica,2020-12-08,2020-12-15,1731,1846,1961
37,Cote d'Ivoire,2020-12-08,2020-12-15,132,132,132
38,Croatia,2020-12-08,2020-12-15,1861,2298,2735
39,Diamond Princess,2020-12-08,2020-12-15,13,13,13
40,Cuba,2020-12-08,2020-12-15,136,136,136
41,Cyprus,2020-12-08,2020-12-15,49,68,87
42,Czechia,2020-12-08,2020-12-15,8407,9036,9665
43,Denmark,2020-12-08,2020-12-15,846,901,956
44,Djibouti,2020-12-08,2020-12-15,61,61,61
45,Dominican Republic,2020-12-08,2020-12-15,2333,2347,2361
46,Ecuador,2020-12-08,2020-12-15,13501,13794,14087
47,Egypt,2020-12-08,2020-12-15,6666,6813,6960
48,El Salvador,2020-12-08,2020-12-15,1120,1168,1216
49,Equatorial Guinea,2020-12-08,2020-12-15,85,85,85
50,Eritrea,2020-12-08,2020-12-15,0,0,0
51,Estonia,2020-12-08,2020-12-15,121,137,153
52,Eswatini,2020-12-08,2020-12-15,122,124,126
53,Ethiopia,2020-12-08,2020-12-15,1709,1766,1823
54,Fiji,2020-12-08,2020-12-15,2,2,2
55,Finland,2020-12-08,2020-12-15,399,424,449
56,France,2020-12-08,2020-12-15,53595,56453,59311
57,Gabon,2020-12-08,2020-12-15,60,60,60
58,Gambia,2020-12-08,2020-12-15,123,123,123
59,Georgia,2020-12-08,2020-12-15,1303,1576,1849
60,Germany,2020-12-08,2020-12-15,17177,20002,22827
61,Ghana,2020-12-08,2020-12-15,323,326,329
62,Greece,2020-12-08,2020-12-15,2517,3194,3871
63,Guatemala,2020-12-08,2020-12-15,4178,4286,4394
64,Guinea,2020-12-08,2020-12-15,76,79,82
65,Guyana,2020-12-08,2020-12-15,151,154,157
66,Haiti,2020-12-08,2020-12-15,233,233,233
67,Holy See,2020-12-08,2020-12-15,0,0,0
68,Honduras,2020-12-08,2020-12-15,2918,2950,2982
69,Hungary,2020-12-08,2020-12-15,4977,6120,7263
70,Iceland,2020-12-08,2020-12-15,27,28,29
71,India,2020-12-08,2020-12-15,138122,141360,144598
72,Indonesia,2020-12-08,2020-12-15,17081,18000,18919
73,Iran,2020-12-08,2020-12-15,48628,50917,53206
74,Iraq,2020-12-08,2020-12-15,12306,12477,12648
75,Ireland,2020-12-08,2020-12-15,2069,2097,2125
76,Israel,2020-12-08,2020-12-15,2882,2932,2982
77,Italy,2020-12-08,2020-12-15,56361,61240,66119
78,Jamaica,2020-12-08,2020-12-15,258,265,272
79,Japan,2020-12-08,2020-12-15,2109,2334,2559
80,Jordan,2020-12-08,2020-12-15,2802,3162,3522
81,Kazakhstan,2020-12-08,2020-12-15,2434,2544,2654
82,Kenya,2020-12-08,2020-12-15,1474,1545,1616
83,"Korea, South",2020-12-08,2020-12-15,526,556,586
84,Kuwait,2020-12-08,2020-12-15,881,900,919
85,Kyrgyzstan,2020-12-08,2020-12-15,1275,1301,1327
86,Latvia,2020-12-08,2020-12-15,210,288,366
87,Lebanon,2020-12-08,2020-12-15,1033,1136,1239
88,Liberia,2020-12-08,2020-12-15,83,83,83
89,Liechtenstein,2020-12-08,2020-12-15,16,19,22
90,Lithuania,2020-12-08,2020-12-15,519,673,827
91,Luxembourg,2020-12-08,2020-12-15,330,360,390
92,Madagascar,2020-12-08,2020-12-15,251,255,259
93,Malaysia,2020-12-08,2020-12-15,363,388,413
94,Maldives,2020-12-08,2020-12-15,47,47,47
95,Malta,2020-12-08,2020-12-15,141,157,173
96,Mauritania,2020-12-08,2020-12-15,177,197,217
97,Mauritius,2020-12-08,2020-12-15,10,10,10
98,Mexico,2020-12-08,2020-12-15,106765,110874,114983
99,Moldova,2020-12-08,2020-12-15,2323,2460,2597
100,Monaco,2020-12-08,2020-12-15,3,3,3
101,Mongolia,2020-12-08,2020-12-15,0,0,0
102,Montenegro,2020-12-08,2020-12-15,504,549,594
103,Morocco,2020-12-08,2020-12-15,5915,6370,6825
104,Namibia,2020-12-08,2020-12-15,151,153,155
105,Nepal,2020-12-08,2020-12-15,1529,1637,1745
106,Netherlands,2020-12-08,2020-12-15,9518,9857,10196
107,New Zealand,2020-12-08,2020-12-15,25,25,25
108,Nicaragua,2020-12-08,2020-12-15,161,162,163
109,Niger,2020-12-08,2020-12-15,75,79,83
110,Nigeria,2020-12-08,2020-12-15,1176,1182,1188
111,North Macedonia,2020-12-08,2020-12-15,1792,1977,2162
112,Norway,2020-12-08,2020-12-15,334,361,388
113,Oman,2020-12-08,2020-12-15,1430,1454,1478
114,Pakistan,2020-12-08,2020-12-15,8166,8547,8928
115,Panama,2020-12-08,2020-12-15,3098,3241,3384
116,Papua New Guinea,2020-12-08,2020-12-15,7,7,7
117,Paraguay,2020-12-08,2020-12-15,1771,1887,2003
118,Peru,2020-12-08,2020-12-15,35966,36274,36582
119,Philippines,2020-12-08,2020-12-15,8418,8670,8922
120,Poland,2020-12-08,2020-12-15,17599,20592,23585
121,Portugal,2020-12-08,2020-12-15,4577,5122,5667
122,Qatar,2020-12-08,2020-12-15,238,239,240
123,Romania,2020-12-08,2020-12-15,11530,12660,13790
124,Russia,2020-12-08,2020-12-15,40050,43674,47298
125,Rwanda,2020-12-08,2020-12-15,49,51,53
126,Saint Lucia,2020-12-08,2020-12-15,2,2,2
127,Saint Vincent and the Grenadines,2020-12-08,2020-12-15,0,0,0
128,San Marino,2020-12-08,2020-12-15,46,48,50
129,Saudi Arabia,2020-12-08,2020-12-15,5907,5989,6071
130,Senegal,2020-12-08,2020-12-15,333,340,347
131,Serbia,2020-12-08,2020-12-15,1652,2062,2472
132,Seychelles,2020-12-08,2020-12-15,0,0,0
133,Singapore,2020-12-08,2020-12-15,29,29,29
134,Slovakia,2020-12-08,2020-12-15,868,1046,1224
135,Slovenia,2020-12-08,2020-12-15,1490,1862,2234
136,Somalia,2020-12-08,2020-12-15,113,121,129
137,South Africa,2020-12-08,2020-12-15,21644,22432,23220
138,Spain,2020-12-08,2020-12-15,45511,46646,47781
139,Sri Lanka,2020-12-08,2020-12-15,122,142,162
140,Sudan,2020-12-08,2020-12-15,1255,1301,1347
141,Suriname,2020-12-08,2020-12-15,117,117,117
142,Sweden,2020-12-08,2020-12-15,6798,7200,7602
143,Switzerland,2020-12-08,2020-12-15,4940,5593,6246
144,Tanzania,2020-12-08,2020-12-15,21,21,21
145,Thailand,2020-12-08,2020-12-15,60,60,60
146,Togo,2020-12-08,2020-12-15,64,65,66
147,Trinidad and Tobago,2020-12-08,2020-12-15,120,122,124
148,Tunisia,2020-12-08,2020-12-15,3260,3668,4076
149,Turkey,2020-12-08,2020-12-15,13936,15314,16692
150,Uganda,2020-12-08,2020-12-15,205,207,209
151,Ukraine,2020-12-08,2020-12-15,12962,14413,15864
152,United Arab Emirates,2020-12-08,2020-12-15,576,596,616
153,United Kingdom,2020-12-08,2020-12-15,59148,62130,65112
154,Uruguay,2020-12-08,2020-12-15,78,86,94
155,US,2020-12-08,2020-12-15,270642,286249,301856
156,Uzbekistan,2020-12-08,2020-12-15,611,611,611
157,Venezuela,2020-12-08,2020-12-15,901,928,955
158,Vietnam,2020-12-08,2020-12-15,35,35,35
159,Zambia,2020-12-08,2020-12-15,357,364,371
160,Zimbabwe,2020-12-08,2020-12-15,277,303,329
161,Dominica,2020-12-08,2020-12-15,0,0,0
162,Grenada,2020-12-08,2020-12-15,0,0,0
163,Mozambique,2020-12-08,2020-12-15,131,136,141
164,Syria,2020-12-08,2020-12-15,422,458,494
165,Timor-Leste,2020-12-08,2020-12-15,0,0,0
166,Belize,2020-12-08,2020-12-15,148,179,210
167,Laos,2020-12-08,2020-12-15,0,0,0
168,Libya,2020-12-08,2020-12-15,1196,1255,1314
169,West Bank and Gaza,2020-12-08,2020-12-15,747,867,987
170,Guinea-Bissau,2020-12-08,2020-12-15,44,44,44
171,Mali,2020-12-08,2020-12-15,160,180,200
172,Saint Kitts and Nevis,2020-12-08,2020-12-15,0,0,0
173,Kosovo,2020-12-08,2020-12-15,1026,1137,1248
174,Burma,2020-12-08,2020-12-15,1972,2151,2330
175,MS Zaandam,2020-12-08,2020-12-15,2,2,2
176,Botswana,2020-12-08,2020-12-15,34,36,38
177,Burundi,2020-12-08,2020-12-15,1,1,1
178,Sierra Leone,2020-12-08,2020-12-15,74,74,74
179,Malawi,2020-12-08,2020-12-15,185,186,187
180,South Sudan,2020-12-08,2020-12-15,61,62,63
181,Western Sahara,2020-12-08,2020-12-15,0,0,0
182,Sao Tome and Principe,2020-12-08,2020-12-15,17,17,17
183,Yemen,2020-12-08,2020-12-15,619,606,593
