,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-07-01,2020-07-08,639,774,909
1,Albania,2020-07-01,2020-07-08,47,65,83
2,Algeria,2020-07-01,2020-07-08,869,920,971
3,Andorra,2020-07-01,2020-07-08,52,52,52
4,Angola,2020-07-01,2020-07-08,10,15,20
5,Antigua and Barbuda,2020-07-01,2020-07-08,3,3,3
6,Argentina,2020-07-01,2020-07-08,1116,1351,1586
7,Armenia,2020-07-01,2020-07-08,386,453,520
8,Australia,2020-07-01,2020-07-08,104,104,104
9,Austria,2020-07-01,2020-07-08,693,705,717
10,Azerbaijan,2020-07-01,2020-07-08,174,220,266
11,Bahamas,2020-07-01,2020-07-08,11,11,11
12,Bahrain,2020-07-01,2020-07-08,69,92,115
13,Bangladesh,2020-07-01,2020-07-08,1582,1888,2194
14,Barbados,2020-07-01,2020-07-08,7,7,7
15,Belarus,2020-07-01,2020-07-08,362,398,434
16,Belgium,2020-07-01,2020-07-08,9722,9754,9786
17,Benin,2020-07-01,2020-07-08,13,21,29
18,Bhutan,2020-07-01,2020-07-08,0,0,0
19,Bolivia,2020-07-01,2020-07-08,876,1201,1526
20,Bosnia and Herzegovina,2020-07-01,2020-07-08,173,188,203
21,Brazil,2020-07-01,2020-07-08,53830,60632,67434
22,Brunei,2020-07-01,2020-07-08,3,3,3
23,Bulgaria,2020-07-01,2020-07-08,209,232,255
24,Burkina Faso,2020-07-01,2020-07-08,53,53,53
25,Cabo Verde,2020-07-01,2020-07-08,8,15,22
26,Cambodia,2020-07-01,2020-07-08,0,0,0
27,Cameroon,2020-07-01,2020-07-08,313,313,313
28,Canada,2020-07-01,2020-07-08,8544,8678,8812
29,Central African Republic,2020-07-01,2020-07-08,38,47,56
30,Chad,2020-07-01,2020-07-08,74,74,74
31,Chile,2020-07-01,2020-07-08,4731,5753,6775
32,China,2020-07-01,2020-07-08,4640,4641,4642
33,Colombia,2020-07-01,2020-07-08,2524,3488,4452
34,Congo (Brazzaville),2020-07-01,2020-07-08,37,41,45
35,Congo (Kinshasa),2020-07-01,2020-07-08,142,175,208
36,Costa Rica,2020-07-01,2020-07-08,12,17,22
37,Cote d'Ivoire,2020-07-01,2020-07-08,58,68,78
38,Croatia,2020-07-01,2020-07-08,107,108,109
39,Diamond Princess,2020-07-01,2020-07-08,13,13,13
40,Cuba,2020-07-01,2020-07-08,85,86,87
41,Cyprus,2020-07-01,2020-07-08,19,19,19
42,Czechia,2020-07-01,2020-07-08,343,349,355
43,Denmark,2020-07-01,2020-07-08,603,606,609
44,Djibouti,2020-07-01,2020-07-08,52,55,58
45,Dominican Republic,2020-07-01,2020-07-08,691,754,817
46,Ecuador,2020-07-01,2020-07-08,4274,4576,4878
47,Egypt,2020-07-01,2020-07-08,2450,3034,3618
48,El Salvador,2020-07-01,2020-07-08,119,182,245
49,Equatorial Guinea,2020-07-01,2020-07-08,32,32,32
50,Eritrea,2020-07-01,2020-07-08,0,0,0
51,Estonia,2020-07-01,2020-07-08,69,69,69
52,Eswatini,2020-07-01,2020-07-08,7,11,15
53,Ethiopia,2020-07-01,2020-07-08,78,103,128
54,Fiji,2020-07-01,2020-07-08,0,0,0
55,Finland,2020-07-01,2020-07-08,327,328,329
56,France,2020-07-01,2020-07-08,29734,29864,29994
57,Gabon,2020-07-01,2020-07-08,39,42,45
58,Gambia,2020-07-01,2020-07-08,2,2,2
59,Georgia,2020-07-01,2020-07-08,14,15,16
60,Germany,2020-07-01,2020-07-08,8928,8995,9062
61,Ghana,2020-07-01,2020-07-08,95,117,139
62,Greece,2020-07-01,2020-07-08,190,192,194
63,Guatemala,2020-07-01,2020-07-08,601,817,1033
64,Guinea,2020-07-01,2020-07-08,29,33,37
65,Guyana,2020-07-01,2020-07-08,12,13,14
66,Haiti,2020-07-01,2020-07-08,92,107,122
67,Holy See,2020-07-01,2020-07-08,0,0,0
68,Honduras,2020-07-01,2020-07-08,417,542,667
69,Hungary,2020-07-01,2020-07-08,576,586,596
70,Iceland,2020-07-01,2020-07-08,10,10,10
71,India,2020-07-01,2020-07-08,14894,17834,20774
72,Indonesia,2020-07-01,2020-07-08,2573,2934,3295
73,Iran,2020-07-01,2020-07-08,9996,10958,11920
74,Iraq,2020-07-01,2020-07-08,1330,2050,2770
75,Ireland,2020-07-01,2020-07-08,1726,1738,1750
76,Israel,2020-07-01,2020-07-08,308,322,336
77,Italy,2020-07-01,2020-07-08,34644,34788,34932
78,Jamaica,2020-07-01,2020-07-08,10,10,10
79,Japan,2020-07-01,2020-07-08,967,976,985
80,Jordan,2020-07-01,2020-07-08,9,9,9
81,Kazakhstan,2020-07-01,2020-07-08,136,188,240
82,Kenya,2020-07-01,2020-07-08,130,149,168
83,"Korea, South",2020-07-01,2020-07-08,282,282,282
84,Kuwait,2020-07-01,2020-07-08,337,358,379
85,Kyrgyzstan,2020-07-01,2020-07-08,43,66,89
86,Latvia,2020-07-01,2020-07-08,30,30,30
87,Lebanon,2020-07-01,2020-07-08,33,34,35
88,Liberia,2020-07-01,2020-07-08,34,37,40
89,Liechtenstein,2020-07-01,2020-07-08,1,1,1
90,Lithuania,2020-07-01,2020-07-08,78,78,78
91,Luxembourg,2020-07-01,2020-07-08,110,110,110
92,Madagascar,2020-07-01,2020-07-08,16,22,28
93,Malaysia,2020-07-01,2020-07-08,121,121,121
94,Maldives,2020-07-01,2020-07-08,8,9,10
95,Malta,2020-07-01,2020-07-08,9,9,9
96,Mauritania,2020-07-01,2020-07-08,116,129,142
97,Mauritius,2020-07-01,2020-07-08,10,10,10
98,Mexico,2020-07-01,2020-07-08,24324,28510,32696
99,Moldova,2020-07-01,2020-07-08,495,549,603
100,Monaco,2020-07-01,2020-07-08,4,4,4
101,Mongolia,2020-07-01,2020-07-08,0,0,0
102,Montenegro,2020-07-01,2020-07-08,9,12,15
103,Morocco,2020-07-01,2020-07-08,216,228,240
104,Namibia,2020-07-01,2020-07-08,0,0,0
105,Nepal,2020-07-01,2020-07-08,24,30,36
106,Netherlands,2020-07-01,2020-07-08,6116,6132,6148
107,New Zealand,2020-07-01,2020-07-08,22,22,22
108,Nicaragua,2020-07-01,2020-07-08,74,83,92
109,Niger,2020-07-01,2020-07-08,67,67,67
110,Nigeria,2020-07-01,2020-07-08,542,603,664
111,North Macedonia,2020-07-01,2020-07-08,259,306,353
112,Norway,2020-07-01,2020-07-08,249,251,253
113,Oman,2020-07-01,2020-07-08,142,185,228
114,Pakistan,2020-07-01,2020-07-08,3903,4473,5043
115,Panama,2020-07-01,2020-07-08,547,645,743
116,Papua New Guinea,2020-07-01,2020-07-08,0,0,0
117,Paraguay,2020-07-01,2020-07-08,13,19,25
118,Peru,2020-07-01,2020-07-08,8586,9860,11134
119,Philippines,2020-07-01,2020-07-08,1204,1270,1336
120,Poland,2020-07-01,2020-07-08,1396,1477,1558
121,Portugal,2020-07-01,2020-07-08,1543,1579,1615
122,Qatar,2020-07-01,2020-07-08,104,115,126
123,Romania,2020-07-01,2020-07-08,1555,1667,1779
124,Russia,2020-07-01,2020-07-08,8503,9521,10539
125,Rwanda,2020-07-01,2020-07-08,2,3,4
126,Saint Lucia,2020-07-01,2020-07-08,0,0,0
127,Saint Vincent and the Grenadines,2020-07-01,2020-07-08,0,0,0
128,San Marino,2020-07-01,2020-07-08,42,42,42
129,Saudi Arabia,2020-07-01,2020-07-08,1387,1698,2009
130,Senegal,2020-07-01,2020-07-08,93,116,139
131,Serbia,2020-07-01,2020-07-08,263,281,299
132,Seychelles,2020-07-01,2020-07-08,0,0,0
133,Singapore,2020-07-01,2020-07-08,26,26,26
134,Slovakia,2020-07-01,2020-07-08,28,28,28
135,Slovenia,2020-07-01,2020-07-08,109,111,113
136,Somalia,2020-07-01,2020-07-08,90,90,90
137,South Africa,2020-07-01,2020-07-08,2205,2749,3293
138,Spain,2020-07-01,2020-07-08,28327,28364,28401
139,Sri Lanka,2020-07-01,2020-07-08,11,11,11
140,Sudan,2020-07-01,2020-07-08,548,602,656
141,Suriname,2020-07-01,2020-07-08,10,13,16
142,Sweden,2020-07-01,2020-07-08,5209,5370,5531
143,Switzerland,2020-07-01,2020-07-08,1958,1965,1972
144,Tanzania,2020-07-01,2020-07-08,21,21,21
145,Thailand,2020-07-01,2020-07-08,58,58,58
146,Togo,2020-07-01,2020-07-08,14,14,14
147,Trinidad and Tobago,2020-07-01,2020-07-08,8,8,8
148,Tunisia,2020-07-01,2020-07-08,50,50,50
149,Turkey,2020-07-01,2020-07-08,5025,5150,5275
150,Uganda,2020-07-01,2020-07-08,0,0,0
151,Ukraine,2020-07-01,2020-07-08,1061,1188,1315
152,United Arab Emirates,2020-07-01,2020-07-08,307,316,325
153,United Kingdom,2020-07-01,2020-07-08,43165,43991,44817
