,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2021-01-16,2021-01-23,2264,2336,2408
1,Albania,2021-01-16,2021-01-23,1233,1270,1307
2,Algeria,2021-01-16,2021-01-23,2803,2831,2859
3,Andorra,2021-01-16,2021-01-23,85,91,97
4,Angola,2021-01-16,2021-01-23,416,431,446
5,Antigua and Barbuda,2021-01-16,2021-01-23,5,6,7
6,Argentina,2021-01-16,2021-01-23,44417,45295,46173
7,Armenia,2021-01-16,2021-01-23,2922,2987,3052
8,Australia,2021-01-16,2021-01-23,909,909,909
9,Austria,2021-01-16,2021-01-23,6687,7053,7419
10,Azerbaijan,2021-01-16,2021-01-23,2890,2998,3106
11,Bahamas,2021-01-16,2021-01-23,175,175,175
12,Bahrain,2021-01-16,2021-01-23,355,358,361
13,Bangladesh,2021-01-16,2021-01-23,7756,7883,8010
14,Barbados,2021-01-16,2021-01-23,7,7,7
15,Belarus,2021-01-16,2021-01-23,1507,1573,1639
16,Belgium,2021-01-16,2021-01-23,20038,20396,20754
17,Benin,2021-01-16,2021-01-23,44,46,48
18,Bhutan,2021-01-16,2021-01-23,1,1,1
19,Bolivia,2021-01-16,2021-01-23,9351,9596,9841
20,Bosnia and Herzegovina,2021-01-16,2021-01-23,4305,4411,4517
21,Brazil,2021-01-16,2021-01-23,202631,209296,215961
22,Brunei,2021-01-16,2021-01-23,3,3,3
23,Bulgaria,2021-01-16,2021-01-23,8097,8474,8851
24,Burkina Faso,2021-01-16,2021-01-23,89,101,113
25,Cabo Verde,2021-01-16,2021-01-23,114,119,124
26,Cambodia,2021-01-16,2021-01-23,0,0,0
27,Cameroon,2021-01-16,2021-01-23,448,455,462
28,Canada,2021-01-16,2021-01-23,16869,17887,18905
29,Central African Republic,2021-01-16,2021-01-23,63,63,63
30,Chad,2021-01-16,2021-01-23,107,111,115
31,Chile,2021-01-16,2021-01-23,17037,17435,17833
32,China,2021-01-16,2021-01-23,4791,4797,4803
33,Colombia,2021-01-16,2021-01-23,45784,48256,50728
34,Congo (Brazzaville),2021-01-16,2021-01-23,108,114,120
35,Congo (Kinshasa),2021-01-16,2021-01-23,611,630,649
36,Costa Rica,2021-01-16,2021-01-23,2305,2416,2527
37,Cote d'Ivoire,2021-01-16,2021-01-23,139,141,143
38,Croatia,2021-01-16,2021-01-23,4342,4588,4834
39,Diamond Princess,2021-01-16,2021-01-23,13,13,13
40,Cuba,2021-01-16,2021-01-23,148,166,184
41,Cyprus,2021-01-16,2021-01-23,147,167,187
42,Czechia,2021-01-16,2021-01-23,12978,14215,15452
43,Denmark,2021-01-16,2021-01-23,1543,1748,1953
44,Djibouti,2021-01-16,2021-01-23,61,61,61
45,Dominican Republic,2021-01-16,2021-01-23,2424,2432,2440
46,Ecuador,2021-01-16,2021-01-23,14177,14316,14455
47,Egypt,2021-01-16,2021-01-23,8142,8527,8912
48,El Salvador,2021-01-16,2021-01-23,1408,1479,1550
49,Equatorial Guinea,2021-01-16,2021-01-23,86,86,86
50,Eritrea,2021-01-16,2021-01-23,6,6,6
51,Estonia,2021-01-16,2021-01-23,278,320,362
52,Eswatini,2021-01-16,2021-01-23,291,360,429
53,Ethiopia,2021-01-16,2021-01-23,1985,2029,2073
54,Fiji,2021-01-16,2021-01-23,2,2,2
55,Finland,2021-01-16,2021-01-23,586,618,650
56,France,2021-01-16,2021-01-23,67734,70093,72452
57,Gabon,2021-01-16,2021-01-23,66,66,66
58,Gambia,2021-01-16,2021-01-23,125,127,129
59,Georgia,2021-01-16,2021-01-23,2750,2916,3082
60,Germany,2021-01-16,2021-01-23,40597,46464,52331
61,Ghana,2021-01-16,2021-01-23,336,341,346
62,Greece,2021-01-16,2021-01-23,5227,5441,5655
63,Guatemala,2021-01-16,2021-01-23,4999,5220,5441
64,Guinea,2021-01-16,2021-01-23,81,81,81
65,Guyana,2021-01-16,2021-01-23,167,170,173
66,Haiti,2021-01-16,2021-01-23,238,238,238
67,Holy See,2021-01-16,2021-01-23,0,0,0
68,Honduras,2021-01-16,2021-01-23,3264,3348,3432
69,Hungary,2021-01-16,2021-01-23,10554,11264,11974
70,Iceland,2021-01-16,2021-01-23,29,29,29
71,India,2021-01-16,2021-01-23,150999,152274,153549
72,Indonesia,2021-01-16,2021-01-23,23947,25767,27587
73,Iran,2021-01-16,2021-01-23,56100,56717,57334
74,Iraq,2021-01-16,2021-01-23,12881,12935,12989
75,Ireland,2021-01-16,2021-01-23,2336,2595,2854
76,Israel,2021-01-16,2021-01-23,3645,3959,4273
77,Italy,2021-01-16,2021-01-23,78394,81800,85206
78,Jamaica,2021-01-16,2021-01-23,311,323,335
79,Japan,2021-01-16,2021-01-23,3805,4261,4717
80,Jordan,2021-01-16,2021-01-23,4009,4137,4265
81,Kazakhstan,2021-01-16,2021-01-23,2843,2887,2931
82,Kenya,2021-01-16,2021-01-23,1704,1728,1752
83,"Korea, South",2021-01-16,2021-01-23,1125,1249,1373
84,Kuwait,2021-01-16,2021-01-23,942,947,952
85,Kyrgyzstan,2021-01-16,2021-01-23,1367,1384,1401
86,Latvia,2021-01-16,2021-01-23,818,961,1104
