,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-11-06,2020-11-13,1533,1554,1575
1,Albania,2020-11-06,2020-11-13,502,549,596
2,Algeria,2020-11-06,2020-11-13,1956,2024,2092
3,Andorra,2020-11-06,2020-11-13,75,75,75
4,Angola,2020-11-06,2020-11-13,279,300,321
5,Antigua and Barbuda,2020-11-06,2020-11-13,3,3,3
6,Argentina,2020-11-06,2020-11-13,30792,33136,35480
7,Armenia,2020-11-06,2020-11-13,1300,1506,1712
8,Australia,2020-11-06,2020-11-13,907,907,907
9,Austria,2020-11-06,2020-11-13,1082,1340,1598
10,Azerbaijan,2020-11-06,2020-11-13,718,811,904
11,Bahamas,2020-11-06,2020-11-13,142,150,158
12,Bahrain,2020-11-06,2020-11-13,319,328,337
13,Bangladesh,2020-11-06,2020-11-13,5905,6036,6167
14,Barbados,2020-11-06,2020-11-13,7,7,7
15,Belarus,2020-11-06,2020-11-13,977,1001,1025
16,Belgium,2020-11-06,2020-11-13,11452,12708,13964
17,Benin,2020-11-06,2020-11-13,41,43,45
18,Bhutan,2020-11-06,2020-11-13,0,0,0
19,Bolivia,2020-11-06,2020-11-13,8715,8781,8847
20,Bosnia and Herzegovina,2020-11-06,2020-11-13,1212,1457,1702
21,Brazil,2020-11-06,2020-11-13,159477,162015,164553
22,Brunei,2020-11-06,2020-11-13,3,3,3
23,Bulgaria,2020-11-06,2020-11-13,1254,1576,1898
24,Burkina Faso,2020-11-06,2020-11-13,67,67,67
25,Cabo Verde,2020-11-06,2020-11-13,95,100,105
26,Cambodia,2020-11-06,2020-11-13,0,0,0
27,Cameroon,2020-11-06,2020-11-13,426,429,432
28,Canada,2020-11-06,2020-11-13,10163,10493,10823
29,Central African Republic,2020-11-06,2020-11-13,62,62,62
30,Chad,2020-11-06,2020-11-13,98,99,100
31,Chile,2020-11-06,2020-11-13,14158,14450,14742
32,China,2020-11-06,2020-11-13,4739,4741,4743
33,Colombia,2020-11-06,2020-11-13,31135,32405,33675
34,Congo (Brazzaville),2020-11-06,2020-11-13,92,92,92
35,Congo (Kinshasa),2020-11-06,2020-11-13,307,315,323
36,Costa Rica,2020-11-06,2020-11-13,1371,1453,1535
37,Cote d'Ivoire,2020-11-06,2020-11-13,124,126,128
38,Croatia,2020-11-06,2020-11-13,531,717,903
39,Diamond Princess,2020-11-06,2020-11-13,13,13,13
40,Cuba,2020-11-06,2020-11-13,128,130,132
41,Cyprus,2020-11-06,2020-11-13,25,27,29
42,Czechia,2020-11-06,2020-11-13,3078,4484,5890
43,Denmark,2020-11-06,2020-11-13,719,738,757
44,Djibouti,2020-11-06,2020-11-13,61,61,61
