,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-06-03,2020-06-10,227,294,361
1,Albania,2020-06-03,2020-06-10,33,33,33
2,Algeria,2020-06-03,2020-06-10,623,673,723
3,Andorra,2020-06-03,2020-06-10,51,51,51
4,Angola,2020-06-03,2020-06-10,4,4,4
5,Antigua and Barbuda,2020-06-03,2020-06-10,3,3,3
6,Argentina,2020-06-03,2020-06-10,500,583,666
7,Armenia,2020-06-03,2020-06-10,98,170,242
8,Australia,2020-06-03,2020-06-10,103,102,101
9,Austria,2020-06-03,2020-06-10,645,670,695
10,Azerbaijan,2020-06-03,2020-06-10,54,76,98
11,Bahamas,2020-06-03,2020-06-10,11,11,11
12,Bahrain,2020-06-03,2020-06-10,15,20,25
13,Bangladesh,2020-06-03,2020-06-10,544,746,948
14,Barbados,2020-06-03,2020-06-10,7,7,7
15,Belarus,2020-06-03,2020-06-10,214,248,282
16,Belgium,2020-06-03,2020-06-10,9364,9522,9680
17,Benin,2020-06-03,2020-06-10,3,3,3
18,Bhutan,2020-06-03,2020-06-10,0,0,0
19,Bolivia,2020-06-03,2020-06-10,280,400,520
20,Bosnia and Herzegovina,2020-06-03,2020-06-10,151,157,163
21,Brazil,2020-06-03,2020-06-10,25598,32548,39498
22,Brunei,2020-06-03,2020-06-10,2,2,2
23,Bulgaria,2020-06-03,2020-06-10,133,146,159
24,Burkina Faso,2020-06-03,2020-06-10,53,53,53
25,Cabo Verde,2020-06-03,2020-06-10,4,5,6
26,Cambodia,2020-06-03,2020-06-10,0,0,0
27,Cameroon,2020-06-03,2020-06-10,175,200,225
28,Canada,2020-06-03,2020-06-10,6876,7579,8282
29,Central African Republic,2020-06-03,2020-06-10,1,4,7
30,Chad,2020-06-03,2020-06-10,64,66,68
31,Chile,2020-06-03,2020-06-10,841,1275,1709
32,China,2020-06-03,2020-06-10,4638,4638,4638
33,Colombia,2020-06-03,2020-06-10,803,1057,1311
34,Congo (Brazzaville),2020-06-03,2020-06-10,19,20,21
