,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2021-02-12,2021-02-19,2407,2424,2441
1,Albania,2021-02-12,2021-02-19,1433,1531,1629
2,Algeria,2021-02-12,2021-02-19,2909,2932,2955
3,Andorra,2021-02-12,2021-02-19,104,106,108
4,Angola,2021-02-12,2021-02-19,474,490,506
5,Antigua and Barbuda,2021-02-12,2021-02-19,7,9,11
6,Argentina,2021-02-12,2021-02-19,48985,50029,51073
7,Armenia,2021-02-12,2021-02-19,3109,3138,3167
8,Australia,2021-02-12,2021-02-19,909,909,909
9,Austria,2021-02-12,2021-02-19,7973,8170,8367
10,Azerbaijan,2021-02-12,2021-02-19,3153,3173,3193
11,Bahamas,2021-02-12,2021-02-19,176,178,180
12,Bahrain,2021-02-12,2021-02-19,377,395,413
13,Bangladesh,2021-02-12,2021-02-19,8182,8253,8324
14,Barbados,2021-02-12,2021-02-19,17,21,25
15,Belarus,2021-02-12,2021-02-19,1764,1830,1896
16,Belgium,2021-02-12,2021-02-19,21295,21599,21903
17,Benin,2021-02-12,2021-02-19,55,56,57
18,Bhutan,2021-02-12,2021-02-19,1,1,1
19,Bolivia,2021-02-12,2021-02-19,10687,11107,11527
20,Bosnia and Herzegovina,2021-02-12,2021-02-19,4775,4881,4987
21,Brazil,2021-02-12,2021-02-19,230034,237489,244944
22,Brunei,2021-02-12,2021-02-19,3,3,3
23,Bulgaria,2021-02-12,2021-02-19,9302,9594,9886
24,Burkina Faso,2021-02-12,2021-02-19,132,137,142
25,Cabo Verde,2021-02-12,2021-02-19,135,139,143
26,Cambodia,2021-02-12,2021-02-19,0,0,0
27,Cameroon,2021-02-12,2021-02-19,474,479,484
28,Canada,2021-02-12,2021-02-19,20607,21168,21729
29,Central African Republic,2021-02-12,2021-02-19,63,63,63
30,Chad,2021-02-12,2021-02-19,124,128,132
31,Chile,2021-02-12,2021-02-19,18808,19345,19882
32,China,2021-02-12,2021-02-19,4822,4828,4834
33,Colombia,2021-02-12,2021-02-19,55403,57196,58989
34,Congo (Brazzaville),2021-02-12,2021-02-19,122,123,124
35,Congo (Kinshasa),2021-02-12,2021-02-19,678,691,704
36,Costa Rica,2021-02-12,2021-02-19,2672,2714,2756
37,Cote d'Ivoire,2021-02-12,2021-02-19,160,173,186
38,Croatia,2021-02-12,2021-02-19,5122,5282,5442
39,Diamond Princess,2021-02-12,2021-02-19,13,13,13
40,Cuba,2021-02-12,2021-02-19,229,257,285
41,Cyprus,2021-02-12,2021-02-19,210,219,228
42,Czechia,2021-02-12,2021-02-19,16976,17902,18828
43,Denmark,2021-02-12,2021-02-19,2202,2281,2360
44,Djibouti,2021-02-12,2021-02-19,63,63,63
45,Dominican Republic,2021-02-12,2021-02-19,2773,2917,3061
46,Ecuador,2021-02-12,2021-02-19,14982,15220,15458
47,Egypt,2021-02-12,2021-02-19,9560,9899,10238
48,El Salvador,2021-02-12,2021-02-19,1662,1727,1792
49,Equatorial Guinea,2021-02-12,2021-02-19,86,87,88
50,Eritrea,2021-02-12,2021-02-19,7,7,7
51,Estonia,2021-02-12,2021-02-19,447,486,525
52,Eswatini,2021-02-12,2021-02-19,600,630,660
53,Ethiopia,2021-02-12,2021-02-19,2136,2177,2218
54,Fiji,2021-02-12,2021-02-19,2,2,2
55,Finland,2021-02-12,2021-02-19,688,710,732
56,France,2021-02-12,2021-02-19,78749,80954,83159
57,Gabon,2021-02-12,2021-02-19,71,73,75
58,Gambia,2021-02-12,2021-02-19,132,135,138
59,Georgia,2021-02-12,2021-02-19,3258,3336,3414
60,Germany,2021-02-12,2021-02-19,61324,64771,68218
61,Ghana,2021-02-12,2021-02-19,449,505,561
62,Greece,2021-02-12,2021-02-19,5922,6077,6232
63,Guatemala,2021-02-12,2021-02-19,5816,6057,6298
64,Guinea,2021-02-12,2021-02-19,84,84,84
65,Guyana,2021-02-12,2021-02-19,179,186,193
66,Haiti,2021-02-12,2021-02-19,245,246,247
67,Holy See,2021-02-12,2021-02-19,0,0,0
68,Honduras,2021-02-12,2021-02-19,3694,3848,4002
69,Hungary,2021-02-12,2021-02-19,12930,13543,14156
70,Iceland,2021-02-12,2021-02-19,29,29,29
71,India,2021-02-12,2021-02-19,154918,155550,156182
72,Indonesia,2021-02-12,2021-02-19,31202,32656,34110
73,Iran,2021-02-12,2021-02-19,58336,58809,59282
74,Iraq,2021-02-12,2021-02-19,13103,13157,13211
75,Ireland,2021-02-12,2021-02-19,3621,3865,4109
76,Israel,2021-02-12,2021-02-19,5020,5304,5588
77,Italy,2021-02-12,2021-02-19,90618,93045,95472
78,Jamaica,2021-02-12,2021-02-19,357,368,379
79,Japan,2021-02-12,2021-02-19,6278,6863,7448
80,Jordan,2021-02-12,2021-02-19,4362,4433,4504
81,Kazakhstan,2021-02-12,2021-02-19,3119,3135,3151
