,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-08-14,2020-08-21,1307,1363,1419
1,Albania,2020-08-14,2020-08-21,189,219,249
2,Algeria,2020-08-14,2020-08-21,1282,1351,1420
3,Andorra,2020-08-14,2020-08-21,52,53,54
4,Angola,2020-08-14,2020-08-21,67,86,105
5,Antigua and Barbuda,2020-08-14,2020-08-21,3,3,3
6,Argentina,2020-08-14,2020-08-21,4411,5527,6643
7,Armenia,2020-08-14,2020-08-21,777,814,851
8,Australia,2020-08-14,2020-08-21,278,379,480
9,Austria,2020-08-14,2020-08-21,720,725,730
10,Azerbaijan,2020-08-14,2020-08-21,483,504,525
11,Bahamas,2020-08-14,2020-08-21,14,17,20
12,Bahrain,2020-08-14,2020-08-21,159,168,177
13,Bangladesh,2020-08-14,2020-08-21,3333,3591,3849
14,Barbados,2020-08-14,2020-08-21,7,7,7
15,Belarus,2020-08-14,2020-08-21,583,603,623
16,Belgium,2020-08-14,2020-08-21,9866,9924,9982
17,Benin,2020-08-14,2020-08-21,38,38,38
18,Bhutan,2020-08-14,2020-08-21,0,0,0
19,Bolivia,2020-08-14,2020-08-21,3524,3939,4354
20,Bosnia and Herzegovina,2020-08-14,2020-08-21,394,469,544
21,Brazil,2020-08-14,2020-08-21,99572,105490,111408
22,Brunei,2020-08-14,2020-08-21,3,3,3
23,Bulgaria,2020-08-14,2020-08-21,442,492,542
24,Burkina Faso,2020-08-14,2020-08-21,54,54,54
25,Cabo Verde,2020-08-14,2020-08-21,29,33,37
26,Cambodia,2020-08-14,2020-08-21,0,0,0
27,Cameroon,2020-08-14,2020-08-21,391,401,411
28,Canada,2020-08-14,2020-08-21,9017,9068,9119
29,Central African Republic,2020-08-14,2020-08-21,59,61,63
30,Chad,2020-08-14,2020-08-21,76,76,76
31,Chile,2020-08-14,2020-08-21,9958,10340,10722
32,China,2020-08-14,2020-08-21,4681,4701,4721
33,Colombia,2020-08-14,2020-08-21,12250,14492,16734
34,Congo (Brazzaville),2020-08-14,2020-08-21,58,60,62
35,Congo (Kinshasa),2020-08-14,2020-08-21,218,238,258
36,Costa Rica,2020-08-14,2020-08-21,218,281,344
37,Cote d'Ivoire,2020-08-14,2020-08-21,104,108,112
38,Croatia,2020-08-14,2020-08-21,155,163,171
39,Diamond Princess,2020-08-14,2020-08-21,13,13,13
40,Cuba,2020-08-14,2020-08-21,88,88,88
41,Cyprus,2020-08-14,2020-08-21,19,20,21
42,Czechia,2020-08-14,2020-08-21,389,394,399
43,Denmark,2020-08-14,2020-08-21,617,621,625
44,Djibouti,2020-08-14,2020-08-21,59,59,59
45,Dominican Republic,2020-08-14,2020-08-21,1259,1409,1559
46,Ecuador,2020-08-14,2020-08-21,5897,6030,6163
47,Egypt,2020-08-14,2020-08-21,4971,5124,5277
48,El Salvador,2020-08-14,2020-08-21,520,595,670
49,Equatorial Guinea,2020-08-14,2020-08-21,83,83,83
50,Eritrea,2020-08-14,2020-08-21,0,0,0
51,Estonia,2020-08-14,2020-08-21,63,63,63
52,Eswatini,2020-08-14,2020-08-21,56,68,80
53,Ethiopia,2020-08-14,2020-08-21,380,492,604
54,Fiji,2020-08-14,2020-08-21,1,1,1
55,Finland,2020-08-14,2020-08-21,331,333,335
56,France,2020-08-14,2020-08-21,30327,30410,30493
57,Gabon,2020-08-14,2020-08-21,51,51,51
58,Gambia,2020-08-14,2020-08-21,19,50,81
59,Georgia,2020-08-14,2020-08-21,17,17,17
60,Germany,2020-08-14,2020-08-21,9195,9230,9265
61,Ghana,2020-08-14,2020-08-21,206,223,240
62,Greece,2020-08-14,2020-08-21,210,223,236
63,Guatemala,2020-08-14,2020-08-21,2168,2341,2514
64,Guinea,2020-08-14,2020-08-21,50,50,50
