,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-09-28,2020-10-05,1444,1455,1466
1,Albania,2020-09-28,2020-10-05,364,380,396
2,Algeria,2020-09-28,2020-10-05,1679,1719,1759
3,Andorra,2020-09-28,2020-10-05,53,53,53
4,Angola,2020-09-28,2020-10-05,154,176,198
5,Antigua and Barbuda,2020-09-28,2020-10-05,3,3,3
6,Argentina,2020-09-28,2020-10-05,13482,16113,18744
7,Armenia,2020-09-28,2020-10-05,936,957,978
8,Australia,2020-09-28,2020-10-05,854,882,910
9,Austria,2020-09-28,2020-10-05,767,790,813
10,Azerbaijan,2020-09-28,2020-10-05,576,588,600
11,Bahamas,2020-09-28,2020-10-05,75,89,103
12,Bahrain,2020-09-28,2020-10-05,224,245,266
13,Bangladesh,2020-09-28,2020-10-05,4979,5193,5407
14,Barbados,2020-09-28,2020-10-05,7,7,7
15,Belarus,2020-09-28,2020-10-05,785,822,859
16,Belgium,2020-09-28,2020-10-05,9950,9987,10024
17,Benin,2020-09-28,2020-10-05,40,40,40
18,Bhutan,2020-09-28,2020-10-05,0,0,0
19,Bolivia,2020-09-28,2020-10-05,7654,7900,8146
20,Bosnia and Herzegovina,2020-09-28,2020-10-05,770,829,888
21,Brazil,2020-09-28,2020-10-05,137272,142058,146844
22,Brunei,2020-09-28,2020-10-05,3,3,3
23,Bulgaria,2020-09-28,2020-10-05,765,807,849
24,Burkina Faso,2020-09-28,2020-10-05,56,57,58
25,Cabo Verde,2020-09-28,2020-10-05,52,59,66
26,Cambodia,2020-09-28,2020-10-05,0,0,0
27,Cameroon,2020-09-28,2020-10-05,416,418,420
28,Canada,2020-09-28,2020-10-05,9279,9328,9377
29,Central African Republic,2020-09-28,2020-10-05,62,62,62
30,Chad,2020-09-28,2020-10-05,81,85,89
31,Chile,2020-09-28,2020-10-05,12298,12698,13098
32,China,2020-09-28,2020-10-05,4737,4739,4741
33,Colombia,2020-09-28,2020-10-05,24397,25641,26885
34,Congo (Brazzaville),2020-09-28,2020-10-05,89,89,89
35,Congo (Kinshasa),2020-09-28,2020-10-05,271,271,271
36,Costa Rica,2020-09-28,2020-10-05,745,861,977
37,Cote d'Ivoire,2020-09-28,2020-10-05,120,120,120
38,Croatia,2020-09-28,2020-10-05,253,272,291
39,Diamond Princess,2020-09-28,2020-10-05,13,13,13
40,Cuba,2020-09-28,2020-10-05,116,122,128
41,Cyprus,2020-09-28,2020-10-05,22,22,22
42,Czechia,2020-09-28,2020-10-05,522,618,714
43,Denmark,2020-09-28,2020-10-05,640,649,658
44,Djibouti,2020-09-28,2020-10-05,61,61,61
45,Dominican Republic,2020-09-28,2020-10-05,2054,2098,2142
46,Ecuador,2020-09-28,2020-10-05,11095,11280,11465
47,Egypt,2020-09-28,2020-10-05,5787,5901,6015
48,El Salvador,2020-09-28,2020-10-05,812,831,850
49,Equatorial Guinea,2020-09-28,2020-10-05,83,83,83
50,Eritrea,2020-09-28,2020-10-05,0,0,0
51,Estonia,2020-09-28,2020-10-05,64,64,64
52,Eswatini,2020-09-28,2020-10-05,104,108,112
53,Ethiopia,2020-09-28,2020-10-05,1108,1177,1246
54,Fiji,2020-09-28,2020-10-05,2,2,2
55,Finland,2020-09-28,2020-10-05,341,345,349
56,France,2020-09-28,2020-10-05,31346,31744,32142
57,Gabon,2020-09-28,2020-10-05,54,54,54
58,Gambia,2020-09-28,2020-10-05,108,111,114
59,Georgia,2020-09-28,2020-10-05,20,32,44
60,Germany,2020-09-28,2020-10-05,9390,9468,9546
61,Ghana,2020-09-28,2020-10-05,297,299,301
62,Greece,2020-09-28,2020-10-05,344,383,422
63,Guatemala,2020-09-28,2020-10-05,3124,3234,3344
64,Guinea,2020-09-28,2020-10-05,65,66,67
65,Guyana,2020-09-28,2020-10-05,65,78,91
66,Haiti,2020-09-28,2020-10-05,221,227,233
67,Holy See,2020-09-28,2020-10-05,0,0,0
