,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-08-13,2020-08-20,1298,1363,1428
1,Albania,2020-08-13,2020-08-20,188,213,238
2,Algeria,2020-08-13,2020-08-20,1273,1341,1409
3,Andorra,2020-08-13,2020-08-20,52,53,54
4,Angola,2020-08-13,2020-08-20,64,80,96
5,Antigua and Barbuda,2020-08-13,2020-08-20,3,3,3
6,Argentina,2020-08-13,2020-08-20,4251,5362,6473
7,Armenia,2020-08-13,2020-08-20,772,809,846
8,Australia,2020-08-13,2020-08-20,266,375,484
9,Austria,2020-08-13,2020-08-20,719,725,731
10,Azerbaijan,2020-08-13,2020-08-20,479,500,521
11,Bahamas,2020-08-13,2020-08-20,14,15,16
12,Bahrain,2020-08-13,2020-08-20,156,167,178
13,Bangladesh,2020-08-13,2020-08-20,3306,3557,3808
14,Barbados,2020-08-13,2020-08-20,7,7,7
15,Belarus,2020-08-13,2020-08-20,580,599,618
16,Belgium,2020-08-13,2020-08-20,9861,9916,9971
17,Benin,2020-08-13,2020-08-20,38,38,38
18,Bhutan,2020-08-13,2020-08-20,0,0,0
19,Bolivia,2020-08-13,2020-08-20,3465,3884,4303
20,Bosnia and Herzegovina,2020-08-13,2020-08-20,384,458,532
21,Brazil,2020-08-13,2020-08-20,98493,105463,112433
22,Brunei,2020-08-13,2020-08-20,3,3,3
23,Bulgaria,2020-08-13,2020-08-20,435,482,529
24,Burkina Faso,2020-08-13,2020-08-20,54,54,54
25,Cabo Verde,2020-08-13,2020-08-20,27,33,39
26,Cambodia,2020-08-13,2020-08-20,0,0,0
27,Cameroon,2020-08-13,2020-08-20,391,401,411
28,Canada,2020-08-13,2020-08-20,9013,9063,9113
29,Central African Republic,2020-08-13,2020-08-20,59,61,63
30,Chad,2020-08-13,2020-08-20,76,76,76
31,Chile,2020-08-13,2020-08-20,9889,10299,10709
32,China,2020-08-13,2020-08-20,4680,4700,4720
33,Colombia,2020-08-13,2020-08-20,11939,14145,16351
34,Congo (Brazzaville),2020-08-13,2020-08-20,58,60,62
35,Congo (Kinshasa),2020-08-13,2020-08-20,215,234,253
36,Costa Rica,2020-08-13,2020-08-20,200,272,344
37,Cote d'Ivoire,2020-08-13,2020-08-20,103,107,111
38,Croatia,2020-08-13,2020-08-20,155,161,167
39,Diamond Princess,2020-08-13,2020-08-20,13,13,13
40,Cuba,2020-08-13,2020-08-20,88,89,90
41,Cyprus,2020-08-13,2020-08-20,19,20,21
42,Czechia,2020-08-13,2020-08-20,390,391,392
43,Denmark,2020-08-13,2020-08-20,617,621,625
44,Djibouti,2020-08-13,2020-08-20,59,59,59
45,Dominican Republic,2020-08-13,2020-08-20,1246,1393,1540
46,Ecuador,2020-08-13,2020-08-20,5877,6010,6143
47,Egypt,2020-08-13,2020-08-20,4951,5107,5263
48,El Salvador,2020-08-13,2020-08-20,513,584,655
49,Equatorial Guinea,2020-08-13,2020-08-20,83,83,83
50,Eritrea,2020-08-13,2020-08-20,0,0,0
51,Estonia,2020-08-13,2020-08-20,63,63,63
52,Eswatini,2020-08-13,2020-08-20,55,65,75
53,Ethiopia,2020-08-13,2020-08-20,365,479,593
54,Fiji,2020-08-13,2020-08-20,1,1,1
55,Finland,2020-08-13,2020-08-20,331,333,335
56,France,2020-08-13,2020-08-20,30308,30392,30476
57,Gabon,2020-08-13,2020-08-20,51,51,51
58,Gambia,2020-08-13,2020-08-20,16,43,70
59,Georgia,2020-08-13,2020-08-20,17,17,17
60,Germany,2020-08-13,2020-08-20,9181,9217,9253
61,Ghana,2020-08-13,2020-08-20,199,223,247
62,Greece,2020-08-13,2020-08-20,210,221,232
63,Guatemala,2020-08-13,2020-08-20,2119,2296,2473
64,Guinea,2020-08-13,2020-08-20,49,50,51
65,Guyana,2020-08-13,2020-08-20,22,22,22
66,Haiti,2020-08-13,2020-08-20,171,192,213
67,Holy See,2020-08-13,2020-08-20,0,0,0
68,Honduras,2020-08-13,2020-08-20,1446,1542,1638
69,Hungary,2020-08-13,2020-08-20,600,607,614
70,Iceland,2020-08-13,2020-08-20,10,10,10
71,India,2020-08-13,2020-08-20,41585,48040,54495
72,Indonesia,2020-08-13,2020-08-20,5521,5968,6415
73,Iran,2020-08-13,2020-08-20,17976,19162,20348
74,Iraq,2020-08-13,2020-08-20,5161,5641,6121
75,Ireland,2020-08-13,2020-08-20,1768,1774,1780
76,Israel,2020-08-13,2020-08-20,576,651,726
77,Italy,2020-08-13,2020-08-20,35187,35231,35275
78,Jamaica,2020-08-13,2020-08-20,12,14,16
79,Japan,2020-08-13,2020-08-20,1034,1073,1112
80,Jordan,2020-08-13,2020-08-20,11,11,11
81,Kazakhstan,2020-08-13,2020-08-20,1058,1269,1480
82,Kenya,2020-08-13,2020-08-20,399,460,521
83,"Korea, South",2020-08-13,2020-08-20,303,305,307
84,Kuwait,2020-08-13,2020-08-20,469,489,509
85,Kyrgyzstan,2020-08-13,2020-08-20,1447,1487,1527
86,Latvia,2020-08-13,2020-08-20,32,32,32
87,Lebanon,2020-08-13,2020-08-20,70,92,114
88,Liberia,2020-08-13,2020-08-20,78,82,86
89,Liechtenstein,2020-08-13,2020-08-20,1,1,1
90,Lithuania,2020-08-13,2020-08-20,81,81,81
91,Luxembourg,2020-08-13,2020-08-20,119,122,125
92,Madagascar,2020-08-13,2020-08-20,134,162,190
93,Malaysia,2020-08-13,2020-08-20,125,125,125
94,Maldives,2020-08-13,2020-08-20,19,21,23
95,Malta,2020-08-13,2020-08-20,9,9,9
96,Mauritania,2020-08-13,2020-08-20,157,157,157
97,Mauritius,2020-08-13,2020-08-20,10,10,10
98,Mexico,2020-08-13,2020-08-20,50517,55293,60069
99,Moldova,2020-08-13,2020-08-20,828,878,928
100,Monaco,2020-08-13,2020-08-20,4,4,4
101,Mongolia,2020-08-13,2020-08-20,0,0,0
102,Montenegro,2020-08-13,2020-08-20,60,73,86
103,Morocco,2020-08-13,2020-08-20,449,584,719
104,Namibia,2020-08-13,2020-08-20,15,27,39
105,Nepal,2020-08-13,2020-08-20,65,95,125
106,Netherlands,2020-08-13,2020-08-20,6173,6187,6201
107,New Zealand,2020-08-13,2020-08-20,22,22,22
108,Nicaragua,2020-08-13,2020-08-20,123,128,133
109,Niger,2020-08-13,2020-08-20,69,69,69
110,Nigeria,2020-08-13,2020-08-20,930,966,1002
111,North Macedonia,2020-08-13,2020-08-20,517,532,547
112,Norway,2020-08-13,2020-08-20,256,257,258
113,Oman,2020-08-13,2020-08-20,492,551,610
114,Pakistan,2020-08-13,2020-08-20,6035,6139,6243
115,Panama,2020-08-13,2020-08-20,1574,1722,1870
116,Papua New Guinea,2020-08-13,2020-08-20,3,3,3
117,Paraguay,2020-08-13,2020-08-20,66,97,128
118,Peru,2020-08-13,2020-08-20,20424,21713,23002
119,Philippines,2020-08-13,2020-08-20,2150,2426,2702
120,Poland,2020-08-13,2020-08-20,1774,1844,1914
121,Portugal,2020-08-13,2020-08-20,1743,1770,1797
122,Qatar,2020-08-13,2020-08-20,178,190,202
123,Romania,2020-08-13,2020-08-20,2566,2860,3154
124,Russia,2020-08-13,2020-08-20,14579,15353,16127
125,Rwanda,2020-08-13,2020-08-20,5,8,11
126,Saint Lucia,2020-08-13,2020-08-20,0,0,0
127,Saint Vincent and the Grenadines,2020-08-13,2020-08-20,0,0,0
128,San Marino,2020-08-13,2020-08-20,42,42,42
129,Saudi Arabia,2020-08-13,2020-08-20,3055,3303,3551
130,Senegal,2020-08-13,2020-08-20,223,244,265
131,Serbia,2020-08-13,2020-08-20,621,661,701
132,Seychelles,2020-08-13,2020-08-20,0,0,0
133,Singapore,2020-08-13,2020-08-20,27,27,27
134,Slovakia,2020-08-13,2020-08-20,29,31,33
135,Slovenia,2020-08-13,2020-08-20,125,129,133
136,Somalia,2020-08-13,2020-08-20,93,93,93
137,South Africa,2020-08-13,2020-08-20,9604,11270,12936
138,Spain,2020-08-13,2020-08-20,28500,28605,28710
139,Sri Lanka,2020-08-13,2020-08-20,11,11,11
140,Sudan,2020-08-13,2020-08-20,763,792,821
141,Suriname,2020-08-13,2020-08-20,29,40,51
142,Sweden,2020-08-13,2020-08-20,5766,5776,5786
143,Switzerland,2020-08-13,2020-08-20,1985,1991,1997
144,Tanzania,2020-08-13,2020-08-20,21,21,21
145,Thailand,2020-08-13,2020-08-20,58,58,58
146,Togo,2020-08-13,2020-08-20,22,26,30
147,Trinidad and Tobago,2020-08-13,2020-08-20,8,8,8
148,Tunisia,2020-08-13,2020-08-20,51,53,55
149,Turkey,2020-08-13,2020-08-20,5798,5912,6026
150,Uganda,2020-08-13,2020-08-20,5,11,17
151,Ukraine,2020-08-13,2020-08-20,1846,2023,2200
152,United Arab Emirates,2020-08-13,2020-08-20,354,358,362
153,United Kingdom,2020-08-13,2020-08-20,46498,46791,47084
154,Uruguay,2020-08-13,2020-08-20,37,37,37
155,US,2020-08-13,2020-08-20,160104,167110,174116
156,Uzbekistan,2020-08-13,2020-08-20,175,216,257
157,Venezuela,2020-08-13,2020-08-20,202,259,316
158,Vietnam,2020-08-13,2020-08-20,10,21,32
159,Zambia,2020-08-13,2020-08-20,199,246,293
160,Zimbabwe,2020-08-13,2020-08-20,84,128,172
161,Dominica,2020-08-13,2020-08-20,0,0,0
162,Grenada,2020-08-13,2020-08-20,0,0,0
163,Mozambique,2020-08-13,2020-08-20,15,19,23
164,Syria,2020-08-13,2020-08-20,48,55,62
165,Timor-Leste,2020-08-13,2020-08-20,0,0,0
166,Belize,2020-08-13,2020-08-20,2,2,2
167,Laos,2020-08-13,2020-08-20,0,0,0
168,Libya,2020-08-13,2020-08-20,107,135,163
169,West Bank and Gaza,2020-08-13,2020-08-20,92,106,120
170,Guinea-Bissau,2020-08-13,2020-08-20,27,29,31
171,Mali,2020-08-13,2020-08-20,124,125,126
172,Saint Kitts and Nevis,2020-08-13,2020-08-20,0,0,0
173,Kosovo,2020-08-13,2020-08-20,300,365,430
174,Burma,2020-08-13,2020-08-20,6,6,6
175,MS Zaandam,2020-08-13,2020-08-20,2,2,2
176,Botswana,2020-08-13,2020-08-20,2,3,4
177,Burundi,2020-08-13,2020-08-20,1,1,1
178,Sierra Leone,2020-08-13,2020-08-20,67,69,71
179,Malawi,2020-08-13,2020-08-20,137,153,169
180,South Sudan,2020-08-13,2020-08-20,47,47,47
181,Western Sahara,2020-08-13,2020-08-20,1,1,1
182,Sao Tome and Principe,2020-08-13,2020-08-20,15,15,15
183,Yemen,2020-08-13,2020-08-20,508,528,548
