,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-08-05,2020-08-12,1271,1294,1317
1,Albania,2020-08-05,2020-08-12,150,182,214
2,Algeria,2020-08-05,2020-08-12,1186,1261,1336
3,Andorra,2020-08-05,2020-08-12,52,52,52
4,Angola,2020-08-05,2020-08-12,48,62,76
5,Antigua and Barbuda,2020-08-05,2020-08-12,3,3,3
6,Argentina,2020-08-05,2020-08-12,3288,4106,4924
7,Armenia,2020-08-05,2020-08-12,723,770,817
8,Australia,2020-08-05,2020-08-12,189,255,321
9,Austria,2020-08-05,2020-08-12,716,719,722
10,Azerbaijan,2020-08-05,2020-08-12,438,476,514
11,Bahamas,2020-08-05,2020-08-12,11,14,17
12,Bahrain,2020-08-05,2020-08-12,144,154,164
13,Bangladesh,2020-08-05,2020-08-12,3035,3267,3499
14,Barbados,2020-08-05,2020-08-12,7,7,7
15,Belarus,2020-08-05,2020-08-12,548,577,606
16,Belgium,2020-08-05,2020-08-12,9836,9859,9882
17,Benin,2020-08-05,2020-08-12,36,38,40
18,Bhutan,2020-08-05,2020-08-12,0,0,0
19,Bolivia,2020-08-05,2020-08-12,2808,3385,3962
20,Bosnia and Herzegovina,2020-08-05,2020-08-12,316,379,442
21,Brazil,2020-08-05,2020-08-12,90134,97256,104378
22,Brunei,2020-08-05,2020-08-12,3,3,3
23,Bulgaria,2020-08-05,2020-08-12,368,424,480
24,Burkina Faso,2020-08-05,2020-08-12,53,54,55
25,Cabo Verde,2020-08-05,2020-08-12,23,27,31
26,Cambodia,2020-08-05,2020-08-12,0,0,0
27,Cameroon,2020-08-05,2020-08-12,391,391,391
28,Canada,2020-08-05,2020-08-12,8962,9010,9058
29,Central African Republic,2020-08-05,2020-08-12,59,59,59
30,Chad,2020-08-05,2020-08-12,75,75,75
31,Chile,2020-08-05,2020-08-12,9278,9792,10306
32,China,2020-08-05,2020-08-12,4658,4677,4696
33,Colombia,2020-08-05,2020-08-12,9454,11624,13794
34,Congo (Brazzaville),2020-08-05,2020-08-12,54,58,62
35,Congo (Kinshasa),2020-08-05,2020-08-12,210,215,220
36,Costa Rica,2020-08-05,2020-08-12,133,191,249
37,Cote d'Ivoire,2020-08-05,2020-08-12,99,103,107
38,Croatia,2020-08-05,2020-08-12,141,154,167
39,Diamond Princess,2020-08-05,2020-08-12,13,13,13
40,Cuba,2020-08-05,2020-08-12,87,88,89
41,Cyprus,2020-08-05,2020-08-12,19,19,19
42,Czechia,2020-08-05,2020-08-12,374,388,402
43,Denmark,2020-08-05,2020-08-12,614,616,618
44,Djibouti,2020-08-05,2020-08-12,58,59,60
45,Dominican Republic,2020-08-05,2020-08-12,1123,1222,1321
46,Ecuador,2020-08-05,2020-08-12,5623,5847,6071
47,Egypt,2020-08-05,2020-08-12,4728,4930,5132
48,El Salvador,2020-08-05,2020-08-12,430,498,566
