,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-08-29,2020-09-05,1385,1402,1419
1,Albania,2020-08-29,2020-09-05,245,275,305
2,Algeria,2020-08-29,2020-09-05,1424,1491,1558
3,Andorra,2020-08-29,2020-09-05,53,53,53
4,Angola,2020-08-29,2020-09-05,94,107,120
5,Antigua and Barbuda,2020-08-29,2020-09-05,3,3,3
6,Argentina,2020-08-29,2020-09-05,6848,8353,9858
7,Armenia,2020-08-29,2020-09-05,850,872,894
8,Australia,2020-08-29,2020-09-05,502,611,720
9,Austria,2020-08-29,2020-09-05,732,733,734
10,Azerbaijan,2020-08-29,2020-09-05,515,529,543
11,Bahamas,2020-08-29,2020-09-05,27,50,73
12,Bahrain,2020-08-29,2020-09-05,183,189,195
13,Bangladesh,2020-08-29,2020-09-05,3907,4206,4505
14,Barbados,2020-08-29,2020-09-05,7,7,7
15,Belarus,2020-08-29,2020-09-05,637,671,705
16,Belgium,2020-08-29,2020-09-05,9988,9891,9794
17,Benin,2020-08-29,2020-09-05,39,40,41
18,Bhutan,2020-08-29,2020-09-05,0,0,0
19,Bolivia,2020-08-29,2020-09-05,4442,4938,5434
20,Bosnia and Herzegovina,2020-08-29,2020-09-05,532,594,656
21,Brazil,2020-08-29,2020-09-05,114250,120262,126274
22,Brunei,2020-08-29,2020-09-05,3,3,3
23,Bulgaria,2020-08-29,2020-09-05,539,605,671
24,Burkina Faso,2020-08-29,2020-09-05,55,55,55
25,Cabo Verde,2020-08-29,2020-09-05,37,39,41
26,Cambodia,2020-08-29,2020-09-05,0,0,0
27,Cameroon,2020-08-29,2020-09-05,408,411,414
28,Canada,2020-08-29,2020-09-05,9117,9161,9205
29,Central African Republic,2020-08-29,2020-09-05,61,61,61
30,Chad,2020-08-29,2020-09-05,76,77,78
31,Chile,2020-08-29,2020-09-05,10792,11181,11570
32,China,2020-08-29,2020-09-05,4711,4721,4731
33,Colombia,2020-08-29,2020-09-05,16568,19063,21558
34,Congo (Brazzaville),2020-08-29,2020-09-05,77,78,79
35,Congo (Kinshasa),2020-08-29,2020-09-05,251,258,265
36,Costa Rica,2020-08-29,2020-09-05,348,418,488
37,Cote d'Ivoire,2020-08-29,2020-09-05,113,115,117
38,Croatia,2020-08-29,2020-09-05,170,183,196
39,Diamond Princess,2020-08-29,2020-09-05,13,13,13
40,Cuba,2020-08-29,2020-09-05,89,94,99
41,Cyprus,2020-08-29,2020-09-05,20,20,20
42,Czechia,2020-08-29,2020-09-05,411,421,431
