,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-07-20,2020-07-27,1012,1185,1358
1,Albania,2020-07-20,2020-07-27,95,113,131
2,Algeria,2020-07-20,2020-07-27,1018,1087,1156
3,Andorra,2020-07-20,2020-07-27,52,52,52
4,Angola,2020-07-20,2020-07-27,26,29,32
5,Antigua and Barbuda,2020-07-20,2020-07-27,3,3,3
6,Argentina,2020-07-20,2020-07-27,1903,2373,2843
7,Armenia,2020-07-20,2020-07-27,573,650,727
8,Australia,2020-07-20,2020-07-27,108,126,144
9,Austria,2020-07-20,2020-07-27,708,711,714
10,Azerbaijan,2020-07-20,2020-07-27,313,363,413
11,Bahamas,2020-07-20,2020-07-27,11,11,11
12,Bahrain,2020-07-20,2020-07-27,109,128,147
13,Bangladesh,2020-07-20,2020-07-27,2391,2668,2945
14,Barbados,2020-07-20,2020-07-27,7,7,7
15,Belarus,2020-07-20,2020-07-27,468,503,538
16,Belgium,2020-07-20,2020-07-27,9782,9805,9828
17,Benin,2020-07-20,2020-07-27,26,31,36
18,Bhutan,2020-07-20,2020-07-27,0,0,0
19,Bolivia,2020-07-20,2020-07-27,1866,2218,2570
20,Bosnia and Herzegovina,2020-07-20,2020-07-27,226,255,284
21,Brazil,2020-07-20,2020-07-27,72833,80120,87407
22,Brunei,2020-07-20,2020-07-27,3,3,3
23,Bulgaria,2020-07-20,2020-07-27,276,308,340
24,Burkina Faso,2020-07-20,2020-07-27,53,53,53
25,Cabo Verde,2020-07-20,2020-07-27,19,21,23
26,Cambodia,2020-07-20,2020-07-27,0,0,0
27,Cameroon,2020-07-20,2020-07-27,359,373,387
28,Canada,2020-07-20,2020-07-27,8836,8902,8968
29,Central African Republic,2020-07-20,2020-07-27,53,55,57
30,Chad,2020-07-20,2020-07-27,75,75,75
31,Chile,2020-07-20,2020-07-27,7024,8503,9982
32,China,2020-07-20,2020-07-27,4641,4644,4647
33,Colombia,2020-07-20,2020-07-27,5455,6929,8403
34,Congo (Brazzaville),2020-07-20,2020-07-27,47,50,53
35,Congo (Kinshasa),2020-07-20,2020-07-27,190,194,198
36,Costa Rica,2020-07-20,2020-07-27,34,66,98
37,Cote d'Ivoire,2020-07-20,2020-07-27,84,92,100
38,Croatia,2020-07-20,2020-07-27,119,122,125
39,Diamond Princess,2020-07-20,2020-07-27,13,13,13
40,Cuba,2020-07-20,2020-07-27,87,87,87
41,Cyprus,2020-07-20,2020-07-27,19,19,19
42,Czechia,2020-07-20,2020-07-27,353,359,365
43,Denmark,2020-07-20,2020-07-27,610,611,612
44,Djibouti,2020-07-20,2020-07-27,56,56,56
45,Dominican Republic,2020-07-20,2020-07-27,903,993,1083
46,Ecuador,2020-07-20,2020-07-27,5063,5318,5573
47,Egypt,2020-07-20,2020-07-27,3935,4352,4769
48,El Salvador,2020-07-20,2020-07-27,267,344,421
49,Equatorial Guinea,2020-07-20,2020-07-27,51,51,51
