,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-09-14,2020-09-21,1415,1425,1435
1,Albania,2020-09-14,2020-09-21,319,338,357
2,Algeria,2020-09-14,2020-09-21,1562,1620,1678
3,Andorra,2020-09-14,2020-09-21,53,53,53
4,Angola,2020-09-14,2020-09-21,120,136,152
5,Antigua and Barbuda,2020-09-14,2020-09-21,3,3,3
6,Argentina,2020-09-14,2020-09-21,10129,11667,13205
7,Armenia,2020-09-14,2020-09-21,900,919,938
8,Australia,2020-09-14,2020-09-21,770,816,862
9,Austria,2020-09-14,2020-09-21,746,757,768
10,Azerbaijan,2020-09-14,2020-09-21,551,564,577
11,Bahamas,2020-09-14,2020-09-21,58,68,78
12,Bahrain,2020-09-14,2020-09-21,200,213,226
13,Bangladesh,2020-09-14,2020-09-21,4516,4759,5002
14,Barbados,2020-09-14,2020-09-21,7,7,7
15,Belarus,2020-09-14,2020-09-21,716,756,796
16,Belgium,2020-09-14,2020-09-21,9909,9927,9945
17,Benin,2020-09-14,2020-09-21,40,40,40
18,Bhutan,2020-09-14,2020-09-21,0,0,0
19,Bolivia,2020-09-14,2020-09-21,7054,7394,7734
20,Bosnia and Herzegovina,2020-09-14,2020-09-21,664,705,746
21,Brazil,2020-09-14,2020-09-21,126960,132006,137052
22,Brunei,2020-09-14,2020-09-21,3,3,3
23,Bulgaria,2020-09-14,2020-09-21,677,729,781
24,Burkina Faso,2020-09-14,2020-09-21,56,56,56
25,Cabo Verde,2020-09-14,2020-09-21,42,45,48
26,Cambodia,2020-09-14,2020-09-21,0,0,0
27,Cameroon,2020-09-14,2020-09-21,415,415,415
28,Canada,2020-09-14,2020-09-21,9196,9229,9262
29,Central African Republic,2020-09-14,2020-09-21,62,62,62
30,Chad,2020-09-14,2020-09-21,79,81,83
31,Chile,2020-09-14,2020-09-21,11652,12013,12374
32,China,2020-09-14,2020-09-21,4732,4735,4738
33,Colombia,2020-09-14,2020-09-21,21615,23123,24631
34,Congo (Brazzaville),2020-09-14,2020-09-21,102,88,74
35,Congo (Kinshasa),2020-09-14,2020-09-21,260,264,268
36,Costa Rica,2020-09-14,2020-09-21,510,621,732
37,Cote d'Ivoire,2020-09-14,2020-09-21,119,120,121
38,Croatia,2020-09-14,2020-09-21,201,227,253
39,Diamond Princess,2020-09-14,2020-09-21,13,13,13
40,Cuba,2020-09-14,2020-09-21,102,108,114
41,Cyprus,2020-09-14,2020-09-21,22,22,22
42,Czechia,2020-09-14,2020-09-21,437,465,493
43,Denmark,2020-09-14,2020-09-21,628,633,638
44,Djibouti,2020-09-14,2020-09-21,61,61,61
45,Dominican Republic,2020-09-14,2020-09-21,1864,1984,2104
46,Ecuador,2020-09-14,2020-09-21,10576,10922,11268
47,Egypt,2020-09-14,2020-09-21,5541,5661,5781
48,El Salvador,2020-09-14,2020-09-21,764,788,812
49,Equatorial Guinea,2020-09-14,2020-09-21,83,83,83
50,Eritrea,2020-09-14,2020-09-21,0,0,0
51,Estonia,2020-09-14,2020-09-21,64,64,64
52,Eswatini,2020-09-14,2020-09-21,94,101,108
53,Ethiopia,2020-09-14,2020-09-21,933,1022,1111
54,Fiji,2020-09-14,2020-09-21,2,2,2
55,Finland,2020-09-14,2020-09-21,336,337,338
56,France,2020-09-14,2020-09-21,30732,30958,31184
57,Gabon,2020-09-14,2020-09-21,53,53,53
58,Gambia,2020-09-14,2020-09-21,99,103,107
59,Georgia,2020-09-14,2020-09-21,19,19,19
60,Germany,2020-09-14,2020-09-21,9331,9356,9381
61,Ghana,2020-09-14,2020-09-21,283,294,305
62,Greece,2020-09-14,2020-09-21,289,310,331
63,Guatemala,2020-09-14,2020-09-21,2862,2972,3082
64,Guinea,2020-09-14,2020-09-21,62,63,64
65,Guyana,2020-09-14,2020-09-21,47,56,65
66,Haiti,2020-09-14,2020-09-21,214,219,224
67,Holy See,2020-09-14,2020-09-21,0,0,0
68,Honduras,2020-09-14,2020-09-21,2023,2087,2151
69,Hungary,2020-09-14,2020-09-21,625,642,659
70,Iceland,2020-09-14,2020-09-21,10,10,10
71,India,2020-09-14,2020-09-21,72775,79722,86669
72,Indonesia,2020-09-14,2020-09-21,8130,8841,9552
73,Iran,2020-09-14,2020-09-21,22410,23313,24216
74,Iraq,2020-09-14,2020-09-21,7589,8086,8583
75,Ireland,2020-09-14,2020-09-21,1777,1784,1791
76,Israel,2020-09-14,2020-09-21,1026,1136,1246
77,Italy,2020-09-14,2020-09-21,35553,35624,35695
78,Jamaica,2020-09-14,2020-09-21,34,44,54
79,Japan,2020-09-14,2020-09-21,1377,1455,1533
80,Jordan,2020-09-14,2020-09-21,17,26,35
81,Kazakhstan,2020-09-14,2020-09-21,1588,1634,1680
82,Kenya,2020-09-14,2020-09-21,599,624,649
83,"Korea, South",2020-09-14,2020-09-21,341,367,393
84,Kuwait,2020-09-14,2020-09-21,546,563,580
85,Kyrgyzstan,2020-09-14,2020-09-21,1060,1063,1066
86,Latvia,2020-09-14,2020-09-21,35,35,35
87,Lebanon,2020-09-14,2020-09-21,200,246,292
88,Liberia,2020-09-14,2020-09-21,82,82,82
89,Liechtenstein,2020-09-14,2020-09-21,1,1,1
90,Lithuania,2020-09-14,2020-09-21,86,87,88
91,Luxembourg,2020-09-14,2020-09-21,124,124,124
92,Madagascar,2020-09-14,2020-09-21,202,213,224
93,Malaysia,2020-09-14,2020-09-21,128,128,128
94,Maldives,2020-09-14,2020-09-21,29,33,37
95,Malta,2020-09-14,2020-09-21,14,16,18
96,Mauritania,2020-09-14,2020-09-21,160,161,162
97,Mauritius,2020-09-14,2020-09-21,10,10,10
98,Mexico,2020-09-14,2020-09-21,67781,71049,74317
99,Moldova,2020-09-14,2020-09-21,1074,1129,1184
100,Monaco,2020-09-14,2020-09-21,1,1,1
101,Mongolia,2020-09-14,2020-09-21,0,0,0
102,Montenegro,2020-09-14,2020-09-21,109,121,133
103,Morocco,2020-09-14,2020-09-21,1394,1614,1834
104,Namibia,2020-09-14,2020-09-21,91,103,115
105,Nepal,2020-09-14,2020-09-21,300,360,420
106,Netherlands,2020-09-14,2020-09-21,6278,6296,6314
107,New Zealand,2020-09-14,2020-09-21,24,24,24
108,Nicaragua,2020-09-14,2020-09-21,141,144,147
109,Niger,2020-09-14,2020-09-21,69,69,69
110,Nigeria,2020-09-14,2020-09-21,1061,1083,1105
111,North Macedonia,2020-09-14,2020-09-21,623,652,681
112,Norway,2020-09-14,2020-09-21,264,265,266
113,Oman,2020-09-14,2020-09-21,734,790,846
114,Pakistan,2020-09-14,2020-09-21,6350,6389,6428
115,Panama,2020-09-14,2020-09-21,2099,2173,2247
116,Papua New Guinea,2020-09-14,2020-09-21,5,6,7
117,Paraguay,2020-09-14,2020-09-21,449,539,629
118,Peru,2020-09-14,2020-09-21,29838,30710,31582
119,Philippines,2020-09-14,2020-09-21,3890,4630,5370
120,Poland,2020-09-14,2020-09-21,2124,2203,2282
121,Portugal,2020-09-14,2020-09-21,1843,1871,1899
122,Qatar,2020-09-14,2020-09-21,205,207,209
123,Romania,2020-09-14,2020-09-21,3926,4185,4444
124,Russia,2020-09-14,2020-09-21,17818,18573,19328
125,Rwanda,2020-09-14,2020-09-21,19,22,25
126,Saint Lucia,2020-09-14,2020-09-21,0,0,0
127,Saint Vincent and the Grenadines,2020-09-14,2020-09-21,0,0,0
128,San Marino,2020-09-14,2020-09-21,42,42,42
129,Saudi Arabia,2020-09-14,2020-09-21,4107,4305,4503
130,Senegal,2020-09-14,2020-09-21,291,297,303
131,Serbia,2020-09-14,2020-09-21,725,733,741
132,Seychelles,2020-09-14,2020-09-21,0,0,0
133,Singapore,2020-09-14,2020-09-21,27,27,27
134,Slovakia,2020-09-14,2020-09-21,37,38,39
135,Slovenia,2020-09-14,2020-09-21,135,135,135
136,Somalia,2020-09-14,2020-09-21,97,98,99
137,South Africa,2020-09-14,2020-09-21,15004,15499,15994
138,Spain,2020-09-14,2020-09-21,29516,29848,30180
139,Sri Lanka,2020-09-14,2020-09-21,12,13,14
140,Sudan,2020-09-14,2020-09-21,833,836,839
141,Suriname,2020-09-14,2020-09-21,91,95,99
142,Sweden,2020-09-14,2020-09-21,5837,5846,5855
143,Switzerland,2020-09-14,2020-09-21,2014,2025,2036
144,Tanzania,2020-09-14,2020-09-21,21,21,21
145,Thailand,2020-09-14,2020-09-21,58,58,58
146,Togo,2020-09-14,2020-09-21,33,40,47
147,Trinidad and Tobago,2020-09-14,2020-09-21,37,55,73
148,Tunisia,2020-09-14,2020-09-21,94,117,140
149,Turkey,2020-09-14,2020-09-21,6730,7119,7508
150,Uganda,2020-09-14,2020-09-21,44,56,68
151,Ukraine,2020-09-14,2020-09-21,2930,3273,3616
152,United Arab Emirates,2020-09-14,2020-09-21,390,399,408
153,United Kingdom,2020-09-14,2020-09-21,41643,41726,41809
154,Uruguay,2020-09-14,2020-09-21,45,45,45
155,US,2020-09-14,2020-09-21,189208,194489,199770
156,Uzbekistan,2020-09-14,2020-09-21,352,396,440
157,Venezuela,2020-09-14,2020-09-21,436,494,552
158,Vietnam,2020-09-14,2020-09-21,35,35,35
159,Zambia,2020-09-14,2020-09-21,295,320,345
160,Zimbabwe,2020-09-14,2020-09-21,210,224,238
161,Dominica,2020-09-14,2020-09-21,0,0,0
162,Grenada,2020-09-14,2020-09-21,0,0,0
163,Mozambique,2020-09-14,2020-09-21,27,35,43
164,Syria,2020-09-14,2020-09-21,137,157,177
165,Timor-Leste,2020-09-14,2020-09-21,0,0,0
166,Belize,2020-09-14,2020-09-21,16,19,22
167,Laos,2020-09-14,2020-09-21,0,0,0
168,Libya,2020-09-14,2020-09-21,296,368,440
169,West Bank and Gaza,2020-09-14,2020-09-21,184,226,268
170,Guinea-Bissau,2020-09-14,2020-09-21,38,39,40
171,Mali,2020-09-14,2020-09-21,127,128,129
172,Saint Kitts and Nevis,2020-09-14,2020-09-21,0,0,0
173,Kosovo,2020-09-14,2020-09-21,488,488,488
174,Burma,2020-09-14,2020-09-21,8,32,56
175,MS Zaandam,2020-09-14,2020-09-21,2,2,2
176,Botswana,2020-09-14,2020-09-21,9,11,13
177,Burundi,2020-09-14,2020-09-21,1,1,1
178,Sierra Leone,2020-09-14,2020-09-21,71,72,73
179,Malawi,2020-09-14,2020-09-21,176,178,180
180,South Sudan,2020-09-14,2020-09-21,48,49,50
181,Western Sahara,2020-09-14,2020-09-21,1,1,1
182,Sao Tome and Principe,2020-09-14,2020-09-21,15,15,15
183,Yemen,2020-09-14,2020-09-21,573,583,593
