,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-10-22,2020-10-29,1481,1505,1529
1,Albania,2020-10-22,2020-10-29,439,465,491
2,Algeria,2020-10-22,2020-10-29,1827,1888,1949
3,Andorra,2020-10-22,2020-10-29,59,63,67
4,Angola,2020-10-22,2020-10-29,228,260,292
5,Antigua and Barbuda,2020-10-22,2020-10-29,3,3,3
6,Argentina,2020-10-22,2020-10-29,25342,27957,30572
7,Armenia,2020-10-22,2020-10-29,1046,1131,1216
8,Australia,2020-10-22,2020-10-29,904,905,906
9,Austria,2020-10-22,2020-10-29,877,941,1005
10,Azerbaijan,2020-10-22,2020-10-29,619,648,677
11,Bahamas,2020-10-22,2020-10-29,112,130,148
12,Bahrain,2020-10-22,2020-10-29,289,308,327
13,Bangladesh,2020-10-22,2020-10-29,5608,5747,5886
14,Barbados,2020-10-22,2020-10-29,7,7,7
15,Belarus,2020-10-22,2020-10-29,916,945,974
16,Belgium,2020-10-22,2020-10-29,10327,10588,10849
17,Benin,2020-10-22,2020-10-29,41,41,41
18,Bhutan,2020-10-22,2020-10-29,0,0,0
19,Bolivia,2020-10-22,2020-10-29,8407,8584,8761
20,Bosnia and Herzegovina,2020-10-22,2020-10-29,972,1051,1130
21,Brazil,2020-10-22,2020-10-29,152460,155900,159340
22,Brunei,2020-10-22,2020-10-29,3,3,3
23,Bulgaria,2020-10-22,2020-10-29,944,1064,1184
24,Burkina Faso,2020-10-22,2020-10-29,65,65,65
25,Cabo Verde,2020-10-22,2020-10-29,79,91,103
26,Cambodia,2020-10-22,2020-10-29,0,0,0
27,Cameroon,2020-10-22,2020-10-29,423,425,427
28,Canada,2020-10-22,2020-10-29,9756,9916,10076
29,Central African Republic,2020-10-22,2020-10-29,62,62,62
30,Chad,2020-10-22,2020-10-29,92,96,100
31,Chile,2020-10-22,2020-10-29,13434,13792,14150
32,China,2020-10-22,2020-10-29,4739,4739,4739
33,Colombia,2020-10-22,2020-10-29,28457,29637,30817
34,Congo (Brazzaville),2020-10-22,2020-10-29,92,92,92
35,Congo (Kinshasa),2020-10-22,2020-10-29,281,304,327
36,Costa Rica,2020-10-22,2020-10-29,1159,1251,1343
37,Cote d'Ivoire,2020-10-22,2020-10-29,120,121,122
38,Croatia,2020-10-22,2020-10-29,344,406,468
39,Diamond Princess,2020-10-22,2020-10-29,13,13,13
40,Cuba,2020-10-22,2020-10-29,123,128,133
41,Cyprus,2020-10-22,2020-10-29,25,25,25
42,Czechia,2020-10-22,2020-10-29,1230,1845,2460
43,Denmark,2020-10-22,2020-10-29,677,694,711
44,Djibouti,2020-10-22,2020-10-29,61,61,61
45,Dominican Republic,2020-10-22,2020-10-29,2189,2212,2235
46,Ecuador,2020-10-22,2020-10-29,12306,12500,12694
47,Egypt,2020-10-22,2020-10-29,6088,6166,6244
48,El Salvador,2020-10-22,2020-10-29,908,936,964
49,Equatorial Guinea,2020-10-22,2020-10-29,83,83,83
50,Eritrea,2020-10-22,2020-10-29,0,0,0
51,Estonia,2020-10-22,2020-10-29,68,71,74
52,Eswatini,2020-10-22,2020-10-29,115,116,117
53,Ethiopia,2020-10-22,2020-10-29,1325,1396,1467
54,Fiji,2020-10-22,2020-10-29,2,2,2
55,Finland,2020-10-22,2020-10-29,350,355,360
56,France,2020-10-22,2020-10-29,33146,34237,35328
57,Gabon,2020-10-22,2020-10-29,54,54,54
58,Gambia,2020-10-22,2020-10-29,118,119,120
59,Georgia,2020-10-22,2020-10-29,113,178,243
60,Germany,2020-10-22,2020-10-29,9739,9960,10181
61,Ghana,2020-10-22,2020-10-29,310,312,314
62,Greece,2020-10-22,2020-10-29,482,549,616
63,Guatemala,2020-10-22,2020-10-29,3453,3580,3707
64,Guinea,2020-10-22,2020-10-29,70,71,72
65,Guyana,2020-10-22,2020-10-29,107,117,127
66,Haiti,2020-10-22,2020-10-29,231,231,231
67,Holy See,2020-10-22,2020-10-29,0,0,0
68,Honduras,2020-10-22,2020-10-29,2552,2604,2656
69,Hungary,2020-10-22,2020-10-29,1052,1305,1558
70,Iceland,2020-10-22,2020-10-29,10,11,12
71,India,2020-10-22,2020-10-29,112161,117306,122451
72,Indonesia,2020-10-22,2020-10-29,12268,12959,13650
73,Iran,2020-10-22,2020-10-29,29605,31650,33695
74,Iraq,2020-10-22,2020-10-29,10086,10465,10844
75,Ireland,2020-10-22,2020-10-29,1838,1871,1904
76,Israel,2020-10-22,2020-10-29,2127,2319,2511
77,Italy,2020-10-22,2020-10-29,36372,36968,37564
78,Jamaica,2020-10-22,2020-10-29,160,179,198
79,Japan,2020-10-22,2020-10-29,1650,1697,1744
80,Jordan,2020-10-22,2020-10-29,282,481,680
81,Kazakhstan,2020-10-22,2020-10-29,1768,1796,1824
82,Kenya,2020-10-22,2020-10-29,805,870,935
83,"Korea, South",2020-10-22,2020-10-29,441,455,469
84,Kuwait,2020-10-22,2020-10-29,684,730,776
85,Kyrgyzstan,2020-10-22,2020-10-29,1099,1122,1145
86,Latvia,2020-10-22,2020-10-29,41,49,57
87,Lebanon,2020-10-22,2020-10-29,501,552,603
88,Liberia,2020-10-22,2020-10-29,82,82,82
89,Liechtenstein,2020-10-22,2020-10-29,1,1,1
90,Lithuania,2020-10-22,2020-10-29,110,125,140
91,Luxembourg,2020-10-22,2020-10-29,133,140,147
92,Madagascar,2020-10-22,2020-10-29,237,238,239
93,Malaysia,2020-10-22,2020-10-29,170,204,238
94,Maldives,2020-10-22,2020-10-29,35,37,39
95,Malta,2020-10-22,2020-10-29,45,49,53
96,Mauritania,2020-10-22,2020-10-29,163,163,163
97,Mauritius,2020-10-22,2020-10-29,10,10,10
98,Mexico,2020-10-22,2020-10-29,85285,87415,89545
99,Moldova,2020-10-22,2020-10-29,1530,1641,1752
100,Monaco,2020-10-22,2020-10-29,2,2,2
101,Mongolia,2020-10-22,2020-10-29,0,0,0
102,Montenegro,2020-10-22,2020-10-29,221,253,285
103,Morocco,2020-10-22,2020-10-29,2772,3132,3492
104,Namibia,2020-10-22,2020-10-29,130,133,136
105,Nepal,2020-10-22,2020-10-29,694,812,930
106,Netherlands,2020-10-22,2020-10-29,6749,6981,7213
107,New Zealand,2020-10-22,2020-10-29,25,25,25
108,Nicaragua,2020-10-22,2020-10-29,154,155,156
109,Niger,2020-10-22,2020-10-29,69,69,69
110,Nigeria,2020-10-22,2020-10-29,1116,1127,1138
111,North Macedonia,2020-10-22,2020-10-29,815,874,933
112,Norway,2020-10-22,2020-10-29,278,279,280
113,Oman,2020-10-22,2020-10-29,1071,1147,1223
114,Pakistan,2020-10-22,2020-10-29,6621,6715,6809
115,Panama,2020-10-22,2020-10-29,2529,2612,2695
116,Papua New Guinea,2020-10-22,2020-10-29,7,7,7
117,Paraguay,2020-10-22,2020-10-29,1150,1262,1374
118,Peru,2020-10-22,2020-10-29,33577,33984,34391
119,Philippines,2020-10-22,2020-10-29,6497,6783,7069
120,Poland,2020-10-22,2020-10-29,3308,4019,4730
121,Portugal,2020-10-22,2020-10-29,2128,2245,2362
122,Qatar,2020-10-22,2020-10-29,222,228,234
123,Romania,2020-10-22,2020-10-29,5674,6163,6652
124,Russia,2020-10-22,2020-10-29,23350,25072,26794
125,Rwanda,2020-10-22,2020-10-29,33,34,35
126,Saint Lucia,2020-10-22,2020-10-29,0,0,0
127,Saint Vincent and the Grenadines,2020-10-22,2020-10-29,0,0,0
128,San Marino,2020-10-22,2020-10-29,42,42,42
