,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2021-01-19,2021-01-26,2301,2346,2391
1,Albania,2021-01-19,2021-01-26,1252,1287,1322
2,Algeria,2021-01-19,2021-01-26,2816,2843,2870
3,Andorra,2021-01-19,2021-01-26,86,92,98
4,Angola,2021-01-19,2021-01-26,422,442,462
5,Antigua and Barbuda,2021-01-19,2021-01-26,5,6,7
6,Argentina,2021-01-19,2021-01-26,44848,46066,47284
7,Armenia,2021-01-19,2021-01-26,2941,3007,3073
8,Australia,2021-01-19,2021-01-26,909,909,909
9,Austria,2021-01-19,2021-01-26,6819,7199,7579
10,Azerbaijan,2021-01-19,2021-01-26,2941,3032,3123
11,Bahamas,2021-01-19,2021-01-26,175,175,175
12,Bahrain,2021-01-19,2021-01-26,356,362,368
13,Bangladesh,2021-01-19,2021-01-26,7819,7942,8065
14,Barbados,2021-01-19,2021-01-26,7,7,7
15,Belarus,2021-01-19,2021-01-26,1535,1601,1667
16,Belgium,2021-01-19,2021-01-26,20194,20554,20914
17,Benin,2021-01-19,2021-01-26,46,46,46
18,Bhutan,2021-01-19,2021-01-26,1,1,1
19,Bolivia,2021-01-19,2021-01-26,9454,9722,9990
20,Bosnia and Herzegovina,2021-01-19,2021-01-26,4373,4509,4645
21,Brazil,2021-01-19,2021-01-26,204690,211491,218292
22,Brunei,2021-01-19,2021-01-26,3,3,3
23,Bulgaria,2021-01-19,2021-01-26,8279,8614,8949
24,Burkina Faso,2021-01-19,2021-01-26,92,105,118
25,Cabo Verde,2021-01-19,2021-01-26,115,120,125
26,Cambodia,2021-01-19,2021-01-26,0,0,0
27,Cameroon,2021-01-19,2021-01-26,451,455,459
28,Canada,2021-01-19,2021-01-26,17255,18289,19323
29,Central African Republic,2021-01-19,2021-01-26,63,63,63
30,Chad,2021-01-19,2021-01-26,108,114,120
31,Chile,2021-01-19,2021-01-26,17182,17573,17964
32,China,2021-01-19,2021-01-26,4794,4800,4806
33,Colombia,2021-01-19,2021-01-26,46782,49402,52022
34,Congo (Brazzaville),2021-01-19,2021-01-26,112,114,116
35,Congo (Kinshasa),2021-01-19,2021-01-26,625,640,655
36,Costa Rica,2021-01-19,2021-01-26,2367,2477,2587
37,Cote d'Ivoire,2021-01-19,2021-01-26,140,142,144
38,Croatia,2021-01-19,2021-01-26,4446,4684,4922
39,Diamond Princess,2021-01-19,2021-01-26,13,13,13
40,Cuba,2021-01-19,2021-01-26,155,175,195
41,Cyprus,2021-01-19,2021-01-26,157,176,195
42,Czechia,2021-01-19,2021-01-26,13485,14646,15807
43,Denmark,2021-01-19,2021-01-26,1624,1838,2052
44,Djibouti,2021-01-19,2021-01-26,61,61,61
45,Dominican Republic,2021-01-19,2021-01-26,2427,2461,2495
46,Ecuador,2021-01-19,2021-01-26,14196,14382,14568
47,Egypt,2021-01-19,2021-01-26,8304,8696,9088
48,El Salvador,2021-01-19,2021-01-26,1437,1509,1581
49,Equatorial Guinea,2021-01-19,2021-01-26,86,86,86
50,Eritrea,2021-01-19,2021-01-26,6,6,6
51,Estonia,2021-01-19,2021-01-26,292,344,396
52,Eswatini,2021-01-19,2021-01-26,319,403,487
53,Ethiopia,2021-01-19,2021-01-26,2004,2037,2070
54,Fiji,2021-01-19,2021-01-26,2,2,2
55,Finland,2021-01-19,2021-01-26,602,621,640
56,France,2021-01-19,2021-01-26,68939,71482,74025
57,Gabon,2021-01-19,2021-01-26,66,66,66
58,Gambia,2021-01-19,2021-01-26,125,128,131
59,Georgia,2021-01-19,2021-01-26,2820,2973,3126
60,Germany,2021-01-19,2021-01-26,42889,48997,55105
61,Ghana,2021-01-19,2021-01-26,338,358,378
62,Greece,2021-01-19,2021-01-26,5329,5518,5707
63,Guatemala,2021-01-19,2021-01-26,5080,5313,5546
64,Guinea,2021-01-19,2021-01-26,81,81,81
65,Guyana,2021-01-19,2021-01-26,170,170,170
66,Haiti,2021-01-19,2021-01-26,238,240,242
67,Holy See,2021-01-19,2021-01-26,0,0,0
68,Honduras,2021-01-19,2021-01-26,3294,3391,3488
69,Hungary,2021-01-19,2021-01-26,10853,11520,12187
70,Iceland,2021-01-19,2021-01-26,29,29,29
71,India,2021-01-19,2021-01-26,151529,152718,153907
72,Indonesia,2021-01-19,2021-01-26,24645,26590,28535
73,Iran,2021-01-19,2021-01-26,56360,56973,57586
74,Iraq,2021-01-19,2021-01-26,12911,12962,13013
75,Ireland,2021-01-19,2021-01-26,2397,2708,3019
76,Israel,2021-01-19,2021-01-26,3771,4080,4389
77,Italy,2021-01-19,2021-01-26,79819,83157,86495
78,Jamaica,2021-01-19,2021-01-26,315,329,343
79,Japan,2021-01-19,2021-01-26,3962,4680,5398
80,Jordan,2021-01-19,2021-01-26,4076,4170,4264
81,Kazakhstan,2021-01-19,2021-01-26,2879,2894,2909
82,Kenya,2021-01-19,2021-01-26,1716,1734,1752
83,"Korea, South",2021-01-19,2021-01-26,1185,1300,1415
84,Kuwait,2021-01-19,2021-01-26,946,950,954
85,Kyrgyzstan,2021-01-19,2021-01-26,1375,1392,1409
86,Latvia,2021-01-19,2021-01-26,882,1012,1142
87,Lebanon,2021-01-19,2021-01-26,1705,2020,2335
88,Liberia,2021-01-19,2021-01-26,84,84,84
89,Liechtenstein,2021-01-19,2021-01-26,49,50,51
90,Lithuania,2021-01-19,2021-01-26,2272,2494,2716
91,Luxembourg,2021-01-19,2021-01-26,538,560,582
92,Madagascar,2021-01-19,2021-01-26,267,273,279
93,Malaysia,2021-01-19,2021-01-26,559,619,679
94,Maldives,2021-01-19,2021-01-26,49,49,49
95,Malta,2021-01-19,2021-01-26,234,242,250
96,Mauritania,2021-01-19,2021-01-26,392,405,418
97,Mauritius,2021-01-19,2021-01-26,10,10,10
98,Mexico,2021-01-19,2021-01-26,135682,142832,149982
99,Moldova,2021-01-19,2021-01-26,3176,3282,3388
100,Monaco,2021-01-19,2021-01-26,7,9,11
101,Mongolia,2021-01-19,2021-01-26,2,2,2
102,Montenegro,2021-01-19,2021-01-26,730,749,768
103,Morocco,2021-01-19,2021-01-26,7784,8011,8238
104,Namibia,2021-01-19,2021-01-26,264,296,328
105,Nepal,2021-01-19,2021-01-26,1932,1969,2006
106,Netherlands,2021-01-19,2021-01-26,12664,13264,13864
107,New Zealand,2021-01-19,2021-01-26,25,25,25
108,Nicaragua,2021-01-19,2021-01-26,167,168,169
109,Niger,2021-01-19,2021-01-26,135,146,157
110,Nigeria,2021-01-19,2021-01-26,1373,1464,1555
111,North Macedonia,2021-01-19,2021-01-26,2647,2726,2805
112,Norway,2021-01-19,2021-01-26,482,525,568
113,Oman,2021-01-19,2021-01-26,1508,1516,1524
114,Pakistan,2021-01-19,2021-01-26,10772,11103,11434
115,Panama,2021-01-19,2021-01-26,4561,4864,5167
116,Papua New Guinea,2021-01-19,2021-01-26,9,9,9
117,Paraguay,2021-01-19,2021-01-26,2437,2535,2633
118,Peru,2021-01-19,2021-01-26,38335,38770,39205
119,Philippines,2021-01-19,2021-01-26,9554,9978,10402
120,Poland,2021-01-19,2021-01-26,31593,33698,35803
121,Portugal,2021-01-19,2021-01-26,8080,9246,10412
122,Qatar,2021-01-19,2021-01-26,246,248,250
123,Romania,2021-01-19,2021-01-26,16881,17369,17857
124,Russia,2021-01-19,2021-01-26,61908,65632,69356
125,Rwanda,2021-01-19,2021-01-26,125,148,171
126,Saint Lucia,2021-01-19,2021-01-26,5,8,11
127,Saint Vincent and the Grenadines,2021-01-19,2021-01-26,0,2,4
128,San Marino,2021-01-19,2021-01-26,65,65,65
129,Saudi Arabia,2021-01-19,2021-01-26,6300,6335,6370
130,Senegal,2021-01-19,2021-01-26,480,536,592
131,Serbia,2021-01-19,2021-01-26,3639,3791,3943
132,Seychelles,2021-01-19,2021-01-26,1,2,3
133,Singapore,2021-01-19,2021-01-26,29,29,29
134,Slovakia,2021-01-19,2021-01-26,3102,3637,4172
135,Slovenia,2021-01-19,2021-01-26,3053,3231,3409
136,Somalia,2021-01-19,2021-01-26,130,130,130
137,South Africa,2021-01-19,2021-01-26,34334,38288,42242
138,Spain,2021-01-19,2021-01-26,52683,54173,55663
139,Sri Lanka,2021-01-19,2021-01-26,244,273,302
140,Sudan,2021-01-19,2021-01-26,1468,1603,1738
141,Suriname,2021-01-19,2021-01-26,138,146,154
142,Sweden,2021-01-19,2021-01-26,9667,10591,11515
143,Switzerland,2021-01-19,2021-01-26,8470,8859,9248
144,Tanzania,2021-01-19,2021-01-26,21,21,21
145,Thailand,2021-01-19,2021-01-26,67,71,75
146,Togo,2021-01-19,2021-01-26,73,74,75
147,Trinidad and Tobago,2021-01-19,2021-01-26,128,132,136
148,Tunisia,2021-01-19,2021-01-26,5343,5844,6345
149,Turkey,2021-01-19,2021-01-26,23152,24328,25504
150,Uganda,2021-01-19,2021-01-26,303,305,307
151,Ukraine,2021-01-19,2021-01-26,20915,22037,23159
152,United Arab Emirates,2021-01-19,2021-01-26,717,756,795
153,United Kingdom,2021-01-19,2021-01-26,83342,91643,99944
154,Uruguay,2021-01-19,2021-01-26,269,330,391
155,US,2021-01-19,2021-01-26,380805,401730,422655
156,Uzbekistan,2021-01-19,2021-01-26,617,620,623
157,Venezuela,2021-01-19,2021-01-26,1078,1116,1154
158,Vietnam,2021-01-19,2021-01-26,35,35,35
159,Zambia,2021-01-19,2021-01-26,495,578,661
160,Zimbabwe,2021-01-19,2021-01-26,551,825,1099
161,Dominica,2021-01-19,2021-01-26,0,0,0
162,Grenada,2021-01-19,2021-01-26,1,1,1
163,Mozambique,2021-01-19,2021-01-26,201,253,305
164,Syria,2021-01-19,2021-01-26,790,850,910
165,Timor-Leste,2021-01-19,2021-01-26,0,0,0
166,Belize,2021-01-19,2021-01-26,277,283,289
167,Laos,2021-01-19,2021-01-26,0,0,0
168,Libya,2021-01-19,2021-01-26,1622,1700,1778
169,West Bank and Gaza,2021-01-19,2021-01-26,1630,1741,1852
170,Guinea-Bissau,2021-01-19,2021-01-26,45,45,45
171,Mali,2021-01-19,2021-01-26,303,317,331
172,Saint Kitts and Nevis,2021-01-19,2021-01-26,0,0,0
173,Kosovo,2021-01-19,2021-01-26,1387,1411,1435
174,Burma,2021-01-19,2021-01-26,2878,2986,3094
175,MS Zaandam,2021-01-19,2021-01-26,2,2,2
176,Botswana,2021-01-19,2021-01-26,59,88,117
177,Burundi,2021-01-19,2021-01-26,2,2,2
178,Sierra Leone,2021-01-19,2021-01-26,77,77,77
179,Malawi,2021-01-19,2021-01-26,235,336,437
180,South Sudan,2021-01-19,2021-01-26,63,64,65
181,Western Sahara,2021-01-19,2021-01-26,0,0,0
182,Sao Tome and Principe,2021-01-19,2021-01-26,17,17,17
183,Yemen,2021-01-19,2021-01-26,612,612,612
