,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-07-24,2020-07-31,1147,1225,1303
1,Albania,2020-07-24,2020-07-31,107,128,149
2,Algeria,2020-07-24,2020-07-31,1057,1136,1215
3,Andorra,2020-07-24,2020-07-31,52,52,52
4,Angola,2020-07-24,2020-07-31,29,35,41
5,Antigua and Barbuda,2020-07-24,2020-07-31,3,3,3
6,Argentina,2020-07-24,2020-07-31,2178,2807,3436
7,Armenia,2020-07-24,2020-07-31,620,692,764
8,Australia,2020-07-24,2020-07-31,118,145,172
9,Austria,2020-07-24,2020-07-31,711,711,711
10,Azerbaijan,2020-07-24,2020-07-31,341,400,459
11,Bahamas,2020-07-24,2020-07-31,11,11,11
12,Bahrain,2020-07-24,2020-07-31,124,136,148
13,Bangladesh,2020-07-24,2020-07-31,2547,2836,3125
14,Barbados,2020-07-24,2020-07-31,7,7,7
15,Belarus,2020-07-24,2020-07-31,491,524,557
16,Belgium,2020-07-24,2020-07-31,9800,9817,9834
17,Benin,2020-07-24,2020-07-31,31,34,37
18,Bhutan,2020-07-24,2020-07-31,0,0,0
19,Bolivia,2020-07-24,2020-07-31,2049,2473,2897
20,Bosnia and Herzegovina,2020-07-24,2020-07-31,245,280,315
21,Brazil,2020-07-24,2020-07-31,77851,85238,92625
22,Brunei,2020-07-24,2020-07-31,3,3,3
23,Bulgaria,2020-07-24,2020-07-31,297,337,377
24,Burkina Faso,2020-07-24,2020-07-31,53,53,53
25,Cabo Verde,2020-07-24,2020-07-31,19,22,25
26,Cambodia,2020-07-24,2020-07-31,0,0,0
27,Cameroon,2020-07-24,2020-07-31,373,385,397
28,Canada,2020-07-24,2020-07-31,8884,8923,8962
29,Central African Republic,2020-07-24,2020-07-31,53,59,65
30,Chad,2020-07-24,2020-07-31,75,75,75
31,Chile,2020-07-24,2020-07-31,8347,8914,9481
32,China,2020-07-24,2020-07-31,4645,4650,4655
33,Colombia,2020-07-24,2020-07-31,6288,7975,9662
34,Congo (Brazzaville),2020-07-24,2020-07-31,49,51,53
35,Congo (Kinshasa),2020-07-24,2020-07-31,193,201,209
36,Costa Rica,2020-07-24,2020-07-31,47,87,127
37,Cote d'Ivoire,2020-07-24,2020-07-31,87,94,101
38,Croatia,2020-07-24,2020-07-31,120,128,136
39,Diamond Princess,2020-07-24,2020-07-31,13,13,13
40,Cuba,2020-07-24,2020-07-31,87,87,87
41,Cyprus,2020-07-24,2020-07-31,19,19,19
42,Czechia,2020-07-24,2020-07-31,358,369,380
43,Denmark,2020-07-24,2020-07-31,611,613,615
44,Djibouti,2020-07-24,2020-07-31,56,58,60
45,Dominican Republic,2020-07-24,2020-07-31,942,1036,1130
46,Ecuador,2020-07-24,2020-07-31,5250,5468,5686
47,Egypt,2020-07-24,2020-07-31,4188,4518,4848
48,El Salvador,2020-07-24,2020-07-31,309,379,449
49,Equatorial Guinea,2020-07-24,2020-07-31,51,51,51
50,Eritrea,2020-07-24,2020-07-31,0,0,0
51,Estonia,2020-07-24,2020-07-31,69,69,69
52,Eswatini,2020-07-24,2020-07-31,21,28,35
53,Ethiopia,2020-07-24,2020-07-31,150,200,250
54,Fiji,2020-07-24,2020-07-31,0,0,0
55,Finland,2020-07-24,2020-07-31,328,329,330
56,France,2020-07-24,2020-07-31,30155,30195,30235
57,Gabon,2020-07-24,2020-07-31,46,49,52
58,Gambia,2020-07-24,2020-07-31,3,6,9
59,Georgia,2020-07-24,2020-07-31,15,16,17
60,Germany,2020-07-24,2020-07-31,9088,9120,9152
61,Ghana,2020-07-24,2020-07-31,144,161,178
62,Greece,2020-07-24,2020-07-31,194,201,208
63,Guatemala,2020-07-24,2020-07-31,1443,1669,1895
64,Guinea,2020-07-24,2020-07-31,39,42,45
65,Guyana,2020-07-24,2020-07-31,19,20,21
66,Haiti,2020-07-24,2020-07-31,146,156,166
67,Holy See,2020-07-24,2020-07-31,0,0,0
68,Honduras,2020-07-24,2020-07-31,857,1061,1265
69,Hungary,2020-07-24,2020-07-31,595,596,597
70,Iceland,2020-07-24,2020-07-31,10,10,10
71,India,2020-07-24,2020-07-31,26273,31358,36443
72,Indonesia,2020-07-24,2020-07-31,3957,4665,5373
73,Iran,2020-07-24,2020-07-31,13791,15289,16787
74,Iraq,2020-07-24,2020-07-31,3616,4212,4808
75,Ireland,2020-07-24,2020-07-31,1752,1763,1774
76,Israel,2020-07-24,2020-07-31,392,448,504
77,Italy,2020-07-24,2020-07-31,35028,35097,35166
78,Jamaica,2020-07-24,2020-07-31,10,10,10
79,Japan,2020-07-24,2020-07-31,985,994,1003
80,Jordan,2020-07-24,2020-07-31,10,11,12
81,Kazakhstan,2020-07-24,2020-07-31,375,585,795
82,Kenya,2020-07-24,2020-07-31,222,274,326
83,"Korea, South",2020-07-24,2020-07-31,294,298,302
84,Kuwait,2020-07-24,2020-07-31,404,425,446
85,Kyrgyzstan,2020-07-24,2020-07-31,173,1211,2249
86,Latvia,2020-07-24,2020-07-31,31,31,31
87,Lebanon,2020-07-24,2020-07-31,40,46,52
88,Liberia,2020-07-24,2020-07-31,69,71,73
89,Liechtenstein,2020-07-24,2020-07-31,1,1,1
90,Lithuania,2020-07-24,2020-07-31,79,80,81
91,Luxembourg,2020-07-24,2020-07-31,111,112,113
92,Madagascar,2020-07-24,2020-07-31,54,76,98
93,Malaysia,2020-07-24,2020-07-31,122,123,124
94,Maldives,2020-07-24,2020-07-31,15,15,15
95,Malta,2020-07-24,2020-07-31,9,9,9
96,Mauritania,2020-07-24,2020-07-31,151,156,161
97,Mauritius,2020-07-24,2020-07-31,10,10,10
98,Mexico,2020-07-24,2020-07-31,38310,42645,46980
99,Moldova,2020-07-24,2020-07-31,675,726,777
100,Monaco,2020-07-24,2020-07-31,4,4,4
101,Mongolia,2020-07-24,2020-07-31,0,0,0
102,Montenegro,2020-07-24,2020-07-31,26,43,60
103,Morocco,2020-07-24,2020-07-31,264,299,334
104,Namibia,2020-07-24,2020-07-31,2,7,12
105,Nepal,2020-07-24,2020-07-31,40,44,48
106,Netherlands,2020-07-24,2020-07-31,6157,6158,6159
107,New Zealand,2020-07-24,2020-07-31,22,22,22
108,Nicaragua,2020-07-24,2020-07-31,99,108,117
109,Niger,2020-07-24,2020-07-31,69,69,69
110,Nigeria,2020-07-24,2020-07-31,772,845,918
111,North Macedonia,2020-07-24,2020-07-31,406,451,496
112,Norway,2020-07-24,2020-07-31,255,255,255
113,Oman,2020-07-24,2020-07-31,298,359,420
