,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-12-09,2020-12-16,1841,1919,1997
1,Albania,2020-12-09,2020-12-16,839,951,1063
2,Algeria,2020-12-09,2020-12-16,2464,2554,2644
3,Andorra,2020-12-09,2020-12-16,76,78,80
4,Angola,2020-12-09,2020-12-16,351,358,365
5,Antigua and Barbuda,2020-12-09,2020-12-16,4,4,4
6,Argentina,2020-12-09,2020-12-16,39156,40222,41288
7,Armenia,2020-12-09,2020-12-16,2228,2393,2558
8,Australia,2020-12-09,2020-12-16,908,908,908
9,Austria,2020-12-09,2020-12-16,3446,4056,4666
10,Azerbaijan,2020-12-09,2020-12-16,1470,1755,2040
11,Bahamas,2020-12-09,2020-12-16,163,163,163
12,Bahrain,2020-12-09,2020-12-16,341,347,353
13,Bangladesh,2020-12-09,2020-12-16,6713,6930,7147
14,Barbados,2020-12-09,2020-12-16,7,7,7
15,Belarus,2020-12-09,2020-12-16,1174,1230,1286
16,Belgium,2020-12-09,2020-12-16,16911,17603,18295
17,Benin,2020-12-09,2020-12-16,44,44,44
18,Bhutan,2020-12-09,2020-12-16,0,0,0
19,Bolivia,2020-12-09,2020-12-16,8972,9004,9036
20,Bosnia and Herzegovina,2020-12-09,2020-12-16,2773,3151,3529
21,Brazil,2020-12-09,2020-12-16,174515,178995,183475
22,Brunei,2020-12-09,2020-12-16,3,3,3
23,Bulgaria,2020-12-09,2020-12-16,4347,5283,6219
24,Burkina Faso,2020-12-09,2020-12-16,68,69,70
25,Cabo Verde,2020-12-09,2020-12-16,106,109,112
26,Cambodia,2020-12-09,2020-12-16,0,0,0
27,Cameroon,2020-12-09,2020-12-16,441,443,445
28,Canada,2020-12-09,2020-12-16,12342,13009,13676
29,Central African Republic,2020-12-09,2020-12-16,63,63,63
30,Chad,2020-12-09,2020-12-16,102,102,102
31,Chile,2020-12-09,2020-12-16,15438,15690,15942
32,China,2020-12-09,2020-12-16,4744,4748,4752
33,Colombia,2020-12-09,2020-12-16,37117,38308,39499
34,Congo (Brazzaville),2020-12-09,2020-12-16,94,99,104
35,Congo (Kinshasa),2020-12-09,2020-12-16,336,350,364
36,Costa Rica,2020-12-09,2020-12-16,1739,1864,1989
37,Cote d'Ivoire,2020-12-09,2020-12-16,132,133,134
38,Croatia,2020-12-09,2020-12-16,1916,2367,2818
39,Diamond Princess,2020-12-09,2020-12-16,13,13,13
40,Cuba,2020-12-09,2020-12-16,136,136,136
41,Cyprus,2020-12-09,2020-12-16,52,68,84
42,Czechia,2020-12-09,2020-12-16,8515,9136,9757
43,Denmark,2020-12-09,2020-12-16,852,904,956
44,Djibouti,2020-12-09,2020-12-16,61,61,61
45,Dominican Republic,2020-12-09,2020-12-16,2334,2350,2366
46,Ecuador,2020-12-09,2020-12-16,13562,13814,14066
47,Egypt,2020-12-09,2020-12-16,6694,6832,6970
48,El Salvador,2020-12-09,2020-12-16,1129,1174,1219
49,Equatorial Guinea,2020-12-09,2020-12-16,85,85,85
50,Eritrea,2020-12-09,2020-12-16,0,0,0
51,Estonia,2020-12-09,2020-12-16,122,139,156
52,Eswatini,2020-12-09,2020-12-16,122,125,128
53,Ethiopia,2020-12-09,2020-12-16,1715,1769,1823
54,Fiji,2020-12-09,2020-12-16,2,2,2
55,Finland,2020-12-09,2020-12-16,408,433,458
56,France,2020-12-09,2020-12-16,53906,56752,59598
57,Gabon,2020-12-09,2020-12-16,60,62,64
58,Gambia,2020-12-09,2020-12-16,123,123,123
59,Georgia,2020-12-09,2020-12-16,1342,1614,1886
60,Germany,2020-12-09,2020-12-16,17659,20460,23261
61,Ghana,2020-12-09,2020-12-16,323,326,329
62,Greece,2020-12-09,2020-12-16,2606,3289,3972
63,Guatemala,2020-12-09,2020-12-16,4191,4311,4431
64,Guinea,2020-12-09,2020-12-16,76,79,82
65,Guyana,2020-12-09,2020-12-16,151,154,157
66,Haiti,2020-12-09,2020-12-16,233,233,233
67,Holy See,2020-12-09,2020-12-16,0,0,0
68,Honduras,2020-12-09,2020-12-16,2930,2961,2992
69,Hungary,2020-12-09,2020-12-16,5142,6280,7418
70,Iceland,2020-12-09,2020-12-16,27,28,29
71,India,2020-12-09,2020-12-16,138648,141772,144896
72,Indonesia,2020-12-09,2020-12-16,17199,18171,19143
73,Iran,2020-12-09,2020-12-16,48990,51212,53434
74,Iraq,2020-12-09,2020-12-16,12340,12501,12662
75,Ireland,2020-12-09,2020-12-16,2074,2102,2130
76,Israel,2020-12-09,2020-12-16,2886,2934,2982
77,Italy,2020-12-09,2020-12-16,57045,61739,66433
78,Jamaica,2020-12-09,2020-12-16,258,266,274
79,Japan,2020-12-09,2020-12-16,2141,2376,2611
80,Jordan,2020-12-09,2020-12-16,2854,3206,3558
81,Kazakhstan,2020-12-09,2020-12-16,2436,2546,2656
82,Kenya,2020-12-09,2020-12-16,1484,1552,1620
83,"Korea, South",2020-12-09,2020-12-16,529,564,599
84,Kuwait,2020-12-09,2020-12-16,882,905,928
85,Kyrgyzstan,2020-12-09,2020-12-16,1277,1306,1335
86,Latvia,2020-12-09,2020-12-16,224,293,362
87,Lebanon,2020-12-09,2020-12-16,1055,1156,1257
88,Liberia,2020-12-09,2020-12-16,83,83,83
89,Liechtenstein,2020-12-09,2020-12-16,16,19,22
90,Lithuania,2020-12-09,2020-12-16,519,704,889
91,Luxembourg,2020-12-09,2020-12-16,334,360,386
92,Madagascar,2020-12-09,2020-12-16,251,255,259
93,Malaysia,2020-12-09,2020-12-16,365,393,421
94,Maldives,2020-12-09,2020-12-16,47,47,47
95,Malta,2020-12-09,2020-12-16,146,160,174
96,Mauritania,2020-12-09,2020-12-16,179,202,225
97,Mauritius,2020-12-09,2020-12-16,10,10,10
98,Mexico,2020-12-09,2020-12-16,107565,111655,115745
99,Moldova,2020-12-09,2020-12-16,2343,2481,2619
100,Monaco,2020-12-09,2020-12-16,3,3,3
101,Mongolia,2020-12-09,2020-12-16,0,0,0
102,Montenegro,2020-12-09,2020-12-16,510,556,602
103,Morocco,2020-12-09,2020-12-16,5985,6427,6869
104,Namibia,2020-12-09,2020-12-16,151,155,159
105,Nepal,2020-12-09,2020-12-16,1538,1651,1764
106,Netherlands,2020-12-09,2020-12-16,9584,9923,10262
107,New Zealand,2020-12-09,2020-12-16,25,25,25
108,Nicaragua,2020-12-09,2020-12-16,161,162,163
109,Niger,2020-12-09,2020-12-16,76,79,82
110,Nigeria,2020-12-09,2020-12-16,1177,1184,1191
111,North Macedonia,2020-12-09,2020-12-16,1825,2023,2221
112,Norway,2020-12-09,2020-12-16,351,361,371
113,Oman,2020-12-09,2020-12-16,1430,1461,1492
114,Pakistan,2020-12-09,2020-12-16,8205,8603,9001
115,Panama,2020-12-09,2020-12-16,3114,3264,3414
116,Papua New Guinea,2020-12-09,2020-12-16,7,7,7
117,Paraguay,2020-12-09,2020-12-16,1783,1901,2019
118,Peru,2020-12-09,2020-12-16,35966,36401,36836
119,Philippines,2020-12-09,2020-12-16,8436,8677,8918
120,Poland,2020-12-09,2020-12-16,18208,21160,24112
121,Portugal,2020-12-09,2020-12-16,4645,5192,5739
122,Qatar,2020-12-09,2020-12-16,239,240,241
123,Romania,2020-12-09,2020-12-16,11665,12821,13977
124,Russia,2020-12-09,2020-12-16,40630,44220,47810
125,Rwanda,2020-12-09,2020-12-16,50,53,56
126,Saint Lucia,2020-12-09,2020-12-16,2,2,2
127,Saint Vincent and the Grenadines,2020-12-09,2020-12-16,0,0,0
128,San Marino,2020-12-09,2020-12-16,46,49,52
