,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-11-21,2020-11-28,1605,1675,1745
1,Albania,2020-11-21,2020-11-28,612,685,758
2,Algeria,2020-11-21,2020-11-28,2139,2255,2371
3,Andorra,2020-11-21,2020-11-28,75,76,77
4,Angola,2020-11-21,2020-11-28,322,336,350
5,Antigua and Barbuda,2020-11-21,2020-11-28,4,4,4
6,Argentina,2020-11-21,2020-11-28,35307,36902,38497
7,Armenia,2020-11-21,2020-11-28,1738,1931,2124
8,Australia,2020-11-21,2020-11-28,907,907,907
9,Austria,2020-11-21,2020-11-28,1746,2328,2910
10,Azerbaijan,2020-11-21,2020-11-28,946,1107,1268
11,Bahamas,2020-11-21,2020-11-28,155,163,171
12,Bahrain,2020-11-21,2020-11-28,333,338,343
13,Bangladesh,2020-11-21,2020-11-28,6173,6350,6527
14,Barbados,2020-11-21,2020-11-28,7,7,7
15,Belarus,2020-11-21,2020-11-28,1039,1089,1139
16,Belgium,2020-11-21,2020-11-28,14303,15522,16741
17,Benin,2020-11-21,2020-11-28,43,43,43
18,Bhutan,2020-11-21,2020-11-28,0,0,0
19,Bolivia,2020-11-21,2020-11-28,8841,8904,8967
20,Bosnia and Herzegovina,2020-11-21,2020-11-28,1857,2246,2635
21,Brazil,2020-11-21,2020-11-28,165658,168989,172320
22,Brunei,2020-11-21,2020-11-28,3,3,3
23,Bulgaria,2020-11-21,2020-11-28,2091,2820,3549
24,Burkina Faso,2020-11-21,2020-11-28,68,68,68
25,Cabo Verde,2020-11-21,2020-11-28,102,104,106
26,Cambodia,2020-11-21,2020-11-28,0,0,0
27,Cameroon,2020-11-21,2020-11-28,433,435,437
28,Canada,2020-11-21,2020-11-28,10947,11455,11963
29,Central African Republic,2020-11-21,2020-11-28,63,63,63
30,Chad,2020-11-21,2020-11-28,100,101,102
31,Chile,2020-11-21,2020-11-28,14777,15030,15283
32,China,2020-11-21,2020-11-28,4742,4742,4742
33,Colombia,2020-11-21,2020-11-28,33829,35104,36379
34,Congo (Brazzaville),2020-11-21,2020-11-28,92,93,94
35,Congo (Kinshasa),2020-11-21,2020-11-28,319,327,335
36,Costa Rica,2020-11-21,2020-11-28,1546,1608,1670
37,Cote d'Ivoire,2020-11-21,2020-11-28,127,129,131
38,Croatia,2020-11-21,2020-11-28,1006,1304,1602
39,Diamond Princess,2020-11-21,2020-11-28,13,13,13
40,Cuba,2020-11-21,2020-11-28,131,132,133
41,Cyprus,2020-11-21,2020-11-28,39,43,47
42,Czechia,2020-11-21,2020-11-28,6058,7095,8132
43,Denmark,2020-11-21,2020-11-28,757,781,805
