,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-07-15,2020-07-22,936,1094,1252
1,Albania,2020-07-15,2020-07-22,83,101,119
2,Algeria,2020-07-15,2020-07-22,978,1040,1102
3,Andorra,2020-07-15,2020-07-22,52,52,52
4,Angola,2020-07-15,2020-07-22,21,27,33
5,Antigua and Barbuda,2020-07-15,2020-07-22,3,3,3
6,Argentina,2020-07-15,2020-07-22,1694,2050,2406
7,Armenia,2020-07-15,2020-07-22,521,592,663
8,Australia,2020-07-15,2020-07-22,106,113,120
9,Austria,2020-07-15,2020-07-22,706,710,714
10,Azerbaijan,2020-07-15,2020-07-22,274,326,378
11,Bahamas,2020-07-15,2020-07-22,11,11,11
12,Bahrain,2020-07-15,2020-07-22,98,117,136
13,Bangladesh,2020-07-15,2020-07-22,2197,2457,2717
14,Barbados,2020-07-15,2020-07-22,7,7,7
15,Belarus,2020-07-15,2020-07-22,443,480,517
16,Belgium,2020-07-15,2020-07-22,9776,9788,9800
17,Benin,2020-07-15,2020-07-22,21,26,31
18,Bhutan,2020-07-15,2020-07-22,0,0,0
19,Bolivia,2020-07-15,2020-07-22,1577,1942,2307
20,Bosnia and Herzegovina,2020-07-15,2020-07-22,209,235,261
21,Brazil,2020-07-15,2020-07-22,67964,75366,82768
22,Brunei,2020-07-15,2020-07-22,3,3,3
23,Bulgaria,2020-07-15,2020-07-22,259,289,319
24,Burkina Faso,2020-07-15,2020-07-22,53,53,53
25,Cabo Verde,2020-07-15,2020-07-22,18,19,20
26,Cambodia,2020-07-15,2020-07-22,0,0,0
27,Cameroon,2020-07-15,2020-07-22,359,359,359
28,Canada,2020-07-15,2020-07-22,8786,8857,8928
29,Central African Republic,2020-07-15,2020-07-22,52,53,54
30,Chad,2020-07-15,2020-07-22,74,75,76
31,Chile,2020-07-15,2020-07-22,6573,7186,7799
32,China,2020-07-15,2020-07-22,4641,4644,4647
33,Colombia,2020-07-15,2020-07-22,4606,5969,7332
34,Congo (Brazzaville),2020-07-15,2020-07-22,47,47,47
35,Congo (Kinshasa),2020-07-15,2020-07-22,182,192,202
36,Costa Rica,2020-07-15,2020-07-22,25,40,55
37,Cote d'Ivoire,2020-07-15,2020-07-22,78,87,96
38,Croatia,2020-07-15,2020-07-22,114,120,126
39,Diamond Princess,2020-07-15,2020-07-22,13,13,13
40,Cuba,2020-07-15,2020-07-22,86,87,88
41,Cyprus,2020-07-15,2020-07-22,19,19,19
42,Czechia,2020-07-15,2020-07-22,351,355,359
43,Denmark,2020-07-15,2020-07-22,609,610,611
44,Djibouti,2020-07-15,2020-07-22,55,56,57
45,Dominican Republic,2020-07-15,2020-07-22,829,929,1029
46,Ecuador,2020-07-15,2020-07-22,4873,5158,5443
47,Egypt,2020-07-15,2020-07-22,3564,4067,4570
48,El Salvador,2020-07-15,2020-07-22,235,286,337
49,Equatorial Guinea,2020-07-15,2020-07-22,51,51,51
50,Eritrea,2020-07-15,2020-07-22,0,0,0
51,Estonia,2020-07-15,2020-07-22,69,69,69
52,Eswatini,2020-07-15,2020-07-22,14,20,26
53,Ethiopia,2020-07-15,2020-07-22,120,146,172
54,Fiji,2020-07-15,2020-07-22,0,0,0
55,Finland,2020-07-15,2020-07-22,329,328,327
56,France,2020-07-15,2020-07-22,29936,30123,30310
57,Gabon,2020-07-15,2020-07-22,46,46,46
58,Gambia,2020-07-15,2020-07-22,3,3,3
59,Georgia,2020-07-15,2020-07-22,15,15,15
60,Germany,2020-07-15,2020-07-22,9046,9080,9114
61,Ghana,2020-07-15,2020-07-22,129,139,149
62,Greece,2020-07-15,2020-07-22,193,193,193
63,Guatemala,2020-07-15,2020-07-22,1053,1350,1647
64,Guinea,2020-07-15,2020-07-22,34,38,42
65,Guyana,2020-07-15,2020-07-22,16,18,20
66,Haiti,2020-07-15,2020-07-22,123,143,163
67,Holy See,2020-07-15,2020-07-22,0,0,0
68,Honduras,2020-07-15,2020-07-22,694,825,956
69,Hungary,2020-07-15,2020-07-22,589,595,601
70,Iceland,2020-07-15,2020-07-22,10,10,10
71,India,2020-07-15,2020-07-22,21129,24914,28699
72,Indonesia,2020-07-15,2020-07-22,3359,3797,4235
73,Iran,2020-07-15,2020-07-22,12084,13410,14736
74,Iraq,2020-07-15,2020-07-22,2779,3432,4085
75,Ireland,2020-07-15,2020-07-22,1738,1748,1758
76,Israel,2020-07-15,2020-07-22,344,376,408
77,Italy,2020-07-15,2020-07-22,34914,34997,35080
78,Jamaica,2020-07-15,2020-07-22,10,10,10
79,Japan,2020-07-15,2020-07-22,982,984,986
80,Jordan,2020-07-15,2020-07-22,10,10,10
81,Kazakhstan,2020-07-15,2020-07-22,264,375,486
82,Kenya,2020-07-15,2020-07-22,169,209,249
83,"Korea, South",2020-07-15,2020-07-22,287,291,295
84,Kuwait,2020-07-15,2020-07-22,379,399,419
