,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-08-04,2020-08-11,1270,1288,1306
1,Albania,2020-08-04,2020-08-11,148,176,204
2,Algeria,2020-08-04,2020-08-11,1174,1248,1322
3,Andorra,2020-08-04,2020-08-11,52,52,52
4,Angola,2020-08-04,2020-08-11,47,59,71
5,Antigua and Barbuda,2020-08-04,2020-08-11,3,3,3
6,Argentina,2020-08-04,2020-08-11,3179,3979,4779
7,Armenia,2020-08-04,2020-08-11,719,768,817
8,Australia,2020-08-04,2020-08-11,176,247,318
9,Austria,2020-08-04,2020-08-11,713,719,725
10,Azerbaijan,2020-08-04,2020-08-11,430,473,516
11,Bahamas,2020-08-04,2020-08-11,11,14,17
12,Bahrain,2020-08-04,2020-08-11,141,151,161
13,Bangladesh,2020-08-04,2020-08-11,3000,3234,3468
14,Barbados,2020-08-04,2020-08-11,7,7,7
15,Belarus,2020-08-04,2020-08-11,543,574,605
16,Belgium,2020-08-04,2020-08-11,9833,9852,9871
17,Benin,2020-08-04,2020-08-11,35,38,41
18,Bhutan,2020-08-04,2020-08-11,0,0,0
19,Bolivia,2020-08-04,2020-08-11,2720,3320,3920
20,Bosnia and Herzegovina,2020-08-04,2020-08-11,297,373,449
21,Brazil,2020-08-04,2020-08-11,88539,95819,103099
22,Brunei,2020-08-04,2020-08-11,3,3,3
23,Bulgaria,2020-08-04,2020-08-11,355,415,475
24,Burkina Faso,2020-08-04,2020-08-11,53,54,55
25,Cabo Verde,2020-08-04,2020-08-11,22,26,30
26,Cambodia,2020-08-04,2020-08-11,0,0,0
27,Cameroon,2020-08-04,2020-08-11,391,391,391
28,Canada,2020-08-04,2020-08-11,8957,9005,9053
29,Central African Republic,2020-08-04,2020-08-11,59,59,59
30,Chad,2020-08-04,2020-08-11,75,75,75
31,Chile,2020-08-04,2020-08-11,9240,9745,10250
32,China,2020-08-04,2020-08-11,4657,4676,4695
33,Colombia,2020-08-04,2020-08-11,9074,11315,13556
34,Congo (Brazzaville),2020-08-04,2020-08-11,54,58,62
35,Congo (Kinshasa),2020-08-04,2020-08-11,208,215,222
36,Costa Rica,2020-08-04,2020-08-11,125,181,237
37,Cote d'Ivoire,2020-08-04,2020-08-11,98,103,108
38,Croatia,2020-08-04,2020-08-11,140,154,168
39,Diamond Princess,2020-08-04,2020-08-11,13,13,13
40,Cuba,2020-08-04,2020-08-11,87,88,89
41,Cyprus,2020-08-04,2020-08-11,19,19,19
42,Czechia,2020-08-04,2020-08-11,374,383,392
43,Denmark,2020-08-04,2020-08-11,613,616,619
44,Djibouti,2020-08-04,2020-08-11,58,59,60
45,Dominican Republic,2020-08-04,2020-08-11,1101,1213,1325
46,Ecuador,2020-08-04,2020-08-11,5584,5808,6032
47,Egypt,2020-08-04,2020-08-11,4691,4912,5133
48,El Salvador,2020-08-04,2020-08-11,417,486,555
49,Equatorial Guinea,2020-08-04,2020-08-11,51,83,115
50,Eritrea,2020-08-04,2020-08-11,0,0,0
51,Estonia,2020-08-04,2020-08-11,69,63,57
52,Eswatini,2020-08-04,2020-08-11,39,49,59
53,Ethiopia,2020-08-04,2020-08-11,239,343,447
54,Fiji,2020-08-04,2020-08-11,0,1,2
55,Finland,2020-08-04,2020-08-11,329,331,333
56,France,2020-08-04,2020-08-11,30226,30297,30368
57,Gabon,2020-08-04,2020-08-11,49,51,53
58,Gambia,2020-08-04,2020-08-11,8,14,20
59,Georgia,2020-08-04,2020-08-11,16,17,18
60,Germany,2020-08-04,2020-08-11,9131,9163,9195
61,Ghana,2020-08-04,2020-08-11,168,191,214
62,Greece,2020-08-04,2020-08-11,203,209,215
63,Guatemala,2020-08-04,2020-08-11,1782,2037,2292
64,Guinea,2020-08-04,2020-08-11,46,48,50
65,Guyana,2020-08-04,2020-08-11,20,22,24
66,Haiti,2020-08-04,2020-08-11,158,166,174
67,Holy See,2020-08-04,2020-08-11,0,0,0
68,Honduras,2020-08-04,2020-08-11,1214,1400,1586
69,Hungary,2020-08-04,2020-08-11,596,598,600
70,Iceland,2020-08-04,2020-08-11,10,10,10
71,India,2020-08-04,2020-08-11,34193,39795,45397
72,Indonesia,2020-08-04,2020-08-11,4901,5388,5875
73,Iran,2020-08-04,2020-08-11,16147,17617,19087
74,Iraq,2020-08-04,2020-08-11,4535,5017,5499
75,Ireland,2020-08-04,2020-08-11,1764,1763,1762
76,Israel,2020-08-04,2020-08-11,486,561,636
77,Italy,2020-08-04,2020-08-11,35123,35171,35219
78,Jamaica,2020-08-04,2020-08-11,10,12,14
79,Japan,2020-08-04,2020-08-11,1001,1023,1045
80,Jordan,2020-08-04,2020-08-11,11,11,11
81,Kazakhstan,2020-08-04,2020-08-11,793,1058,1323
82,Kenya,2020-08-04,2020-08-11,299,388,477
83,"Korea, South",2020-08-04,2020-08-11,300,302,304
84,Kuwait,2020-08-04,2020-08-11,442,465,488
85,Kyrgyzstan,2020-08-04,2020-08-11,1329,1427,1525
86,Latvia,2020-08-04,2020-08-11,31,32,33
87,Lebanon,2020-08-04,2020-08-11,54,65,76
88,Liberia,2020-08-04,2020-08-11,72,78,84
89,Liechtenstein,2020-08-04,2020-08-11,1,1,1
90,Lithuania,2020-08-04,2020-08-11,80,80,80
91,Luxembourg,2020-08-04,2020-08-11,113,118,123
92,Madagascar,2020-08-04,2020-08-11,93,123,153
93,Malaysia,2020-08-04,2020-08-11,124,125,126
94,Maldives,2020-08-04,2020-08-11,15,19,23
95,Malta,2020-08-04,2020-08-11,9,9,9
96,Mauritania,2020-08-04,2020-08-11,156,157,158
97,Mauritius,2020-08-04,2020-08-11,10,10,10
98,Mexico,2020-08-04,2020-08-11,44876,48869,52862
99,Moldova,2020-08-04,2020-08-11,753,810,867
100,Monaco,2020-08-04,2020-08-11,4,4,4
101,Mongolia,2020-08-04,2020-08-11,0,0,0
102,Montenegro,2020-08-04,2020-08-11,45,53,61
103,Morocco,2020-08-04,2020-08-11,327,417,507
104,Namibia,2020-08-04,2020-08-11,8,12,16
105,Nepal,2020-08-04,2020-08-11,49,58,67
106,Netherlands,2020-08-04,2020-08-11,6164,6170,6176
107,New Zealand,2020-08-04,2020-08-11,22,22,22
108,Nicaragua,2020-08-04,2020-08-11,116,123,130
109,Niger,2020-08-04,2020-08-11,69,69,69
110,Nigeria,2020-08-04,2020-08-11,868,910,952
111,North Macedonia,2020-08-04,2020-08-11,471,505,539
112,Norway,2020-08-04,2020-08-11,255,256,257
113,Oman,2020-08-04,2020-08-11,402,421,440
114,Pakistan,2020-08-04,2020-08-11,5865,5999,6133
115,Panama,2020-08-04,2020-08-11,1349,1522,1695
116,Papua New Guinea,2020-08-04,2020-08-11,0,2,4
117,Paraguay,2020-08-04,2020-08-11,45,59,73
118,Peru,2020-08-04,2020-08-11,18612,20007,21402
119,Philippines,2020-08-04,2020-08-11,1947,2115,2283
120,Poland,2020-08-04,2020-08-11,1682,1738,1794
121,Portugal,2020-08-04,2020-08-11,1722,1739,1756
122,Qatar,2020-08-04,2020-08-11,167,177,187
123,Romania,2020-08-04,2020-08-11,2239,2480,2721
124,Russia,2020-08-04,2020-08-11,13483,14327,15171
125,Rwanda,2020-08-04,2020-08-11,5,5,5
126,Saint Lucia,2020-08-04,2020-08-11,0,0,0
127,Saint Vincent and the Grenadines,2020-08-04,2020-08-11,0,0,0
128,San Marino,2020-08-04,2020-08-11,42,42,42
129,Saudi Arabia,2020-08-04,2020-08-11,2789,2984,3179
130,Senegal,2020-08-04,2020-08-11,198,214,230
131,Serbia,2020-08-04,2020-08-11,551,605,659
132,Seychelles,2020-08-04,2020-08-11,0,0,0
133,Singapore,2020-08-04,2020-08-11,27,27,27
134,Slovakia,2020-08-04,2020-08-11,28,29,30
135,Slovenia,2020-08-04,2020-08-11,117,123,129
136,Somalia,2020-08-04,2020-08-11,93,93,93
137,South Africa,2020-08-04,2020-08-11,7257,8884,10511
138,Spain,2020-08-04,2020-08-11,28436,28498,28560
139,Sri Lanka,2020-08-04,2020-08-11,11,11,11
140,Sudan,2020-08-04,2020-08-11,725,763,801
141,Suriname,2020-08-04,2020-08-11,24,27,30
142,Sweden,2020-08-04,2020-08-11,5702,5747,5792
143,Switzerland,2020-08-04,2020-08-11,1978,1981,1984
144,Tanzania,2020-08-04,2020-08-11,21,21,21
145,Thailand,2020-08-04,2020-08-11,58,58,58
146,Togo,2020-08-04,2020-08-11,18,19,20
147,Trinidad and Tobago,2020-08-04,2020-08-11,8,8,8
148,Tunisia,2020-08-04,2020-08-11,50,51,52
149,Turkey,2020-08-04,2020-08-11,5645,5765,5885
150,Uganda,2020-08-04,2020-08-11,2,5,8
151,Ukraine,2020-08-04,2020-08-11,1650,1788,1926
152,United Arab Emirates,2020-08-04,2020-08-11,347,351,355
153,United Kingdom,2020-08-04,2020-08-11,45963,46295,46627
154,Uruguay,2020-08-04,2020-08-11,35,37,39
155,US,2020-08-04,2020-08-11,149374,156801,164228
156,Uzbekistan,2020-08-04,2020-08-11,124,165,206
157,Venezuela,2020-08-04,2020-08-11,151,187,223
158,Vietnam,2020-08-04,2020-08-11,0,8,16
159,Zambia,2020-08-04,2020-08-11,142,173,204
160,Zimbabwe,2020-08-04,2020-08-11,40,81,122
161,Dominica,2020-08-04,2020-08-11,0,0,0
162,Grenada,2020-08-04,2020-08-11,0,0,0
163,Mozambique,2020-08-04,2020-08-11,11,15,19
164,Syria,2020-08-04,2020-08-11,40,46,52
165,Timor-Leste,2020-08-04,2020-08-11,0,0,0
166,Belize,2020-08-04,2020-08-11,2,2,2
167,Laos,2020-08-04,2020-08-11,0,0,0
168,Libya,2020-08-04,2020-08-11,67,96,125
169,West Bank and Gaza,2020-08-04,2020-08-11,79,86,93
170,Guinea-Bissau,2020-08-04,2020-08-11,26,27,28
171,Mali,2020-08-04,2020-08-11,124,124,124
172,Saint Kitts and Nevis,2020-08-04,2020-08-11,0,0,0
173,Kosovo,2020-08-04,2020-08-11,192,296,400
174,Burma,2020-08-04,2020-08-11,6,6,6
175,MS Zaandam,2020-08-04,2020-08-11,2,2,2
176,Botswana,2020-08-04,2020-08-11,2,2,2
177,Burundi,2020-08-04,2020-08-11,1,1,1
178,Sierra Leone,2020-08-04,2020-08-11,66,67,68
179,Malawi,2020-08-04,2020-08-11,103,128,153
180,South Sudan,2020-08-04,2020-08-11,46,47,48
181,Western Sahara,2020-08-04,2020-08-11,1,1,1
182,Sao Tome and Principe,2020-08-04,2020-08-11,14,15,16
183,Yemen,2020-08-04,2020-08-11,484,506,528
