,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-08-23,2020-08-30,1375,1387,1399
1,Albania,2020-08-23,2020-08-30,228,250,272
2,Algeria,2020-08-23,2020-08-30,1370,1435,1500
3,Andorra,2020-08-23,2020-08-30,53,53,53
4,Angola,2020-08-23,2020-08-30,88,96,104
5,Antigua and Barbuda,2020-08-23,2020-08-30,3,3,3
6,Argentina,2020-08-23,2020-08-30,5703,6985,8267
7,Armenia,2020-08-23,2020-08-30,818,852,886
8,Australia,2020-08-23,2020-08-30,421,517,613
9,Austria,2020-08-23,2020-08-30,728,732,736
10,Azerbaijan,2020-08-23,2020-08-30,506,518,530
11,Bahamas,2020-08-23,2020-08-30,18,29,40
12,Bahrain,2020-08-23,2020-08-30,170,184,198
13,Bangladesh,2020-08-23,2020-08-30,3657,3941,4225
14,Barbados,2020-08-23,2020-08-30,7,7,7
15,Belarus,2020-08-23,2020-08-30,610,642,674
16,Belgium,2020-08-23,2020-08-30,9939,9992,10045
17,Benin,2020-08-23,2020-08-30,39,39,39
18,Bhutan,2020-08-23,2020-08-30,0,0,0
19,Bolivia,2020-08-23,2020-08-30,4058,4509,4960
20,Bosnia and Herzegovina,2020-08-23,2020-08-30,471,532,593
21,Brazil,2020-08-23,2020-08-30,107852,114744,121636
22,Brunei,2020-08-23,2020-08-30,3,3,3
23,Bulgaria,2020-08-23,2020-08-30,498,545,592
24,Burkina Faso,2020-08-23,2020-08-30,55,55,55
25,Cabo Verde,2020-08-23,2020-08-30,35,37,39
26,Cambodia,2020-08-23,2020-08-30,0,0,0
27,Cameroon,2020-08-23,2020-08-30,401,408,415
28,Canada,2020-08-23,2020-08-30,9074,9119,9164
29,Central African Republic,2020-08-23,2020-08-30,61,61,61
30,Chad,2020-08-23,2020-08-30,76,76,76
31,Chile,2020-08-23,2020-08-30,10452,10852,11252
32,China,2020-08-23,2020-08-30,4703,4711,4719
33,Colombia,2020-08-23,2020-08-30,15097,17316,19535
34,Congo (Brazzaville),2020-08-23,2020-08-30,76,77,78
35,Congo (Kinshasa),2020-08-23,2020-08-30,240,251,262
36,Costa Rica,2020-08-23,2020-08-30,294,355,416
37,Cote d'Ivoire,2020-08-23,2020-08-30,110,113,116
38,Croatia,2020-08-23,2020-08-30,166,171,176
39,Diamond Princess,2020-08-23,2020-08-30,13,13,13
40,Cuba,2020-08-23,2020-08-30,88,91,94
41,Cyprus,2020-08-23,2020-08-30,20,20,20
42,Czechia,2020-08-23,2020-08-30,397,412,427
43,Denmark,2020-08-23,2020-08-30,621,622,623
44,Djibouti,2020-08-23,2020-08-30,59,60,61
45,Dominican Republic,2020-08-23,2020-08-30,1453,1567,1681
46,Ecuador,2020-08-23,2020-08-30,6070,6310,6550
47,Egypt,2020-08-23,2020-08-30,5160,5262,5364
48,El Salvador,2020-08-23,2020-08-30,612,661,710
49,Equatorial Guinea,2020-08-23,2020-08-30,83,83,83
50,Eritrea,2020-08-23,2020-08-30,0,0,0
51,Estonia,2020-08-23,2020-08-30,63,63,63
52,Eswatini,2020-08-23,2020-08-30,70,85,100
53,Ethiopia,2020-08-23,2020-08-30,528,678,828
54,Fiji,2020-08-23,2020-08-30,1,1,1
55,Finland,2020-08-23,2020-08-30,333,334,335
56,France,2020-08-23,2020-08-30,30410,30518,30626
57,Gabon,2020-08-23,2020-08-30,51,53,55
58,Gambia,2020-08-23,2020-08-30,63,87,111
59,Georgia,2020-08-23,2020-08-30,17,17,17
60,Germany,2020-08-23,2020-08-30,9235,9275,9315
61,Ghana,2020-08-23,2020-08-30,231,261,291
62,Greece,2020-08-23,2020-08-30,228,242,256
63,Guatemala,2020-08-23,2020-08-30,2379,2594,2809
64,Guinea,2020-08-23,2020-08-30,51,53,55
65,Guyana,2020-08-23,2020-08-30,23,31,39
66,Haiti,2020-08-23,2020-08-30,196,196,196
67,Holy See,2020-08-23,2020-08-30,0,0,0
68,Honduras,2020-08-23,2020-08-30,1575,1654,1733
69,Hungary,2020-08-23,2020-08-30,608,613,618
70,Iceland,2020-08-23,2020-08-30,10,10,10
71,India,2020-08-23,2020-08-30,50921,57542,64163
72,Indonesia,2020-08-23,2020-08-30,6150,6680,7210
73,Iran,2020-08-23,2020-08-30,19639,20643,21647
74,Iraq,2020-08-23,2020-08-30,5860,6428,6996
75,Ireland,2020-08-23,2020-08-30,1774,1777,1780
76,Israel,2020-08-23,2020-08-30,685,834,983
77,Italy,2020-08-23,2020-08-30,35396,35437,35478
78,Jamaica,2020-08-23,2020-08-30,14,16,18
79,Japan,2020-08-23,2020-08-30,1103,1188,1273
80,Jordan,2020-08-23,2020-08-30,11,12,13
81,Kazakhstan,2020-08-23,2020-08-30,1269,1415,1561
82,Kenya,2020-08-23,2020-08-30,474,548,622
83,"Korea, South",2020-08-23,2020-08-30,305,309,313
84,Kuwait,2020-08-23,2020-08-30,501,515,529
85,Kyrgyzstan,2020-08-23,2020-08-30,1495,1056,617
86,Latvia,2020-08-23,2020-08-30,32,33,34
87,Lebanon,2020-08-23,2020-08-30,103,123,143
88,Liberia,2020-08-23,2020-08-30,82,82,82
89,Liechtenstein,2020-08-23,2020-08-30,1,1,1
90,Lithuania,2020-08-23,2020-08-30,81,84,87
91,Luxembourg,2020-08-23,2020-08-30,123,124,125
92,Madagascar,2020-08-23,2020-08-30,170,178,186
93,Malaysia,2020-08-23,2020-08-30,125,125,125
94,Maldives,2020-08-23,2020-08-30,22,26,30
95,Malta,2020-08-23,2020-08-30,9,10,11
96,Mauritania,2020-08-23,2020-08-30,157,158,159
97,Mauritius,2020-08-23,2020-08-30,10,10,10
98,Mexico,2020-08-23,2020-08-30,56757,60480,64203
99,Moldova,2020-08-23,2020-08-30,896,940,984
100,Monaco,2020-08-23,2020-08-30,4,4,4
101,Mongolia,2020-08-23,2020-08-30,0,0,0
102,Montenegro,2020-08-23,2020-08-30,77,84,91
103,Morocco,2020-08-23,2020-08-30,658,888,1118
104,Namibia,2020-08-23,2020-08-30,35,52,69
105,Nepal,2020-08-23,2020-08-30,104,149,194
106,Netherlands,2020-08-23,2020-08-30,6194,6225,6256
107,New Zealand,2020-08-23,2020-08-30,22,22,22
108,Nicaragua,2020-08-23,2020-08-30,128,133,138
109,Niger,2020-08-23,2020-08-30,69,69,69
110,Nigeria,2020-08-23,2020-08-30,975,1002,1029
111,North Macedonia,2020-08-23,2020-08-30,544,564,584
