,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-11-26,2020-12-03,1650,1737,1824
1,Albania,2020-11-26,2020-12-03,657,753,849
2,Algeria,2020-11-26,2020-12-03,2224,2352,2480
3,Andorra,2020-11-26,2020-12-03,76,76,76
4,Angola,2020-11-26,2020-12-03,333,341,349
5,Antigua and Barbuda,2020-11-26,2020-12-03,4,4,4
6,Argentina,2020-11-26,2020-12-03,36532,37941,39350
7,Armenia,2020-11-26,2020-12-03,1870,2068,2266
8,Australia,2020-11-26,2020-12-03,907,907,907
9,Austria,2020-11-26,2020-12-03,2116,2773,3430
10,Azerbaijan,2020-11-26,2020-12-03,1053,1256,1459
11,Bahamas,2020-11-26,2020-12-03,163,163,163
12,Bahrain,2020-11-26,2020-12-03,337,341,345
13,Bangladesh,2020-11-26,2020-12-03,6305,6524,6743
14,Barbados,2020-11-26,2020-12-03,7,7,7
15,Belarus,2020-11-26,2020-12-03,1074,1128,1182
16,Belgium,2020-11-26,2020-12-03,15196,16219,17242
17,Benin,2020-11-26,2020-12-03,43,43,43
18,Bhutan,2020-11-26,2020-12-03,0,0,0
19,Bolivia,2020-11-26,2020-12-03,8889,8939,8989
20,Bosnia and Herzegovina,2020-11-26,2020-12-03,2153,2480,2807
21,Brazil,2020-11-26,2020-12-03,168061,171460,174859
22,Brunei,2020-11-26,2020-12-03,3,3,3
23,Bulgaria,2020-11-26,2020-12-03,2649,3529,4409
24,Burkina Faso,2020-11-26,2020-12-03,68,68,68
25,Cabo Verde,2020-11-26,2020-12-03,104,105,106
26,Cambodia,2020-11-26,2020-12-03,0,0,0
27,Cameroon,2020-11-26,2020-12-03,435,437,439
28,Canada,2020-11-26,2020-12-03,11314,11818,12322
29,Central African Republic,2020-11-26,2020-12-03,63,63,63
30,Chad,2020-11-26,2020-12-03,101,101,101
31,Chile,2020-11-26,2020-12-03,14955,15235,15515
32,China,2020-11-26,2020-12-03,4742,4742,4742
33,Colombia,2020-11-26,2020-12-03,34761,36019,37277
34,Congo (Brazzaville),2020-11-26,2020-12-03,93,93,93
35,Congo (Kinshasa),2020-11-26,2020-12-03,323,333,343
36,Costa Rica,2020-11-26,2020-12-03,1599,1679,1759
37,Cote d'Ivoire,2020-11-26,2020-12-03,129,131,133
38,Croatia,2020-11-26,2020-12-03,1200,1552,1904
39,Diamond Princess,2020-11-26,2020-12-03,13,13,13
40,Cuba,2020-11-26,2020-12-03,131,133,135
41,Cyprus,2020-11-26,2020-12-03,41,48,55
42,Czechia,2020-11-26,2020-12-03,6874,7779,8684
43,Denmark,2020-11-26,2020-12-03,773,811,849
44,Djibouti,2020-11-26,2020-12-03,61,61,61
45,Dominican Republic,2020-11-26,2020-12-03,2301,2317,2333
46,Ecuador,2020-11-26,2020-12-03,13073,13316,13559
47,Egypt,2020-11-26,2020-12-03,6508,6596,6684
48,El Salvador,2020-11-26,2020-12-03,1061,1098,1135
49,Equatorial Guinea,2020-11-26,2020-12-03,85,85,85
50,Eritrea,2020-11-26,2020-12-03,0,0,0
