,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-07-12,2020-07-19,864,1010,1156
1,Albania,2020-07-12,2020-07-19,76,93,110
2,Algeria,2020-07-12,2020-07-19,952,1011,1070
3,Andorra,2020-07-12,2020-07-19,52,52,52
4,Angola,2020-07-12,2020-07-19,19,26,33
5,Antigua and Barbuda,2020-07-12,2020-07-19,3,3,3
6,Argentina,2020-07-12,2020-07-19,1507,1845,2183
7,Armenia,2020-07-12,2020-07-19,484,565,646
8,Australia,2020-07-12,2020-07-19,106,108,110
9,Austria,2020-07-12,2020-07-19,706,708,710
10,Azerbaijan,2020-07-12,2020-07-19,250,306,362
11,Bahamas,2020-07-12,2020-07-19,11,11,11
12,Bahrain,2020-07-12,2020-07-19,97,108,119
13,Bangladesh,2020-07-12,2020-07-19,2052,2352,2652
14,Barbados,2020-07-12,2020-07-19,7,7,7
15,Belarus,2020-07-12,2020-07-19,423,464,505
16,Belgium,2020-07-12,2020-07-19,9771,9782,9793
17,Benin,2020-07-12,2020-07-19,21,26,31
18,Bhutan,2020-07-12,2020-07-19,0,0,0
19,Bolivia,2020-07-12,2020-07-19,1434,1807,2180
20,Bosnia and Herzegovina,2020-07-12,2020-07-19,191,221,251
21,Brazil,2020-07-12,2020-07-19,64867,72100,79333
22,Brunei,2020-07-12,2020-07-19,3,3,3
23,Bulgaria,2020-07-12,2020-07-19,246,268,290
24,Burkina Faso,2020-07-12,2020-07-19,53,53,53
25,Cabo Verde,2020-07-12,2020-07-19,17,19,21
26,Cambodia,2020-07-12,2020-07-19,0,0,0
27,Cameroon,2020-07-12,2020-07-19,313,359,405
28,Canada,2020-07-12,2020-07-19,8739,8829,8919
29,Central African Republic,2020-07-12,2020-07-19,48,53,58
30,Chad,2020-07-12,2020-07-19,74,75,76
31,Chile,2020-07-12,2020-07-19,6308,6979,7650
32,China,2020-07-12,2020-07-19,4641,4641,4641
33,Colombia,2020-07-12,2020-07-19,4178,5426,6674
34,Congo (Brazzaville),2020-07-12,2020-07-19,44,47,50
35,Congo (Kinshasa),2020-07-12,2020-07-19,182,189,196
36,Costa Rica,2020-07-12,2020-07-19,19,30,41
37,Cote d'Ivoire,2020-07-12,2020-07-19,74,84,94
38,Croatia,2020-07-12,2020-07-19,113,119,125
39,Diamond Princess,2020-07-12,2020-07-19,13,13,13
40,Cuba,2020-07-12,2020-07-19,86,87,88
41,Cyprus,2020-07-12,2020-07-19,19,19,19
42,Czechia,2020-07-12,2020-07-19,348,352,356
43,Denmark,2020-07-12,2020-07-19,606,609,612
44,Djibouti,2020-07-12,2020-07-19,55,56,57
45,Dominican Republic,2020-07-12,2020-07-19,794,897,1000
46,Ecuador,2020-07-12,2020-07-19,4781,5047,5313
47,Egypt,2020-07-12,2020-07-19,3343,3858,4373
48,El Salvador,2020-07-12,2020-07-19,217,260,303
49,Equatorial Guinea,2020-07-12,2020-07-19,51,51,51
50,Eritrea,2020-07-12,2020-07-19,0,0,0
51,Estonia,2020-07-12,2020-07-19,69,69,69
52,Eswatini,2020-07-12,2020-07-19,13,20,27
53,Ethiopia,2020-07-12,2020-07-19,103,127,151
54,Fiji,2020-07-12,2020-07-19,0,0,0
55,Finland,2020-07-12,2020-07-19,329,329,329
56,France,2020-07-12,2020-07-19,29896,30007,30118
57,Gabon,2020-07-12,2020-07-19,44,46,48
58,Gambia,2020-07-12,2020-07-19,2,3,4
59,Georgia,2020-07-12,2020-07-19,15,15,15
60,Germany,2020-07-12,2020-07-19,9023,9071,9119
61,Ghana,2020-07-12,2020-07-19,122,139,156
62,Greece,2020-07-12,2020-07-19,192,193,194
63,Guatemala,2020-07-12,2020-07-19,947,1219,1491
64,Guinea,2020-07-12,2020-07-19,34,37,40
65,Guyana,2020-07-12,2020-07-19,15,17,19
66,Haiti,2020-07-12,2020-07-19,113,139,165
67,Holy See,2020-07-12,2020-07-19,0,0,0
68,Honduras,2020-07-12,2020-07-19,639,774,909
69,Hungary,2020-07-12,2020-07-19,589,595,601
70,Iceland,2020-07-12,2020-07-19,10,10,10
71,India,2020-07-12,2020-07-19,19693,23174,26655
72,Indonesia,2020-07-12,2020-07-19,3171,3606,4041
73,Iran,2020-07-12,2020-07-19,11571,12829,14087
74,Iraq,2020-07-12,2020-07-19,2473,3150,3827
75,Ireland,2020-07-12,2020-07-19,1741,1746,1751
76,Israel,2020-07-12,2020-07-19,331,362,393
77,Italy,2020-07-12,2020-07-19,34861,34954,35047
78,Jamaica,2020-07-12,2020-07-19,10,10,10
79,Japan,2020-07-12,2020-07-19,977,983,989
80,Jordan,2020-07-12,2020-07-19,10,10,10
81,Kazakhstan,2020-07-12,2020-07-19,188,375,562
82,Kenya,2020-07-12,2020-07-19,160,185,210
83,"Korea, South",2020-07-12,2020-07-19,284,289,294
84,Kuwait,2020-07-12,2020-07-19,368,390,412
85,Kyrgyzstan,2020-07-12,2020-07-19,88,147,206
86,Latvia,2020-07-12,2020-07-19,30,30,30
87,Lebanon,2020-07-12,2020-07-19,36,36,36
88,Liberia,2020-07-12,2020-07-19,37,51,65
89,Liechtenstein,2020-07-12,2020-07-19,1,1,1
90,Lithuania,2020-07-12,2020-07-19,79,79,79
91,Luxembourg,2020-07-12,2020-07-19,110,111,112
92,Madagascar,2020-07-12,2020-07-19,32,35,38
93,Malaysia,2020-07-12,2020-07-19,121,122,123
94,Maldives,2020-07-12,2020-07-19,11,13,15
95,Malta,2020-07-12,2020-07-19,9,9,9
96,Mauritania,2020-07-12,2020-07-19,130,147,164
97,Mauritius,2020-07-12,2020-07-19,10,10,10
98,Mexico,2020-07-12,2020-07-19,30639,35006,39373
99,Moldova,2020-07-12,2020-07-19,585,642,699
100,Monaco,2020-07-12,2020-07-19,4,4,4
101,Mongolia,2020-07-12,2020-07-19,0,0,0
102,Montenegro,2020-07-12,2020-07-19,14,23,32
103,Morocco,2020-07-12,2020-07-19,235,250,265
104,Namibia,2020-07-12,2020-07-19,0,1,2
105,Nepal,2020-07-12,2020-07-19,34,38,42
106,Netherlands,2020-07-12,2020-07-19,6146,6156,6166
107,New Zealand,2020-07-12,2020-07-19,22,22,22
108,Nicaragua,2020-07-12,2020-07-19,83,91,99
109,Niger,2020-07-12,2020-07-19,68,68,68
110,Nigeria,2020-07-12,2020-07-19,645,740,835
111,North Macedonia,2020-07-12,2020-07-19,341,382,423
112,Norway,2020-07-12,2020-07-19,251,252,253
113,Oman,2020-07-12,2020-07-19,213,257,301
114,Pakistan,2020-07-12,2020-07-19,4762,5266,5770
115,Panama,2020-07-12,2020-07-19,747,909,1071
116,Papua New Guinea,2020-07-12,2020-07-19,0,0,0
117,Paraguay,2020-07-12,2020-07-19,20,22,24
118,Peru,2020-07-12,2020-07-19,10589,11870,13151
119,Philippines,2020-07-12,2020-07-19,1297,1534,1771
120,Poland,2020-07-12,2020-07-19,1517,1571,1625
121,Portugal,2020-07-12,2020-07-19,1614,1660,1706
122,Qatar,2020-07-12,2020-07-19,128,147,166
123,Romania,2020-07-12,2020-07-19,1750,1884,2018
124,Russia,2020-07-12,2020-07-19,10145,11318,12491
125,Rwanda,2020-07-12,2020-07-19,3,4,5
126,Saint Lucia,2020-07-12,2020-07-19,0,0,0
127,Saint Vincent and the Grenadines,2020-07-12,2020-07-19,0,0,0
128,San Marino,2020-07-12,2020-07-19,42,42,42
129,Saudi Arabia,2020-07-12,2020-07-19,1916,2223,2530
130,Senegal,2020-07-12,2020-07-19,133,148,163
131,Serbia,2020-07-12,2020-07-19,311,393,475
132,Seychelles,2020-07-12,2020-07-19,0,0,0
133,Singapore,2020-07-12,2020-07-19,26,26,26
134,Slovakia,2020-07-12,2020-07-19,28,28,28
135,Slovenia,2020-07-12,2020-07-19,111,111,111
136,Somalia,2020-07-12,2020-07-19,92,93,94
137,South Africa,2020-07-12,2020-07-19,3199,4079,4959
138,Spain,2020-07-12,2020-07-19,28385,28403,28421
139,Sri Lanka,2020-07-12,2020-07-19,11,11,11
140,Sudan,2020-07-12,2020-07-19,608,650,692
141,Suriname,2020-07-12,2020-07-19,14,18,22
142,Sweden,2020-07-12,2020-07-19,5420,5526,5632
143,Switzerland,2020-07-12,2020-07-19,1965,1968,1971
144,Tanzania,2020-07-12,2020-07-19,21,21,21
145,Thailand,2020-07-12,2020-07-19,58,58,58
146,Togo,2020-07-12,2020-07-19,15,15,15
147,Trinidad and Tobago,2020-07-12,2020-07-19,8,8,8
148,Tunisia,2020-07-12,2020-07-19,50,50,50
149,Turkey,2020-07-12,2020-07-19,5225,5363,5501
150,Uganda,2020-07-12,2020-07-19,0,0,0
151,Ukraine,2020-07-12,2020-07-19,1265,1400,1535
152,United Arab Emirates,2020-07-12,2020-07-19,323,333,343
153,United Kingdom,2020-07-12,2020-07-19,44305,44904,45503
154,Uruguay,2020-07-12,2020-07-19,28,31,34
155,US,2020-07-12,2020-07-19,129960,135205,140450
156,Uzbekistan,2020-07-12,2020-07-19,34,60,86
157,Venezuela,2020-07-12,2020-07-19,65,89,113
158,Vietnam,2020-07-12,2020-07-19,0,0,0
159,Zambia,2020-07-12,2020-07-19,30,42,54
160,Zimbabwe,2020-07-12,2020-07-19,8,18,28
161,Dominica,2020-07-12,2020-07-19,0,0,0
162,Grenada,2020-07-12,2020-07-19,0,0,0
163,Mozambique,2020-07-12,2020-07-19,8,9,10
164,Syria,2020-07-12,2020-07-19,13,16,19
165,Timor-Leste,2020-07-12,2020-07-19,0,0,0
166,Belize,2020-07-12,2020-07-19,2,2,2
167,Laos,2020-07-12,2020-07-19,0,0,0
168,Libya,2020-07-12,2020-07-19,32,39,46
169,West Bank and Gaza,2020-07-12,2020-07-19,16,36,56
170,Guinea-Bissau,2020-07-12,2020-07-19,25,26,27
171,Mali,2020-07-12,2020-07-19,119,121,123
172,Saint Kitts and Nevis,2020-07-12,2020-07-19,0,0,0
173,Kosovo,2020-07-12,2020-07-19,66,102,138
174,Burma,2020-07-12,2020-07-19,6,6,6
175,MS Zaandam,2020-07-12,2020-07-19,2,2,2
176,Botswana,2020-07-12,2020-07-19,1,1,1
177,Burundi,2020-07-12,2020-07-19,1,1,1
178,Sierra Leone,2020-07-12,2020-07-19,62,63,64
179,Malawi,2020-07-12,2020-07-19,17,38,59
180,South Sudan,2020-07-12,2020-07-19,38,38,38
181,Western Sahara,2020-07-12,2020-07-19,1,1,1
182,Sao Tome and Principe,2020-07-12,2020-07-19,13,14,15
183,Yemen,2020-07-12,2020-07-19,338,417,496
