,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-12-06,2020-12-13,1774,1874,1974
1,Albania,2020-12-06,2020-12-13,798,905,1012
2,Algeria,2020-12-06,2020-12-13,2410,2516,2622
3,Andorra,2020-12-06,2020-12-13,76,78,80
4,Angola,2020-12-06,2020-12-13,346,354,362
5,Antigua and Barbuda,2020-12-06,2020-12-13,4,4,4
6,Argentina,2020-12-06,2020-12-13,38473,39770,41067
7,Armenia,2020-12-06,2020-12-13,2142,2326,2510
8,Australia,2020-12-06,2020-12-13,908,908,908
9,Austria,2020-12-06,2020-12-13,3105,3840,4575
10,Azerbaijan,2020-12-06,2020-12-13,1361,1632,1903
11,Bahamas,2020-12-06,2020-12-13,163,163,163
12,Bahrain,2020-12-06,2020-12-13,341,341,341
13,Bangladesh,2020-12-06,2020-12-13,6609,6838,7067
14,Barbados,2020-12-06,2020-12-13,7,7,7
15,Belarus,2020-12-06,2020-12-13,1151,1207,1263
16,Belgium,2020-12-06,2020-12-13,16547,17320,18093
17,Benin,2020-12-06,2020-12-13,43,44,45
18,Bhutan,2020-12-06,2020-12-13,0,0,0
19,Bolivia,2020-12-06,2020-12-13,8952,8995,9038
20,Bosnia and Herzegovina,2020-12-06,2020-12-13,2620,2952,3284
21,Brazil,2020-12-06,2020-12-13,172833,176941,181049
22,Brunei,2020-12-06,2020-12-13,3,3,3
23,Bulgaria,2020-12-06,2020-12-13,3814,4797,5780
24,Burkina Faso,2020-12-06,2020-12-13,68,68,68
25,Cabo Verde,2020-12-06,2020-12-13,105,109,113
26,Cambodia,2020-12-06,2020-12-13,0,0,0
27,Cameroon,2020-12-06,2020-12-13,437,443,449
28,Canada,2020-12-06,2020-12-13,12046,12688,13330
29,Central African Republic,2020-12-06,2020-12-13,63,63,63
30,Chad,2020-12-06,2020-12-13,101,102,103
31,Chile,2020-12-06,2020-12-13,15356,15628,15900
32,China,2020-12-06,2020-12-13,4743,4746,4749
33,Colombia,2020-12-06,2020-12-13,36584,37808,39032
34,Congo (Brazzaville),2020-12-06,2020-12-13,94,94,94
35,Congo (Kinshasa),2020-12-06,2020-12-13,333,344,355
36,Costa Rica,2020-12-06,2020-12-13,1690,1773,1856
37,Cote d'Ivoire,2020-12-06,2020-12-13,131,132,133
38,Croatia,2020-12-06,2020-12-13,1712,2174,2636
39,Diamond Princess,2020-12-06,2020-12-13,13,13,13
40,Cuba,2020-12-06,2020-12-13,134,136,138
41,Cyprus,2020-12-06,2020-12-13,48,61,74
42,Czechia,2020-12-06,2020-12-13,8138,8902,9666
43,Denmark,2020-12-06,2020-12-13,829,885,941
44,Djibouti,2020-12-06,2020-12-13,61,61,61
45,Dominican Republic,2020-12-06,2020-12-13,2330,2345,2360
46,Ecuador,2020-12-06,2020-12-13,13423,13778,14133
47,Egypt,2020-12-06,2020-12-13,6636,6771,6906
48,El Salvador,2020-12-06,2020-12-13,1111,1159,1207
49,Equatorial Guinea,2020-12-06,2020-12-13,85,85,85
50,Eritrea,2020-12-06,2020-12-13,0,0,0
51,Estonia,2020-12-06,2020-12-13,112,131,150
52,Eswatini,2020-12-06,2020-12-13,121,122,123
53,Ethiopia,2020-12-06,2020-12-13,1700,1747,1794
54,Fiji,2020-12-06,2020-12-13,2,2,2
55,Finland,2020-12-06,2020-12-13,393,415,437
56,France,2020-12-06,2020-12-13,52410,55247,58084
57,Gabon,2020-12-06,2020-12-13,59,60,61
58,Gambia,2020-12-06,2020-12-13,123,123,123
59,Georgia,2020-12-06,2020-12-13,1230,1504,1778
60,Germany,2020-12-06,2020-12-13,16306,18989,21672
61,Ghana,2020-12-06,2020-12-13,323,325,327
62,Greece,2020-12-06,2020-12-13,2321,3003,3685
63,Guatemala,2020-12-06,2020-12-13,4166,4250,4334
64,Guinea,2020-12-06,2020-12-13,76,76,76
65,Guyana,2020-12-06,2020-12-13,150,153,156
66,Haiti,2020-12-06,2020-12-13,232,233,234
67,Holy See,2020-12-06,2020-12-13,0,0,0
68,Honduras,2020-12-06,2020-12-13,2909,2946,2983
69,Hungary,2020-12-06,2020-12-13,4672,5868,7064
70,Iceland,2020-12-06,2020-12-13,26,27,28
71,India,2020-12-06,2020-12-13,137139,140573,144007
72,Indonesia,2020-12-06,2020-12-13,16815,17740,18665
73,Iran,2020-12-06,2020-12-13,47874,50310,52746
74,Iraq,2020-12-06,2020-12-13,12224,12432,12640
75,Ireland,2020-12-06,2020-12-13,2052,2099,2146
76,Israel,2020-12-06,2020-12-13,2864,2917,2970
77,Italy,2020-12-06,2020-12-13,54904,60078,65252
78,Jamaica,2020-12-06,2020-12-13,256,265,274
79,Japan,2020-12-06,2020-12-13,2057,2259,2461
80,Jordan,2020-12-06,2020-12-13,2694,3056,3418
81,Kazakhstan,2020-12-06,2020-12-13,2433,2488,2543
82,Kenya,2020-12-06,2020-12-13,1452,1526,1600
83,"Korea, South",2020-12-06,2020-12-13,526,549,572
84,Kuwait,2020-12-06,2020-12-13,878,891,904
85,Kyrgyzstan,2020-12-06,2020-12-13,1271,1297,1323
86,Latvia,2020-12-06,2020-12-13,197,262,327
87,Lebanon,2020-12-06,2020-12-13,1004,1099,1194
88,Liberia,2020-12-06,2020-12-13,83,83,83
89,Liechtenstein,2020-12-06,2020-12-13,15,17,19
90,Lithuania,2020-12-06,2020-12-13,493,626,759
91,Luxembourg,2020-12-06,2020-12-13,300,345,390
92,Madagascar,2020-12-06,2020-12-13,251,255,259
93,Malaysia,2020-12-06,2020-12-13,357,382,407
94,Maldives,2020-12-06,2020-12-13,46,47,48
95,Malta,2020-12-06,2020-12-13,133,151,169
96,Mauritania,2020-12-06,2020-12-13,175,188,201
97,Mauritius,2020-12-06,2020-12-13,10,10,10
98,Mexico,2020-12-06,2020-12-13,105655,109717,113779
99,Moldova,2020-12-06,2020-12-13,2290,2419,2548
100,Monaco,2020-12-06,2020-12-13,3,3,3
101,Mongolia,2020-12-06,2020-12-13,0,0,0
102,Montenegro,2020-12-06,2020-12-13,487,533,579
103,Morocco,2020-12-06,2020-12-13,5789,6245,6701
104,Namibia,2020-12-06,2020-12-13,151,152,153
105,Nepal,2020-12-06,2020-12-13,1479,1594,1709
106,Netherlands,2020-12-06,2020-12-13,9426,9768,10110
107,New Zealand,2020-12-06,2020-12-13,25,25,25
108,Nicaragua,2020-12-06,2020-12-13,160,161,162
109,Niger,2020-12-06,2020-12-13,70,77,84
110,Nigeria,2020-12-06,2020-12-13,1173,1180,1187
111,North Macedonia,2020-12-06,2020-12-13,1731,1924,2117
112,Norway,2020-12-06,2020-12-13,328,354,380
113,Oman,2020-12-06,2020-12-13,1418,1444,1470
114,Pakistan,2020-12-06,2020-12-13,8025,8398,8771
115,Panama,2020-12-06,2020-12-13,3060,3193,3326
116,Papua New Guinea,2020-12-06,2020-12-13,7,7,7
117,Paraguay,2020-12-06,2020-12-13,1743,1853,1963
118,Peru,2020-12-06,2020-12-13,35923,36231,36539
119,Philippines,2020-12-06,2020-12-13,8373,8554,8735
120,Poland,2020-12-06,2020-12-13,17029,20089,23149
121,Portugal,2020-12-06,2020-12-13,4427,4963,5499
122,Qatar,2020-12-06,2020-12-13,237,239,241
123,Romania,2020-12-06,2020-12-13,11193,12320,13447
124,Russia,2020-12-06,2020-12-13,39127,42675,46223
125,Rwanda,2020-12-06,2020-12-13,48,51,54
126,Saint Lucia,2020-12-06,2020-12-13,2,2,2
127,Saint Vincent and the Grenadines,2020-12-06,2020-12-13,0,0,0
128,San Marino,2020-12-06,2020-12-13,45,48,51
129,Saudi Arabia,2020-12-06,2020-12-13,5884,5965,6046
130,Senegal,2020-12-06,2020-12-13,333,338,343
131,Serbia,2020-12-06,2020-12-13,1549,1949,2349
132,Seychelles,2020-12-06,2020-12-13,0,0,0
133,Singapore,2020-12-06,2020-12-13,29,29,29
134,Slovakia,2020-12-06,2020-12-13,816,996,1176
135,Slovenia,2020-12-06,2020-12-13,1384,1744,2104
136,Somalia,2020-12-06,2020-12-13,113,121,129
137,South Africa,2020-12-06,2020-12-13,21477,22206,22935
138,Spain,2020-12-06,2020-12-13,44668,46252,47836
139,Sri Lanka,2020-12-06,2020-12-13,116,140,164
140,Sudan,2020-12-06,2020-12-13,1235,1295,1355
141,Suriname,2020-12-06,2020-12-13,117,117,117
142,Sweden,2020-12-06,2020-12-13,6681,7067,7453
143,Switzerland,2020-12-06,2020-12-13,4650,5349,6048
144,Tanzania,2020-12-06,2020-12-13,21,21,21
145,Thailand,2020-12-06,2020-12-13,60,60,60
146,Togo,2020-12-06,2020-12-13,64,65,66
147,Trinidad and Tobago,2020-12-06,2020-12-13,120,122,124
148,Tunisia,2020-12-06,2020-12-13,3219,3561,3903
149,Turkey,2020-12-06,2020-12-13,13558,14900,16242
150,Uganda,2020-12-06,2020-12-13,201,206,211
151,Ukraine,2020-12-06,2020-12-13,12613,14054,15495
152,United Arab Emirates,2020-12-06,2020-12-13,570,592,614
153,United Kingdom,2020-12-06,2020-12-13,58342,61342,64342
154,Uruguay,2020-12-06,2020-12-13,76,82,88
155,US,2020-12-06,2020-12-13,266873,282299,297725
156,Uzbekistan,2020-12-06,2020-12-13,608,611,614
157,Venezuela,2020-12-06,2020-12-13,894,919,944
158,Vietnam,2020-12-06,2020-12-13,35,35,35
159,Zambia,2020-12-06,2020-12-13,357,364,371
160,Zimbabwe,2020-12-06,2020-12-13,275,291,307
161,Dominica,2020-12-06,2020-12-13,0,0,0
162,Grenada,2020-12-06,2020-12-13,0,0,0
163,Mozambique,2020-12-06,2020-12-13,130,133,136
164,Syria,2020-12-06,2020-12-13,413,447,481
165,Timor-Leste,2020-12-06,2020-12-13,0,0,0
166,Belize,2020-12-06,2020-12-13,147,173,199
167,Laos,2020-12-06,2020-12-13,0,0,0
168,Libya,2020-12-06,2020-12-13,1166,1231,1296
169,West Bank and Gaza,2020-12-06,2020-12-13,717,828,939
170,Guinea-Bissau,2020-12-06,2020-12-13,43,44,45
171,Mali,2020-12-06,2020-12-13,152,164,176
172,Saint Kitts and Nevis,2020-12-06,2020-12-13,0,0,0
173,Kosovo,2020-12-06,2020-12-13,1005,1106,1207
174,Burma,2020-12-06,2020-12-13,1918,2110,2302
175,MS Zaandam,2020-12-06,2020-12-13,2,2,2
