,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-06-28,2020-07-05,581,721,861
1,Albania,2020-06-28,2020-07-05,44,55,66
2,Algeria,2020-06-28,2020-07-05,845,897,949
3,Andorra,2020-06-28,2020-07-05,52,52,52
4,Angola,2020-06-28,2020-07-05,9,11,13
5,Antigua and Barbuda,2020-06-28,2020-07-05,3,3,3
6,Argentina,2020-06-28,2020-07-05,1011,1232,1453
7,Armenia,2020-06-28,2020-07-05,350,426,502
8,Australia,2020-06-28,2020-07-05,102,104,106
9,Austria,2020-06-28,2020-07-05,690,702,714
10,Azerbaijan,2020-06-28,2020-07-05,154,198,242
11,Bahamas,2020-06-28,2020-07-05,11,11,11
12,Bahrain,2020-06-28,2020-07-05,63,83,103
13,Bangladesh,2020-06-28,2020-07-05,1464,1738,2012
14,Barbados,2020-06-28,2020-07-05,7,7,7
15,Belarus,2020-06-28,2020-07-05,346,383,420
16,Belgium,2020-06-28,2020-07-05,9696,9732,9768
17,Benin,2020-06-28,2020-07-05,13,16,19
18,Bhutan,2020-06-28,2020-07-05,0,0,0
19,Bolivia,2020-06-28,2020-07-05,773,1014,1255
20,Bosnia and Herzegovina,2020-06-28,2020-07-05,169,178,187
21,Brazil,2020-06-28,2020-07-05,50591,57622,64653
22,Brunei,2020-06-28,2020-07-05,3,3,3
23,Bulgaria,2020-06-28,2020-07-05,199,219,239
24,Burkina Faso,2020-06-28,2020-07-05,53,53,53
25,Cabo Verde,2020-06-28,2020-07-05,8,12,16
26,Cambodia,2020-06-28,2020-07-05,0,0,0
27,Cameroon,2020-06-28,2020-07-05,303,313,323
28,Canada,2020-06-28,2020-07-05,8482,8582,8682
29,Central African Republic,2020-06-28,2020-07-05,23,45,67
30,Chad,2020-06-28,2020-07-05,74,74,74
31,Chile,2020-06-28,2020-07-05,4479,5509,6539
32,China,2020-06-28,2020-07-05,4639,4641,4643
33,Colombia,2020-06-28,2020-07-05,2353,3256,4159
34,Congo (Brazzaville),2020-06-28,2020-07-05,27,37,47
35,Congo (Kinshasa),2020-06-28,2020-07-05,130,157,184
36,Costa Rica,2020-06-28,2020-07-05,12,15,18
37,Cote d'Ivoire,2020-06-28,2020-07-05,54,66,78
38,Croatia,2020-06-28,2020-07-05,107,107,107
39,Diamond Princess,2020-06-28,2020-07-05,13,13,13
40,Cuba,2020-06-28,2020-07-05,85,86,87
41,Cyprus,2020-06-28,2020-07-05,19,19,19
42,Czechia,2020-06-28,2020-07-05,336,348,360
43,Denmark,2020-06-28,2020-07-05,600,604,608
44,Djibouti,2020-06-28,2020-07-05,45,52,59
45,Dominican Republic,2020-06-28,2020-07-05,662,726,790
46,Ecuador,2020-06-28,2020-07-05,4223,4429,4635
47,Egypt,2020-06-28,2020-07-05,2193,2789,3385
48,El Salvador,2020-06-28,2020-07-05,98,152,206
49,Equatorial Guinea,2020-06-28,2020-07-05,32,32,32
50,Eritrea,2020-06-28,2020-07-05,0,0,0
51,Estonia,2020-06-28,2020-07-05,69,69,69
52,Eswatini,2020-06-28,2020-07-05,5,11,17
53,Ethiopia,2020-06-28,2020-07-05,74,98,122
54,Fiji,2020-06-28,2020-07-05,0,0,0
55,Finland,2020-06-28,2020-07-05,326,328,330
56,France,2020-06-28,2020-07-05,29643,29781,29919
57,Gabon,2020-06-28,2020-07-05,34,40,46
58,Gambia,2020-06-28,2020-07-05,2,2,2
59,Georgia,2020-06-28,2020-07-05,14,15,16
60,Germany,2020-06-28,2020-07-05,8895,8968,9041
61,Ghana,2020-06-28,2020-07-05,85,112,139
62,Greece,2020-06-28,2020-07-05,190,191,192
63,Guatemala,2020-06-28,2020-07-05,531,727,923
64,Guinea,2020-06-28,2020-07-05,27,31,35
