,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-05-04,2020-05-11,57,90,123
1,Albania,2020-05-04,2020-05-11,28,31,34
2,Algeria,2020-05-04,2020-05-11,432,465,498
3,Andorra,2020-05-04,2020-05-11,40,45,50
4,Angola,2020-05-04,2020-05-11,2,2,2
5,Antigua and Barbuda,2020-05-04,2020-05-11,3,3,3
6,Argentina,2020-05-04,2020-05-11,197,260,323
7,Armenia,2020-05-04,2020-05-11,29,39,49
8,Australia,2020-05-04,2020-05-11,83,96,109
9,Austria,2020-05-04,2020-05-11,549,600,651
10,Azerbaijan,2020-05-04,2020-05-11,22,26,30
11,Bahamas,2020-05-04,2020-05-11,11,11,11
12,Bahrain,2020-05-04,2020-05-11,8,8,8
13,Bangladesh,2020-05-04,2020-05-11,152,182,212
14,Barbados,2020-05-04,2020-05-11,6,7,8
15,Belarus,2020-05-04,2020-05-11,75,103,131
16,Belgium,2020-05-04,2020-05-11,7207,7924,8641
17,Benin,2020-05-04,2020-05-11,1,2,3
18,Bhutan,2020-05-04,2020-05-11,0,0,0
19,Bolivia,2020-05-04,2020-05-11,53,82,111
20,Bosnia and Herzegovina,2020-05-04,2020-05-11,60,78,96
21,Brazil,2020-05-04,2020-05-11,4603,7367,10131
22,Brunei,2020-05-04,2020-05-11,1,1,1
23,Bulgaria,2020-05-04,2020-05-11,58,78,98
24,Burkina Faso,2020-05-04,2020-05-11,42,46,50
25,Cabo Verde,2020-05-04,2020-05-11,1,2,3
26,Cambodia,2020-05-04,2020-05-11,0,0,0
27,Cameroon,2020-05-04,2020-05-11,58,64,70
28,Canada,2020-05-04,2020-05-11,2841,4003,5165
29,Central African Republic,2020-05-04,2020-05-11,0,0,0
30,Chad,2020-05-04,2020-05-11,0,10,20
31,Chile,2020-05-04,2020-05-11,198,270,342
32,China,2020-05-04,2020-05-11,4637,4637,4637
33,Colombia,2020-05-04,2020-05-11,253,358,463
34,Congo (Brazzaville),2020-05-04,2020-05-11,6,10,14
35,Congo (Kinshasa),2020-05-04,2020-05-11,28,34,40
36,Costa Rica,2020-05-04,2020-05-11,6,6,6
37,Cote d'Ivoire,2020-05-04,2020-05-11,14,17,20
38,Croatia,2020-05-04,2020-05-11,59,80,101
39,Diamond Princess,2020-05-04,2020-05-11,13,13,13
40,Cuba,2020-05-04,2020-05-11,56,69,82
41,Cyprus,2020-05-04,2020-05-11,15,15,15
42,Czechia,2020-05-04,2020-05-11,223,252,281
43,Denmark,2020-05-04,2020-05-11,427,493,559
44,Djibouti,2020-05-04,2020-05-11,2,2,2
45,Dominican Republic,2020-05-04,2020-05-11,282,346,410
46,Ecuador,2020-05-04,2020-05-11,663,1569,2475
47,Egypt,2020-05-04,2020-05-11,337,436,535
48,El Salvador,2020-05-04,2020-05-11,8,13,18
49,Equatorial Guinea,2020-05-04,2020-05-11,1,3,5
50,Eritrea,2020-05-04,2020-05-11,0,0,0
51,Estonia,2020-05-04,2020-05-11,50,55,60
52,Eswatini,2020-05-04,2020-05-11,1,1,1
53,Ethiopia,2020-05-04,2020-05-11,3,3,3
54,Fiji,2020-05-04,2020-05-11,0,0,0
55,Finland,2020-05-04,2020-05-11,193,240,287
56,France,2020-05-04,2020-05-11,23296,25204,27112
57,Gabon,2020-05-04,2020-05-11,3,6,9
58,Gambia,2020-05-04,2020-05-11,1,1,1
59,Georgia,2020-05-04,2020-05-11,6,9,12
60,Germany,2020-05-04,2020-05-11,6126,6993,7860
61,Ghana,2020-05-04,2020-05-11,11,18,25
62,Greece,2020-05-04,2020-05-11,136,146,156
63,Guatemala,2020-05-04,2020-05-11,15,19,23
64,Guinea,2020-05-04,2020-05-11,7,9,11
65,Guyana,2020-05-04,2020-05-11,8,9,10
66,Haiti,2020-05-04,2020-05-11,6,11,16
67,Holy See,2020-05-04,2020-05-11,0,0,0
68,Honduras,2020-05-04,2020-05-11,61,83,105
69,Hungary,2020-05-04,2020-05-11,280,351,422
70,Iceland,2020-05-04,2020-05-11,10,10,10
71,India,2020-05-04,2020-05-11,939,1566,2193
72,Indonesia,2020-05-04,2020-05-11,765,864,963
73,Iran,2020-05-04,2020-05-11,5806,6277,6748
74,Iraq,2020-05-04,2020-05-11,88,98,108
75,Ireland,2020-05-04,2020-05-11,1102,1319,1536
76,Israel,2020-05-04,2020-05-11,204,235,266
77,Italy,2020-05-04,2020-05-11,26977,29079,31181
