,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-12-01,2020-12-08,1712,1797,1882
1,Albania,2020-12-01,2020-12-08,735,822,909
2,Algeria,2020-12-01,2020-12-08,2309,2447,2585
3,Andorra,2020-12-01,2020-12-08,76,76,76
4,Angola,2020-12-01,2020-12-08,338,350,362
5,Antigua and Barbuda,2020-12-01,2020-12-08,4,4,4
6,Argentina,2020-12-01,2020-12-08,37432,38928,40424
7,Armenia,2020-12-01,2020-12-08,2002,2193,2384
8,Australia,2020-12-01,2020-12-08,907,908,909
9,Austria,2020-12-01,2020-12-08,2577,3325,4073
10,Azerbaijan,2020-12-01,2020-12-08,1194,1433,1672
11,Bahamas,2020-12-01,2020-12-08,163,163,163
12,Bahrain,2020-12-01,2020-12-08,340,341,342
13,Bangladesh,2020-12-01,2020-12-08,6448,6675,6902
14,Barbados,2020-12-01,2020-12-08,7,7,7
15,Belarus,2020-12-01,2020-12-08,1112,1166,1220
16,Belgium,2020-12-01,2020-12-08,15938,16786,17634
17,Benin,2020-12-01,2020-12-08,43,43,43
18,Bhutan,2020-12-01,2020-12-08,0,0,0
19,Bolivia,2020-12-01,2020-12-08,8928,8963,8998
20,Bosnia and Herzegovina,2020-12-01,2020-12-08,2394,2727,3060
21,Brazil,2020-12-01,2020-12-08,170115,173817,177519
22,Brunei,2020-12-01,2020-12-08,3,3,3
23,Bulgaria,2020-12-01,2020-12-08,3226,4188,5150
24,Burkina Faso,2020-12-01,2020-12-08,68,68,68
25,Cabo Verde,2020-12-01,2020-12-08,104,106,108
26,Cambodia,2020-12-01,2020-12-08,0,0,0
27,Cameroon,2020-12-01,2020-12-08,436,441,446
28,Canada,2020-12-01,2020-12-08,11676,12229,12782
29,Central African Republic,2020-12-01,2020-12-08,63,63,63
30,Chad,2020-12-01,2020-12-08,101,102,103
31,Chile,2020-12-01,2020-12-08,15131,15430,15729
32,China,2020-12-01,2020-12-08,4742,4743,4744
33,Colombia,2020-12-01,2020-12-08,35677,36934,38191
34,Congo (Brazzaville),2020-12-01,2020-12-08,93,94,95
35,Congo (Kinshasa),2020-12-01,2020-12-08,331,335,339
36,Costa Rica,2020-12-01,2020-12-08,1662,1731,1800
37,Cote d'Ivoire,2020-12-01,2020-12-08,131,132,133
38,Croatia,2020-12-01,2020-12-08,1445,1861,2277
39,Diamond Princess,2020-12-01,2020-12-08,13,13,13
40,Cuba,2020-12-01,2020-12-08,133,136,139
41,Cyprus,2020-12-01,2020-12-08,46,49,52
42,Czechia,2020-12-01,2020-12-08,7499,8407,9315
43,Denmark,2020-12-01,2020-12-08,797,846,895
44,Djibouti,2020-12-01,2020-12-08,61,61,61
45,Dominican Republic,2020-12-01,2020-12-08,2313,2333,2353
46,Ecuador,2020-12-01,2020-12-08,13264,13501,13738
47,Egypt,2020-12-01,2020-12-08,6573,6666,6759
48,El Salvador,2020-12-01,2020-12-08,1086,1120,1154
49,Equatorial Guinea,2020-12-01,2020-12-08,85,85,85
50,Eritrea,2020-12-01,2020-12-08,0,0,0
51,Estonia,2020-12-01,2020-12-08,94,121,148
52,Eswatini,2020-12-01,2020-12-08,120,122,124
53,Ethiopia,2020-12-01,2020-12-08,1661,1709,1757
54,Fiji,2020-12-01,2020-12-08,2,2,2
55,Finland,2020-12-01,2020-12-08,384,399,414
56,France,2020-12-01,2020-12-08,50324,52821,55318
57,Gabon,2020-12-01,2020-12-08,59,60,61
58,Gambia,2020-12-01,2020-12-08,123,123,123
59,Georgia,2020-12-01,2020-12-08,1051,1303,1555
60,Germany,2020-12-01,2020-12-08,14832,17177,19522
61,Ghana,2020-12-01,2020-12-08,323,323,323
62,Greece,2020-12-01,2020-12-08,1815,2517,3219
63,Guatemala,2020-12-01,2020-12-08,4099,4178,4257
64,Guinea,2020-12-01,2020-12-08,75,76,77
65,Guyana,2020-12-01,2020-12-08,147,151,155
66,Haiti,2020-12-01,2020-12-08,232,233,234
67,Holy See,2020-12-01,2020-12-08,0,0,0
68,Honduras,2020-12-01,2020-12-08,2869,2918,2967
69,Hungary,2020-12-01,2020-12-08,4008,4977,5946
70,Iceland,2020-12-01,2020-12-08,26,27,28
71,India,2020-12-01,2020-12-08,134699,137621,140543
72,Indonesia,2020-12-01,2020-12-08,16111,17081,18051
73,Iran,2020-12-01,2020-12-08,45738,48628,51518
74,Iraq,2020-12-01,2020-12-08,12031,12306,12581
75,Ireland,2020-12-01,2020-12-08,2028,2069,2110
76,Israel,2020-12-01,2020-12-08,2822,2877,2932
77,Italy,2020-12-01,2020-12-08,51306,56361,61416
78,Jamaica,2020-12-01,2020-12-08,243,258,273
79,Japan,2020-12-01,2020-12-08,1963,2109,2255
80,Jordan,2020-12-01,2020-12-08,2380,2802,3224
81,Kazakhstan,2020-12-01,2020-12-08,1945,2434,2923
82,Kenya,2020-12-01,2020-12-08,1409,1474,1539
83,"Korea, South",2020-12-01,2020-12-08,513,526,539
84,Kuwait,2020-12-01,2020-12-08,870,881,892
85,Kyrgyzstan,2020-12-01,2020-12-08,1241,1275,1309
86,Latvia,2020-12-01,2020-12-08,175,210,245
87,Lebanon,2020-12-01,2020-12-08,934,1033,1132
88,Liberia,2020-12-01,2020-12-08,82,83,84
89,Liechtenstein,2020-12-01,2020-12-08,13,16,19
90,Lithuania,2020-12-01,2020-12-08,409,519,629
91,Luxembourg,2020-12-01,2020-12-08,283,330,377
92,Madagascar,2020-12-01,2020-12-08,251,251,251
93,Malaysia,2020-12-01,2020-12-08,341,363,385
94,Maldives,2020-12-01,2020-12-08,46,47,48
95,Malta,2020-12-01,2020-12-08,117,141,165
96,Mauritania,2020-12-01,2020-12-08,169,177,185
97,Mauritius,2020-12-01,2020-12-08,10,10,10
98,Mexico,2020-12-01,2020-12-08,102739,106765,110791
99,Moldova,2020-12-01,2020-12-08,2188,2323,2458
100,Monaco,2020-12-01,2020-12-08,3,3,3
101,Mongolia,2020-12-01,2020-12-08,0,0,0
102,Montenegro,2020-12-01,2020-12-08,450,504,558
103,Morocco,2020-12-01,2020-12-08,5469,5915,6361
104,Namibia,2020-12-01,2020-12-08,145,151,157
105,Nepal,2020-12-01,2020-12-08,1361,1529,1697
106,Netherlands,2020-12-01,2020-12-08,9111,9518,9925
107,New Zealand,2020-12-01,2020-12-08,25,25,25
108,Nicaragua,2020-12-01,2020-12-08,160,161,162
109,Niger,2020-12-01,2020-12-08,70,75,80
110,Nigeria,2020-12-01,2020-12-08,1169,1176,1183
111,North Macedonia,2020-12-01,2020-12-08,1561,1792,2023
112,Norway,2020-12-01,2020-12-08,314,334,354
113,Oman,2020-12-01,2020-12-08,1391,1430,1469
114,Pakistan,2020-12-01,2020-12-08,7803,8166,8529
115,Panama,2020-12-01,2020-12-08,2986,3098,3210
116,Papua New Guinea,2020-12-01,2020-12-08,7,7,7
117,Paraguay,2020-12-01,2020-12-08,1677,1771,1865
118,Peru,2020-12-01,2020-12-08,35641,35966,36291
119,Philippines,2020-12-01,2020-12-08,8185,8418,8651
120,Poland,2020-12-01,2020-12-08,14314,17599,20884
121,Portugal,2020-12-01,2020-12-08,4056,4577,5098
122,Qatar,2020-12-01,2020-12-08,236,238,240
123,Romania,2020-12-01,2020-12-08,10373,11530,12687
124,Russia,2020-12-01,2020-12-08,36675,40050,43425
125,Rwanda,2020-12-01,2020-12-08,47,49,51
126,Saint Lucia,2020-12-01,2020-12-08,2,2,2
127,Saint Vincent and the Grenadines,2020-12-01,2020-12-08,0,0,0
128,San Marino,2020-12-01,2020-12-08,44,46,48
129,Saudi Arabia,2020-12-01,2020-12-08,5811,5907,6003
130,Senegal,2020-12-01,2020-12-08,331,333,335
131,Serbia,2020-12-01,2020-12-08,1274,1652,2030
132,Seychelles,2020-12-01,2020-12-08,0,0,0
133,Singapore,2020-12-01,2020-12-08,28,29,30
134,Slovakia,2020-12-01,2020-12-08,709,868,1027
135,Slovenia,2020-12-01,2020-12-08,1156,1490,1824
136,Somalia,2020-12-01,2020-12-08,113,113,113
137,South Africa,2020-12-01,2020-12-08,21083,21644,22205
138,Spain,2020-12-01,2020-12-08,43668,45511,47354
139,Sri Lanka,2020-12-01,2020-12-08,94,122,150
140,Sudan,2020-12-01,2020-12-08,1202,1255,1308
141,Suriname,2020-12-01,2020-12-08,117,117,117
142,Sweden,2020-12-01,2020-12-08,6500,6798,7096
143,Switzerland,2020-12-01,2020-12-08,4308,4940,5572
144,Tanzania,2020-12-01,2020-12-08,21,21,21
145,Thailand,2020-12-01,2020-12-08,60,60,60
146,Togo,2020-12-01,2020-12-08,64,64,64
147,Trinidad and Tobago,2020-12-01,2020-12-08,115,120,125
148,Tunisia,2020-12-01,2020-12-08,2935,3260,3585
149,Turkey,2020-12-01,2020-12-08,12672,13936,15200
150,Uganda,2020-12-01,2020-12-08,186,205,224
151,Ukraine,2020-12-01,2020-12-08,11619,12962,14305
152,United Arab Emirates,2020-12-01,2020-12-08,559,576,593
153,United Kingdom,2020-12-01,2020-12-08,55935,59148,62361
154,Uruguay,2020-12-01,2020-12-08,72,78,84
155,US,2020-12-01,2020-12-08,259925,270642,281359
156,Uzbekistan,2020-12-01,2020-12-08,604,611,618
157,Venezuela,2020-12-01,2020-12-08,876,901,926
158,Vietnam,2020-12-01,2020-12-08,35,35,35
159,Zambia,2020-12-01,2020-12-08,357,357,357
160,Zimbabwe,2020-12-01,2020-12-08,274,277,280
161,Dominica,2020-12-01,2020-12-08,0,0,0
162,Grenada,2020-12-01,2020-12-08,0,0,0
163,Mozambique,2020-12-01,2020-12-08,127,131,135
164,Syria,2020-12-01,2020-12-08,385,422,459
165,Timor-Leste,2020-12-01,2020-12-08,0,0,0
166,Belize,2020-12-01,2020-12-08,125,148,171
167,Laos,2020-12-01,2020-12-08,0,0,0
168,Libya,2020-12-01,2020-12-08,1110,1196,1282
169,West Bank and Gaza,2020-12-01,2020-12-08,656,747,838
170,Guinea-Bissau,2020-12-01,2020-12-08,43,44,45
171,Mali,2020-12-01,2020-12-08,148,160,172
172,Saint Kitts and Nevis,2020-12-01,2020-12-08,0,0,0
173,Kosovo,2020-12-01,2020-12-08,939,1026,1113
