,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-11-15,2020-11-22,1558,1617,1676
1,Albania,2020-11-15,2020-11-22,559,623,687
2,Algeria,2020-11-15,2020-11-22,2048,2154,2260
3,Andorra,2020-11-15,2020-11-22,75,76,77
4,Angola,2020-11-15,2020-11-22,307,322,337
5,Antigua and Barbuda,2020-11-15,2020-11-22,3,4,5
6,Argentina,2020-11-15,2020-11-22,33560,35436,37312
7,Armenia,2020-11-15,2020-11-22,1559,1763,1967
8,Australia,2020-11-15,2020-11-22,907,907,907
9,Austria,2020-11-15,2020-11-22,1411,1829,2247
10,Azerbaijan,2020-11-15,2020-11-22,840,967,1094
11,Bahamas,2020-11-15,2020-11-22,152,156,160
12,Bahrain,2020-11-15,2020-11-22,329,334,339
13,Bangladesh,2020-11-15,2020-11-22,6067,6194,6321
14,Barbados,2020-11-15,2020-11-22,7,7,7
15,Belarus,2020-11-15,2020-11-22,1007,1046,1085
16,Belgium,2020-11-15,2020-11-22,13055,14421,15787
17,Benin,2020-11-15,2020-11-22,43,43,43
18,Bhutan,2020-11-15,2020-11-22,0,0,0
19,Bolivia,2020-11-15,2020-11-22,8795,8849,8903
20,Bosnia and Herzegovina,2020-11-15,2020-11-22,1510,1889,2268
21,Brazil,2020-11-15,2020-11-22,162397,165798,169199
22,Brunei,2020-11-15,2020-11-22,3,3,3
23,Bulgaria,2020-11-15,2020-11-22,1665,2130,2595
24,Burkina Faso,2020-11-15,2020-11-22,67,68,69
25,Cabo Verde,2020-11-15,2020-11-22,100,103,106
26,Cambodia,2020-11-15,2020-11-22,0,0,0
27,Cameroon,2020-11-15,2020-11-22,433,433,433
28,Canada,2020-11-15,2020-11-22,10575,11001,11427
29,Central African Republic,2020-11-15,2020-11-22,62,63,64
30,Chad,2020-11-15,2020-11-22,99,101,103
31,Chile,2020-11-15,2020-11-22,14543,14819,15095
32,China,2020-11-15,2020-11-22,4741,4742,4743
33,Colombia,2020-11-15,2020-11-22,32791,34031,35271
34,Congo (Brazzaville),2020-11-15,2020-11-22,92,92,92
35,Congo (Kinshasa),2020-11-15,2020-11-22,316,319,322
36,Costa Rica,2020-11-15,2020-11-22,1464,1546,1628
37,Cote d'Ivoire,2020-11-15,2020-11-22,126,128,130
38,Croatia,2020-11-15,2020-11-22,794,1049,1304
39,Diamond Princess,2020-11-15,2020-11-22,13,13,13
40,Cuba,2020-11-15,2020-11-22,130,131,132
41,Cyprus,2020-11-15,2020-11-22,28,39,50
42,Czechia,2020-11-15,2020-11-22,4858,6208,7558
43,Denmark,2020-11-15,2020-11-22,743,760,777
44,Djibouti,2020-11-15,2020-11-22,61,61,61
45,Dominican Republic,2020-11-15,2020-11-22,2265,2285,2305
46,Ecuador,2020-11-15,2020-11-22,12830,13008,13186
47,Egypt,2020-11-15,2020-11-22,6368,6453,6538
48,El Salvador,2020-11-15,2020-11-22,1010,1044,1078
49,Equatorial Guinea,2020-11-15,2020-11-22,85,85,85
50,Eritrea,2020-11-15,2020-11-22,0,0,0
51,Estonia,2020-11-15,2020-11-22,75,81,87
52,Eswatini,2020-11-15,2020-11-22,117,119,121
53,Ethiopia,2020-11-15,2020-11-22,1523,1569,1615
54,Fiji,2020-11-15,2020-11-22,2,2,2
55,Finland,2020-11-15,2020-11-22,362,369,376
56,France,2020-11-15,2020-11-22,40490,42601,44712
57,Gabon,2020-11-15,2020-11-22,55,58,61
58,Gambia,2020-11-15,2020-11-22,121,122,123
59,Georgia,2020-11-15,2020-11-22,475,703,931
60,Germany,2020-11-15,2020-11-22,11372,12573,13774
61,Ghana,2020-11-15,2020-11-22,320,322,324
62,Greece,2020-11-15,2020-11-22,784,1106,1428
63,Guatemala,2020-11-15,2020-11-22,3821,3932,4043
64,Guinea,2020-11-15,2020-11-22,74,75,76
65,Guyana,2020-11-15,2020-11-22,134,139,144
66,Haiti,2020-11-15,2020-11-22,232,232,232
67,Holy See,2020-11-15,2020-11-22,0,0,0
68,Honduras,2020-11-15,2020-11-22,2745,2823,2901
69,Hungary,2020-11-15,2020-11-22,2438,3097,3756
70,Iceland,2020-11-15,2020-11-22,20,25,30
71,India,2020-11-15,2020-11-22,126611,130070,133529
72,Indonesia,2020-11-15,2020-11-22,14614,15211,15808
73,Iran,2020-11-15,2020-11-22,38291,41493,44695
74,Iraq,2020-11-15,2020-11-22,11327,11670,12013
75,Ireland,2020-11-15,2020-11-22,1947,1979,2011
76,Israel,2020-11-15,2020-11-22,2674,2732,2790
77,Italy,2020-11-15,2020-11-22,41394,45229,49064
78,Jamaica,2020-11-15,2020-11-22,221,231,241
79,Japan,2020-11-15,2020-11-22,1821,1874,1927
80,Jordan,2020-11-15,2020-11-22,1233,1772,2311
81,Kazakhstan,2020-11-15,2020-11-22,1857,1899,1941
82,Kenya,2020-11-15,2020-11-22,1111,1269,1427
83,"Korea, South",2020-11-15,2020-11-22,480,494,508
84,Kuwait,2020-11-15,2020-11-22,811,838,865
85,Kyrgyzstan,2020-11-15,2020-11-22,1177,1203,1229
86,Latvia,2020-11-15,2020-11-22,99,123,147
87,Lebanon,2020-11-15,2020-11-22,723,817,911
88,Liberia,2020-11-15,2020-11-22,82,82,82
89,Liechtenstein,2020-11-15,2020-11-22,3,5,7
90,Lithuania,2020-11-15,2020-11-22,207,277,347
91,Luxembourg,2020-11-15,2020-11-22,180,219,258
92,Madagascar,2020-11-15,2020-11-22,249,250,251
