,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-05-09,2020-05-16,72,115,158
1,Albania,2020-05-09,2020-05-16,31,31,31
2,Algeria,2020-05-09,2020-05-16,459,494,529
3,Andorra,2020-05-09,2020-05-16,44,48,52
4,Angola,2020-05-09,2020-05-16,2,2,2
5,Antigua and Barbuda,2020-05-09,2020-05-16,3,3,3
6,Argentina,2020-05-09,2020-05-16,237,300,363
7,Armenia,2020-05-09,2020-05-16,33,44,55
8,Australia,2020-05-09,2020-05-16,94,97,100
9,Austria,2020-05-09,2020-05-16,596,615,634
10,Azerbaijan,2020-05-09,2020-05-16,25,31,37
11,Bahamas,2020-05-09,2020-05-16,11,11,11
12,Bahrain,2020-05-09,2020-05-16,8,8,8
13,Bangladesh,2020-05-09,2020-05-16,175,214,253
14,Barbados,2020-05-09,2020-05-16,7,7,7
15,Belarus,2020-05-09,2020-05-16,97,126,155
16,Belgium,2020-05-09,2020-05-16,7765,8581,9397
17,Benin,2020-05-09,2020-05-16,2,2,2
18,Bhutan,2020-05-09,2020-05-16,0,0,0
19,Bolivia,2020-05-09,2020-05-16,71,114,157
20,Bosnia and Herzegovina,2020-05-09,2020-05-16,72,102,132
21,Brazil,2020-05-09,2020-05-16,6761,10656,14551
22,Brunei,2020-05-09,2020-05-16,1,1,1
23,Bulgaria,2020-05-09,2020-05-16,72,90,108
24,Burkina Faso,2020-05-09,2020-05-16,44,48,52
25,Cabo Verde,2020-05-09,2020-05-16,2,2,2
26,Cambodia,2020-05-09,2020-05-16,0,0,0
27,Cameroon,2020-05-09,2020-05-16,64,108,152
28,Canada,2020-05-09,2020-05-16,3684,4823,5962
29,Central African Republic,2020-05-09,2020-05-16,0,0,0
30,Chad,2020-05-09,2020-05-16,10,31,52
31,Chile,2020-05-09,2020-05-16,247,304,361
32,China,2020-05-09,2020-05-16,4637,4637,4637
33,Colombia,2020-05-09,2020-05-16,324,445,566
34,Congo (Brazzaville),2020-05-09,2020-05-16,9,10,11
35,Congo (Kinshasa),2020-05-09,2020-05-16,33,39,45
36,Costa Rica,2020-05-09,2020-05-16,6,6,6
37,Cote d'Ivoire,2020-05-09,2020-05-16,15,21,27
38,Croatia,2020-05-09,2020-05-16,77,87,97
39,Diamond Princess,2020-05-09,2020-05-16,13,13,13
40,Cuba,2020-05-09,2020-05-16,66,74,82
41,Cyprus,2020-05-09,2020-05-16,15,15,15
42,Czechia,2020-05-09,2020-05-16,245,276,307
43,Denmark,2020-05-09,2020-05-16,475,526,577
44,Djibouti,2020-05-09,2020-05-16,2,3,4
45,Dominican Republic,2020-05-09,2020-05-16,326,385,444
46,Ecuador,2020-05-09,2020-05-16,1371,1717,2063
47,Egypt,2020-05-09,2020-05-16,415,514,613
48,El Salvador,2020-05-09,2020-05-16,11,17,23
49,Equatorial Guinea,2020-05-09,2020-05-16,1,4,7
50,Eritrea,2020-05-09,2020-05-16,0,0,0
51,Estonia,2020-05-09,2020-05-16,53,60,67
52,Eswatini,2020-05-09,2020-05-16,1,2,3
53,Ethiopia,2020-05-09,2020-05-16,3,5,7
54,Fiji,2020-05-09,2020-05-16,0,0,0
55,Finland,2020-05-09,2020-05-16,220,265,310
56,France,2020-05-09,2020-05-16,24763,26313,27863
57,Gabon,2020-05-09,2020-05-16,5,8,11
58,Gambia,2020-05-09,2020-05-16,1,1,1
59,Georgia,2020-05-09,2020-05-16,8,10,12
60,Germany,2020-05-09,2020-05-16,6812,7549,8286
61,Ghana,2020-05-09,2020-05-16,18,22,26
62,Greece,2020-05-09,2020-05-16,143,151,159
63,Guatemala,2020-05-09,2020-05-16,17,24,31
64,Guinea,2020-05-09,2020-05-16,7,11,15
65,Guyana,2020-05-09,2020-05-16,9,10,11
66,Haiti,2020-05-09,2020-05-16,8,12,16
67,Holy See,2020-05-09,2020-05-16,0,0,0
68,Honduras,2020-05-09,2020-05-16,76,108,140
69,Hungary,2020-05-09,2020-05-16,335,405,475
70,Iceland,2020-05-09,2020-05-16,10,10,10
71,India,2020-05-09,2020-05-16,1323,2101,2879
72,Indonesia,2020-05-09,2020-05-16,831,959,1087
73,Iran,2020-05-09,2020-05-16,6156,6589,7022
74,Iraq,2020-05-09,2020-05-16,95,107,119
75,Ireland,2020-05-09,2020-05-16,1286,1446,1606
76,Israel,2020-05-09,2020-05-16,229,247,265
77,Italy,2020-05-09,2020-05-16,28710,30395,32080
78,Jamaica,2020-05-09,2020-05-16,8,9,10
79,Japan,2020-05-09,2020-05-16,474,607,740
80,Jordan,2020-05-09,2020-05-16,9,9,9
81,Kazakhstan,2020-05-09,2020-05-16,25,31,37
82,Kenya,2020-05-09,2020-05-16,22,30,38
83,"Korea, South",2020-05-09,2020-05-16,250,256,262
84,Kuwait,2020-05-09,2020-05-16,33,49,65
85,Kyrgyzstan,2020-05-09,2020-05-16,8,12,16
86,Latvia,2020-05-09,2020-05-16,16,18,20
87,Lebanon,2020-05-09,2020-05-16,25,26,27
88,Liberia,2020-05-09,2020-05-16,18,20,22
89,Liechtenstein,2020-05-09,2020-05-16,1,1,1
90,Lithuania,2020-05-09,2020-05-16,46,49,52
91,Luxembourg,2020-05-09,2020-05-16,92,101,110
92,Madagascar,2020-05-09,2020-05-16,0,0,0
93,Malaysia,2020-05-09,2020-05-16,103,108,113
94,Maldives,2020-05-09,2020-05-16,1,3,5
95,Malta,2020-05-09,2020-05-16,4,5,6
96,Mauritania,2020-05-09,2020-05-16,1,1,1
97,Mauritius,2020-05-09,2020-05-16,10,10,10
98,Mexico,2020-05-09,2020-05-16,2061,3353,4645
99,Moldova,2020-05-09,2020-05-16,124,161,198
100,Monaco,2020-05-09,2020-05-16,4,4,4
101,Mongolia,2020-05-09,2020-05-16,0,0,0
102,Montenegro,2020-05-09,2020-05-16,8,8,8
103,Morocco,2020-05-09,2020-05-16,173,186,199
104,Namibia,2020-05-09,2020-05-16,0,0,0
105,Nepal,2020-05-09,2020-05-16,0,0,0
106,Netherlands,2020-05-09,2020-05-16,5003,5441,5879
107,New Zealand,2020-05-09,2020-05-16,20,21,22
108,Nicaragua,2020-05-09,2020-05-16,3,5,7
109,Niger,2020-05-09,2020-05-16,35,45,55
110,Nigeria,2020-05-09,2020-05-16,85,128,171
111,North Macedonia,2020-05-09,2020-05-16,82,91,100
112,Norway,2020-05-09,2020-05-16,211,219,227
113,Oman,2020-05-09,2020-05-16,12,17,22
114,Pakistan,2020-05-09,2020-05-16,440,636,832
115,Panama,2020-05-09,2020-05-16,197,237,277
116,Papua New Guinea,2020-05-09,2020-05-16,0,0,0
117,Paraguay,2020-05-09,2020-05-16,10,10,10
118,Peru,2020-05-09,2020-05-16,1200,1814,2428
119,Philippines,2020-05-09,2020-05-16,603,704,805
120,Poland,2020-05-09,2020-05-16,664,785,906
121,Portugal,2020-05-09,2020-05-16,1023,1126,1229
122,Qatar,2020-05-09,2020-05-16,12,13,14
123,Romania,2020-05-09,2020-05-16,771,939,1107
124,Russia,2020-05-09,2020-05-16,1222,1827,2432
125,Rwanda,2020-05-09,2020-05-16,0,0,0
126,Saint Lucia,2020-05-09,2020-05-16,0,0,0
127,Saint Vincent and the Grenadines,2020-05-09,2020-05-16,0,0,0
128,San Marino,2020-05-09,2020-05-16,41,41,41
129,Saudi Arabia,2020-05-09,2020-05-16,176,239,302
130,Senegal,2020-05-09,2020-05-16,9,17,25
131,Serbia,2020-05-09,2020-05-16,189,215,241
132,Seychelles,2020-05-09,2020-05-16,0,0,0
