,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-08-24,2020-08-31,1375,1389,1403
1,Albania,2020-08-24,2020-08-31,230,254,278
2,Algeria,2020-08-24,2020-08-31,1379,1446,1513
3,Andorra,2020-08-24,2020-08-31,53,53,53
4,Angola,2020-08-24,2020-08-31,88,100,112
5,Antigua and Barbuda,2020-08-24,2020-08-31,3,3,3
6,Argentina,2020-08-24,2020-08-31,5814,7366,8918
7,Armenia,2020-08-24,2020-08-31,824,854,884
8,Australia,2020-08-24,2020-08-31,438,525,612
9,Austria,2020-08-24,2020-08-31,729,733,737
10,Azerbaijan,2020-08-24,2020-08-31,508,519,530
11,Bahamas,2020-08-24,2020-08-31,19,29,39
12,Bahrain,2020-08-24,2020-08-31,173,185,197
13,Bangladesh,2020-08-24,2020-08-31,3694,3983,4272
14,Barbados,2020-08-24,2020-08-31,7,7,7
15,Belarus,2020-08-24,2020-08-31,613,646,679
16,Belgium,2020-08-24,2020-08-31,9944,9996,10048
17,Benin,2020-08-24,2020-08-31,39,39,39
18,Bhutan,2020-08-24,2020-08-31,0,0,0
19,Bolivia,2020-08-24,2020-08-31,4123,4578,5033
20,Bosnia and Herzegovina,2020-08-24,2020-08-31,486,547,608
21,Brazil,2020-08-24,2020-08-31,108536,115309,122082
22,Brunei,2020-08-24,2020-08-31,3,3,3
23,Bulgaria,2020-08-24,2020-08-31,512,563,614
24,Burkina Faso,2020-08-24,2020-08-31,55,55,55
25,Cabo Verde,2020-08-24,2020-08-31,36,37,38
26,Cambodia,2020-08-24,2020-08-31,0,0,0
27,Cameroon,2020-08-24,2020-08-31,403,408,413
28,Canada,2020-08-24,2020-08-31,9075,9129,9183
29,Central African Republic,2020-08-24,2020-08-31,61,61,61
30,Chad,2020-08-24,2020-08-31,76,76,76
31,Chile,2020-08-24,2020-08-31,10513,10916,11319
32,China,2020-08-24,2020-08-31,4703,4711,4719
33,Colombia,2020-08-24,2020-08-31,15372,17612,19852
34,Congo (Brazzaville),2020-08-24,2020-08-31,76,78,80
35,Congo (Kinshasa),2020-08-24,2020-08-31,243,251,259
