,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-06-05,2020-06-12,246,309,372
1,Albania,2020-06-05,2020-06-12,33,33,33
2,Algeria,2020-06-05,2020-06-12,638,690,742
3,Andorra,2020-06-05,2020-06-12,51,51,51
4,Angola,2020-06-05,2020-06-12,4,4,4
5,Antigua and Barbuda,2020-06-05,2020-06-12,3,3,3
6,Argentina,2020-06-05,2020-06-12,520,632,744
7,Armenia,2020-06-05,2020-06-12,120,183,246
8,Australia,2020-06-05,2020-06-12,103,102,101
9,Austria,2020-06-05,2020-06-12,668,672,676
10,Azerbaijan,2020-06-05,2020-06-12,58,82,106
11,Bahamas,2020-06-05,2020-06-12,11,11,11
12,Bahrain,2020-06-05,2020-06-12,15,22,29
13,Bangladesh,2020-06-05,2020-06-12,582,811,1040
14,Barbados,2020-06-05,2020-06-12,7,7,7
15,Belarus,2020-06-05,2020-06-12,224,259,294
16,Belgium,2020-06-05,2020-06-12,9430,9566,9702
17,Benin,2020-06-05,2020-06-12,3,3,3
18,Bhutan,2020-06-05,2020-06-12,0,0,0
19,Bolivia,2020-06-05,2020-06-12,300,427,554
20,Bosnia and Herzegovina,2020-06-05,2020-06-12,153,159,165
21,Brazil,2020-06-05,2020-06-12,27878,34021,40164
22,Brunei,2020-06-05,2020-06-12,2,2,2
23,Bulgaria,2020-06-05,2020-06-12,136,159,182
24,Burkina Faso,2020-06-05,2020-06-12,53,53,53
25,Cabo Verde,2020-06-05,2020-06-12,4,5,6
26,Cambodia,2020-06-05,2020-06-12,0,0,0
27,Cameroon,2020-06-05,2020-06-12,177,205,233
28,Canada,2020-06-05,2020-06-12,7063,7778,8493
29,Central African Republic,2020-06-05,2020-06-12,1,4,7
30,Chad,2020-06-05,2020-06-12,65,68,71
31,Chile,2020-06-05,2020-06-12,944,1448,1952
32,China,2020-06-05,2020-06-12,4638,4638,4638
33,Colombia,2020-06-05,2020-06-12,855,1204,1553
34,Congo (Brazzaville),2020-06-05,2020-06-12,19,20,21
35,Congo (Kinshasa),2020-06-05,2020-06-12,69,81,93
36,Costa Rica,2020-06-05,2020-06-12,10,10,10
37,Cote d'Ivoire,2020-06-05,2020-06-12,32,36,40
38,Croatia,2020-06-05,2020-06-12,103,103,103
39,Diamond Princess,2020-06-05,2020-06-12,13,13,13
40,Cuba,2020-06-05,2020-06-12,82,83,84
41,Cyprus,2020-06-05,2020-06-12,17,17,17
42,Czechia,2020-06-05,2020-06-12,319,327,335
43,Denmark,2020-06-05,2020-06-12,568,586,604
44,Djibouti,2020-06-05,2020-06-12,20,26,32
45,Dominican Republic,2020-06-05,2020-06-12,488,525,562
46,Ecuador,2020-06-05,2020-06-12,3334,3534,3734
47,Egypt,2020-06-05,2020-06-12,879,1166,1453
48,El Salvador,2020-06-05,2020-06-12,42,53,64
49,Equatorial Guinea,2020-06-05,2020-06-12,12,12,12
50,Eritrea,2020-06-05,2020-06-12,0,0,0
51,Estonia,2020-06-05,2020-06-12,67,69,71
52,Eswatini,2020-06-05,2020-06-12,2,3,4
53,Ethiopia,2020-06-05,2020-06-12,8,19,30
54,Fiji,2020-06-05,2020-06-12,0,0,0
55,Finland,2020-06-05,2020-06-12,314,322,330
56,France,2020-06-05,2020-06-12,28717,29114,29511
57,Gabon,2020-06-05,2020-06-12,15,21,27
58,Gambia,2020-06-05,2020-06-12,1,1,1
59,Georgia,2020-06-05,2020-06-12,12,13,14
60,Germany,2020-06-05,2020-06-12,8504,8658,8812
61,Ghana,2020-06-05,2020-06-12,34,42,50
62,Greece,2020-06-05,2020-06-12,175,180,185
63,Guatemala,2020-06-05,2020-06-12,90,216,342
64,Guinea,2020-06-05,2020-06-12,22,23,24
65,Guyana,2020-06-05,2020-06-12,11,12,13
66,Haiti,2020-06-05,2020-06-12,35,50,65
67,Holy See,2020-06-05,2020-06-12,0,0,0
68,Honduras,2020-06-05,2020-06-12,196,248,300
69,Hungary,2020-06-05,2020-06-12,517,542,567
70,Iceland,2020-06-05,2020-06-12,10,10,10
71,India,2020-06-05,2020-06-12,4980,6649,8318
72,Indonesia,2020-06-05,2020-06-12,1520,1770,2020
73,Iran,2020-06-05,2020-06-12,7677,8134,8591
74,Iraq,2020-06-05,2020-06-12,185,285,385
75,Ireland,2020-06-05,2020-06-12,1645,1670,1695
76,Israel,2020-06-05,2020-06-12,284,291,298
77,Italy,2020-06-05,2020-06-12,33229,33774,34319
78,Jamaica,2020-06-05,2020-06-12,9,10,11
79,Japan,2020-06-05,2020-06-12,887,916,945
80,Jordan,2020-06-05,2020-06-12,9,9,9
81,Kazakhstan,2020-06-05,2020-06-12,37,52,67
82,Kenya,2020-06-05,2020-06-12,62,79,96
83,"Korea, South",2020-06-05,2020-06-12,269,273,277
