,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-09-08,2020-09-15,1406,1418,1430
1,Albania,2020-09-08,2020-09-15,290,321,352
2,Algeria,2020-09-08,2020-09-15,1518,1571,1624
3,Andorra,2020-09-08,2020-09-15,53,53,53
4,Angola,2020-09-08,2020-09-15,109,124,139
5,Antigua and Barbuda,2020-09-08,2020-09-15,3,3,3
6,Argentina,2020-09-08,2020-09-15,8919,10405,11891
7,Armenia,2020-09-08,2020-09-15,881,903,925
8,Australia,2020-09-08,2020-09-15,663,781,899
9,Austria,2020-09-08,2020-09-15,734,747,760
10,Azerbaijan,2020-09-08,2020-09-15,536,552,568
11,Bahamas,2020-09-08,2020-09-15,50,59,68
12,Bahrain,2020-09-08,2020-09-15,190,202,214
13,Bangladesh,2020-09-08,2020-09-15,4316,4552,4788
14,Barbados,2020-09-08,2020-09-15,7,7,7
15,Belarus,2020-09-08,2020-09-15,686,721,756
16,Belgium,2020-09-08,2020-09-15,9897,9912,9927
17,Benin,2020-09-08,2020-09-15,40,40,40
18,Bhutan,2020-09-08,2020-09-15,0,0,0
19,Bolivia,2020-09-08,2020-09-15,5101,7097,9093
20,Bosnia and Herzegovina,2020-09-08,2020-09-15,620,669,718
21,Brazil,2020-09-08,2020-09-15,122596,127464,132332
22,Brunei,2020-09-08,2020-09-15,3,3,3
23,Bulgaria,2020-09-08,2020-09-15,642,692,742
24,Burkina Faso,2020-09-08,2020-09-15,55,56,57
25,Cabo Verde,2020-09-08,2020-09-15,40,42,44
26,Cambodia,2020-09-08,2020-09-15,0,0,0
27,Cameroon,2020-09-08,2020-09-15,414,415,416
28,Canada,2020-09-08,2020-09-15,9179,9203,9227
29,Central African Republic,2020-09-08,2020-09-15,62,62,62
30,Chad,2020-09-08,2020-09-15,77,79,81
31,Chile,2020-09-08,2020-09-15,11321,11682,12043
32,China,2020-09-08,2020-09-15,4724,4733,4742
33,Colombia,2020-09-08,2020-09-15,20050,21611,23172
34,Congo (Brazzaville),2020-09-08,2020-09-15,78,114,150
35,Congo (Kinshasa),2020-09-08,2020-09-15,259,260,261
36,Costa Rica,2020-09-08,2020-09-15,443,531,619
37,Cote d'Ivoire,2020-09-08,2020-09-15,117,119,121
38,Croatia,2020-09-08,2020-09-15,187,203,219
39,Diamond Princess,2020-09-08,2020-09-15,13,13,13
40,Cuba,2020-09-08,2020-09-15,95,104,113
41,Cyprus,2020-09-08,2020-09-15,21,22,23
