,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-09-24,2020-10-01,1436,1451,1466
1,Albania,2020-09-24,2020-10-01,347,370,393
2,Algeria,2020-09-24,2020-10-01,1654,1703,1752
3,Andorra,2020-09-24,2020-10-01,53,53,53
4,Angola,2020-09-24,2020-10-01,144,162,180
5,Antigua and Barbuda,2020-09-24,2020-10-01,3,3,3
6,Argentina,2020-09-24,2020-10-01,12460,14766,17072
7,Armenia,2020-09-24,2020-10-01,925,945,965
8,Australia,2020-09-24,2020-10-01,837,869,901
9,Austria,2020-09-24,2020-10-01,758,783,808
10,Azerbaijan,2020-09-24,2020-10-01,571,581,591
11,Bahamas,2020-09-24,2020-10-01,69,86,103
12,Bahrain,2020-09-24,2020-10-01,217,231,245
13,Bangladesh,2020-09-24,2020-10-01,4859,5072,5285
14,Barbados,2020-09-24,2020-10-01,7,7,7
15,Belarus,2020-09-24,2020-10-01,771,802,833
16,Belgium,2020-09-24,2020-10-01,9936,9965,9994
17,Benin,2020-09-24,2020-10-01,40,40,40
18,Bhutan,2020-09-24,2020-10-01,0,0,0
19,Bolivia,2020-09-24,2020-10-01,7511,7765,8019
20,Bosnia and Herzegovina,2020-09-24,2020-10-01,747,802,857
21,Brazil,2020-09-24,2020-10-01,134935,139808,144681
22,Brunei,2020-09-24,2020-10-01,3,3,3
23,Bulgaria,2020-09-24,2020-10-01,749,785,821
24,Burkina Faso,2020-09-24,2020-10-01,56,56,56
25,Cabo Verde,2020-09-24,2020-10-01,49,55,61
26,Cambodia,2020-09-24,2020-10-01,0,0,0
27,Cameroon,2020-09-24,2020-10-01,415,418,421
28,Canada,2020-09-24,2020-10-01,9249,9297,9345
29,Central African Republic,2020-09-24,2020-10-01,62,62,62
30,Chad,2020-09-24,2020-10-01,81,82,83
31,Chile,2020-09-24,2020-10-01,12142,12469,12796
32,China,2020-09-24,2020-10-01,4736,4738,4740
33,Colombia,2020-09-24,2020-10-01,23665,24746,25827
34,Congo (Brazzaville),2020-09-24,2020-10-01,88,89,90
35,Congo (Kinshasa),2020-09-24,2020-10-01,267,271,275
36,Costa Rica,2020-09-24,2020-10-01,666,795,924
37,Cote d'Ivoire,2020-09-24,2020-10-01,120,120,120
38,Croatia,2020-09-24,2020-10-01,238,261,284
39,Diamond Princess,2020-09-24,2020-10-01,13,13,13
40,Cuba,2020-09-24,2020-10-01,109,118,127
41,Cyprus,2020-09-24,2020-10-01,22,22,22
42,Czechia,2020-09-24,2020-10-01,489,567,645
43,Denmark,2020-09-24,2020-10-01,635,645,655
44,Djibouti,2020-09-24,2020-10-01,61,61,61
45,Dominican Republic,2020-09-24,2020-10-01,2022,2076,2130
46,Ecuador,2020-09-24,2020-10-01,11029,11213,11397
47,Egypt,2020-09-24,2020-10-01,5715,5835,5955
48,El Salvador,2020-09-24,2020-10-01,801,823,845
49,Equatorial Guinea,2020-09-24,2020-10-01,83,83,83
50,Eritrea,2020-09-24,2020-10-01,0,0,0
51,Estonia,2020-09-24,2020-10-01,64,64,64
52,Eswatini,2020-09-24,2020-10-01,103,108,113
53,Ethiopia,2020-09-24,2020-10-01,1060,1148,1236
54,Fiji,2020-09-24,2020-10-01,2,2,2
55,Finland,2020-09-24,2020-10-01,339,343,347
56,France,2020-09-24,2020-10-01,31103,31524,31945
57,Gabon,2020-09-24,2020-10-01,53,54,55
58,Gambia,2020-09-24,2020-10-01,107,110,113
59,Georgia,2020-09-24,2020-10-01,19,26,33
60,Germany,2020-09-24,2020-10-01,9376,9436,9496
61,Ghana,2020-09-24,2020-10-01,294,299,304
62,Greece,2020-09-24,2020-10-01,325,366,407
63,Guatemala,2020-09-24,2020-10-01,3036,3170,3304
64,Guinea,2020-09-24,2020-10-01,63,65,67
65,Guyana,2020-09-24,2020-10-01,60,71,82
66,Haiti,2020-09-24,2020-10-01,220,227,234
67,Holy See,2020-09-24,2020-10-01,0,0,0
68,Honduras,2020-09-24,2020-10-01,2122,2249,2376
