,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-12-29,2021-01-05,2096,2179,2262
1,Albania,2020-12-29,2021-01-05,1111,1170,1229
2,Algeria,2020-12-29,2021-01-05,2687,2745,2803
3,Andorra,2020-12-29,2021-01-05,82,84,86
4,Angola,2020-12-29,2021-01-05,393,403,413
5,Antigua and Barbuda,2020-12-29,2021-01-05,5,5,5
6,Argentina,2020-12-29,2021-01-05,42254,43018,43782
7,Armenia,2020-12-29,2021-01-05,2673,2797,2921
8,Australia,2020-12-29,2021-01-05,908,909,910
9,Austria,2020-12-29,2021-01-05,5540,6059,6578
10,Azerbaijan,2020-12-29,2021-01-05,2294,2575,2856
11,Bahamas,2020-12-29,2021-01-05,169,170,171
12,Bahrain,2020-12-29,2021-01-05,350,351,352
13,Bangladesh,2020-12-29,2021-01-05,7329,7509,7689
14,Barbados,2020-12-29,2021-01-05,7,7,7
15,Belarus,2020-12-29,2021-01-05,1341,1404,1467
16,Belgium,2020-12-29,2021-01-05,18821,19361,19901
17,Benin,2020-12-29,2021-01-05,44,44,44
18,Bhutan,2020-12-29,2021-01-05,0,0,0
19,Bolivia,2020-12-29,2021-01-05,9052,9135,9218
20,Bosnia and Herzegovina,2020-12-29,2021-01-05,3792,4024,4256
21,Brazil,2020-12-29,2021-01-05,188259,192681,197103
22,Brunei,2020-12-29,2021-01-05,3,3,3
23,Bulgaria,2020-12-29,2021-01-05,6879,7405,7931
24,Burkina Faso,2020-12-29,2021-01-05,77,82,87
25,Cabo Verde,2020-12-29,2021-01-05,112,112,112
26,Cambodia,2020-12-29,2021-01-05,0,0,0
27,Cameroon,2020-12-29,2021-01-05,448,448,448
28,Canada,2020-12-29,2021-01-05,14444,15387,16330
29,Central African Republic,2020-12-29,2021-01-05,63,63,63
30,Chad,2020-12-29,2021-01-05,102,104,106
31,Chile,2020-12-29,2021-01-05,16217,16488,16759
32,China,2020-12-29,2021-01-05,4766,4777,4788
33,Colombia,2020-12-29,2021-01-05,40931,42620,44309
34,Congo (Brazzaville),2020-12-29,2021-01-05,100,107,114
35,Congo (Kinshasa),2020-12-29,2021-01-05,370,584,798
36,Costa Rica,2020-12-29,2021-01-05,2051,2156,2261
37,Cote d'Ivoire,2020-12-29,2021-01-05,133,137,141
38,Croatia,2020-12-29,2021-01-05,3328,3795,4262
39,Diamond Princess,2020-12-29,2021-01-05,13,13,13
40,Cuba,2020-12-29,2021-01-05,139,143,147
41,Cyprus,2020-12-29,2021-01-05,96,117,138
42,Czechia,2020-12-29,2021-01-05,10562,11302,12042
43,Denmark,2020-12-29,2021-01-05,1070,1226,1382
44,Djibouti,2020-12-29,2021-01-05,61,61,61
45,Dominican Republic,2020-12-29,2021-01-05,2398,2405,2412
46,Ecuador,2020-12-29,2021-01-05,13949,14001,14053
47,Egypt,2020-12-29,2021-01-05,7167,7520,7873
