,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-11-27,2020-12-04,1661,1740,1819
1,Albania,2020-11-27,2020-12-04,672,771,870
2,Algeria,2020-11-27,2020-12-04,2236,2372,2508
3,Andorra,2020-11-27,2020-12-04,76,76,76
4,Angola,2020-11-27,2020-12-04,334,342,350
5,Antigua and Barbuda,2020-11-27,2020-12-04,4,4,4
6,Argentina,2020-11-27,2020-12-04,36790,38216,39642
7,Armenia,2020-11-27,2020-12-04,1900,2090,2280
8,Australia,2020-11-27,2020-12-04,907,907,907
9,Austria,2020-11-27,2020-12-04,2224,2886,3548
10,Azerbaijan,2020-11-27,2020-12-04,1079,1291,1503
11,Bahamas,2020-11-27,2020-12-04,163,163,163
12,Bahrain,2020-11-27,2020-12-04,338,341,344
13,Bangladesh,2020-11-27,2020-12-04,6322,6544,6766
14,Barbados,2020-11-27,2020-12-04,7,7,7
15,Belarus,2020-11-27,2020-12-04,1081,1136,1191
16,Belgium,2020-11-27,2020-12-04,15352,16339,17326
17,Benin,2020-11-27,2020-12-04,43,43,43
18,Bhutan,2020-11-27,2020-12-04,0,0,0
19,Bolivia,2020-11-27,2020-12-04,8900,8943,8986
20,Bosnia and Herzegovina,2020-11-27,2020-12-04,2209,2542,2875
21,Brazil,2020-11-27,2020-12-04,168613,171974,175335
22,Brunei,2020-11-27,2020-12-04,3,3,3
23,Bulgaria,2020-11-27,2020-12-04,2778,3680,4582
24,Burkina Faso,2020-11-27,2020-12-04,68,68,68
25,Cabo Verde,2020-11-27,2020-12-04,104,105,106
26,Cambodia,2020-11-27,2020-12-04,0,0,0
27,Cameroon,2020-11-27,2020-12-04,435,437,439
28,Canada,2020-11-27,2020-12-04,11385,11916,12447
29,Central African Republic,2020-11-27,2020-12-04,63,63,63
30,Chad,2020-11-27,2020-12-04,101,101,101
31,Chile,2020-11-27,2020-12-04,15003,15278,15553
32,China,2020-11-27,2020-12-04,4742,4742,4742
33,Colombia,2020-11-27,2020-12-04,34929,36214,37499
34,Congo (Brazzaville),2020-11-27,2020-12-04,93,94,95
35,Congo (Kinshasa),2020-11-27,2020-12-04,324,333,342
36,Costa Rica,2020-11-27,2020-12-04,1608,1690,1772
37,Cote d'Ivoire,2020-11-27,2020-12-04,129,131,133
38,Croatia,2020-11-27,2020-12-04,1257,1600,1943
39,Diamond Princess,2020-11-27,2020-12-04,13,13,13
40,Cuba,2020-11-27,2020-12-04,131,133,135
41,Cyprus,2020-11-27,2020-12-04,43,48,53
42,Czechia,2020-11-27,2020-12-04,7021,7967,8913
43,Denmark,2020-11-27,2020-12-04,778,816,854
44,Djibouti,2020-11-27,2020-12-04,61,61,61
45,Dominican Republic,2020-11-27,2020-12-04,2306,2324,2342
46,Ecuador,2020-11-27,2020-12-04,13095,13358,13621
47,Egypt,2020-11-27,2020-12-04,6521,6608,6695
48,El Salvador,2020-11-27,2020-12-04,1064,1102,1140
49,Equatorial Guinea,2020-11-27,2020-12-04,85,85,85
50,Eritrea,2020-11-27,2020-12-04,0,0,0
51,Estonia,2020-11-27,2020-12-04,87,104,121
52,Eswatini,2020-11-27,2020-12-04,119,120,121
53,Ethiopia,2020-11-27,2020-12-04,1620,1686,1752
54,Fiji,2020-11-27,2020-12-04,2,2,2
55,Finland,2020-11-27,2020-12-04,375,393,411
56,France,2020-11-27,2020-12-04,48341,51999,55657
57,Gabon,2020-11-27,2020-12-04,59,59,59
58,Gambia,2020-11-27,2020-12-04,122,123,124
59,Georgia,2020-11-27,2020-12-04,894,1161,1428
60,Germany,2020-11-27,2020-12-04,13918,16011,18104
61,Ghana,2020-11-27,2020-12-04,323,323,323
62,Greece,2020-11-27,2020-12-04,1419,2102,2785
63,Guatemala,2020-11-27,2020-12-04,4067,4141,4215
64,Guinea,2020-11-27,2020-12-04,75,76,77
65,Guyana,2020-11-27,2020-12-04,143,149,155
66,Haiti,2020-11-27,2020-12-04,232,232,232
67,Holy See,2020-11-27,2020-12-04,0,0,0
68,Honduras,2020-11-27,2020-12-04,2853,2899,2945
69,Hungary,2020-11-27,2020-12-04,3568,4364,5160
70,Iceland,2020-11-27,2020-12-04,26,26,26
71,India,2020-11-27,2020-12-04,132726,136200,139674
72,Indonesia,2020-11-27,2020-12-04,15678,16521,17364
73,Iran,2020-11-27,2020-12-04,43896,47095,50294
74,Iraq,2020-11-27,2020-12-04,11883,12167,12451
75,Ireland,2020-11-27,2020-12-04,2018,2043,2068
76,Israel,2020-11-27,2020-12-04,2744,2839,2934
77,Italy,2020-11-27,2020-12-04,48569,53677,58785
78,Jamaica,2020-11-27,2020-12-04,235,250,265
79,Japan,2020-11-27,2020-12-04,1930,2028,2126
80,Jordan,2020-11-27,2020-12-04,2116,2570,3024
