,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2021-01-08,2021-01-15,2191,2257,2323
1,Albania,2021-01-08,2021-01-15,1181,1230,1279
2,Algeria,2021-01-08,2021-01-15,2762,2798,2834
3,Andorra,2021-01-08,2021-01-15,84,84,84
4,Angola,2021-01-08,2021-01-15,405,415,425
5,Antigua and Barbuda,2021-01-08,2021-01-15,5,5,5
6,Argentina,2021-01-08,2021-01-15,43319,44273,45227
7,Armenia,2021-01-08,2021-01-15,2828,2908,2988
8,Australia,2021-01-08,2021-01-15,909,909,909
9,Austria,2021-01-08,2021-01-15,6261,6641,7021
10,Azerbaijan,2021-01-08,2021-01-15,2670,2869,3068
11,Bahamas,2021-01-08,2021-01-15,171,175,179
12,Bahrain,2021-01-08,2021-01-15,352,354,356
13,Bangladesh,2021-01-08,2021-01-15,7576,7734,7892
14,Barbados,2021-01-08,2021-01-15,7,7,7
15,Belarus,2021-01-08,2021-01-15,1433,1498,1563
16,Belgium,2021-01-08,2021-01-15,19581,19992,20403
17,Benin,2021-01-08,2021-01-15,44,44,44
18,Bhutan,2021-01-08,2021-01-15,0,0,0
19,Bolivia,2021-01-08,2021-01-15,9175,9328,9481
20,Bosnia and Herzegovina,2021-01-08,2021-01-15,4086,4285,4484
21,Brazil,2021-01-08,2021-01-15,195411,201460,207509
22,Brunei,2021-01-08,2021-01-15,3,3,3
23,Bulgaria,2021-01-08,2021-01-15,7604,8078,8552
24,Burkina Faso,2021-01-08,2021-01-15,85,89,93
25,Cabo Verde,2021-01-08,2021-01-15,113,114,115
26,Cambodia,2021-01-08,2021-01-15,0,0,0
27,Cameroon,2021-01-08,2021-01-15,448,448,448
28,Canada,2021-01-08,2021-01-15,15644,16735,17826
29,Central African Republic,2021-01-08,2021-01-15,63,63,63
30,Chad,2021-01-08,2021-01-15,104,106,108
31,Chile,2021-01-08,2021-01-15,16660,16974,17288
32,China,2021-01-08,2021-01-15,4782,4789,4796
33,Colombia,2021-01-08,2021-01-15,43495,45431,47367
34,Congo (Brazzaville),2021-01-08,2021-01-15,108,108,108
35,Congo (Kinshasa),2021-01-08,2021-01-15,591,611,631
36,Costa Rica,2021-01-08,2021-01-15,2185,2305,2425
37,Cote d'Ivoire,2021-01-08,2021-01-15,138,139,140
38,Croatia,2021-01-08,2021-01-15,3961,4304,4647
39,Diamond Princess,2021-01-08,2021-01-15,13,13,13
40,Cuba,2021-01-08,2021-01-15,146,148,150
41,Cyprus,2021-01-08,2021-01-15,127,141,155
42,Czechia,2021-01-08,2021-01-15,11711,12800,13889
43,Denmark,2021-01-08,2021-01-15,1322,1518,1714
44,Djibouti,2021-01-08,2021-01-15,61,61,61
45,Dominican Republic,2021-01-08,2021-01-15,2416,2424,2432
46,Ecuador,2021-01-08,2021-01-15,14051,14165,14279
47,Egypt,2021-01-08,2021-01-15,7687,8085,8483
48,El Salvador,2021-01-08,2021-01-15,1327,1398,1469
