,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2021-02-19,2021-02-26,2424,2430,2436
1,Albania,2021-02-19,2021-02-26,1531,1636,1741
2,Algeria,2021-02-19,2021-02-26,2932,2954,2976
3,Andorra,2021-02-19,2021-02-26,106,107,108
4,Angola,2021-02-19,2021-02-26,490,498,506
5,Antigua and Barbuda,2021-02-19,2021-02-26,9,10,11
6,Argentina,2021-02-19,2021-02-26,50029,51000,51971
7,Armenia,2021-02-19,2021-02-26,3138,3158,3178
8,Australia,2021-02-19,2021-02-26,909,909,909
9,Austria,2021-02-19,2021-02-26,8170,8348,8526
10,Azerbaijan,2021-02-19,2021-02-26,3173,3193,3213
11,Bahamas,2021-02-19,2021-02-26,178,179,180
12,Bahrain,2021-02-19,2021-02-26,395,418,441
13,Bangladesh,2021-02-19,2021-02-26,8253,8337,8421
14,Barbados,2021-02-19,2021-02-26,21,30,39
15,Belarus,2021-02-19,2021-02-26,1830,1894,1958
16,Belgium,2021-02-19,2021-02-26,21599,21859,22119
17,Benin,2021-02-19,2021-02-26,56,65,74
18,Bhutan,2021-02-19,2021-02-26,1,1,1
19,Bolivia,2021-02-19,2021-02-26,11107,11390,11673
20,Bosnia and Herzegovina,2021-02-19,2021-02-26,4881,4979,5077
21,Brazil,2021-02-19,2021-02-26,237489,244737,251985
22,Brunei,2021-02-19,2021-02-26,3,3,3
23,Bulgaria,2021-02-19,2021-02-26,9594,9821,10048
24,Burkina Faso,2021-02-19,2021-02-26,137,139,141
25,Cabo Verde,2021-02-19,2021-02-26,139,142,145
26,Cambodia,2021-02-19,2021-02-26,0,0,0
27,Cameroon,2021-02-19,2021-02-26,479,523,567
28,Canada,2021-02-19,2021-02-26,21168,21581,21994
29,Central African Republic,2021-02-19,2021-02-26,63,63,63
30,Chad,2021-02-19,2021-02-26,128,132,136
31,Chile,2021-02-19,2021-02-26,19345,19897,20449
32,China,2021-02-19,2021-02-26,4828,4833,4838
33,Colombia,2021-02-19,2021-02-26,57196,58511,59826
34,Congo (Brazzaville),2021-02-19,2021-02-26,123,123,123
35,Congo (Kinshasa),2021-02-19,2021-02-26,691,695,699
36,Costa Rica,2021-02-19,2021-02-26,2714,2763,2812
37,Cote d'Ivoire,2021-02-19,2021-02-26,173,185,197
38,Croatia,2021-02-19,2021-02-26,5282,5407,5532
39,Diamond Princess,2021-02-19,2021-02-26,13,13,13
40,Cuba,2021-02-19,2021-02-26,257,287,317
41,Cyprus,2021-02-19,2021-02-26,219,229,239
42,Czechia,2021-02-19,2021-02-26,17902,18913,19924
43,Denmark,2021-02-19,2021-02-26,2281,2328,2375
44,Djibouti,2021-02-19,2021-02-26,63,63,63
45,Dominican Republic,2021-02-19,2021-02-26,2917,3024,3131
46,Ecuador,2021-02-19,2021-02-26,15220,15474,15728
47,Egypt,2021-02-19,2021-02-26,9899,10250,10601
48,El Salvador,2021-02-19,2021-02-26,1727,1785,1843
49,Equatorial Guinea,2021-02-19,2021-02-26,87,88,89
50,Eritrea,2021-02-19,2021-02-26,7,7,7
51,Estonia,2021-02-19,2021-02-26,486,518,550
52,Eswatini,2021-02-19,2021-02-26,630,644,658
53,Ethiopia,2021-02-19,2021-02-26,2177,2259,2341
54,Fiji,2021-02-19,2021-02-26,2,2,2
55,Finland,2021-02-19,2021-02-26,710,725,740
56,France,2021-02-19,2021-02-26,81596,83543,85490
57,Gabon,2021-02-19,2021-02-26,73,75,77
58,Gambia,2021-02-19,2021-02-26,135,143,151
59,Georgia,2021-02-19,2021-02-26,3336,3406,3476
60,Germany,2021-02-19,2021-02-26,64771,67741,70711
61,Ghana,2021-02-19,2021-02-26,505,568,631
62,Greece,2021-02-19,2021-02-26,6077,6249,6421
63,Guatemala,2021-02-19,2021-02-26,6057,6220,6383
64,Guinea,2021-02-19,2021-02-26,84,86,88
65,Guyana,2021-02-19,2021-02-26,186,189,192
66,Haiti,2021-02-19,2021-02-26,246,247,248
67,Holy See,2021-02-19,2021-02-26,0,0,0
68,Honduras,2021-02-19,2021-02-26,3848,3975,4102
69,Hungary,2021-02-19,2021-02-26,13543,14145,14747
70,Iceland,2021-02-19,2021-02-26,29,29,29
71,India,2021-02-19,2021-02-26,155550,156212,156874
72,Indonesia,2021-02-19,2021-02-26,32656,34152,35648
73,Iran,2021-02-19,2021-02-26,58809,59341,59873
74,Iraq,2021-02-19,2021-02-26,13157,13232,13307
75,Ireland,2021-02-19,2021-02-26,3865,4109,4353
76,Israel,2021-02-19,2021-02-26,5304,5526,5748
77,Italy,2021-02-19,2021-02-26,93045,95235,97425
78,Jamaica,2021-02-19,2021-02-26,368,391,414
79,Japan,2021-02-19,2021-02-26,6863,7360,7857
80,Jordan,2021-02-19,2021-02-26,4433,4528,4623
81,Kazakhstan,2021-02-19,2021-02-26,3135,3148,3161
82,Kenya,2021-02-19,2021-02-26,1794,1813,1832
83,"Korea, South",2021-02-19,2021-02-26,1514,1553,1592
