,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-08-31,2020-09-07,1389,1402,1415
1,Albania,2020-08-31,2020-09-07,254,284,314
2,Algeria,2020-08-31,2020-09-07,1446,1510,1574
3,Andorra,2020-08-31,2020-09-07,53,53,53
4,Angola,2020-08-31,2020-09-07,100,108,116
5,Antigua and Barbuda,2020-08-31,2020-09-07,3,3,3
6,Argentina,2020-08-31,2020-09-07,7366,8660,9954
7,Armenia,2020-08-31,2020-09-07,854,879,904
8,Australia,2020-08-31,2020-09-07,525,657,789
9,Austria,2020-08-31,2020-09-07,733,733,733
10,Azerbaijan,2020-08-31,2020-09-07,519,534,549
11,Bahamas,2020-08-31,2020-09-07,29,50,71
12,Bahrain,2020-08-31,2020-09-07,185,190,195
13,Bangladesh,2020-08-31,2020-09-07,3983,4281,4579
14,Barbados,2020-08-31,2020-09-07,7,7,7
15,Belarus,2020-08-31,2020-09-07,646,681,716
16,Belgium,2020-08-31,2020-09-07,9996,9895,9794
17,Benin,2020-08-31,2020-09-07,39,40,41
18,Bhutan,2020-08-31,2020-09-07,0,0,0
19,Bolivia,2020-08-31,2020-09-07,4578,5027,5476
20,Bosnia and Herzegovina,2020-08-31,2020-09-07,547,609,671
21,Brazil,2020-08-31,2020-09-07,115309,121381,127453
22,Brunei,2020-08-31,2020-09-07,3,3,3
23,Bulgaria,2020-08-31,2020-09-07,563,629,695
24,Burkina Faso,2020-08-31,2020-09-07,55,55,55
25,Cabo Verde,2020-08-31,2020-09-07,37,40,43
26,Cambodia,2020-08-31,2020-09-07,0,0,0
27,Cameroon,2020-08-31,2020-09-07,408,411,414
28,Canada,2020-08-31,2020-09-07,9129,9173,9217
29,Central African Republic,2020-08-31,2020-09-07,61,62,63
30,Chad,2020-08-31,2020-09-07,76,77,78
31,Chile,2020-08-31,2020-09-07,10916,11289,11662
32,China,2020-08-31,2020-09-07,4711,4723,4735
33,Colombia,2020-08-31,2020-09-07,17612,19662,21712
34,Congo (Brazzaville),2020-08-31,2020-09-07,78,78,78
35,Congo (Kinshasa),2020-08-31,2020-09-07,251,258,265
36,Costa Rica,2020-08-31,2020-09-07,362,436,510
37,Cote d'Ivoire,2020-08-31,2020-09-07,114,117,120
38,Croatia,2020-08-31,2020-09-07,173,186,199
39,Diamond Princess,2020-08-31,2020-09-07,13,13,13
40,Cuba,2020-08-31,2020-09-07,91,94,97
41,Cyprus,2020-08-31,2020-09-07,20,20,20
42,Czechia,2020-08-31,2020-09-07,415,424,433
43,Denmark,2020-08-31,2020-09-07,623,624,625
44,Djibouti,2020-08-31,2020-09-07,60,60,60
45,Dominican Republic,2020-08-31,2020-09-07,1573,1710,1847
46,Ecuador,2020-08-31,2020-09-07,6322,6556,6790
47,Egypt,2020-08-31,2020-09-07,5280,5421,5562
48,El Salvador,2020-08-31,2020-09-07,669,717,765
49,Equatorial Guinea,2020-08-31,2020-09-07,83,83,83
50,Eritrea,2020-08-31,2020-09-07,0,0,0
51,Estonia,2020-08-31,2020-09-07,64,64,64
52,Eswatini,2020-08-31,2020-09-07,85,91,97
53,Ethiopia,2020-08-31,2020-09-07,692,809,926
54,Fiji,2020-08-31,2020-09-07,1,2,3
55,Finland,2020-08-31,2020-09-07,335,336,337
56,France,2020-08-31,2020-09-07,30533,30640,30747
57,Gabon,2020-08-31,2020-09-07,53,53,53
58,Gambia,2020-08-31,2020-09-07,87,96,105
59,Georgia,2020-08-31,2020-09-07,18,19,20
60,Germany,2020-08-31,2020-09-07,9276,9303,9330
61,Ghana,2020-08-31,2020-09-07,263,276,289
62,Greece,2020-08-31,2020-09-07,242,266,290
63,Guatemala,2020-08-31,2020-09-07,2611,2760,2909
64,Guinea,2020-08-31,2020-09-07,55,59,63
65,Guyana,2020-08-31,2020-09-07,31,39,47
66,Haiti,2020-08-31,2020-09-07,196,201,206
67,Holy See,2020-08-31,2020-09-07,0,0,0
68,Honduras,2020-08-31,2020-09-07,1683,1873,2063
69,Hungary,2020-08-31,2020-09-07,613,615,617
70,Iceland,2020-08-31,2020-09-07,10,10,10
71,India,2020-08-31,2020-09-07,58390,65288,72186
72,Indonesia,2020-08-31,2020-09-07,6759,7417,8075
73,Iran,2020-08-31,2020-09-07,20776,21571,22366
74,Iraq,2020-08-31,2020-09-07,6519,7042,7565
75,Ireland,2020-08-31,2020-09-07,1777,1777,1777
76,Israel,2020-08-31,2020-09-07,847,939,1031
77,Italy,2020-08-31,2020-09-07,35441,35483,35525
78,Jamaica,2020-08-31,2020-09-07,16,21,26
79,Japan,2020-08-31,2020-09-07,1201,1298,1395
80,Jordan,2020-08-31,2020-09-07,14,15,16
81,Kazakhstan,2020-08-31,2020-09-07,1415,1523,1631
82,Kenya,2020-08-31,2020-09-07,554,577,600
83,"Korea, South",2020-08-31,2020-09-07,310,324,338
84,Kuwait,2020-08-31,2020-09-07,518,531,544
85,Kyrgyzstan,2020-08-31,2020-09-07,1057,1058,1059
86,Latvia,2020-08-31,2020-09-07,33,34,35
87,Lebanon,2020-08-31,2020-09-07,126,167,208
