,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-09-12,2020-09-19,1409,1420,1431
1,Albania,2020-09-12,2020-09-19,312,330,348
2,Algeria,2020-09-12,2020-09-19,1549,1605,1661
3,Andorra,2020-09-12,2020-09-19,53,53,53
4,Angola,2020-09-12,2020-09-19,117,132,147
5,Antigua and Barbuda,2020-09-12,2020-09-19,3,3,3
6,Argentina,2020-09-12,2020-09-19,9739,11263,12787
7,Armenia,2020-09-12,2020-09-19,895,911,927
8,Australia,2020-09-12,2020-09-19,753,810,867
9,Austria,2020-09-12,2020-09-19,735,754,773
10,Azerbaijan,2020-09-12,2020-09-19,545,559,573
11,Bahamas,2020-09-12,2020-09-19,55,67,79
12,Bahrain,2020-09-12,2020-09-19,196,211,226
13,Bangladesh,2020-09-12,2020-09-19,4447,4702,4957
14,Barbados,2020-09-12,2020-09-19,7,7,7
15,Belarus,2020-09-12,2020-09-19,705,744,783
16,Belgium,2020-09-12,2020-09-19,9906,9923,9940
17,Benin,2020-09-12,2020-09-19,40,40,40
18,Bhutan,2020-09-12,2020-09-19,0,0,0
19,Bolivia,2020-09-12,2020-09-19,5398,7297,9196
20,Bosnia and Herzegovina,2020-09-12,2020-09-19,651,690,729
21,Brazil,2020-09-12,2020-09-19,126203,131210,136217
22,Brunei,2020-09-12,2020-09-19,3,3,3
23,Bulgaria,2020-09-12,2020-09-19,671,717,763
24,Burkina Faso,2020-09-12,2020-09-19,55,56,57
25,Cabo Verde,2020-09-12,2020-09-19,42,44,46
26,Cambodia,2020-09-12,2020-09-19,0,0,0
27,Cameroon,2020-09-12,2020-09-19,415,415,415
28,Canada,2020-09-12,2020-09-19,9192,9220,9248
29,Central African Republic,2020-09-12,2020-09-19,62,62,62
30,Chad,2020-09-12,2020-09-19,77,80,83
31,Chile,2020-09-12,2020-09-19,11551,11895,12239
32,China,2020-09-12,2020-09-19,4728,4734,4740
33,Colombia,2020-09-12,2020-09-19,21156,22734,24312
34,Congo (Brazzaville),2020-09-12,2020-09-19,102,88,74
35,Congo (Kinshasa),2020-09-12,2020-09-19,259,262,265
36,Costa Rica,2020-09-12,2020-09-19,478,590,702
37,Cote d'Ivoire,2020-09-12,2020-09-19,119,119,119
38,Croatia,2020-09-12,2020-09-19,197,218,239
39,Diamond Princess,2020-09-12,2020-09-19,13,13,13
40,Cuba,2020-09-12,2020-09-19,100,108,116
41,Cyprus,2020-09-12,2020-09-19,21,22,23
42,Czechia,2020-09-12,2020-09-19,431,453,475
43,Denmark,2020-09-12,2020-09-19,627,630,633
44,Djibouti,2020-09-12,2020-09-19,60,61,62
45,Dominican Republic,2020-09-12,2020-09-19,1840,1953,2066
46,Ecuador,2020-09-12,2020-09-19,6724,10864,15004
47,Egypt,2020-09-12,2020-09-19,5511,5627,5743
48,El Salvador,2020-09-12,2020-09-19,752,782,812
49,Equatorial Guinea,2020-09-12,2020-09-19,83,83,83
50,Eritrea,2020-09-12,2020-09-19,0,0,0
51,Estonia,2020-09-12,2020-09-19,64,64,64
52,Eswatini,2020-09-12,2020-09-19,94,98,102
53,Ethiopia,2020-09-12,2020-09-19,897,996,1095
54,Fiji,2020-09-12,2020-09-19,2,2,2
55,Finland,2020-09-12,2020-09-19,336,337,338
56,France,2020-09-12,2020-09-19,30730,30902,31074
57,Gabon,2020-09-12,2020-09-19,53,53,53
58,Gambia,2020-09-12,2020-09-19,99,102,105
59,Georgia,2020-09-12,2020-09-19,19,19,19
60,Germany,2020-09-12,2020-09-19,9329,9352,9375
61,Ghana,2020-09-12,2020-09-19,283,286,289
62,Greece,2020-09-12,2020-09-19,280,302,324
63,Guatemala,2020-09-12,2020-09-19,2845,2949,3053
64,Guinea,2020-09-12,2020-09-19,61,63,65
65,Guyana,2020-09-12,2020-09-19,46,54,62
66,Haiti,2020-09-12,2020-09-19,212,219,226
67,Holy See,2020-09-12,2020-09-19,0,0,0
68,Honduras,2020-09-12,2020-09-19,2006,2065,2124
69,Hungary,2020-09-12,2020-09-19,624,633,642
70,Iceland,2020-09-12,2020-09-19,10,10,10
71,India,2020-09-12,2020-09-19,70626,78586,86546
72,Indonesia,2020-09-12,2020-09-19,7940,8650,9360
73,Iran,2020-09-12,2020-09-19,22154,23029,23904
74,Iraq,2020-09-12,2020-09-19,7422,7941,8460
75,Ireland,2020-09-12,2020-09-19,1777,1783,1789
76,Israel,2020-09-12,2020-09-19,1007,1103,1199
77,Italy,2020-09-12,2020-09-19,35534,35603,35672
78,Jamaica,2020-09-12,2020-09-19,32,40,48
79,Japan,2020-09-12,2020-09-19,1361,1441,1521
80,Jordan,2020-09-12,2020-09-19,16,22,28
81,Kazakhstan,2020-09-12,2020-09-19,1588,1634,1680
82,Kenya,2020-09-12,2020-09-19,594,619,644
83,"Korea, South",2020-09-12,2020-09-19,334,358,382
84,Kuwait,2020-09-12,2020-09-19,540,558,576
85,Kyrgyzstan,2020-09-12,2020-09-19,1060,1063,1066
86,Latvia,2020-09-12,2020-09-19,35,35,35
87,Lebanon,2020-09-12,2020-09-19,187,239,291
88,Liberia,2020-09-12,2020-09-19,82,82,82
89,Liechtenstein,2020-09-12,2020-09-19,1,1,1
90,Lithuania,2020-09-12,2020-09-19,86,86,86
91,Luxembourg,2020-09-12,2020-09-19,124,124,124
92,Madagascar,2020-09-12,2020-09-19,199,210,221
93,Malaysia,2020-09-12,2020-09-19,128,128,128
94,Maldives,2020-09-12,2020-09-19,29,31,33
95,Malta,2020-09-12,2020-09-19,14,15,16
96,Mauritania,2020-09-12,2020-09-19,160,161,162
97,Mauritius,2020-09-12,2020-09-19,10,10,10
98,Mexico,2020-09-12,2020-09-19,67326,70604,73882
99,Moldova,2020-09-12,2020-09-19,1063,1117,1171
100,Monaco,2020-09-12,2020-09-19,1,1,1
101,Mongolia,2020-09-12,2020-09-19,0,0,0
102,Montenegro,2020-09-12,2020-09-19,107,118,129
103,Morocco,2020-09-12,2020-09-19,1329,1553,1777
104,Namibia,2020-09-12,2020-09-19,87,98,109
105,Nepal,2020-09-12,2020-09-19,280,336,392
106,Netherlands,2020-09-12,2020-09-19,6275,6291,6307
107,New Zealand,2020-09-12,2020-09-19,24,24,24
108,Nicaragua,2020-09-12,2020-09-19,141,144,147
109,Niger,2020-09-12,2020-09-19,69,69,69
110,Nigeria,2020-09-12,2020-09-19,1054,1078,1102
111,North Macedonia,2020-09-12,2020-09-19,614,646,678
112,Norway,2020-09-12,2020-09-19,264,265,266
113,Oman,2020-09-12,2020-09-19,705,762,819
114,Pakistan,2020-09-12,2020-09-19,6340,6379,6418
115,Panama,2020-09-12,2020-09-19,2075,2155,2235
116,Papua New Guinea,2020-09-12,2020-09-19,5,5,5
117,Paraguay,2020-09-12,2020-09-19,412,514,616
118,Peru,2020-09-12,2020-09-19,29554,30470,31386
119,Philippines,2020-09-12,2020-09-19,3790,4292,4794
120,Poland,2020-09-12,2020-09-19,2113,2182,2251
121,Portugal,2020-09-12,2020-09-19,1838,1860,1882
122,Qatar,2020-09-12,2020-09-19,202,205,208
123,Romania,2020-09-12,2020-09-19,3850,4127,4404
124,Russia,2020-09-12,2020-09-19,17707,18426,19145
125,Rwanda,2020-09-12,2020-09-19,18,22,26
126,Saint Lucia,2020-09-12,2020-09-19,0,0,0
127,Saint Vincent and the Grenadines,2020-09-12,2020-09-19,0,0,0
128,San Marino,2020-09-12,2020-09-19,42,42,42
129,Saudi Arabia,2020-09-12,2020-09-19,4049,4240,4431
130,Senegal,2020-09-12,2020-09-19,290,295,300
131,Serbia,2020-09-12,2020-09-19,723,731,739
132,Seychelles,2020-09-12,2020-09-19,0,0,0
133,Singapore,2020-09-12,2020-09-19,27,27,27
134,Slovakia,2020-09-12,2020-09-19,37,38,39
