,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2021-02-25,2021-03-04,2430,2438,2446
1,Albania,2021-02-25,2021-03-04,1617,1736,1855
2,Algeria,2021-02-25,2021-03-04,2950,2973,2996
3,Andorra,2021-02-25,2021-03-04,107,110,113
4,Angola,2021-02-25,2021-03-04,498,502,506
5,Antigua and Barbuda,2021-02-25,2021-03-04,10,14,18
6,Argentina,2021-02-25,2021-03-04,50857,51795,52733
7,Armenia,2021-02-25,2021-03-04,3156,3179,3202
8,Australia,2021-02-25,2021-03-04,909,909,909
9,Austria,2021-02-25,2021-03-04,8312,8493,8674
10,Azerbaijan,2021-02-25,2021-03-04,3190,3209,3228
11,Bahamas,2021-02-25,2021-03-04,179,179,179
12,Bahrain,2021-02-25,2021-03-04,414,439,464
13,Bangladesh,2021-02-25,2021-03-04,8329,8384,8439
14,Barbados,2021-02-25,2021-03-04,29,32,35
15,Belarus,2021-02-25,2021-03-04,1885,1948,2011
16,Belgium,2021-02-25,2021-03-04,21821,22006,22191
17,Benin,2021-02-25,2021-03-04,65,70,75
18,Bhutan,2021-02-25,2021-03-04,1,1,1
19,Bolivia,2021-02-25,2021-03-04,11353,11577,11801
20,Bosnia and Herzegovina,2021-02-25,2021-03-04,4962,5062,5162
21,Brazil,2021-02-25,2021-03-04,243457,251498,259539
22,Brunei,2021-02-25,2021-03-04,3,3,3
23,Bulgaria,2021-02-25,2021-03-04,9786,10079,10372
24,Burkina Faso,2021-02-25,2021-03-04,139,142,145
25,Cabo Verde,2021-02-25,2021-03-04,142,145,148
26,Cambodia,2021-02-25,2021-03-04,0,0,0
27,Cameroon,2021-02-25,2021-03-04,523,551,579
28,Canada,2021-02-25,2021-03-04,21509,21868,22227
29,Central African Republic,2021-02-25,2021-03-04,63,63,63
30,Chad,2021-02-25,2021-03-04,132,137,142
31,Chile,2021-02-25,2021-03-04,19798,20310,20822
32,China,2021-02-25,2021-03-04,4833,4834,4835
33,Colombia,2021-02-25,2021-03-04,58334,59396,60458
34,Congo (Brazzaville),2021-02-25,2021-03-04,123,128,133
35,Congo (Kinshasa),2021-02-25,2021-03-04,695,700,705
36,Costa Rica,2021-02-25,2021-03-04,2756,2796,2836
37,Cote d'Ivoire,2021-02-25,2021-03-04,183,188,193
38,Croatia,2021-02-25,2021-03-04,5399,5489,5579
39,Diamond Princess,2021-02-25,2021-03-04,13,13,13
40,Cuba,2021-02-25,2021-03-04,282,312,342
41,Cyprus,2021-02-25,2021-03-04,228,231,234
42,Czechia,2021-02-25,2021-03-04,18739,19835,20931
43,Denmark,2021-02-25,2021-03-04,2320,2352,2384
44,Djibouti,2021-02-25,2021-03-04,63,63,63
45,Dominican Republic,2021-02-25,2021-03-04,3007,3075,3143
46,Ecuador,2021-02-25,2021-03-04,15444,15669,15894
47,Egypt,2021-02-25,2021-03-04,10201,10541,10881
48,El Salvador,2021-02-25,2021-03-04,1776,1832,1888
49,Equatorial Guinea,2021-02-25,2021-03-04,88,91,94
50,Eritrea,2021-02-25,2021-03-04,7,7,7
51,Estonia,2021-02-25,2021-03-04,514,567,620
52,Eswatini,2021-02-25,2021-03-04,640,650,660
53,Ethiopia,2021-02-25,2021-03-04,2249,2321,2393
54,Fiji,2021-02-25,2021-03-04,2,2,2
55,Finland,2021-02-25,2021-03-04,725,740,755
56,France,2021-02-25,2021-03-04,83542,85734,87926
57,Gabon,2021-02-25,2021-03-04,75,80,85
58,Gambia,2021-02-25,2021-03-04,139,147,155
59,Georgia,2021-02-25,2021-03-04,3399,3475,3551
60,Germany,2021-02-25,2021-03-04,67245,69343,71441
61,Ghana,2021-02-25,2021-03-04,568,588,608
62,Greece,2021-02-25,2021-03-04,6221,6410,6599
63,Guatemala,2021-02-25,2021-03-04,6186,6334,6482
64,Guinea,2021-02-25,2021-03-04,85,88,91
65,Guyana,2021-02-25,2021-03-04,189,195,201
66,Haiti,2021-02-25,2021-03-04,247,247,247
67,Holy See,2021-02-25,2021-03-04,0,0,0
68,Honduras,2021-02-25,2021-03-04,3965,4099,4233
69,Hungary,2021-02-25,2021-03-04,14035,14672,15309
70,Iceland,2021-02-25,2021-03-04,29,29,29
71,India,2021-02-25,2021-03-04,156111,156825,157539
72,Indonesia,2021-02-25,2021-03-04,33969,35518,37067
73,Iran,2021-02-25,2021-03-04,59264,59830,60396
74,Iraq,2021-02-25,2021-03-04,13220,13351,13482
75,Ireland,2021-02-25,2021-03-04,4082,4271,4460
76,Israel,2021-02-25,2021-03-04,5509,5687,5865
77,Italy,2021-02-25,2021-03-04,94887,96974,99061
78,Jamaica,2021-02-25,2021-03-04,384,410,436
79,Japan,2021-02-25,2021-03-04,7294,7738,8182
80,Jordan,2021-02-25,2021-03-04,4512,4627,4742
81,Kazakhstan,2021-02-25,2021-03-04,3145,3160,3175
82,Kenya,2021-02-25,2021-03-04,1807,1847,1887
83,"Korea, South",2021-02-25,2021-03-04,1550,1585,1620
84,Kuwait,2021-02-25,2021-03-04,1027,1067,1107
85,Kyrgyzstan,2021-02-25,2021-03-04,1447,1463,1479
86,Latvia,2021-02-25,2021-03-04,1521,1593,1665
87,Lebanon,2021-02-25,2021-03-04,4206,4560,4914
88,Liberia,2021-02-25,2021-03-04,85,85,85
89,Liechtenstein,2021-02-25,2021-03-04,54,54,54
90,Lithuania,2021-02-25,2021-03-04,3129,3209,3289
91,Luxembourg,2021-02-25,2021-03-04,619,634,649
92,Madagascar,2021-02-25,2021-03-04,292,297,302
93,Malaysia,2021-02-25,2021-03-04,1030,1100,1170
94,Maldives,2021-02-25,2021-03-04,58,60,62
95,Malta,2021-02-25,2021-03-04,301,311,321
96,Mauritania,2021-02-25,2021-03-04,433,439,445
97,Mauritius,2021-02-25,2021-03-04,10,10,10
98,Mexico,2021-02-25,2021-03-04,178108,183692,189276
99,Moldova,2021-02-25,2021-03-04,3717,3871,4025
100,Monaco,2021-02-25,2021-03-04,22,23,24
101,Mongolia,2021-02-25,2021-03-04,2,2,2
102,Montenegro,2021-02-25,2021-03-04,926,987,1048
103,Morocco,2021-02-25,2021-03-04,8524,8598,8672
104,Namibia,2021-02-25,2021-03-04,394,416,438
105,Nepal,2021-02-25,2021-03-04,2058,2685,3312
106,Netherlands,2021-02-25,2021-03-04,15211,15561,15911
107,New Zealand,2021-02-25,2021-03-04,26,26,26
108,Nicaragua,2021-02-25,2021-03-04,172,173,174
109,Niger,2021-02-25,2021-03-04,170,172,174
110,Nigeria,2021-02-25,2021-03-04,1803,1891,1979
111,North Macedonia,2021-02-25,2021-03-04,3018,3111,3204
112,Norway,2021-02-25,2021-03-04,607,620,633
113,Oman,2021-02-25,2021-03-04,1549,1562,1575
114,Pakistan,2021-02-25,2021-03-04,12527,12804,13081
115,Panama,2021-02-25,2021-03-04,5694,5810,5926
116,Papua New Guinea,2021-02-25,2021-03-04,10,12,14
117,Paraguay,2021-02-25,2021-03-04,3008,3135,3262
118,Peru,2021-02-25,2021-03-04,44308,45683,47058
119,Philippines,2021-02-25,2021-03-04,11673,12201,12729
120,Poland,2021-02-25,2021-03-04,41582,43094,44606
121,Portugal,2021-02-25,2021-03-04,15754,16185,16616
122,Qatar,2021-02-25,2021-03-04,256,257,258
123,Romania,2021-02-25,2021-03-04,19659,20167,20675
124,Russia,2021-02-25,2021-03-04,80587,83481,86375
125,Rwanda,2021-02-25,2021-03-04,243,258,273
126,Saint Lucia,2021-02-25,2021-03-04,25,34,43
127,Saint Vincent and the Grenadines,2021-02-25,2021-03-04,6,6,6
128,San Marino,2021-02-25,2021-03-04,72,73,74
129,Saudi Arabia,2021-02-25,2021-03-04,6450,6480,6510
130,Senegal,2021-02-25,2021-03-04,781,852,923
131,Serbia,2021-02-25,2021-03-04,4292,4398,4504
132,Seychelles,2021-02-25,2021-03-04,10,11,12
133,Singapore,2021-02-25,2021-03-04,29,29,29
134,Slovakia,2021-02-25,2021-03-04,6271,6859,7447
135,Slovenia,2021-02-25,2021-03-04,3755,3809,3863
136,Somalia,2021-02-25,2021-03-04,179,223,267
137,South Africa,2021-02-25,2021-03-04,48708,49667,50626
138,Spain,2021-02-25,2021-03-04,66704,68813,70922
139,Sri Lanka,2021-02-25,2021-03-04,430,459,488
140,Sudan,2021-02-25,2021-03-04,1864,1878,1892
141,Suriname,2021-02-25,2021-03-04,168,170,172
142,Sweden,2021-02-25,2021-03-04,12598,12798,12998
143,Switzerland,2021-02-25,2021-03-04,9876,9954,10032
144,Tanzania,2021-02-25,2021-03-04,21,21,21
145,Thailand,2021-02-25,2021-03-04,83,83,83
