,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-08-01,2020-08-08,1248,1283,1318
1,Albania,2020-08-01,2020-08-08,134,161,188
2,Algeria,2020-08-01,2020-08-08,1146,1223,1300
3,Andorra,2020-08-01,2020-08-08,52,52,52
4,Angola,2020-08-01,2020-08-08,39,54,69
5,Antigua and Barbuda,2020-08-01,2020-08-08,3,3,3
6,Argentina,2020-08-01,2020-08-08,2893,3596,4299
7,Armenia,2020-08-01,2020-08-08,700,749,798
8,Australia,2020-08-01,2020-08-08,155,201,247
9,Austria,2020-08-01,2020-08-08,712,718,724
10,Azerbaijan,2020-08-01,2020-08-08,408,454,500
11,Bahamas,2020-08-01,2020-08-08,11,14,17
12,Bahrain,2020-08-01,2020-08-08,137,147,157
13,Bangladesh,2020-08-01,2020-08-08,2874,3132,3390
14,Barbados,2020-08-01,2020-08-08,7,7,7
15,Belarus,2020-08-01,2020-08-08,530,563,596
16,Belgium,2020-08-01,2020-08-08,9821,9845,9869
17,Benin,2020-08-01,2020-08-08,34,36,38
18,Bhutan,2020-08-01,2020-08-08,0,0,0
19,Bolivia,2020-08-01,2020-08-08,2535,3064,3593
20,Bosnia and Herzegovina,2020-08-01,2020-08-08,280,339,398
21,Brazil,2020-08-01,2020-08-08,86449,93563,100677
22,Brunei,2020-08-01,2020-08-08,3,3,3
23,Bulgaria,2020-08-01,2020-08-08,338,385,432
24,Burkina Faso,2020-08-01,2020-08-08,53,53,53
25,Cabo Verde,2020-08-01,2020-08-08,22,24,26
26,Cambodia,2020-08-01,2020-08-08,0,0,0
27,Cameroon,2020-08-01,2020-08-08,385,391,397
28,Canada,2020-08-01,2020-08-08,8929,8986,9043
29,Central African Republic,2020-08-01,2020-08-08,59,59,59
30,Chad,2020-08-01,2020-08-08,75,75,75
31,Chile,2020-08-01,2020-08-08,9020,9533,10046
32,China,2020-08-01,2020-08-08,4652,4667,4682
33,Colombia,2020-08-01,2020-08-08,8269,10330,12391
34,Congo (Brazzaville),2020-08-01,2020-08-08,51,54,57
35,Congo (Kinshasa),2020-08-01,2020-08-08,204,215,226
36,Costa Rica,2020-08-01,2020-08-08,98,154,210
37,Cote d'Ivoire,2020-08-01,2020-08-08,94,102,110
38,Croatia,2020-08-01,2020-08-08,133,145,157
39,Diamond Princess,2020-08-01,2020-08-08,13,13,13
40,Cuba,2020-08-01,2020-08-08,87,87,87
41,Cyprus,2020-08-01,2020-08-08,19,19,19
42,Czechia,2020-08-01,2020-08-08,369,383,397
43,Denmark,2020-08-01,2020-08-08,613,615,617
44,Djibouti,2020-08-01,2020-08-08,58,58,58
45,Dominican Republic,2020-08-01,2020-08-08,1055,1170,1285
46,Ecuador,2020-08-01,2020-08-08,5507,5736,5965
47,Egypt,2020-08-01,2020-08-08,4558,4834,5110
48,El Salvador,2020-08-01,2020-08-08,390,459,528
49,Equatorial Guinea,2020-08-01,2020-08-08,51,83,115
50,Eritrea,2020-08-01,2020-08-08,0,0,0
51,Estonia,2020-08-01,2020-08-08,69,69,69
52,Eswatini,2020-08-01,2020-08-08,28,43,58
53,Ethiopia,2020-08-01,2020-08-08,209,284,359
54,Fiji,2020-08-01,2020-08-08,0,1,2
55,Finland,2020-08-01,2020-08-08,329,329,329
56,France,2020-08-01,2020-08-08,30195,30268,30341
57,Gabon,2020-08-01,2020-08-08,49,50,51
58,Gambia,2020-08-01,2020-08-08,6,9,12
59,Georgia,2020-08-01,2020-08-08,16,17,18
60,Germany,2020-08-01,2020-08-08,9124,9154,9184
61,Ghana,2020-08-01,2020-08-08,161,182,203
62,Greece,2020-08-01,2020-08-08,201,206,211
63,Guatemala,2020-08-01,2020-08-08,1699,1959,2219
64,Guinea,2020-08-01,2020-08-08,42,46,50
65,Guyana,2020-08-01,2020-08-08,20,20,20
66,Haiti,2020-08-01,2020-08-08,157,165,173
67,Holy See,2020-08-01,2020-08-08,0,0,0
68,Honduras,2020-08-01,2020-08-08,1098,1368,1638
69,Hungary,2020-08-01,2020-08-08,596,597,598
70,Iceland,2020-08-01,2020-08-08,10,10,10
71,India,2020-08-01,2020-08-08,32060,37364,42668
72,Indonesia,2020-08-01,2020-08-08,4714,5193,5672
73,Iran,2020-08-01,2020-08-08,15484,16982,18480
74,Iraq,2020-08-01,2020-08-08,4284,4805,5326
75,Ireland,2020-08-01,2020-08-08,1764,1763,1762
76,Israel,2020-08-01,2020-08-08,457,526,595
77,Italy,2020-08-01,2020-08-08,35102,35146,35190
78,Jamaica,2020-08-01,2020-08-08,10,10,10
79,Japan,2020-08-01,2020-08-08,996,1012,1028
80,Jordan,2020-08-01,2020-08-08,11,11,11
81,Kazakhstan,2020-08-01,2020-08-08,585,793,1001
82,Kenya,2020-08-01,2020-08-08,278,364,450
83,"Korea, South",2020-08-01,2020-08-08,298,301,304
84,Kuwait,2020-08-01,2020-08-08,429,453,477
85,Kyrgyzstan,2020-08-01,2020-08-08,1249,1397,1545
86,Latvia,2020-08-01,2020-08-08,31,32,33
87,Lebanon,2020-08-01,2020-08-08,47,61,75
88,Liberia,2020-08-01,2020-08-08,71,75,79
89,Liechtenstein,2020-08-01,2020-08-08,1,1,1
90,Lithuania,2020-08-01,2020-08-08,80,80,80
91,Luxembourg,2020-08-01,2020-08-08,112,116,120
92,Madagascar,2020-08-01,2020-08-08,78,107,136
93,Malaysia,2020-08-01,2020-08-08,123,125,127
94,Maldives,2020-08-01,2020-08-08,15,17,19
95,Malta,2020-08-01,2020-08-08,9,9,9
96,Mauritania,2020-08-01,2020-08-08,156,157,158
97,Mauritius,2020-08-01,2020-08-08,10,10,10
98,Mexico,2020-08-01,2020-08-08,43374,47472,51570
99,Moldova,2020-08-01,2020-08-08,732,788,844
100,Monaco,2020-08-01,2020-08-08,4,4,4
101,Mongolia,2020-08-01,2020-08-08,0,0,0
102,Montenegro,2020-08-01,2020-08-08,43,50,57
103,Morocco,2020-08-01,2020-08-08,305,367,429
104,Namibia,2020-08-01,2020-08-08,7,11,15
105,Nepal,2020-08-01,2020-08-08,45,56,67
106,Netherlands,2020-08-01,2020-08-08,6159,6167,6175
107,New Zealand,2020-08-01,2020-08-08,22,22,22
108,Nicaragua,2020-08-01,2020-08-08,108,116,124
109,Niger,2020-08-01,2020-08-08,69,69,69
110,Nigeria,2020-08-01,2020-08-08,856,883,910
111,North Macedonia,2020-08-01,2020-08-08,460,493,526
112,Norway,2020-08-01,2020-08-08,255,255,255
113,Oman,2020-08-01,2020-08-08,371,421,471
114,Pakistan,2020-08-01,2020-08-08,5822,5951,6080
