,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-10-07,2020-10-14,1458,1469,1480
1,Albania,2020-10-07,2020-10-14,387,407,427
2,Algeria,2020-10-07,2020-10-14,1736,1771,1806
3,Andorra,2020-10-07,2020-10-14,53,53,53
4,Angola,2020-10-07,2020-10-14,183,211,239
5,Antigua and Barbuda,2020-10-07,2020-10-14,3,3,3
6,Argentina,2020-10-07,2020-10-14,16937,22226,27515
7,Armenia,2020-10-07,2020-10-14,959,995,1031
8,Australia,2020-10-07,2020-10-14,888,897,906
9,Austria,2020-10-07,2020-10-14,799,830,861
10,Azerbaijan,2020-10-07,2020-10-14,591,602,613
11,Bahamas,2020-10-07,2020-10-14,96,102,108
12,Bahrain,2020-10-07,2020-10-14,251,262,273
13,Bangladesh,2020-10-07,2020-10-14,5251,5440,5629
14,Barbados,2020-10-07,2020-10-14,7,7,7
15,Belarus,2020-10-07,2020-10-14,833,874,915
16,Belgium,2020-10-07,2020-10-14,10016,10108,10200
17,Benin,2020-10-07,2020-10-14,41,41,41
18,Bhutan,2020-10-07,2020-10-14,0,0,0
19,Bolivia,2020-10-07,2020-10-14,7965,8192,8419
20,Bosnia and Herzegovina,2020-10-07,2020-10-14,856,908,960
21,Brazil,2020-10-07,2020-10-14,143952,148228,152504
22,Brunei,2020-10-07,2020-10-14,3,3,3
23,Bulgaria,2020-10-07,2020-10-14,825,873,921
24,Burkina Faso,2020-10-07,2020-10-14,58,59,60
25,Cabo Verde,2020-10-07,2020-10-14,60,71,82
26,Cambodia,2020-10-07,2020-10-14,0,0,0
27,Cameroon,2020-10-07,2020-10-14,418,420,422
28,Canada,2020-10-07,2020-10-14,9346,9593,9840
29,Central African Republic,2020-10-07,2020-10-14,62,62,62
30,Chad,2020-10-07,2020-10-14,85,89,93
31,Chile,2020-10-07,2020-10-14,12741,13090,13439
32,China,2020-10-07,2020-10-14,4739,4739,4739
33,Colombia,2020-10-07,2020-10-14,25998,27180,28362
34,Congo (Brazzaville),2020-10-07,2020-10-14,89,89,89
35,Congo (Kinshasa),2020-10-07,2020-10-14,272,276,280
36,Costa Rica,2020-10-07,2020-10-14,904,1024,1144
37,Cote d'Ivoire,2020-10-07,2020-10-14,120,120,120
38,Croatia,2020-10-07,2020-10-14,280,309,338
39,Diamond Princess,2020-10-07,2020-10-14,13,13,13
40,Cuba,2020-10-07,2020-10-14,122,123,124
41,Cyprus,2020-10-07,2020-10-14,22,24,26
42,Czechia,2020-10-07,2020-10-14,655,829,1003
43,Denmark,2020-10-07,2020-10-14,650,663,676
44,Djibouti,2020-10-07,2020-10-14,61,61,61
45,Dominican Republic,2020-10-07,2020-10-14,2105,2159,2213
46,Ecuador,2020-10-07,2020-10-14,11355,11743,12131
47,Egypt,2020-10-07,2020-10-14,5930,6010,6090
48,El Salvador,2020-10-07,2020-10-14,843,873,903
49,Equatorial Guinea,2020-10-07,2020-10-14,83,83,83
50,Eritrea,2020-10-07,2020-10-14,0,0,0
51,Estonia,2020-10-07,2020-10-14,64,67,70
52,Eswatini,2020-10-07,2020-10-14,109,113,117
53,Ethiopia,2020-10-07,2020-10-14,1198,1255,1312
54,Fiji,2020-10-07,2020-10-14,2,2,2
55,Finland,2020-10-07,2020-10-14,344,346,348
56,France,2020-10-07,2020-10-14,31986,32463,32940
57,Gabon,2020-10-07,2020-10-14,54,54,54
58,Gambia,2020-10-07,2020-10-14,112,117,122
59,Georgia,2020-10-07,2020-10-14,39,63,87
60,Germany,2020-10-07,2020-10-14,9495,9582,9669
61,Ghana,2020-10-07,2020-10-14,301,303,305
62,Greece,2020-10-07,2020-10-14,391,424,457
63,Guatemala,2020-10-07,2020-10-14,3246,3335,3424
64,Guinea,2020-10-07,2020-10-14,66,68,70
65,Guyana,2020-10-07,2020-10-14,80,95,110
66,Haiti,2020-10-07,2020-10-14,229,229,229
67,Holy See,2020-10-07,2020-10-14,0,0,0
68,Honduras,2020-10-07,2020-10-14,2353,2466,2579
69,Hungary,2020-10-07,2020-10-14,765,877,989
70,Iceland,2020-10-07,2020-10-14,10,10,10
71,India,2020-10-07,2020-10-14,98678,105526,112374
72,Indonesia,2020-10-07,2020-10-14,10740,11472,12204
73,Iran,2020-10-07,2020-10-14,26169,27658,29147
74,Iraq,2020-10-07,2020-10-14,9181,9604,10027
75,Ireland,2020-10-07,2020-10-14,1804,1816,1828
76,Israel,2020-10-07,2020-10-14,1569,1824,2079
77,Italy,2020-10-07,2020-10-14,35894,36061,36228
78,Jamaica,2020-10-07,2020-10-14,107,126,145
79,Japan,2020-10-07,2020-10-14,1575,1614,1653
80,Jordan,2020-10-07,2020-10-14,61,131,201
81,Kazakhstan,2020-10-07,2020-10-14,1725,1746,1767
82,Kenya,2020-10-07,2020-10-14,711,748,785
