,Country,start_date,pre_date,b7_truth,start_truth,pre_deaths
0,Afghanistan,2020-11-09,2020-11-16,1541,1574,1607
1,Albania,2020-11-09,2020-11-16,527,571,615
2,Algeria,2020-11-09,2020-11-16,1980,2062,2144
3,Andorra,2020-11-09,2020-11-16,75,75,75
4,Angola,2020-11-09,2020-11-16,289,308,327
5,Antigua and Barbuda,2020-11-09,2020-11-16,3,3,3
6,Argentina,2020-11-09,2020-11-16,31623,33907,36191
7,Armenia,2020-11-09,2020-11-16,1391,1580,1769
8,Australia,2020-11-09,2020-11-16,907,907,907
9,Austria,2020-11-09,2020-11-16,1159,1454,1749
10,Azerbaijan,2020-11-09,2020-11-16,753,852,951
11,Bahamas,2020-11-09,2020-11-16,146,154,162
12,Bahrain,2020-11-09,2020-11-16,322,329,336
13,Bangladesh,2020-11-09,2020-11-16,5966,6092,6218
14,Barbados,2020-11-09,2020-11-16,7,7,7
15,Belarus,2020-11-09,2020-11-16,989,1011,1033
16,Belgium,2020-11-09,2020-11-16,11858,13216,14574
17,Benin,2020-11-09,2020-11-16,41,43,45
18,Bhutan,2020-11-09,2020-11-16,0,0,0
19,Bolivia,2020-11-09,2020-11-16,8741,8802,8863
20,Bosnia and Herzegovina,2020-11-09,2020-11-16,1280,1583,1886
21,Brazil,2020-11-09,2020-11-16,160253,162628,165003
22,Brunei,2020-11-09,2020-11-16,3,3,3
23,Bulgaria,2020-11-09,2020-11-16,1349,1771,2193
24,Burkina Faso,2020-11-09,2020-11-16,67,67,67
25,Cabo Verde,2020-11-09,2020-11-16,95,100,105
26,Cambodia,2020-11-09,2020-11-16,0,0,0
27,Cameroon,2020-11-09,2020-11-16,429,433,437
28,Canada,2020-11-09,2020-11-16,10262,10620,10978
29,Central African Republic,2020-11-09,2020-11-16,62,62,62
30,Chad,2020-11-09,2020-11-16,98,99,100
31,Chile,2020-11-09,2020-11-16,14302,14588,14874
32,China,2020-11-09,2020-11-16,4739,4741,4743
33,Colombia,2020-11-09,2020-11-16,31653,32974,34295
34,Congo (Brazzaville),2020-11-09,2020-11-16,92,92,92
35,Congo (Kinshasa),2020-11-09,2020-11-16,308,316,324
36,Costa Rica,2020-11-09,2020-11-16,1404,1491,1578
37,Cote d'Ivoire,2020-11-09,2020-11-16,126,126,126
38,Croatia,2020-11-09,2020-11-16,594,832,1070
39,Diamond Princess,2020-11-09,2020-11-16,13,13,13
40,Cuba,2020-11-09,2020-11-16,129,130,131
41,Cyprus,2020-11-09,2020-11-16,27,28,29
42,Czechia,2020-11-09,2020-11-16,3654,5028,6402
43,Denmark,2020-11-09,2020-11-16,724,747,770
44,Djibouti,2020-11-09,2020-11-16,61,61,61
45,Dominican Republic,2020-11-09,2020-11-16,2250,2267,2284
46,Ecuador,2020-11-09,2020-11-16,12692,12839,12986
47,Egypt,2020-11-09,2020-11-16,6291,6380,6469
48,El Salvador,2020-11-09,2020-11-16,983,1014,1045
49,Equatorial Guinea,2020-11-09,2020-11-16,83,85,87
50,Eritrea,2020-11-09,2020-11-16,0,0,0
51,Estonia,2020-11-09,2020-11-16,73,76,79
52,Eswatini,2020-11-09,2020-11-16,117,117,117
53,Ethiopia,2020-11-09,2020-11-16,1489,1530,1571
54,Fiji,2020-11-09,2020-11-16,2,2,2
55,Finland,2020-11-09,2020-11-16,359,363,367
56,France,2020-11-09,2020-11-16,37485,41049,44613
57,Gabon,2020-11-09,2020-11-16,55,57,59
58,Gambia,2020-11-09,2020-11-16,119,122,125
59,Georgia,2020-11-09,2020-11-16,342,499,656
60,Germany,2020-11-09,2020-11-16,10669,11408,12147
61,Ghana,2020-11-09,2020-11-16,320,320,320
62,Greece,2020-11-09,2020-11-16,642,825,1008
63,Guatemala,2020-11-09,2020-11-16,3738,3823,3908
64,Guinea,2020-11-09,2020-11-16,73,74,75
65,Guyana,2020-11-09,2020-11-16,128,135,142
66,Haiti,2020-11-09,2020-11-16,232,232,232
67,Holy See,2020-11-09,2020-11-16,0,0,0
68,Honduras,2020-11-09,2020-11-16,2688,2765,2842
69,Hungary,2020-11-09,2020-11-16,1889,2493,3097
70,Iceland,2020-11-09,2020-11-16,12,23,34
71,India,2020-11-09,2020-11-16,123097,127059,131021
72,Indonesia,2020-11-09,2020-11-16,14044,14689,15334
73,Iran,2020-11-09,2020-11-16,35738,38749,41760
74,Iraq,2020-11-09,2020-11-16,11017,11380,11743
75,Ireland,2020-11-09,2020-11-16,1917,1948,1979
76,Israel,2020-11-09,2020-11-16,2580,2678,2776
77,Italy,2020-11-09,2020-11-16,39059,41750,44441
78,Jamaica,2020-11-09,2020-11-16,210,221,232
79,Japan,2020-11-09,2020-11-16,1787,1834,1881
80,Jordan,2020-11-09,2020-11-16,913,1295,1677
81,Kazakhstan,2020-11-09,2020-11-16,1857,1857,1857
82,Kenya,2020-11-09,2020-11-16,1027,1130,1233
83,"Korea, South",2020-11-09,2020-11-16,472,485,498
84,Kuwait,2020-11-09,2020-11-16,786,816,846
85,Kyrgyzstan,2020-11-09,2020-11-16,1155,1182,1209
86,Latvia,2020-11-09,2020-11-16,77,101,125
87,Lebanon,2020-11-09,2020-11-16,652,732,812
88,Liberia,2020-11-09,2020-11-16,82,82,82
89,Liechtenstein,2020-11-09,2020-11-16,3,4,5
90,Lithuania,2020-11-09,2020-11-16,170,210,250
91,Luxembourg,2020-11-09,2020-11-16,160,193,226
92,Madagascar,2020-11-09,2020-11-16,244,249,254
93,Malaysia,2020-11-09,2020-11-16,251,294,337
94,Maldives,2020-11-09,2020-11-16,38,40,42
95,Malta,2020-11-09,2020-11-16,66,78,90
96,Mauritania,2020-11-09,2020-11-16,163,165,167
97,Mauritius,2020-11-09,2020-11-16,10,10,10
98,Mexico,2020-11-09,2020-11-16,92100,95027,97954
99,Moldova,2020-11-09,2020-11-16,1818,1912,2006
100,Monaco,2020-11-09,2020-11-16,2,2,2
