,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-05-11,2020-05-18,2894,4687,6480
1,Albania,2020-05-11,2020-05-18,803,872,941
2,Algeria,2020-05-11,2020-05-18,4648,5891,7134
3,Andorra,2020-05-11,2020-05-18,750,755,760
4,Angola,2020-05-11,2020-05-18,35,45,55
5,Antigua and Barbuda,2020-05-11,2020-05-18,25,25,25
6,Argentina,2020-05-11,2020-05-18,4887,6278,7669
7,Armenia,2020-05-11,2020-05-18,2507,3392,4277
8,Australia,2020-05-11,2020-05-18,6847,6970,7093
9,Austria,2020-05-11,2020-05-18,15621,15882,16143
10,Azerbaijan,2020-05-11,2020-05-18,1984,2589,3194
11,Bahamas,2020-05-11,2020-05-18,83,93,103
12,Bahrain,2020-05-11,2020-05-18,3533,5236,6939
13,Bangladesh,2020-05-11,2020-05-18,10143,15691,21239
14,Barbados,2020-05-11,2020-05-18,82,84,86
15,Belarus,2020-05-11,2020-05-18,17489,23906,30323
16,Belgium,2020-05-11,2020-05-18,50267,53449,56631
17,Benin,2020-05-11,2020-05-18,96,319,542
18,Bhutan,2020-05-11,2020-05-18,7,9,11
19,Bolivia,2020-05-11,2020-05-18,1681,2831,3981
20,Bosnia and Herzegovina,2020-05-11,2020-05-18,1926,2141,2356
21,Brazil,2020-05-11,2020-05-18,108620,169594,230568
22,Brunei,2020-05-11,2020-05-18,138,141,144
23,Bulgaria,2020-05-11,2020-05-18,1652,1990,2328
24,Burkina Faso,2020-05-11,2020-05-18,672,760,848
25,Cabo Verde,2020-05-11,2020-05-18,175,260,345
26,Cambodia,2020-05-11,2020-05-18,122,122,122
27,Cameroon,2020-05-11,2020-05-18,2104,2689,3274
28,Canada,2020-05-11,2020-05-18,61957,71264,80571
29,Central African Republic,2020-05-11,2020-05-18,85,143,201
30,Chad,2020-05-11,2020-05-18,117,322,527
31,Chile,2020-05-11,2020-05-18,20643,30063,39483
32,China,2020-05-11,2020-05-18,83966,84011,84056
33,Colombia,2020-05-11,2020-05-18,7973,11613,15253
34,Congo (Brazzaville),2020-05-11,2020-05-18,236,333,430
35,Congo (Kinshasa),2020-05-11,2020-05-18,682,1024,1366
36,Costa Rica,2020-05-11,2020-05-18,742,801,860
37,Cote d'Ivoire,2020-05-11,2020-05-18,1432,1730,2028
38,Croatia,2020-05-11,2020-05-18,2101,2196,2291
39,Diamond Princess,2020-05-11,2020-05-18,712,712,712
40,Cuba,2020-05-11,2020-05-18,1668,1783,1898
41,Cyprus,2020-05-11,2020-05-18,874,901,928
42,Czechia,2020-05-11,2020-05-18,7819,8176,8533
43,Denmark,2020-05-11,2020-05-18,9868,10711,11554
44,Djibouti,2020-05-11,2020-05-18,1116,1227,1338
45,Dominican Republic,2020-05-11,2020-05-18,8235,10634,13033
46,Ecuador,2020-05-11,2020-05-18,31881,29509,27137
47,Egypt,2020-05-11,2020-05-18,6813,9746,12679
48,El Salvador,2020-05-11,2020-05-18,555,958,1361
49,Equatorial Guinea,2020-05-11,2020-05-18,315,439,563
50,Eritrea,2020-05-11,2020-05-18,39,39,39
51,Estonia,2020-05-11,2020-05-18,1703,1741,1779
52,Eswatini,2020-05-11,2020-05-18,116,175,234
53,Ethiopia,2020-05-11,2020-05-18,140,250,360
54,Fiji,2020-05-11,2020-05-18,18,18,18
55,Finland,2020-05-11,2020-05-18,5327,5984,6641
56,France,2020-05-11,2020-05-18,169583,177547,185511
57,Gabon,2020-05-11,2020-05-18,367,802,1237
58,Gambia,2020-05-11,2020-05-18,17,22,27
59,Georgia,2020-05-11,2020-05-18,593,638,683
60,Germany,2020-05-11,2020-05-18,166152,172576,179000
61,Ghana,2020-05-11,2020-05-18,2719,4700,6681
62,Greece,2020-05-11,2020-05-18,2632,2726,2820
63,Guatemala,2020-05-11,2020-05-18,730,1114,1498
64,Guinea,2020-05-11,2020-05-18,1710,2146,2582
65,Guyana,2020-05-11,2020-05-18,92,109,126
66,Haiti,2020-05-11,2020-05-18,100,209,318
67,Holy See,2020-05-11,2020-05-18,11,12,13
68,Honduras,2020-05-11,2020-05-18,1178,2100,3022
69,Hungary,2020-05-11,2020-05-18,3035,3284,3533
70,Iceland,2020-05-11,2020-05-18,1799,1801,1803
71,India,2020-05-11,2020-05-18,46437,70768,95099
72,Indonesia,2020-05-11,2020-05-18,11587,14265,16943
73,Iran,2020-05-11,2020-05-18,98647,109286,119925
74,Iraq,2020-05-11,2020-05-18,2346,2818,3290
75,Ireland,2020-05-11,2020-05-18,21772,23135,24498
76,Israel,2020-05-11,2020-05-18,16246,16506,16766
77,Italy,2020-05-11,2020-05-18,211938,219814,227690
78,Jamaica,2020-05-11,2020-05-18,471,505,539
79,Japan,2020-05-11,2020-05-18,15078,15847,16616
80,Jordan,2020-05-11,2020-05-18,465,562,659
81,Kazakhstan,2020-05-11,2020-05-18,4049,5207,6365
82,Kenya,2020-05-11,2020-05-18,490,700,910
83,"Korea, South",2020-05-11,2020-05-18,10804,10936,11068
84,Kuwait,2020-05-11,2020-05-18,5278,9286,13294
85,Kyrgyzstan,2020-05-11,2020-05-18,830,1016,1202
86,Latvia,2020-05-11,2020-05-18,896,946,996
87,Lebanon,2020-05-11,2020-05-18,740,859,978
88,Liberia,2020-05-11,2020-05-18,166,211,256
89,Liechtenstein,2020-05-11,2020-05-18,82,82,82
90,Lithuania,2020-05-11,2020-05-18,1419,1485,1551
91,Luxembourg,2020-05-11,2020-05-18,3828,3888,3948
92,Madagascar,2020-05-11,2020-05-18,149,186,223
93,Malaysia,2020-05-11,2020-05-18,6353,6726,7099
94,Maldives,2020-05-11,2020-05-18,541,897,1253
95,Malta,2020-05-11,2020-05-18,480,503,526
96,Mauritania,2020-05-11,2020-05-18,8,8,8
97,Mauritius,2020-05-11,2020-05-18,332,332,332
98,Mexico,2020-05-11,2020-05-18,24905,36327,47749
99,Moldova,2020-05-11,2020-05-18,4248,4995,5742
100,Monaco,2020-05-11,2020-05-18,95,96,97
101,Mongolia,2020-05-11,2020-05-18,40,42,44
102,Montenegro,2020-05-11,2020-05-18,323,324,325
103,Morocco,2020-05-11,2020-05-18,5053,6281,7509
104,Namibia,2020-05-11,2020-05-18,16,16,16
105,Nepal,2020-05-11,2020-05-18,75,134,193
106,Netherlands,2020-05-11,2020-05-18,40968,42987,45006
107,New Zealand,2020-05-11,2020-05-18,1486,1497,1508
108,Nicaragua,2020-05-11,2020-05-18,15,16,17
109,Niger,2020-05-11,2020-05-18,755,832,909
110,Nigeria,2020-05-11,2020-05-18,2802,4641,6480
111,North Macedonia,2020-05-11,2020-05-18,1518,1664,1810
112,Norway,2020-05-11,2020-05-18,7904,8132,8360
113,Oman,2020-05-11,2020-05-18,2637,3573,4509
114,Pakistan,2020-05-11,2020-05-18,20941,32081,43221
115,Panama,2020-05-11,2020-05-18,7197,8616,10035
116,Papua New Guinea,2020-05-11,2020-05-18,8,8,8
117,Paraguay,2020-05-11,2020-05-18,415,724,1033
118,Peru,2020-05-11,2020-05-18,47372,68822,90272
119,Philippines,2020-05-11,2020-05-18,9485,11086,12687
120,Poland,2020-05-11,2020-05-18,14006,16326,18646
121,Portugal,2020-05-11,2020-05-18,25524,27679,29834
122,Qatar,2020-05-11,2020-05-18,16191,23623,31055
123,Romania,2020-05-11,2020-05-18,13512,15588,17664
124,Russia,2020-05-11,2020-05-18,145268,221344,297420
125,Rwanda,2020-05-11,2020-05-18,261,285,309
126,Saint Lucia,2020-05-11,2020-05-18,18,18,18
127,Saint Vincent and the Grenadines,2020-05-11,2020-05-18,17,17,17
128,San Marino,2020-05-11,2020-05-18,582,628,674
129,Saudi Arabia,2020-05-11,2020-05-18,28656,41014,53372
130,Senegal,2020-05-11,2020-05-18,1271,1886,2501
131,Serbia,2020-05-11,2020-05-18,9557,10176,10795
132,Seychelles,2020-05-11,2020-05-18,11,11,11
133,Singapore,2020-05-11,2020-05-18,18778,23822,28866
134,Slovakia,2020-05-11,2020-05-18,1413,1457,1501
135,Slovenia,2020-05-11,2020-05-18,1439,1460,1481
136,Somalia,2020-05-11,2020-05-18,756,1089,1422
137,South Africa,2020-05-11,2020-05-18,7220,10652,14084
138,Spain,2020-05-11,2020-05-18,218011,227436,236861
139,Sri Lanka,2020-05-11,2020-05-18,751,869,987
140,Sudan,2020-05-11,2020-05-18,678,1526,2374
141,Suriname,2020-05-11,2020-05-18,10,10,10
142,Sweden,2020-05-11,2020-05-18,22721,26670,30619
143,Switzerland,2020-05-11,2020-05-18,29981,30344,30707
144,Tanzania,2020-05-11,2020-05-18,480,509,538
145,Thailand,2020-05-11,2020-05-18,2987,3015,3043
146,Togo,2020-05-11,2020-05-18,126,181,236
147,Trinidad and Tobago,2020-05-11,2020-05-18,116,116,116
148,Tunisia,2020-05-11,2020-05-18,1018,1032,1046
149,Turkey,2020-05-11,2020-05-18,127659,139771,151883
150,Uganda,2020-05-11,2020-05-18,97,121,145
151,Ukraine,2020-05-11,2020-05-18,12331,15648,18965
152,United Arab Emirates,2020-05-11,2020-05-18,14730,18878,23026
153,United Kingdom,2020-05-11,2020-05-18,191832,224332,256832
154,Uruguay,2020-05-11,2020-05-18,657,711,765
155,US,2020-05-11,2020-05-18,1180375,1347881,1515387
156,Uzbekistan,2020-05-11,2020-05-18,2189,2486,2783
157,Venezuela,2020-05-11,2020-05-18,357,422,487
158,Vietnam,2020-05-11,2020-05-18,271,288,305
159,Zambia,2020-05-11,2020-05-18,137,267,397
160,Zimbabwe,2020-05-11,2020-05-18,34,36,38
161,Dominica,2020-05-11,2020-05-18,16,16,16
162,Grenada,2020-05-11,2020-05-18,21,21,21
163,Mozambique,2020-05-11,2020-05-18,80,103,126
164,Syria,2020-05-11,2020-05-18,44,47,50
165,Timor-Leste,2020-05-11,2020-05-18,24,24,24
166,Belize,2020-05-11,2020-05-18,18,18,18
167,Laos,2020-05-11,2020-05-18,19,19,19
168,Libya,2020-05-11,2020-05-18,63,64,65
169,West Bank and Gaza,2020-05-11,2020-05-18,362,375,388
170,Guinea-Bissau,2020-05-11,2020-05-18,413,761,1109
171,Mali,2020-05-11,2020-05-18,580,712,844
172,Saint Kitts and Nevis,2020-05-11,2020-05-18,15,15,15
173,Kosovo,2020-05-11,2020-05-18,855,884,913
174,Burma,2020-05-11,2020-05-18,161,180,199
175,MS Zaandam,2020-05-11,2020-05-18,9,9,9
176,Botswana,2020-05-11,2020-05-18,23,24,25
177,Burundi,2020-05-11,2020-05-18,15,15,15
178,Sierra Leone,2020-05-11,2020-05-18,178,338,498
179,Malawi,2020-05-11,2020-05-18,41,57,73
180,South Sudan,2020-05-11,2020-05-18,46,156,266
181,Western Sahara,2020-05-11,2020-05-18,6,6,6
182,Sao Tome and Principe,2020-05-11,2020-05-18,23,208,393
183,Yemen,2020-05-11,2020-05-18,12,56,100
