,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-06-30,2020-07-07,29481,31517,33553
1,Albania,2020-06-30,2020-07-07,2047,2535,3023
2,Algeria,2020-06-30,2020-07-07,12076,13907,15738
3,Andorra,2020-06-30,2020-07-07,855,855,855
4,Angola,2020-06-30,2020-07-07,189,284,379
5,Antigua and Barbuda,2020-06-30,2020-07-07,26,69,112
6,Argentina,2020-06-30,2020-07-07,47203,64530,81857
7,Armenia,2020-06-30,2020-07-07,21006,25542,30078
8,Australia,2020-06-30,2020-07-07,7521,7920,8319
9,Austria,2020-06-30,2020-07-07,17408,17766,18124
10,Azerbaijan,2020-06-30,2020-07-07,13715,17524,21333
11,Bahamas,2020-06-30,2020-07-07,104,104,104
12,Bahrain,2020-06-30,2020-07-07,23062,26758,30454
13,Bangladesh,2020-06-30,2020-07-07,119198,145483,171768
14,Barbados,2020-06-30,2020-07-07,97,97,97
15,Belarus,2020-06-30,2020-07-07,59487,62118,64749
16,Belgium,2020-06-30,2020-07-07,60810,61427,62044
17,Benin,2020-06-30,2020-07-07,850,1199,1548
18,Bhutan,2020-06-30,2020-07-07,70,77,84
19,Bolivia,2020-06-30,2020-07-07,26389,33219,40049
20,Bosnia and Herzegovina,2020-06-30,2020-07-07,3588,4453,5318
21,Brazil,2020-06-30,2020-07-07,1145906,1402041,1658176
22,Brunei,2020-06-30,2020-07-07,141,141,141
23,Bulgaria,2020-06-30,2020-07-07,4114,4989,5864
24,Burkina Faso,2020-06-30,2020-07-07,907,962,1017
25,Cabo Verde,2020-06-30,2020-07-07,982,1227,1472
26,Cambodia,2020-06-30,2020-07-07,130,141,152
27,Cameroon,2020-06-30,2020-07-07,12270,12592,12914
28,Canada,2020-06-30,2020-07-07,103767,106097,108427
29,Central African Republic,2020-06-30,2020-07-07,3051,3745,4439
30,Chad,2020-06-30,2020-07-07,860,866,872
31,Chile,2020-06-30,2020-07-07,250767,279393,308019
32,China,2020-06-30,2020-07-07,84653,84785,84917
33,Colombia,2020-06-30,2020-07-07,73760,95269,116778
34,Congo (Brazzaville),2020-06-30,2020-07-07,1087,1087,1087
35,Congo (Kinshasa),2020-06-30,2020-07-07,6027,7039,8051
