,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-11-08,2020-11-15,41501,42092,42683
1,Albania,2020-11-08,2020-11-15,21202,24206,27210
2,Algeria,2020-11-08,2020-11-15,58272,62051,65830
3,Andorra,2020-11-08,2020-11-15,4825,5383,5941
4,Angola,2020-11-08,2020-11-15,11035,12433,13831
5,Antigua and Barbuda,2020-11-08,2020-11-15,128,131,134
6,Argentina,2020-11-08,2020-11-15,1173533,1242182,1310831
7,Armenia,2020-11-08,2020-11-15,92254,106424,120594
8,Australia,2020-11-08,2020-11-15,27601,27665,27729
9,Austria,2020-11-08,2020-11-15,109881,153153,196425
10,Azerbaijan,2020-11-08,2020-11-15,56444,65411,74378
11,Bahamas,2020-11-08,2020-11-15,6714,6947,7180
12,Bahrain,2020-11-08,2020-11-15,81923,83456,84989
13,Bangladesh,2020-11-08,2020-11-15,409252,420238,431224
14,Barbados,2020-11-08,2020-11-15,237,242,247
15,Belarus,2020-11-08,2020-11-15,99459,106279,113099
16,Belgium,2020-11-08,2020-11-15,441018,500789,560560
17,Benin,2020-11-08,2020-11-15,2683,2745,2807
18,Bhutan,2020-11-08,2020-11-15,354,359,364
19,Bolivia,2020-11-08,2020-11-15,141833,142475,143117
20,Bosnia and Herzegovina,2020-11-08,2020-11-15,51505,62423,73341
21,Brazil,2020-11-08,2020-11-15,5545705,5664115,5782525
22,Brunei,2020-11-08,2020-11-15,148,148,148
23,Bulgaria,2020-11-08,2020-11-15,54069,75160,96251
24,Burkina Faso,2020-11-08,2020-11-15,2500,2569,2638
25,Cabo Verde,2020-11-08,2020-11-15,8848,9369,9890
26,Cambodia,2020-11-08,2020-11-15,292,297,302
27,Cameroon,2020-11-08,2020-11-15,22103,22421,22739
28,Canada,2020-11-08,2020-11-15,239649,267163,294677
29,Central African Republic,2020-11-08,2020-11-15,4866,4879,4892
30,Chad,2020-11-08,2020-11-15,1498,1547,1596
31,Chile,2020-11-08,2020-11-15,511864,521558,531252
32,China,2020-11-08,2020-11-15,91397,91665,91933
33,Colombia,2020-11-08,2020-11-15,1083321,1143887,1204453
34,Congo (Brazzaville),2020-11-08,2020-11-15,5290,5379,5468
35,Congo (Kinshasa),2020-11-08,2020-11-15,11373,11591,11809
36,Costa Rica,2020-11-08,2020-11-15,109971,116363,122755
37,Cote d'Ivoire,2020-11-08,2020-11-15,20716,20832,20948
38,Croatia,2020-11-08,2020-11-15,51495,67247,82999
39,Diamond Princess,2020-11-08,2020-11-15,712,712,712
40,Cuba,2020-11-08,2020-11-15,6935,7297,7659
41,Cyprus,2020-11-08,2020-11-15,4563,5987,7411
42,Czechia,2020-11-08,2020-11-15,341644,414828,488012
43,Denmark,2020-11-08,2020-11-15,47811,55635,63459
44,Djibouti,2020-11-08,2020-11-15,5563,5608,5653
45,Dominican Republic,2020-11-08,2020-11-15,127332,130182,133032
46,Ecuador,2020-11-08,2020-11-15,169194,174907,180620
47,Egypt,2020-11-08,2020-11-15,107736,109201,110666
48,El Salvador,2020-11-08,2020-11-15,34015,35145,36275
49,Equatorial Guinea,2020-11-08,2020-11-15,5088,5092,5096
50,Eritrea,2020-11-08,2020-11-15,463,491,519
51,Estonia,2020-11-08,2020-11-15,4985,6125,7265
52,Eswatini,2020-11-08,2020-11-15,5925,6003,6081
53,Ethiopia,2020-11-08,2020-11-15,96583,99675,102767
54,Fiji,2020-11-08,2020-11-15,34,34,34
55,Finland,2020-11-08,2020-11-15,16291,17797,19303
56,France,2020-11-08,2020-11-15,1458999,1835187,2211375
57,Gabon,2020-11-08,2020-11-15,8968,9022,9076
58,Gambia,2020-11-08,2020-11-15,3672,3684,3696
59,Georgia,2020-11-08,2020-11-15,40727,57753,74779
60,Germany,2020-11-08,2020-11-15,544346,682624,820902
61,Ghana,2020-11-08,2020-11-15,48124,49102,50080
62,Greece,2020-11-08,2020-11-15,40929,56698,72467
63,Guatemala,2020-11-08,2020-11-15,108104,111262,114420
64,Guinea,2020-11-08,2020-11-15,12195,12414,12633
65,Guyana,2020-11-08,2020-11-15,4208,4514,4820
66,Haiti,2020-11-08,2020-11-15,9057,9127,9197
67,Holy See,2020-11-08,2020-11-15,27,27,27
68,Honduras,2020-11-08,2020-11-15,98212,100041,101870
69,Hungary,2020-11-08,2020-11-15,79199,109616,140033
70,Iceland,2020-11-08,2020-11-15,4890,5078,5266
71,India,2020-11-08,2020-11-15,8229313,8553657,8878001
72,Indonesia,2020-11-08,2020-11-15,412784,437716,462648
73,Iran,2020-11-08,2020-11-15,620491,682486,744481
74,Iraq,2020-11-08,2020-11-15,475288,498549,521810
75,Ireland,2020-11-08,2020-11-15,62002,65394,68786
76,Israel,2020-11-08,2020-11-15,314943,319241,323539
77,Italy,2020-11-08,2020-11-15,709335,935104,1160873
78,Jamaica,2020-11-08,2020-11-15,9131,9506,9881
79,Japan,2020-11-08,2020-11-15,101943,108394,114845
80,Jordan,2020-11-08,2020-11-15,75866,109321,142776
81,Kazakhstan,2020-11-08,2020-11-15,112860,116772,120684
82,Kenya,2020-11-08,2020-11-15,55877,62488,69099
83,"Korea, South",2020-11-08,2020-11-15,26732,27553,28374
84,Kuwait,2020-11-08,2020-11-15,126534,131743,136952
85,Kyrgyzstan,2020-11-08,2020-11-15,58878,62819,66760
86,Latvia,2020-11-08,2020-11-15,6136,8095,10054
87,Lebanon,2020-11-08,2020-11-15,82617,94236,105855
88,Liberia,2020-11-08,2020-11-15,1426,1442,1458
89,Liechtenstein,2020-11-08,2020-11-15,551,788,1025
90,Lithuania,2020-11-08,2020-11-15,15719,24699,33679
91,Luxembourg,2020-11-08,2020-11-15,17134,21806,26478
92,Madagascar,2020-11-08,2020-11-15,17111,17223,17335
93,Malaysia,2020-11-08,2020-11-15,32505,40209,47913
94,Maldives,2020-11-08,2020-11-15,11701,11986,12271
95,Malta,2020-11-08,2020-11-15,6182,7141,8100
96,Mauritania,2020-11-08,2020-11-15,7704,7820,7936
97,Mauritius,2020-11-08,2020-11-15,446,453,460
98,Mexico,2020-11-08,2020-11-15,929392,967825,1006258
99,Moldova,2020-11-08,2020-11-15,76582,82346,88110
100,Monaco,2020-11-08,2020-11-15,366,486,606
101,Mongolia,2020-11-08,2020-11-15,349,362,375
102,Montenegro,2020-11-08,2020-11-15,18714,22805,26896
103,Morocco,2020-11-08,2020-11-15,222544,256781,291018
104,Namibia,2020-11-08,2020-11-15,12988,13211,13434
105,Nepal,2020-11-08,2020-11-15,173567,194453,215339
106,Netherlands,2020-11-08,2020-11-15,366351,416806,467261
107,New Zealand,2020-11-08,2020-11-15,1963,1986,2009
108,Nicaragua,2020-11-08,2020-11-15,5514,5591,5668
109,Niger,2020-11-08,2020-11-15,1221,1243,1265
110,Nigeria,2020-11-08,2020-11-15,62964,64090,65216
111,North Macedonia,2020-11-08,2020-11-15,32436,39760,47084
112,Norway,2020-11-08,2020-11-15,20635,24732,28829
113,Oman,2020-11-08,2020-11-15,115734,118140,120546
114,Pakistan,2020-11-08,2020-11-15,335093,344839,354585
115,Panama,2020-11-08,2020-11-15,134336,139527,144718
116,Papua New Guinea,2020-11-08,2020-11-15,589,599,609
117,Paraguay,2020-11-08,2020-11-15,63731,67589,71447
118,Peru,2020-11-08,2020-11-15,902503,920010,937517
119,Philippines,2020-11-08,2020-11-15,383113,396395,409677
120,Poland,2020-11-08,2020-11-15,379902,546425,712948
121,Portugal,2020-11-08,2020-11-15,144341,179324,214307
122,Qatar,2020-11-08,2020-11-15,132720,134203,135686
123,Romania,2020-11-08,2020-11-15,246663,303751,360839
124,Russia,2020-11-08,2020-11-15,1624648,1760420,1896192
125,Rwanda,2020-11-08,2020-11-15,5146,5222,5298
126,Saint Lucia,2020-11-08,2020-11-15,84,131,178
127,Saint Vincent and the Grenadines,2020-11-08,2020-11-15,75,76,77
128,San Marino,2020-11-08,2020-11-15,928,1043,1158
129,Saudi Arabia,2020-11-08,2020-11-15,347656,350592,353528
130,Senegal,2020-11-08,2020-11-15,15630,15708,15786
131,Serbia,2020-11-08,2020-11-15,48403,62747,77091
132,Seychelles,2020-11-08,2020-11-15,153,158,163
133,Singapore,2020-11-08,2020-11-15,58019,58056,58093
134,Slovakia,2020-11-08,2020-11-15,59946,75495,91044
135,Slovenia,2020-11-08,2020-11-15,35649,45161,54673
136,Somalia,2020-11-08,2020-11-15,3941,4229,4517
137,South Africa,2020-11-08,2020-11-15,726823,737278,747733
138,Spain,2020-11-08,2020-11-15,1185678,1328832,1471986
139,Sri Lanka,2020-11-08,2020-11-15,11060,13929,16798
140,Sudan,2020-11-08,2020-11-15,13819,14090,14361
141,Suriname,2020-11-08,2020-11-15,5210,5239,5268
142,Sweden,2020-11-08,2020-11-15,124355,146461,168567
143,Switzerland,2020-11-08,2020-11-15,154251,211913,269575
144,Tanzania,2020-11-08,2020-11-15,509,509,509
145,Thailand,2020-11-08,2020-11-15,3787,3840,3893
146,Togo,2020-11-08,2020-11-15,2357,2516,2675
147,Trinidad and Tobago,2020-11-08,2020-11-15,5704,5849,5994
148,Tunisia,2020-11-08,2020-11-15,61115,71119,81123
149,Turkey,2020-11-08,2020-11-15,377473,394255,411037
150,Uganda,2020-11-08,2020-11-15,12743,14403,16063
151,Ukraine,2020-11-08,2020-11-15,407573,474245,540917
152,United Arab Emirates,2020-11-08,2020-11-15,133907,142143,150379
153,United Kingdom,2020-11-08,2020-11-15,1038054,1195350,1352646
154,Uruguay,2020-11-08,2020-11-15,3149,3514,3879
155,US,2020-11-08,2020-11-15,9206998,9968155,10729312
156,Uzbekistan,2020-11-08,2020-11-15,67156,68730,70304
157,Venezuela,2020-11-08,2020-11-15,92325,94883,97441
158,Vietnam,2020-11-08,2020-11-15,1180,1213,1246
159,Zambia,2020-11-08,2020-11-15,16480,16954,17428
160,Zimbabwe,2020-11-08,2020-11-15,8374,8531,8688
161,Dominica,2020-11-08,2020-11-15,50,63,76
162,Grenada,2020-11-08,2020-11-15,28,32,36
163,Mozambique,2020-11-08,2020-11-15,12988,13768,14548
164,Syria,2020-11-08,2020-11-15,5789,6215,6641
165,Timor-Leste,2020-11-08,2020-11-15,30,30,30
166,Belize,2020-11-08,2020-11-15,3577,4176,4775
167,Laos,2020-11-08,2020-11-15,24,24,24
168,Libya,2020-11-08,2020-11-15,62045,68117,74189
169,West Bank and Gaza,2020-11-08,2020-11-15,54060,58158,62256
170,Guinea-Bissau,2020-11-08,2020-11-15,2413,2414,2415
171,Mali,2020-11-08,2020-11-15,3565,3706,3847
172,Saint Kitts and Nevis,2020-11-08,2020-11-15,19,19,19
173,Kosovo,2020-11-08,2020-11-15,19328,22934,26540
174,Burma,2020-11-08,2020-11-15,53405,61377,69349
175,MS Zaandam,2020-11-08,2020-11-15,9,9,9
