,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2021-01-12,2021-01-19,53105,53584,54063
1,Albania,2021-01-12,2021-01-19,60283,64627,68971
2,Algeria,2021-01-12,2021-01-19,100873,102641,104409
3,Andorra,2021-01-12,2021-01-19,8308,8682,9056
4,Angola,2021-01-12,2021-01-19,17756,18343,18930
5,Antigua and Barbuda,2021-01-12,2021-01-19,160,176,192
6,Argentina,2021-01-12,2021-01-19,1662730,1744704,1826678
7,Armenia,2021-01-12,2021-01-19,160544,162643,164742
8,Australia,2021-01-12,2021-01-19,28536,28650,28764
9,Austria,2021-01-12,2021-01-19,369721,383833,397945
10,Azerbaijan,2021-01-12,2021-01-19,221401,225346,229291
11,Bahamas,2021-01-12,2021-01-19,7928,8004,8080
12,Bahrain,2021-01-12,2021-01-19,93995,96195,98395
13,Bangladesh,2021-01-12,2021-01-19,517920,524020,530120
14,Barbados,2021-01-12,2021-01-19,643,968,1293
15,Belarus,2021-01-12,2021-01-19,203104,215724,228344
16,Belgium,2021-01-12,2021-01-19,652735,667322,681909
17,Benin,2021-01-12,2021-01-19,3304,3363,3422
18,Bhutan,2021-01-12,2021-01-19,734,831,928
19,Bolivia,2021-01-12,2021-01-19,165268,176761,188254
20,Bosnia and Herzegovina,2021-01-12,2021-01-19,113392,116200,119008
21,Brazil,2021-01-12,2021-01-19,7810400,8195637,8580874
22,Brunei,2021-01-12,2021-01-19,172,174,176
23,Bulgaria,2021-01-12,2021-01-19,205390,209881,214372
24,Burkina Faso,2021-01-12,2021-01-19,7342,8463,9584
25,Cabo Verde,2021-01-12,2021-01-19,11983,12506,13029
26,Cambodia,2021-01-12,2021-01-19,383,398,413
27,Cameroon,2021-01-12,2021-01-19,26848,27336,27824
28,Canada,2021-01-12,2021-01-19,623384,679072,734760
29,Central African Republic,2021-01-12,2021-01-19,4963,4973,4983
30,Chad,2021-01-12,2021-01-19,2289,2668,3047
31,Chile,2021-01-12,2021-01-19,623101,649135,675169
32,China,2021-01-12,2021-01-19,96310,97095,97880
33,Colombia,2021-01-12,2021-01-19,1702966,1816082,1929198
34,Congo (Brazzaville),2021-01-12,2021-01-19,7107,7160,7213
35,Congo (Kinshasa),2021-01-12,2021-01-19,18248,19707,21166
36,Costa Rica,2021-01-12,2021-01-19,173591,181093,188595
37,Cote d'Ivoire,2021-01-12,2021-01-19,22855,24186,25517
38,Croatia,2021-01-12,2021-01-19,214390,220982,227574
39,Diamond Princess,2021-01-12,2021-01-19,712,712,712
40,Cuba,2021-01-12,2021-01-19,12964,15494,18024
41,Cyprus,2021-01-12,2021-01-19,25208,27897,30586
42,Czechia,2021-01-12,2021-01-19,759635,844799,929963
43,Denmark,2021-01-12,2021-01-19,173433,184476,195519
44,Djibouti,2021-01-12,2021-01-19,5854,5879,5904
45,Dominican Republic,2021-01-12,2021-01-19,175849,184788,193727
46,Ecuador,2021-01-12,2021-01-19,216083,222567,229051
