,Country,start_date,pre_date,b7_truth,start_truth,pre_cases
0,Afghanistan,2020-10-10,2020-10-17,39297,39703,40109
1,Albania,2020-10-10,2020-10-17,14117,15231,16345
2,Algeria,2020-10-10,2020-10-17,51995,52940,53885
3,Andorra,2020-10-10,2020-10-17,2110,2696,3282
4,Angola,2020-10-10,2020-10-17,5370,6246,7122
5,Antigua and Barbuda,2020-10-10,2020-10-17,107,111,115
6,Argentina,2020-10-10,2020-10-17,790818,883882,976946
7,Armenia,2020-10-10,2020-10-17,51925,55736,59547
8,Australia,2020-10-10,2020-10-17,27135,27263,27391
9,Austria,2020-10-10,2020-10-17,47432,54423,61414
10,Azerbaijan,2020-10-10,2020-10-17,40561,41752,42943
11,Bahamas,2020-10-10,2020-10-17,4332,5023,5714
12,Bahrain,2020-10-10,2020-10-17,72310,75287,78264
13,Bangladesh,2020-10-10,2020-10-17,367565,377073,386581
14,Barbados,2020-10-10,2020-10-17,196,206,216
15,Belarus,2020-10-10,2020-10-17,79852,82471,85090
16,Belgium,2020-10-10,2020-10-17,127623,156931,186239
17,Benin,2020-10-10,2020-10-17,2357,2411,2465
18,Bhutan,2020-10-10,2020-10-17,283,306,329
19,Bolivia,2020-10-10,2020-10-17,136569,138463,140357
20,Bosnia and Herzegovina,2020-10-10,2020-10-17,27975,30345,32715
21,Brazil,2020-10-10,2020-10-17,4906833,5055888,5204943
22,Brunei,2020-10-10,2020-10-17,146,146,146
23,Bulgaria,2020-10-10,2020-10-17,21518,24319,27120
24,Burkina Faso,2020-10-10,2020-10-17,2154,2271,2388
25,Cabo Verde,2020-10-10,2020-10-17,6296,6913,7530
26,Cambodia,2020-10-10,2020-10-17,278,283,288
27,Cameroon,2020-10-10,2020-10-17,20924,21203,21482
28,Canada,2020-10-10,2020-10-17,166360,182767,199174
29,Central African Republic,2020-10-10,2020-10-17,4845,4854,4863
30,Chad,2020-10-10,2020-10-17,1214,1291,1368
31,Chile,2020-10-10,2020-10-17,468471,479595,490719
32,China,2020-10-10,2020-10-17,90604,90778,90952
33,Colombia,2020-10-10,2020-10-17,848147,902747,957347
